50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.362819,,,,,,,,,,,fa1e54de-892b-4bb7-9f14-6a98f7c139a5,1644,,"[59.3, 11.5]",3920419,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lubambo Musonda,23420.0,Left Back,77,Morocco,788,"['80156919-3abc-4a16-963b-43eb3f7a60e8', 'f368b3fa-4f62-45f5-9e13-d2b8eedcc91b', '3b83bf50-e152-43e8-94e5-b3d7a7f7e05a']",16,,,,,,,,,,,,,,,,,Zambia,4963,00:01:16.480,Pressure,
,,,,,,,,,,,,,,,,,0.963073,,,,,,,,,,,f9885d65-a8db-4d91-aa5d-a61b48771459,1650,,"[70.6, 10.9]",3920419,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lameck Banda,44751.0,Left Wing,77,Morocco,788,['b444f416-c0c0-473b-a926-53d02daebb54'],18,,,,,,,,,,,,,,,,,Zambia,4963,00:01:18.218,Pressure,
,,,,,,,,,,,,,,,,,0.321738,,,,,,,,,,,2a16ec60-0f35-4750-9a9f-c0fe5c827237,1665,,"[21.4, 77.8]",3920419,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tandi Mwape,108291.0,Right Back,78,Morocco,788,"['3b20a08a-9dba-448c-959f-fe3cb2c2be36', '1f44c5a8-cbfa-4139-b09c-bc4bb1fc1b09', '9fb97884-9fae-44c4-a699-249c4df2d899']",40,,,,,,,,,,,,,,,,,Zambia,4963,00:01:40.799,Pressure,
,,,,,,,,,,,,,,,,,0.729225,,,,,,,,,,,a80a0d84-2e1a-4377-a2ff-6a6e427169d1,1674,,"[20.8, 51.9]",3920419,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,78,Morocco,788,"['bf6fc226-ec8b-4b37-9fec-dc1e388db157', '88de9748-48c3-48c8-81d5-11b262384e5b']",44,,,,,,,,,,,,,,,,,Zambia,4963,00:01:44.503,Pressure,
,,,,,,,,,,,,,,,,,1.998427,,,,,,,,,,,7f09e3ba-6d6d-4a8a-9f63-5894ac1a1af6,1681,,"[17.4, 75.9]",3920419,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edward Chilufya,29217.0,Right Wing,78,Morocco,788,"['9f4937d5-4ff1-418b-a6a8-40256d369328', 'e98797c6-30e7-4a45-85df-06527e425bc5']",50,,,,,,,,,,,,,,,,,Zambia,4963,00:01:50.919,Pressure,
,,,,,,,,,,,,,,,,,0.877955,,,,,,,,,,,d0186855-9fd4-4aaa-9882-e0fd58a5dfe8,1706,,"[85.6, 13.0]",3920419,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ayoub El Kaabi,5229.0,Center Forward,80,Zambia,4963,"['aca2de2d-9e39-470d-93c2-98fd6537afdb', '7d3fec27-be0b-4168-8a1f-10820aa5de44']",58,,,,,,,,,,,,,,,,,Morocco,788,00:04:58.652,Pressure,
,,,,,,,,,,True,,,,,,,1.22406,,,,,,,,,,,e0070959-95c5-4c5f-b356-588b9828bbc5,1719,,"[80.0, 74.2]",3920419,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edward Chilufya,29217.0,Right Wing,81,Morocco,788,"['6895e569-8c17-4cb6-8d25-19093d3b43d8', '29d8124c-5d62-4ce0-a71b-28e8c4d92efc']",6,,,,,,,,,,,,,,,,,Zambia,4963,00:05:06.411,Pressure,
,,,,,,,,,,True,,,,,,,0.688758,,,,,,,,,,,a69fda67-0eea-4b2d-95b3-4e78ed2067c9,1720,,"[79.6, 74.2]",3920419,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kennedy Musonda,389675.0,Center Attacking Midfield,81,Morocco,788,"['29d8124c-5d62-4ce0-a71b-28e8c4d92efc', '6895e569-8c17-4cb6-8d25-19093d3b43d8']",6,,,,,,,,,,,,,,,,,Zambia,4963,00:05:06.543,Pressure,
,,,,,,,,,,True,,,,,,,0.44949,,,,,,,,,,,20bba2b5-4732-4868-9235-b8aec3bfb127,1724,,"[81.5, 77.0]",3920419,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kennedy Musonda,389675.0,Center Attacking Midfield,81,Morocco,788,['29d8124c-5d62-4ce0-a71b-28e8c4d92efc'],8,,,,,,,,,,,,,,,,,Zambia,4963,00:05:08.935,Pressure,
,,,,,,,,,,,,,,,,,0.586101,,,,,,,,,,,010134e4-28b2-472f-ac52-d82577dc5017,1729,,"[81.5, 68.4]",3920419,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Changa Chaiwa,160904.0,Right Defensive Midfield,81,Morocco,788,"['455e908f-1982-4c60-ab46-5fe83805dfd7', '83a8b50d-cc44-4e7d-8f75-a2cbce5ac454', 'deb7befd-bae0-454e-9e99-c068623e73c0']",11,,,,,,,,,,,,,,,,,Zambia,4963,00:05:11.935,Pressure,
,,,,,,,,,,,,,,,,,0.580819,,,,,,,,,,,fc478987-1668-40be-bf2c-9c82f26d7cb2,1733,,"[30.6, 8.7]",3920419,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,81,Morocco,788,['ff9e8b25-9b9a-4097-8ca8-37b7ecdf3620'],12,,,,,,,,,,,,,,,,,Morocco,788,00:05:12.733,Pressure,
,,,,,,,,,,,,,,,,,1.798444,,,,,,,,,,,4b5d0bbb-faf9-4c65-a596-72cc73e4c235,1747,,"[49.7, 73.5]",3920419,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,83,Morocco,788,"['02efaac8-776f-415f-a9aa-f7af9f2672a4', '16882c73-907a-496f-b69e-a7058a57e97f']",49,,,,,,,,,,,,,,,,,Morocco,788,00:05:49.756,Pressure,
,,,,,,,,,,,,,,,,,0.739227,,,,,,,,,,,50bf920b-36d5-4220-9faa-268a9196ff69,1769,,"[81.3, 57.7]",3920419,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sofyan Amrabat,5234.0,Center Defensive Midfield,85,Zambia,4963,"['86dfe591-1543-4d70-9968-e7737769cbc7', 'f1374ab5-6482-41d0-9aec-26ea0c39e258', '43e4b2dc-6ec4-4057-9ebf-93532024d43a']",24,,,,,,,,,,,,,,,,,Morocco,788,00:06:24.062,Pressure,
,,,,,,,,,,,,,,,,,3.903932,,,,,,,,,,,a27d49ab-23eb-41a2-9152-dbbfff7c00df,1790,,"[59.5, 27.3]",3920419,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ayoub El Kaabi,5229.0,Center Forward,85,Zambia,4963,"['94c16f16-ac1c-4154-b5d5-9813797bde9a', 'f373fac9-aba2-4a32-b144-ce2b647e22d9']",45,,,,,,,,,,,,,,,,,Morocco,788,00:06:45.844,Pressure,
,,,,,,,,,,,,,,,,,3.279995,,,,,,,,,,,370362be-3f14-4ce5-b864-9d3965456f2f,1846,,"[10.1, 65.2]",3920419,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,88,Zambia,4963,"['c0700ddd-3ebf-497f-a7ec-c06b85c6a513', '367b99e7-3d40-43cd-906a-5f221d2b6f88']",19,,,,,,,,,,,,,,,,,Morocco,788,00:08:19.190,Pressure,
,,,,,,,,,,,,,,,,,0.616543,,,,,,,,,,,f6fc629f-0242-41c5-8fb7-18abb6d1c2ab,1848,,"[25.1, 53.4]",3920419,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,88,Zambia,4963,"['7a5f84e3-c9a5-4282-aac8-edd75a851e0d', '67583437-1559-4fbb-9198-d9b33bdf92a8']",23,,,,,,,,,,,,,,,,,Morocco,788,00:08:23.119,Pressure,
,,,,,,,,,,,,,,,,,0.586481,,,,,,,,,,,0d9e60c8-1ac6-4447-a4a1-503f8174860f,1859,,"[52.2, 16.4]",3920419,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Frankie Musonda,47979.0,Left Center Back,89,Morocco,788,"['968d6163-9d5f-448a-a7be-200d25f4b50e', '903de5a8-3ca5-46c3-a9ba-296393a79e5b']",3,,,,,,,,,,,,,,,,,Zambia,4963,00:09:03.542,Pressure,
,,,,,,,,,,,,,,,,,0.62771,,,,,,,,,,,9053f42e-8b84-4aa2-8f66-742635a1da16,1883,,"[52.0, 70.5]",3920419,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,90,Zambia,4963,"['349e7e1a-423b-4b76-9127-ed2f11d8c803', '8c363b1f-39a6-4989-b580-e4e61eed2f5e']",32,,,,,,,,,,,,,,,,,Morocco,788,00:09:32.721,Pressure,
,,,,,,,,,,,,,,,,,0.469581,,,,,,,,,,,395df5df-4ff9-481b-830b-eb166d5a9a63,1894,,"[56.1, 1.2]",3920419,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Midfield,90,Zambia,4963,"['bb5a5203-39ce-4de9-a418-cf3470cf8596', 'a5be7bf2-21ac-4976-8516-db06190a7cf1', '4b49b7bd-365e-4ae7-be45-6ed59954e6c7']",43,,,,,,,,,,,,,,,,,Morocco,788,00:09:43.477,Pressure,
,,,,,,,,,,,,,,,,,1.04109,,,,,,,,,,,7f9e1b0c-75cf-4a63-870f-6ad395d01519,1898,,"[40.1, 0.6]",3920419,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yahia Attiyat allah,31295.0,Left Back,90,Zambia,4963,['2161a6e4-418e-4e32-afab-21d484524eb9'],44,,,,,,,,,,,,,,,,,Morocco,788,00:09:44.637,Pressure,
,,,,,,,,,,True,,,,,,,1.523277,,,,,,,,,,,1d9842d1-b5c4-41e3-9273-715b669421ce,1906,,"[83.7, 78.0]",3920419,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edward Chilufya,29217.0,Right Wing,92,Morocco,788,['3566ee65-6577-4f5e-afee-ff43284f969d'],54,,,,,,,,,,,,,,,,,Zambia,4963,00:09:54.998,Pressure,
,,,,,,,,,,,,,,,,,0.854899,,,,,,,,,,,08c44dcf-90bb-4a20-b273-7cb09c7dcce0,1951,,"[50.1, 37.2]",3920419,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kennedy Musonda,389675.0,Center Attacking Midfield,92,Morocco,788,"['93e0fe26-dfc2-4c3f-af16-2a3ab7dfce01', '9022ca8d-415c-4583-b518-e978a26d2151', 'a58d5124-3026-4acd-957a-4493ead791cc']",48,,,,,,,,,,,,,,,,,Zambia,4963,00:10:48.678,Pressure,
,,,,,,,,,,,,,,,,,0.577874,,,,,,,,,,,2ac35fa9-fc41-4cd0-a070-eb0519117218,1963,,"[43.7, 65.8]",3920419,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Changa Chaiwa,160904.0,Right Defensive Midfield,92,Morocco,788,"['ff4ccd20-3143-45d1-aa0d-ff41d13b6cf1', '85226361-4085-486c-935f-ed89cd36f621']",55,,,,,,,,,,,,,,,,,Zambia,4963,00:10:55.951,Pressure,
,,,,,,,,,,,,,,,,,0.781774,,,,,,,,,,,5ec816ec-459f-4d33-bd8e-2a6ed8ecad16,1974,,"[85.4, 36.1]",3920419,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismael Saibari,39174.0,Left Center Midfield,92,Morocco,788,"['71df86ef-7091-4f02-b130-cace41890354', '9f190c95-97f0-40df-8d18-a9032cb38a1a', '0d875969-7947-463d-98f1-0aa165440585']",5,,,,,,,,,,,,,,,,,Morocco,788,00:11:05.623,Pressure,
,,,,,,,,,,True,,,,,,,0.489308,,,,,,,,,,,19921bc1-bbff-4a0d-bbc2-9211a3814614,1981,,"[80.3, 61.1]",3920419,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,93,Zambia,4963,"['75c0d1d1-ec07-413d-b136-7e10848ea598', '70d1351e-21b7-489e-a60f-af896905172d', '9b9d0e3f-a056-4316-92d1-4ef367588ab5']",9,,,,,,,,,,,,,,,,,Morocco,788,00:11:09.122,Pressure,
,,,,,,,,,,True,,,,,,,0.651255,,,,,,,,,,,dffa5cc1-24e7-4141-9d7b-d7ae7bb1b224,1985,,"[70.2, 51.5]",3920419,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,93,Zambia,4963,"['daa0eeff-0885-492d-b4ee-b53aa8ba7fa4', '302bcd91-ce94-47a8-aa94-43eb97ed01f0']",10,,,,,,,,,,,,,,,,,Morocco,788,00:11:10.680,Pressure,
,,,,,,,,,,,,,,,,,0.56306,,,,,,,,,,,bf79988d-e646-464d-8966-dbb87db465ba,1993,,"[59.7, 47.2]",3920419,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ayoub El Kaabi,5229.0,Center Forward,94,Zambia,4963,"['45dfc9ed-601d-4ebc-a310-2aabb9da2ab0', 'bc2a5e0d-bd14-41a9-8643-1963044d8a89', 'f9f53117-9748-45a4-b82a-19ecddf0309a']",28,,,,,,,,,,,,,,,,,Morocco,788,00:11:28.298,Pressure,
,,,,,,,,,,,,,,,,,0.412089,,,,,,,,,,,e6c2fdf7-9b34-4d4d-9ed5-ca13a79081b1,2014,,"[30.0, 22.0]",3920419,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yunis Abdelhamid,7378.0,Left Center Back,94,Zambia,4963,"['f0e33a48-1f25-4cdb-826e-53f691c370f7', '4310ed85-40a8-40b5-9ef7-55935cb1642f']",47,,,,,,,,,,,,,,,,,Morocco,788,00:11:47.119,Pressure,
,,,,,,,,,,,,,,,,,0.82027,,,,,,,,,,,9cc2c30f-ff4b-435f-b544-d8655eb8e5e2,2031,,"[67.8, 63.1]",3920419,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tandi Mwape,108291.0,Right Back,95,Morocco,788,['003c4c05-bc3c-4d24-8535-02a81f540aca'],56,,,,,,,,,,,,,,,,,Zambia,4963,00:11:56.221,Pressure,
,,,,,,,,,,,,,,,,,0.286828,,,,,,,,,,,99482b6f-9903-4481-a1c2-d96eae343d5f,2033,,"[47.1, 18.8]",3920419,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismael Saibari,39174.0,Left Center Midfield,95,Morocco,788,['6b8c17b9-6ee8-4f30-a26c-9141da25d7fa'],57,,,,,,,,,,,,,,,,,Morocco,788,00:11:57.797,Pressure,
,,,,,,,,,,True,,,,,,,0.634941,,,,,,,,,,,d0d29c08-2db5-422e-8a5a-43fad2d321e7,2037,,"[31.9, 14.3]",3920419,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sofyan Amrabat,5234.0,Center Defensive Midfield,96,Zambia,4963,"['0582c95a-e1db-461c-afa3-56f84b279993', 'deaf493d-c013-4095-95ac-8a7a79a0c737']",0,,,,,,,,,,,,,,,,,Morocco,788,00:12:00.961,Pressure,
,,,,,,,,,,,,,,,,,0.111141,,,,,,,,,,,7e321f91-e5ab-4c46-81eb-b4bfea70a8bc,2041,,"[11.2, 32.7]",3920419,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Nayef Aguerd,12149.0,Right Center Back,96,Zambia,4963,['c90a7198-5df9-4b36-b11d-fa46bfd774dd'],2,,,,,,,,,,,,,,,,,Morocco,788,00:12:02.898,Pressure,
,,,,,,,,,,,,,,,,,0.70986,,,,,,,,,,,8051b909-41d5-45a6-8674-8c150f11157d,2075,,"[54.2, 13.9]",3920419,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,97,Morocco,788,['a417e87c-1e32-4ea7-82b0-e2e0b3e7575a'],27,,,,,,,,,,,,,,,,,Zambia,4963,00:12:27.039,Pressure,
,,,,,,,,,,,,,,,,,0.433607,,,,,,,,,,,b9cdd5c8-e7ac-49a4-823e-b1c96a3e5eea,2083,,"[71.1, 51.9]",3920419,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edward Chilufya,29217.0,Right Wing,97,Morocco,788,"['d19e344a-b3db-421d-a1e7-298473c5086b', 'a8b9a7cb-4ba5-45ff-9ef4-8344f097c564', '7ef20426-232e-4690-abf2-ed557b0442dd']",35,,,,,,,,,,,,,,,,,Zambia,4963,00:12:35.516,Pressure,
,,,,,,,,,,,,,,,,,1.138713,,,,,,,,,,,454336f7-815e-4ad2-8484-5238f9426afe,2104,,"[64.0, 71.4]",3920419,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,98,Zambia,4963,"['4f6811b1-063c-4c16-a10b-e5636aec558d', 'f359176c-ba1a-47ba-8014-357e2d4bbb42']",21,,,,,,,,,,,,,,,,,Morocco,788,00:13:21.569,Pressure,
,,,,,,,,,,,,,,,,,1.256716,,,,,,,,,,,5ec8a0be-f99b-4a99-9933-f28a788757cb,2121,,"[38.6, 16.4]",3920419,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yahia Attiyat allah,31295.0,Left Back,98,Zambia,4963,"['717d57a8-6714-4b50-9ead-45e313df623a', '4c8e2e84-f846-48a3-a37c-fc6e29afd78d', 'e578d1da-65a6-4fe3-9a1c-540aba370d6e']",40,,,,,,,,,,,,,,,,,Morocco,788,00:13:40.440,Pressure,
,,,,,,,,,,,,,,,,,0.40794,,,,,,,,,,,2bb8ce98-69ab-4273-ad42-4f4722a01d6a,2125,,"[35.4, 23.0]",3920419,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,98,Zambia,4963,"['c6cc9664-03d3-40d8-82ed-7bc7e15bc29f', '239140cb-0af8-49d8-8353-dd57964811f1', 'b4aace45-585e-4ac6-be6e-008d7876ca06']",41,,,,,,,,,,,,,,,,,Morocco,788,00:13:41.956,Pressure,
,,,,,,,,,,,,,,,,,0.863165,,,,,,,,,,,6428b737-8158-45cd-92f4-26a5571cf484,2134,,"[14.8, 56.2]",3920419,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,98,Zambia,4963,"['5825c0c4-d9c1-43b7-b04a-724e084c6aa7', '45ad2205-343e-48cf-88d6-155c05fe5ed5', '6a027c8f-9588-4b63-b9ec-ff26ecfd93e6']",50,,,,,,,,,,,,,,,,,Morocco,788,00:13:50.340,Pressure,
,,,,,,,,,,,,,,,,,0.328795,,,,,,,,,,,0ef84cac-bc29-4335-a30d-6e51943bab42,2138,,"[14.2, 54.5]",3920419,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,98,Zambia,4963,"['45ad2205-343e-48cf-88d6-155c05fe5ed5', '52699849-1afb-4372-96f6-812761e4e891']",52,,,,,,,,,,,,,,,,,Morocco,788,00:13:52.236,Pressure,
,,,,,,,,,,,,,,,,,0.949303,,,,,,,,,,,a62c9254-1b70-4368-b758-e4e1c25d3814,2144,,"[34.3, 70.1]",3920419,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,100,Zambia,4963,"['da7777b2-6807-49bb-9b8c-912393ed06be', 'b4e24546-1452-431d-b6a8-4706a828a34c']",51,,,,,,,,,,,,,,,,,Morocco,788,00:14:51.473,Pressure,
,,,,,,,,,,,,,,,,,0.507037,,,,,,,,,,,11380b24-596f-44fc-94af-0933954a6fa1,2150,,"[28.5, 68.6]",3920419,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,100,Zambia,4963,['43275ad0-5ec7-4577-8e68-c0fc4d358f99'],54,,,,,,,,,,,,,,,,,Morocco,788,00:14:54.230,Pressure,
,,,,,,,,,,,,,,,,,0.643168,,,,,,,,,,,d3c192b7-aa55-4410-9c0e-2de03f2adbab,2156,,"[32.6, 61.3]",3920419,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,101,Zambia,4963,['c2cd2a65-67ae-41a0-8f04-06c079fad4b7'],0,,,,,,,,,,,,,,,,,Morocco,788,00:15:00.005,Pressure,
,,,,,,,,,,,,,,,,,0.303202,,,,,,,,,,,ae5af369-e89d-4ba1-8fbb-15a870875ef2,2157,,"[34.1, 53.8]",3920419,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismael Saibari,39174.0,Left Center Midfield,101,Zambia,4963,,0,,,,,,,,,,,,,,,,,Morocco,788,00:15:00.515,Pressure,
,,,,,,,,,,,,,,,,,0.59111,,,,,,,,,,,78b4ceba-3656-41cf-b034-13dfe28a94ca,2175,,"[73.2, 63.5]",3920419,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miguel Changa Chaiwa,160904.0,Right Defensive Midfield,102,Morocco,788,['62890da2-6bd9-45fb-9d13-8edbec74a937'],50,,,,,,,,,,,,,,,,,Zambia,4963,00:15:50.509,Pressure,
,,,,,,,,,,,,,,,,,0.584447,,,,,,,,,,,48306c0e-7c64-4119-9f5f-736f2c6315e6,2188,,"[67.8, 19.0]",3920419,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,102,Morocco,788,"['4be9b753-eaa7-4dae-9400-099b9b712372', 'c0f8c5e7-9567-44bf-9180-d6b3ba3ec70e']",59,,,,,,,,,,,,,,,,,Zambia,4963,00:15:59.060,Pressure,
,,,,,,,,,,,,,,,,,0.471812,,,,,,,,,,,efbbe95e-181e-42d8-9f64-527765b1d98b,2190,,"[67.8, 32.0]",3920419,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miguel Changa Chaiwa,160904.0,Right Defensive Midfield,102,Morocco,788,"['7afac385-06f8-4cb0-8e6e-6a751bfe164f', '66780a4f-1160-4ba3-8e9b-d9eeb64b42cc', '3c4a0e5e-cd81-4e54-9bcf-0ceca5381243']",0,,,,,,,,,,,,,,,,,Zambia,4963,00:16:00.679,Pressure,
,,,,,,,,,,,,,,,,,0.688883,,,,,,,,,,,7b16ba19-2404-4e26-b811-baec13caf422,2213,,"[71.7, 35.7]",3920419,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kennedy Musonda,389675.0,Center Attacking Midfield,103,Morocco,788,['95f2c143-7895-4371-8e6b-496783dd40a2'],34,,,,,,,,,,,,,,,,,Zambia,4963,00:16:34.180,Pressure,
,,,,,,,,,,,,,,,,,0.563943,,,,,,,,,,,d705d54f-a0c7-4e3a-9742-e583d36648a3,2217,,"[72.1, 7.7]",3920419,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lameck Banda,44751.0,Left Wing,103,Morocco,788,['7e2a2984-2236-4201-956d-36d4a9d8fe56'],36,,,,,,,,,,,,,,,,,Zambia,4963,00:16:36.738,Pressure,
,,,,,,,,,,True,,,,,,,0.467927,,,,,,,,,,,eeca9498-2cce-48a9-8b70-ed09da5bda56,2236,,"[89.7, 19.8]",3920419,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Midfield,104,Zambia,4963,"['15e7b34e-e095-40f0-b1f2-cc3b386585bf', '2d3d5f02-3a6a-45ba-a982-0eb469d94bfa']",56,,,,,,,,,,,,,,,,,Morocco,788,00:16:56.939,Pressure,
,,,,,,,,,,True,,,,,,,0.498977,,,,,,,,,,,d9656896-1448-425e-a043-30759a05b9c6,2238,,"[88.0, 21.3]",3920419,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Midfield,104,Zambia,4963,"['bd4f664d-49c4-4579-8a71-d977f717a0da', '5bf37f28-3f7c-42ad-9f03-0e65642a79a6']",57,,,,,,,,,,,,,,,,,Morocco,788,00:16:57.820,Pressure,
,,,,,,,,,,True,,,,,,,0.93624,,,,,,,,,,,fc9de660-8cb2-4ae3-a544-cc446ed73c8d,2241,,"[77.1, 23.2]",3920419,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,104,Zambia,4963,"['d6cb3bba-345b-4649-900c-3774dfc9f47a', 'b2da3da1-e6ae-4f95-893e-84b20d0c5aa9']",58,,,,,,,,,,,,,,,,,Morocco,788,00:16:58.881,Pressure,
,,,,,,,,,,True,,,,,,,0.372869,,,,,,,,,,,0de5064c-dca1-491d-bd2c-d69430ce53af,2244,,"[79.2, 22.6]",3920419,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Midfield,104,Zambia,4963,['b2da3da1-e6ae-4f95-893e-84b20d0c5aa9'],59,,,,,,,,,,,,,,,,,Morocco,788,00:16:59.689,Pressure,
,,,,,,,,,,,,,,,,,1.023062,,,,,,,,,,,d8e2a1f9-d1a0-4520-a814-be5d9a641b2a,2254,,"[44.3, 59.8]",3920419,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,105,Zambia,4963,"['42a5b395-a32c-4a79-a778-7d0f8388a24f', '02b4199e-92b5-43b0-9905-d5681339ff30']",13,,,,,,,,,,,,,,,,,Morocco,788,00:17:13.808,Pressure,
,,,,,,,,,,True,,,,,,,0.46737,,,,,,,,,,,d1402a5b-4f1e-4797-bbd9-55c6c086561f,2278,,"[94.8, 14.1]",3920419,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lameck Banda,44751.0,Left Wing,106,Zambia,4963,"['858fc062-56f6-4912-8c3c-77091bf09c57', 'e0a2ceb7-1b3d-48f0-bc1c-834fc1f400e8', 'a49c6dfc-3acd-40e8-ae46-18b1406fa595']",9,,,,,,,,,,,,,,,,,Zambia,4963,00:18:09.590,Pressure,
,,,,,,,,,,,,,,,,,0.375115,,,,,,,,,,,27bccf06-249c-4790-865d-d7835367fc0e,2282,,"[17.6, 60.3]",3920419,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,106,Zambia,4963,"['508d2349-707a-494e-9f2e-1004bc26454b', '0c69d3ae-0b08-4936-800d-3ebceca10946']",11,,,,,,,,,,,,,,,,,Morocco,788,00:18:11.087,Pressure,
