50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,2226534a-f965-42c0-a379-269627b17df5,2495,,"[27.4, 14.7]",3920397,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,140,Guinea-Bissau,4894,['45816536-7fc2-4125-9745-3ee3050acdf3'],43,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:40:43.401,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,3dcc574a-ba3e-4b04-b6b9-5282fbf04f53,2510,,"[46.7, 49.2]",3920397,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Miguel Nlavo Asue,136414.0,Right Wing,140,Guinea-Bissau,4894,['16f7ec49-387e-4286-86d1-88471a483519'],59,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:40:59.246,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,68d201b4-3c1c-4512-8589-8e53569187f4,2557,,"[62.1, 14.9]",3920397,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,142,Guinea-Bissau,4894,['7d6f898b-f254-4cbb-942f-c3ba7bb56cef'],4,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:42:04.351,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,6a8ebd1e-9ec9-471e-b072-6bb80b2d96ff,2571,,"[108.9, 35.7]",3920397,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Manconi Soriano Mané,30104.0,Left Center Back,143,Guinea-Bissau,4894,['677e3e25-5d75-4a4d-8fdd-d87d2f7c49b9'],52,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:42:52.249,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,95057975-4992-4366-85a4-ca779bd36e4e,2581,,"[47.1, 19.2]",3920397,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,143,Guinea-Bissau,4894,['779a23bd-3241-4f97-b284-2e3be3ebe82b'],13,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:43:13.574,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,6286d04a-82e5-4d53-9744-5df563508a62,2695,,"[35.4, 15.8]",3920397,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Mendes Gomes,12175.0,Left Wing,149,Equatorial Guinea,4992,['576cd33c-543b-42f5-9325-0295110ec1e0'],48,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:48.740,Duel,True
,,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,114a789b-8f5f-4718-960d-775bed2b2f4a,2702,,"[81.1, 52.4]",3920397,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,149,Equatorial Guinea,4992,['4edf8bec-19ae-4603-a563-7a4bceef053a'],51,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:46:51.615,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,7bfcd928-a112-4d34-8fc3-510f07512f66,2707,,"[56.1, 57.7]",3920397,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marciano Sanca Tchami,391434.0,Right Wing,149,Equatorial Guinea,4992,['91062a00-6740-41b3-982e-a72327cdde56'],55,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:55.154,Duel,True
,,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,9d4654b2-3d27-4d7d-8093-c6630c24833e,2742,,"[50.3, 26.0]",3920397,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Manuel Cardoso Mané,18651.0,Left Center Midfield,152,Guinea-Bissau,4894,['214a322f-373e-4688-86ba-a0d6dc887dfb'],48,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:48:48.741,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,666f0b41-3a4c-4401-83c1-78a9f4d110ce,2842,,"[44.8, 2.9]",3920397,96,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Euciodálcio Gomes,10854.0,Right Center Midfield,158,Equatorial Guinea,4992,['59cb439c-cbc9-4b8e-862a-bb998b5f6969'],28,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:51:28.447,Duel,True
,,,,,,,,,,,,True,,,,Success Out,Tackle,0.0,,,,,,,,,974ac352-269a-4510-843d-e7576344946b,2859,,"[55.2, 8.1]",3920397,96,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,159,Guinea-Bissau,4894,['c9d92f1e-57b7-4554-9fca-19159ff57e5e'],47,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:51:47.823,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,ddd9f6a9-26ff-474d-83ce-eb8b23587301,2868,,"[46.4, 11.0]",3920397,97,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,161,Guinea-Bissau,4894,['e5d38a8b-6859-4cf1-9304-0cdab155993e'],22,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:52:22.836,Duel,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,b59c029e-0c44-4148-9040-a6a89b338df8,32,,"[111.2, 16.3]",3920397,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mama Samba Baldé,12064.0,Left Wing,2,Guinea-Bissau,4894,['87faf3cc-7d37-4f22-8315-57a3d3a579ea'],22,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:00:22.646,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,bc7c7315-8082-4813-aab3-8811e8efe154,88,,"[71.5, 52.4]",3920397,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfa Semedo Esteves,10323.0,Right Center Midfield,4,Guinea-Bissau,4894,['08901fd2-ecef-4942-9389-4222ebb5e8f9'],24,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:01:24.926,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,79d67182-1b7d-401e-9b85-716db50c362a,114,,"[67.4, 76.4]",3920397,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ibán Salvador Edu,30423.0,Right Wing,5,Equatorial Guinea,4992,['dd43413d-9eaf-4eab-8d63-85516ed80008'],11,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:11.933,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,b3a46dda-ca24-44ed-b6e5-272526e034d1,176,,"[41.6, 69.9]",3920397,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Akapo Martínez,17618.0,Right Back,9,Equatorial Guinea,4992,,56,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:56.375,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,c213c3e7-a28a-4b9f-a3c1-81e21c5a780f,184,,"[30.7, 67.1]",3920397,4,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esteban Orozco Fernández,482851.0,Right Center Back,12,Equatorial Guinea,4992,,33,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:33.746,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,f3e01ac0-e1b7-485d-b35f-0b5465ba0a25,202,,"[49.2, 8.2]",3920397,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,14,Equatorial Guinea,4992,['d3af3e71-4f77-4cf7-9f36-79a1a72062b7'],11,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:11.407,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,3f5afaac-e9e0-4157-92cd-3b5f42e00378,220,,"[35.1, 21.8]",3920397,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mama Samba Baldé,12064.0,Left Wing,15,Guinea-Bissau,4894,,35,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:05:35.679,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2b067d20-62e3-4ba3-b372-699daeb4918e,238,,"[46.5, 62.9]",3920397,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibán Salvador Edu,30423.0,Right Wing,16,Equatorial Guinea,4992,,52,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:52.858,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,83569b0c-057a-47d4-bc47-d1e49ed61a1a,294,,"[75.0, 12.3]",3920397,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,18,Equatorial Guinea,4992,,12,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:12.379,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,9de29941-3dc4-476b-a9da-7fa2918f3606,357,,"[25.4, 7.7]",3920397,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,22,Equatorial Guinea,4992,['762dcc62-e1ae-48cc-8214-3ac305c5e4e3'],35,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:08:35.496,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2b30443b-4f51-432f-a2a3-9275233eac7a,372,,"[110.9, 12.5]",3920397,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manconi Soriano Mané,30104.0,Left Center Back,24,Guinea-Bissau,4894,,29,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:09:29.683,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,7502edfb-c39c-4240-8466-4139d0b1a9e2,408,,"[73.3, 14.7]",3920397,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio Miranda Boacho,105762.0,Left Wing,25,Equatorial Guinea,4992,,30,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:10:30.579,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,dfe8e757-e4aa-430d-aade-ea40d9781ca5,415,,"[44.7, 29.3]",3920397,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franculino Gluda Djú,143863.0,Center Forward,27,Guinea-Bissau,4894,"['d9c741dd-9df0-4b6f-b499-1d8a8e26f94d', 'c4b73244-afba-4ab5-ad46-74bf9323dbd0']",44,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:10:44.189,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,60f05ac6-01df-4031-a655-342e433c4bf8,450,,"[11.6, 75.7]",3920397,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Anilson Silva Encada,32433.0,Right Back,27,Guinea-Bissau,4894,,10,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:11:10.071,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1642288b-d14b-405d-bd84-73ba81a84977,459,,"[26.5, 63.1]",3920397,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janio Bikel Figueiredo Silva,36813.0,Center Defensive Midfield,27,Guinea-Bissau,4894,['1d9f9a31-a541-46fc-8528-f93c5998f90d'],16,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:11:16.321,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,b99f07f9-3062-40fe-8232-f896e6cc3f49,531,,"[75.0, 2.5]",3920397,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,31,Equatorial Guinea,4992,,16,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:16.266,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,c768207c-5a0f-4cbe-abcb-0064c74b81de,560,,"[33.4, 76.3]",3920397,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfa Semedo Esteves,10323.0,Right Center Midfield,33,Guinea-Bissau,4894,,57,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:13:57.294,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,303ccc26-54e3-4160-b1c9-105b713d174e,574,,"[37.7, 65.9]",3920397,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,34,Guinea-Bissau,4894,,21,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:14:21.290,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,c374f4f5-55b5-4006-a75c-58444d8612bb,615,,"[57.1, 25.3]",3920397,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moreto Moro Cassamã,24909.0,Left Center Midfield,36,Guinea-Bissau,4894,,11,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:15:11.113,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,8da579bb-cb6b-4fd7-8f1a-f2f52403dddb,616,,"[56.5, 54.5]",3920397,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,36,Guinea-Bissau,4894,,12,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:15:12.480,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,34eb7012-612c-4e32-8fb6-644e8742eaa8,646,,"[59.2, 73.6]",3920397,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Anilson Silva Encada,32433.0,Right Back,38,Equatorial Guinea,4992,,0,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:16:00.887,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,584cac4e-85e7-44be-a2f3-3d57735c92e2,659,,"[100.3, 20.3]",3920397,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio Miranda Boacho,105762.0,Left Wing,39,Equatorial Guinea,4992,,30,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:16:30.702,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,ef4d96dd-ae4d-4a99-a598-0640065b74fb,674,,"[15.7, 55.5]",3920397,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Amado Djaló Taritolay,25056.0,Right Center Back,39,Equatorial Guinea,4992,['5c16ef46-36b2-483f-bd97-871c8dc78c15'],41,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:16:41.046,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,43c6dd34-2c48-4351-b996-eb5de9c79d66,707,,"[1.7, 56.6]",3920397,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,43,Equatorial Guinea,4992,['5f2f4b6a-64a7-4542-8989-c90579dffeae'],39,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:19:39.094,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,096907d0-7ce4-492e-a228-8a8eacb50bfb,776,,"[32.4, 56.4]",3920397,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,48,Equatorial Guinea,4992,['d90362b6-84e0-444f-ab0b-14096867dce6'],48,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:22:48.035,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,78dd2d2b-3eb8-420c-bc38-6613c144e826,815,,"[11.2, 15.4]",3920397,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fali Candé,41052.0,Left Back,52,Guinea-Bissau,4894,,56,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:24:56.721,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,17fddcad-b80f-46b7-97df-3df0d0889c70,828,,"[38.6, 56.7]",3920397,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,52,Guinea-Bissau,4894,['47861d9a-6e7e-4986-b519-e6c6c50c4d62'],5,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:25:05.249,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5e916b53-c9b4-4a0b-b102-72ada7ce8929,887,,"[44.3, 42.1]",3920397,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfa Semedo Esteves,10323.0,Right Center Midfield,57,Guinea-Bissau,4894,,19,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:27:19.392,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,ae6cd793-a04b-45d6-989a-dca52ae0f436,1088,,"[20.8, 22.6]",3920397,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,65,Guinea-Bissau,4894,['32857611-1cfe-4d27-a84a-9dce1e802053'],5,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:36:05.969,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,765cba5b-2316-4e78-b06f-a31db8ddbd3e,1138,,"[58.0, 5.9]",3920397,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,67,Equatorial Guinea,4992,['3e1799a5-fdc9-4423-85e2-49c38ce56633'],24,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:38:24.610,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,dc476882-edfd-4265-ad97-26a996472d46,1159,,"[9.3, 29.9]",3920397,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,67,Equatorial Guinea,4992,,47,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:38:47.757,Ball Recovery,
,,True,,,,,,,,,,,,,,,,0.0,,,,,,,,,c744c40c-e512-4214-ad28-3d2704808812,1162,,"[9.9, 30.3]",3920397,43,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,68,Equatorial Guinea,4992,,48,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:43:48.662,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,99ca6436-634e-4d07-919d-4b76de805e65,1194,,"[34.1, 58.3]",3920397,44,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Franculino Gluda Djú,143863.0,Center Forward,68,Equatorial Guinea,4992,,26,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:44:26.145,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,6358c6bb-b526-409a-bebd-eb716a271744,1198,,"[73.0, 48.1]",3920397,44,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Carlos Akapo Martínez,17618.0,Right Back,68,Equatorial Guinea,4992,['f87b794d-44c7-4a99-9428-df533bbeedfb'],30,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:44:30.083,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,a4f9c46b-aef2-4852-a273-fb1add1d455a,1249,,"[53.1, 76.1]",3920397,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jefferson Anilson Silva Encada,32433.0,Right Back,69,Guinea-Bissau,4894,['c1fa64d4-9af9-47f0-9566-1c54a293752f'],46,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:45:46.275,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,9cfc2c1f-3078-4fd1-a3a4-375c3feaaf31,1256,,"[56.1, 7.4]",3920397,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,70,Equatorial Guinea,4992,,51,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:45:51.484,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,d097c713-3468-49f6-b5cf-de77c5660166,1282,,"[23.1, 24.1]",3920397,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franculino Gluda Djú,143863.0,Center Forward,72,Guinea-Bissau,4894,,51,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:46:51.312,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,8bab81de-f774-4170-8080-2271bbbb408d,1341,,"[14.0, 23.7]",3920397,48,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Antonio Miranda Boacho,105762.0,Left Wing,74,Guinea-Bissau,4894,"['af740efa-6229-4027-a650-c430df157db5', 'c9960c1d-bd19-4a77-8d52-9cb8ccbb5c92']",46,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:48:46.572,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,e1de4132-c7c6-4bec-84e9-e435b10a4a9d,1342,,"[15.2, 23.5]",3920397,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,75,Equatorial Guinea,4992,,47,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:48:47.285,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,e5f17648-6440-4e3a-b994-bccab23e3b96,1365,,"[112.8, 70.5]",3920397,49,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mama Samba Baldé,12064.0,Left Wing,77,Guinea-Bissau,4894,,44,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:49:44.897,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,398e8561-c92a-4276-b674-82f4ea2a776b,1545,,"[75.9, 76.4]",3920397,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Anilson Silva Encada,32433.0,Right Back,86,Guinea-Bissau,4894,,52,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:52.360,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,6303c18d-4063-47c7-9ac3-b79975d84aec,1573,,"[112.6, 52.2]",3920397,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Franculino Gluda Djú,143863.0,Center Forward,87,Guinea-Bissau,4894,,33,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:04:33.946,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,b6291f99-3593-4c3c-a024-1c1aa5203857,1627,,"[77.6, 69.7]",3920397,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alfa Semedo Esteves,10323.0,Right Center Midfield,89,Guinea-Bissau,4894,['539d0713-0518-4eb8-89aa-bb6eb8556b61'],30,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:07:30.698,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,ba806807-d8c3-45d1-b396-9e38841769e3,1681,,"[7.3, 58.2]",3920397,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Anilson Silva Encada,32433.0,Right Back,91,Equatorial Guinea,4992,['acadf72d-b264-4099-9702-e1a7fecfdb02'],39,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:08:39.367,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,33c2c96c-9491-4e25-8c34-4de464fd6f2e,1750,,"[42.6, 74.9]",3920397,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauro Daniel Rodrigues Teixeira,43007.0,Right Wing,99,Guinea-Bissau,4894,['6d0c60d8-01c6-4e65-8783-79677bce4f77'],3,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:12:03.873,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,abe1b1b8-8aba-4b2e-b2f9-ec75922c6923,1751,,"[65.0, 13.7]",3920397,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,100,Equatorial Guinea,4992,,4,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:12:04.818,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,e7a5ef70-080c-4f7f-87fa-a9b59893eb0f,1827,,"[41.6, 32.4]",3920397,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Daniel Rodrigues Teixeira,43007.0,Right Wing,101,Equatorial Guinea,4992,,49,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:13:49.031,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,fe8f01bd-08db-4f0e-a60d-9282eddba53e,1838,,"[82.5, 47.0]",3920397,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,101,Equatorial Guinea,4992,,53,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:53.001,Ball Recovery,
