50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[77.8, 52.6]",,,,,,,,,,,,,1.931984,,,,,,,,,,,,,136a3dc6-1c7c-4760-b981-16de3b65ec83,2882,,"[78.0, 63.3]",3920409,77,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,143,Nigeria,775,"['3c7152a5-a75c-49f4-9a1a-ee9dd4a33779', 'd7341154-0968-40fa-892c-6ef40f7d7183']",30,,,,,,,,,,,,,,,,,,Nigeria,775,00:32:30.344,Carry,
,,,,,,"[107.5, 11.9]",,,,,,,,,,,,,2.651981,,,,,,,,,,,,,30bdc91b-1668-4cf0-833b-1cbbf87f6dae,2885,,"[96.8, 14.3]",3920409,77,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Left Wing Back,143,Nigeria,775,"['a384315c-4f75-4c80-add5-e054a02c035e', 'e3841699-34ef-44c5-97fe-bea45f58163c']",34,,,,,,,,,,,,,,,,,,Nigeria,775,00:32:34.902,Carry,
,,,,,,"[65.8, 31.0]",,,,,,,,,,,,,1.475737,,,,,,,,,,,,,7ff6d7aa-fff6-42c9-ae41-54391fa07631,2899,,"[58.1, 31.7]",3920409,78,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,144,Guinea-Bissau,4894,"['5d42fea8-256b-4a41-b861-2fda9e99c8c3', '40f8dbdc-0b9b-4d0b-86b2-00421732618e', '27284907-7598-4e52-b60f-4da29532a7af', '5e165884-f4ea-4dd5-8f11-325bfe26312f']",15,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:33:15.314,Carry,True
,,,,,,"[71.8, 30.7]",,,,,,,,,,,,,1.457454,,,,,,,,,,,,,fcbf1c2c-0ca8-4d86-9683-0e3540f8a89c,2902,,"[65.8, 31.0]",3920409,78,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,144,Guinea-Bissau,4894,"['5d42fea8-256b-4a41-b861-2fda9e99c8c3', '3f82b75f-3636-405d-adec-eac4fb7d2023', '27284907-7598-4e52-b60f-4da29532a7af']",16,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:33:16.790,Carry,True
,,,,,,"[86.4, 42.5]",,,,,,,,,,,,,0.283308,,,,,,,,,,,,,ffe85b3f-7b4d-43e3-a7ab-1f1568d8159d,2906,,"[86.4, 43.2]",3920409,78,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Euciodálcio Gomes,10854.0,Center Attacking Midfield,144,Guinea-Bissau,4894,"['3626d420-da4b-48e8-bfdd-159f632801a4', '7855fffc-fe89-47f5-b70e-0e2e4d96c379', 'fb3415f0-3e3e-43d4-92c7-c67eaaa03f2f', 'bdf67fb0-1cee-4e54-802a-2926c79aaf7d']",19,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:33:19.495,Carry,True
,,,,,,"[100.1, 38.5]",,,,,,,,,,,,,3.779799,,,,,,,,,,,,,e7486141-3886-438a-803b-9f6c626be390,2923,,"[92.6, 50.6]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moses Daddy-Ajala Simon,18163.0,Right Attacking Midfield,147,Nigeria,775,"['04480169-f758-4d40-ae61-197642621a13', 'ad8a110a-973a-437f-891a-0df4fdee2ec9']",0,,,,,,,,,,,,,,,,,,Nigeria,775,00:36:00.194,Carry,
,,,,,,"[109.6, 22.3]",,,,,,,,,,,,,1.618547,,,,,,,,,,,,,58f9ea34-e753-4452-b0ce-1798f6c843d9,2926,,"[107.2, 23.1]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zaidu Sanusi,31949.0,Left Wing Back,147,Nigeria,775,"['358fc980-e133-44f0-9d92-eb42348a87ad', 'cf2d0625-ee83-4a08-92ab-cd7b68125d4c']",5,,,,,,,,,,,,,,,,,,Nigeria,775,00:36:05.532,Carry,
,,,,,,"[111.9, 39.2]",,,,,,,,,,,,,0.55986,,,,,,,,,,,,,d1fe2a00-6f94-470d-9365-c24345702669,2929,,"[110.6, 41.3]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moses Daddy-Ajala Simon,18163.0,Right Attacking Midfield,147,Nigeria,775,"['2355cbb1-1690-49d1-a3d0-833c4817ea7b', '3a1164e1-870d-4e7f-a4b4-5eaa1a782195', '845717b0-9888-40bb-aadc-2c45d12ebf4b']",8,,,,,,,,,,,,,,,,,,Nigeria,775,00:36:08.368,Carry,True
,,,,,,"[55.9, 59.4]",,,,,,,,,,,,,0.127448,,,,,,,,,,,,,a7154ea8-157e-434a-bf72-4b4f262446c9,2942,,"[55.9, 59.4]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Euciodálcio Gomes,10854.0,Center Attacking Midfield,148,Guinea-Bissau,4894,"['a9065641-371d-4bde-bd30-4029867f940e', '45699edb-3576-47dd-973d-c8e603ff538f']",44,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:36:44.796,Carry,
,,,,,,"[62.5, 59.4]",,,,,,,,,,,,,1.053591,,,,,,,,,,,,,c04f8eeb-7473-4cfd-a4c0-33cf9cabb475,2945,,"[63.1, 60.2]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Correia,380983.0,Right Wing,148,Guinea-Bissau,4894,"['0ad16028-09c3-4991-9115-d63638b5ce73', '52dfadc3-c3cf-4fb3-a8d1-850aa02fb4b5', '64a1875b-1d12-44a0-8d0e-eb94ab565bfd']",45,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:36:45.746,Carry,True
,,,,,,"[52.0, 37.2]",,,,,,,,,,,,,1.1774,,,,,,,,,,,,,7779db76-bd24-454f-b50f-b44eba79edc1,2951,,"[53.4, 39.2]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,148,Guinea-Bissau,4894,"['171a50ab-38fe-4080-b498-40ce68f73a46', 'bfd1b86b-cd82-496e-96e4-c133eda54f6e', '2914905a-3281-47e8-b256-de6221791b08']",48,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:36:48.637,Carry,True
,,,,,,"[56.1, 6.4]",,,,,,,,,,,,,5.46123,,,,,,,,,,,,,2224aa84-c24e-4482-afaf-e25c0e3ddf97,2955,,"[47.2, 10.9]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fali Candé,41052.0,Left Back,148,Guinea-Bissau,4894,"['b1cd473b-1632-4494-ab1b-0cfc0de3cbbc', '8eac6286-a4f5-4ee7-9c24-f301c2df29ee']",51,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:36:51.474,Carry,
,,,,,,"[76.3, 9.9]",,,,,,,,,,,,,1.600418,,,,,,,,,,,,,98a70504-3dff-4af6-8cf6-1192906dd02c,2958,,"[76.5, 2.4]",3920409,81,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marciano Sanca Tchami,391434.0,Left Wing,148,Guinea-Bissau,4894,"['d91c1f86-ac6e-43a9-bf6a-f93810f575bf', '4d4015de-f01f-4c47-b615-cfa0bfc5ccd0', '19c36e48-aa8d-4a96-b8d8-0c276457822b']",57,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:36:57.887,Carry,True
,,,,,,"[68.5, 74.3]",,,,,,,,,,,,,2.293742,,,,,,,,,,,,,3305b3b8-6674-4cc1-b238-94a2ae1392fa,2969,,"[64.5, 76.3]",3920409,82,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moses Daddy-Ajala Simon,18163.0,Right Attacking Midfield,149,Nigeria,775,"['6a858b94-1004-486d-83fc-5bbf6de123e3', '1035b54a-b472-4ba6-abaa-544e35255cc2']",50,,,,,,,,,,,,,,,,,,Nigeria,775,00:37:50.123,Carry,
,,,,,,"[62.5, 65.0]",,,,,,,,,,,,,1.135438,,,,,,,,,,,,,55e782b7-afd1-4dde-b200-e919650145c8,2972,,"[63.2, 64.8]",3920409,82,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raphael Onyedika,38862.0,Right Defensive Midfield,149,Nigeria,775,"['7fe36e37-fa1d-40eb-be0d-73a0943cee04', 'e6791fda-8da5-493f-8916-3a6e743983a9']",53,,,,,,,,,,,,,,,,,,Nigeria,775,00:37:53.255,Carry,
,,,,,,"[72.5, 50.8]",,,,,,,,,,,,,1.237297,,,,,,,,,,,,,012721ab-7a18-407e-bbd8-604196d9560e,2975,,"[72.7, 51.6]",3920409,82,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Iwobi,3647.0,Left Defensive Midfield,149,Nigeria,775,"['8da545ba-539b-40fb-9294-dddf09ae6515', '29829bc8-7479-436d-8c69-5ba1b128d11e']",55,,,,,,,,,,,,,,,,,,Nigeria,775,00:37:55.280,Carry,
,,,,,,"[105.5, 53.3]",,,,,,,,,,,,,0.315475,,,,,,,,,,,,,5cd61e03-5dbd-47e4-82ba-f4a7b5ab5cc3,2978,,"[101.3, 53.8]",3920409,82,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor James Osimhen,11277.0,Center Forward,149,Nigeria,775,"['7d7257cb-4620-43a8-8f7a-6d3e9cc30f7c', '32409078-78db-4265-9921-c39b60a387f7']",58,,,,,,,,,,,,,,,,,,Nigeria,775,00:37:58.842,Carry,
,,,,,,"[42.1, 7.1]",,,,,,,,,,,,,3.001359,,,,,,,,,,,,,b1ee810b-f4fa-461d-9997-daf1f290b390,2983,,"[35.7, 7.3]",3920409,83,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fali Candé,41052.0,Left Back,150,Guinea-Bissau,4894,"['f5e5c9d6-70b0-429b-90e9-639da49743be', '8996e2cb-8d54-4d0c-bf44-832b53665d31']",45,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:38:45.950,Carry,
,,,,,,"[22.4, 47.7]",,,,,,,,,,,,,6.121184,,,,,,,,,,,,,0dc66325-8b64-452a-b9a5-137eb8927141,2986,,"[28.2, 18.0]",3920409,83,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Opa Sangante,7568.0,Left Center Back,150,Guinea-Bissau,4894,"['de685e13-099f-42d8-9c64-b49387db0818', '165c89a1-f348-4f05-be66-b8a6ab7e76d1']",49,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:38:49.849,Carry,
,,,,,,"[44.3, 18.0]",,,,,,,,,,,,,0.600842,,,,,,,,,,,,,c1d79365-fd85-4751-a215-694f378be611,2991,,"[42.4, 22.7]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,151,Nigeria,775,"['918a6716-3309-4d87-84bc-540293f68354', '8f37d099-7393-4a2b-8786-bff7232e336e']",0,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:00.202,Carry,
,,,,,,"[56.1, 3.7]",,,,,,,,,,,,,1.034136,,,,,,,,,,,,,ff6492a1-55e9-4bba-88c6-a4d24725402e,2994,,"[56.1, 3.0]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,151,Nigeria,775,"['fbb5d965-62b1-4ecf-8972-b40d01fd6f8b', 'be09b972-8e2b-43a4-86ed-e771df877b39']",1,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:01.952,Carry,
,,,,,,"[57.2, 21.2]",,,,,,,,,,,,,0.91328,,,,,,,,,,,,,67046e96-b3d7-4e34-b3b8-03e5708064dc,2997,,"[56.3, 19.0]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,151,Nigeria,775,"['9c6e36e5-9a4f-406c-ab33-472d0ca81315', '09ebb732-6b69-415a-93a5-3574639f718f']",3,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:03.726,Carry,
,,,,,,"[73.1, 40.0]",,,,,,,,,,,,,0.51678,,,,,,,,,,,,,c47d6ff3-4a00-4bdc-9de1-04e03bd7495f,3000,,"[72.9, 39.5]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,151,Nigeria,775,"['56bb3de5-2135-4308-8e8c-d6b893400f2a', 'c57f2aab-f3e1-4c5b-8bdd-8c15ced344d4', 'b99962ab-5337-4df8-b604-33904165338e']",5,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:05.716,Carry,True
,,,,,,"[65.8, 41.3]",,,,,,,,,,,,,1.232156,,,,,,,,,,,,,5f95cf3d-0aa7-408a-b650-7d30fa72a006,3004,,"[73.1, 40.0]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,151,Nigeria,775,"['349a893d-72e7-4ad3-b7c9-126f1c908fe5', '2e407394-0e82-48ed-b0a7-c92b4ac0b932', 'c57f2aab-f3e1-4c5b-8bdd-8c15ced344d4']",6,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:06.232,Carry,True
,,,,,,"[83.5, 73.7]",,,,,,,,,,,,,1.369226,,,,,,,,,,,,,2b792f5b-ba8d-48f1-bd40-442d028c1ea2,3007,,"[85.1, 73.4]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,151,Nigeria,775,"['292e36ac-985d-41e3-a309-8278e2d26bf7', '6ddbc978-4194-4e6a-9cfb-1dec9abbb3fd']",10,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:10.602,Carry,
,,,,,,"[83.1, 60.1]",,,,,,,,,,,,,0.888317,,,,,,,,,,,,,fcd45902-590e-4461-aaf9-fe0636718e43,3010,,"[82.4, 61.5]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raphael Onyedika,38862.0,Right Defensive Midfield,151,Nigeria,775,"['1423ced1-392a-4c13-8019-fcf81fd47d00', '8702f773-3db8-48a8-a03a-a48f1639c55f']",13,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:13.305,Carry,
,,,,,,"[84.6, 56.9]",,,,,,,,,,,,,0.700837,,,,,,,,,,,,,3d129c74-039c-444d-9c5e-d602bf194594,3013,,"[84.2, 54.0]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,151,Nigeria,775,"['2df1e769-8427-4ae4-97eb-9c76970dde83', '41ee2518-b7e2-4ed7-a763-c35fc9adfc4b']",14,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:14.953,Carry,
,,,,,,"[84.9, 67.9]",,,,,,,,,,,,,1.242868,,,,,,,,,,,,,e054ee8e-fb8a-4f8c-9a50-7e46749ce209,3016,,"[84.9, 68.0]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,151,Nigeria,775,"['38f85fff-a780-4e78-8863-4a46e48e95ec', 'fff5765b-0554-4792-91b8-f5a66da2ca10']",16,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:16.940,Carry,
,,,,,,"[109.6, 70.4]",,,,,,,,,,,,,2.097825,,,,,,,,,,,,,008c0a8c-4e58-4f8f-8d73-1b0d40002266,3019,,"[103.9, 73.2]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,151,Nigeria,775,"['1ebadd4e-df0f-4d85-a51f-b9b50331dfc4', '717ff053-8826-497e-a8cd-c172b4f05f0e']",19,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:19.597,Carry,
,,,,,,"[98.2, 70.4]",,,,,,,,,,,,,1.488704,,,,,,,,,,,,,e2d3c3ca-2f0a-422f-803a-a4339c12e4b7,3024,,"[98.2, 66.6]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,152,Nigeria,775,"['4c2e3f17-375c-4381-9449-b49b969fffd3', '47175f65-d534-4a3e-9baa-98e21116fb2a']",33,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:33.111,Carry,
,,,,,,"[97.2, 75.5]",,,,,,,,,,,,,1.295063,,,,,,,,,,,,,f000d161-4681-4b31-be21-5cf4f56d7b04,3027,,"[97.2, 75.7]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,152,Nigeria,775,"['b3d423d5-0b2c-4b23-b281-007740aecd78', 'f327ee65-a5f2-4e76-86da-69c20bee6770']",35,,,,,,,,,,,,,,,,,,Nigeria,775,00:39:35.550,Carry,
,,,,,,"[42.1, 18.2]",,,,,,,,,,,,,0.838944,,,,,,,,,,,,,b41cd8f5-c05e-4093-8413-f1c891e1fe76,3037,,"[42.1, 18.2]",3920409,84,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,153,Guinea-Bissau,4894,"['a0cdc71f-44b6-45bd-b17c-2cfe0851821e', '52bc339d-4b55-456c-8449-0f2123111089']",58,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:39:58.962,Carry,
,,,,,,"[63.4, 6.0]",,,,,,,,,,,,,1.697183,,,,,,,,,,,,,7e8520f1-5d3a-445d-89b4-9f5be39d33b6,3040,,"[55.2, 5.1]",3920409,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fali Candé,41052.0,Left Back,153,Guinea-Bissau,4894,"['959607ea-e124-43fc-ac16-639a597bfeaa', 'c6f57180-71e3-43ff-aab8-21446250e6be']",1,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:01.801,Carry,
,,,,,,"[95.7, 20.8]",,,,,,,,,,,,,3.431054,,,,,,,,,,,,,83560a41-db90-440b-8992-a27fd6f5ea41,3043,,"[82.2, 3.1]",3920409,85,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marciano Sanca Tchami,391434.0,Left Wing,153,Guinea-Bissau,4894,"['284f4e29-364f-48c0-9f67-510478e81cf5', 'a87fca92-3812-45c9-b854-bd3e64ba1325']",4,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:04.698,Carry,
,,,,,,"[84.6, 3.8]",,,,,,,,,,,,,3.354819,,,,,,,,,,,,,3eb1cc61-4177-41ff-972c-dba16925357e,3050,,"[87.6, 17.7]",3920409,85,,,,,,,,,,,,,,,,,,,,,2,From Corner,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,154,Guinea-Bissau,4894,"['3e861f9e-20bf-425a-b301-34831b9f52f8', '32a2c5fd-4318-43c3-9097-dd251bc65ed8', 'caef62cd-4abb-49f0-81a1-df85379ed3a5']",55,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:55.644,Carry,True
,,,,,,"[91.5, 3.0]",,,,,,,,,,,,,1.70493,,,,,,,,,,,,,626a7fb7-9373-4ce1-81bb-6be7c8769569,3054,,"[89.8, 1.8]",3920409,85,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fali Candé,41052.0,Left Back,154,Guinea-Bissau,4894,"['9f3b6919-e533-46ed-bfce-8a448aa11741', 'f005fc24-4f1c-4a36-876c-44ccbbe58c39']",59,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:40:59.491,Carry,
,,,,,,"[80.9, 3.8]",,,,,,,,,,,,,1.018565,,,,,,,,,,,,,6f224c41-46b2-4e17-b208-6f3e28b1cf84,3057,,"[82.6, 4.0]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Corner,Janio Bikel Figueiredo Silva,36813.0,Left Defensive Midfield,154,Guinea-Bissau,4894,"['b27e9986-fbeb-404a-82f5-d8258067bda0', 'ef0ba1db-fe8f-4257-a92f-23ae26d72bce']",2,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:02.412,Carry,
,,,,,,"[63.1, 24.6]",,,,,,,,,,,,,4.004779,,,,,,,,,,,,,5bad227f-9dce-40e2-aae2-964a57073c1d,3060,,"[82.9, 10.5]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marciano Sanca Tchami,391434.0,Left Wing,154,Guinea-Bissau,4894,"['319952b4-1454-49ac-b588-a97b6b6bcfc9', 'b6012153-6fc5-4d17-90d2-c55c27ca5b53']",4,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:04.190,Carry,
,,,,,,"[53.6, 39.8]",,,,,,,,,,,,,2.108491,,,,,,,,,,,,,b913d0ac-79d4-4e64-a6a5-f693d19666d2,3063,,"[52.3, 37.8]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Corner,Houboulang Mendes,9361.0,Right Back,154,Guinea-Bissau,4894,"['fe364516-6248-4172-a7c0-7247d1384acf', '706612bc-5cc0-453d-b520-0fa165635eca']",9,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:09.795,Carry,
,,,,,,"[60.3, 71.6]",,,,,,,,,,,,,2.764879,,,,,,,,,,,,,de5b85ae-57c4-4b06-b637-85fe7d5e6242,3066,,"[58.1, 72.8]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Corner,Euciodálcio Gomes,10854.0,Center Attacking Midfield,154,Guinea-Bissau,4894,"['73f9bd0f-e0ee-4bc7-9fa4-5ae712c3ca9f', 'beb6e7da-ddd3-4981-a250-5cde6ce2ac82']",13,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:13.503,Carry,
,,,,,,"[46.6, 71.3]",,,,,,,,,,,,,1.318402,,,,,,,,,,,,,e9877f2b-fc53-43a3-8cd2-2d1387e0a188,3072,,"[47.9, 74.0]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Corner,Euciodálcio Gomes,10854.0,Center Attacking Midfield,154,Guinea-Bissau,4894,"['92b22f06-7df6-4e42-b79c-27c9cd6b456b', '42675712-346c-471c-92e5-0fca9b7ff1bc', '2b56fcba-e92b-4942-a2ab-5eca7b480272']",18,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:18.848,Carry,True
,,,,,,"[58.1, 39.8]",,,,,,,,,,,,,2.754257,,,,,,,,,,,,,4bd54e0e-7927-438f-8132-af3b2815b29a,3078,,"[43.5, 64.0]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando de Lacerda Gomes,363738.0,Right Defensive Midfield,155,Guinea-Bissau,4894,"['b114b384-8394-491a-ba85-7614278f693e', '2c11ac75-3958-48ff-aeac-47023e9450a8']",28,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:28.842,Carry,
,,,,,,"[55.8, 40.6]",,,,,,,,,,,,,5.264813,,,,,,,,,,,,,8a996012-35c5-4713-b35c-0df8ec8a2a0b,3081,,"[49.2, 27.9]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Opa Sangante,7568.0,Left Center Back,155,Guinea-Bissau,4894,"['da26a8da-8024-43f4-8240-6095f1f1878d', '2df5e06c-c93d-4f33-868c-f64e815ce710']",32,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:32.436,Carry,
,,,,,,"[91.7, 68.2]",,,,,,,,,,,,,3.119366,,,,,,,,,,,,,00d1c7ff-ba7d-4d67-adac-647bd148b673,3084,,"[78.0, 71.6]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Euciodálcio Gomes,10854.0,Center Attacking Midfield,155,Guinea-Bissau,4894,"['25dbffbb-e0f4-422c-9f5b-becf52f03ac1', 'faa6cf88-b54d-46ea-a68e-ff2008bbfcd8']",39,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:39.419,Carry,
,,,,,,"[109.9, 72.4]",,,,,,,,,,,,,3.276581,,,,,,,,,,,,,6f6d0297-4a72-4521-b94d-5914dca6a6d3,3087,,"[112.3, 65.5]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Correia,380983.0,Right Wing,155,Guinea-Bissau,4894,"['74672561-caef-495b-ad34-db4248a676d9', '498372e6-5d15-4fec-a7e7-7386a20b05fe', 'd3b54b1d-1d05-43ce-ba1f-d6d720aa95e3']",44,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:44.421,Carry,True
,,,,,,"[57.4, 3.9]",,,,,,,,,,,,,0.803634,,,,,,,,,,,,,c303ab02-7d89-4524-829d-6e984e1c76cd,3095,,"[49.4, 5.7]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor James Osimhen,11277.0,Center Forward,155,Guinea-Bissau,4894,"['8fa74116-88ce-47ed-88fa-de5d5421a257', '0659c44d-b246-45d9-a87f-1a692bb69aa3', 'b1e0eb10-6393-4340-abdb-422e65f092d5']",53,,,,,,,,,,,,,,,,,,Nigeria,775,00:41:53.513,Carry,True
,,,,,,"[70.9, 72.2]",,,,,,,,,,,,,2.059226,,,,,,,,,,,,,918bd664-86fd-495a-9f68-7cef972ac727,3100,,"[71.6, 76.0]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Houboulang Mendes,9361.0,Right Back,155,Guinea-Bissau,4894,"['fade9cf5-733d-4d21-a2c5-5c165bb35901', 'd6eb279a-8fc8-46a5-97f7-21f2efd7360e']",55,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:55.219,Carry,
,,,,,,"[62.9, 52.0]",,,,,,,,,,,,,0.789674,,,,,,,,,,,,,79094b6a-eefd-4fbb-85d4-5f59e5381588,3103,,"[56.5, 54.0]",3920409,86,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Opa Sangante,7568.0,Left Center Back,155,Guinea-Bissau,4894,"['76a479a2-64cd-405a-8a10-bfb657e80c54', '440f861f-e9fc-4f60-b0ca-b0b8743d8cdc']",59,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:41:59.279,Carry,
