50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,6c9eb8b5-9e3c-4996-b1c1-abbf96f106c5,946,,,"[86.0, 45.7]",3920412,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Left Midfield,52,Senegal,787,['bf038119-f364-4278-bef4-a18ad30ff0b0'],28,,,,,,,,,,,,,,,,,Senegal,787,00:24:28.902,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,3f6041fc-c0a1-41b1-b30a-2e53180811f0,988,,,"[59.2, 71.6]",3920412,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Right Midfield,53,Guinea,4892,['21f8b512-121f-4daa-91d0-19aa2fa44375'],58,,,,,,,,,,,,,,,,,Senegal,787,00:24:58.110,Dribble,True
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,fa3e8bfc-69a7-4bbf-8323-27bbcda37f97,1018,,,"[42.4, 8.5]",3920412,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Aly Camara,16025.0,Left Center Back,53,Guinea,4892,['5ef68b86-e7bb-4a6e-9aa7-c091ab15ff13'],18,,,,,,,,,,,,,,,,,Guinea,4892,00:25:18.251,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,385dd52f-f92b-4f13-ace9-4981f50bf7c7,1111,,,"[76.9, 53.6]",3920412,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pape Matar Sarr,50498.0,Right Center Midfield,58,Senegal,787,['543397d2-1dd4-4685-9fba-d9013cd01ed8'],41,,,,,,,,,,,,,,,,,Senegal,787,00:32:41.105,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,1350408f-0640-4cc6-981f-533d7a6882c7,1243,,,"[79.2, 28.4]",3920412,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sadio Mané,3629.0,Left Midfield,67,Senegal,787,"['75135b6e-b1aa-444d-ab60-292429f99ae0', '9c5d0000-ade0-44e8-b20e-6a3b18c9e99b']",16,,,,,,,,,,,,,,,,,Senegal,787,00:35:16.874,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,48b48e35-bb86-41ac-a5db-a4073e17ba28,1260,,,"[42.4, 70.9]",3920412,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Conte,131849.0,Right Back,68,Guinea,4892,['8f8537b6-58f0-4082-b691-95f951792331'],24,,,,,,,,,,,,,,,,,Guinea,4892,00:35:24.858,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,a3354779-431d-481e-9644-0cd219089cc9,1307,,,"[54.3, 62.7]",3920412,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Naby Deco Keïta,8505.0,Right Center Forward,71,Guinea,4892,['a922116c-f847-4d0c-b05c-2afe174f3ec0'],26,,,,,,,,,,,,,,,,,Guinea,4892,00:37:26.487,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,2.099621,,,,,,,,,,,,8b3f8fe2-519a-428c-beda-54ede68907e3,1541,,,"[26.7, 34.4]",3920412,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape Matar Sarr,50498.0,Right Center Midfield,86,Senegal,787,['db3d6ba1-83e4-4652-8961-dca065dc3958'],26,,,,,,,,,,,,,,,,,Senegal,787,00:44:26.396,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,5f77302a-df16-4cea-b097-18760d16b77a,1569,,,"[70.0, 63.3]",3920412,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Seck,25759.0,Right Center Back,87,Senegal,787,"['75300625-941b-4ffe-94dd-83bf0e3d3d2b', 'cb0f8ac6-64ec-4957-85ff-9071a69da93b']",39,,,,,,,,,,,,,,,,,Senegal,787,00:45:39.633,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,72e0e560-13c7-476e-82ff-421019029be9,1587,,,"[87.0, 75.1]",3920412,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Right Midfield,88,Guinea,4892,"['325e200e-91aa-4dff-b111-30eeafd8e825', '9950d826-0dd0-4794-ae11-2eb5d9ee6971']",53,,,,,,,,,,,,,,,,,Guinea,4892,00:45:53.951,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,481a823a-0d68-4bc2-9be4-c2299857bb6f,1590,,,"[117.8, 65.6]",3920412,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Right Midfield,88,Guinea,4892,['a3dd0659-034a-41e1-b9a7-b7934c382c2e'],57,,,,,,,,,,,,,,,,,Guinea,4892,00:45:57.373,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,fa6301c5-d4ba-4409-ad7c-b1039b7f4774,1633,,,"[45.6, 70.6]",3920412,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismaïla Sarr,2941.0,Right Midfield,92,Senegal,787,['2228880f-9b57-4b85-8840-0e399024a94d'],19,,,,,,,,,,,,,,,,,Senegal,787,00:00:19.863,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,6675ccad-966d-48b7-a424-747aecbe1510,1668,,,"[78.9, 75.7]",3920412,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismaïla Sarr,2941.0,Right Midfield,93,Senegal,787,['ae26fa87-8266-47d1-a325-ba9c90c4ade7'],2,,,,,,,,,,,,,,,,,Senegal,787,00:01:02.174,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,98f1c51e-0c03-4c5e-a1b2-c1583f6b0766,1673,,,"[80.5, 69.1]",3920412,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pape Matar Sarr,50498.0,Right Center Midfield,93,Senegal,787,['8253ed1d-2d1f-4e67-ba70-1979b538a515'],3,,,,,,,,,,,,,,,,,Senegal,787,00:01:03.830,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,eca0e060-894d-4d84-abd2-cf3f238d1229,1914,,,"[91.6, 3.7]",3920412,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Left Midfield,109,Guinea,4892,['db84b75e-256b-4ffb-ac39-0142d0f2eba8'],47,,,,,,,,,,,,,,,,,Senegal,787,00:09:47.208,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,84ba4d08-6d73-4b19-8638-09cb4ceab147,1962,,,"[99.1, 48.8]",3920412,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sadio Mané,3629.0,Left Midfield,112,Senegal,787,['660d6bfe-9252-4399-b097-fb3bdae66891'],56,,,,,,,,,,,,,,,,,Senegal,787,00:10:56.480,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,97d85956-bed5-4931-bb38-b5778f4d8e75,2075,,,"[26.5, 60.9]",3920412,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Conte,131849.0,Right Back,119,Senegal,787,['7eac2453-6f70-403e-8bd7-f6594fbda928'],40,,,,,,,,,,,,,,,,,Guinea,4892,00:13:40.662,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,7405b21e-0a3d-4a3f-88ea-43d8799748a9,2079,,,"[113.9, 25.5]",3920412,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sadio Mané,3629.0,Left Midfield,119,Senegal,787,['5b7d930d-b8fc-41de-accd-b2974f16ca73'],44,,,,,,,,,,,,,,,,,Senegal,787,00:13:44.665,Dribble,True
,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,76466b09-0284-44fc-a2df-620db2ac782f,2313,,,"[78.9, 77.5]",3920412,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Bayo,8454.0,Center Forward,133,Guinea,4892,['d81e147a-5336-4ac5-bc74-14894c279f51'],18,,,,,,,,,,,,,,,,,Guinea,4892,00:24:18.491,Dribble,True
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,1d21aa71-1117-4ade-9ada-3cd7b20144b7,2395,,,"[17.3, 7.2]",3920412,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismail Jakobs,32915.0,Left Back,138,Senegal,787,['e32334a5-86fb-457a-9218-aec7ff0f9d6f'],20,,,,,,,,,,,,,,,,,Senegal,787,00:28:20.985,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,bdf5ce65-5ca6-4c2e-95c0-eaa36d26e218,2472,,,"[51.3, 34.3]",3920412,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Aly Camara,16025.0,Left Center Back,144,Guinea,4892,['a2f95f62-8b6f-4129-80a6-b07c3b4b11ed'],44,,,,,,,,,,,,,,,,,Guinea,4892,00:31:44.737,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,dceb8ca7-43e9-47f1-bc98-6ca431445fa2,2619,,,"[33.3, 60.1]",3920412,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iliman Ndiaye,80484.0,Right Midfield,151,Senegal,787,['519ad3da-690c-4b19-aa6b-8500df09d906'],59,,,,,,,,,,,,,,,,,Senegal,787,00:34:59.902,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,d54723e8-59a9-4c0c-abfb-3ff742f7db41,2643,,,"[71.3, 51.5]",3920412,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Cissé,404676.0,Center Attacking Midfield,153,Guinea,4892,['7e5d22ae-0eb4-48ab-8376-0a32a1936046'],36,,,,,,,,,,,,,,,,,Guinea,4892,00:35:36.026,Dribble,True
,,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,c742c2d6-9f43-4b78-9536-e2eee55ccf25,2748,,,"[100.9, 48.8]",3920412,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Cissé,404676.0,Center Attacking Midfield,156,Guinea,4892,['b757519c-d217-45b6-b02c-7b52693c09f1'],55,,,,,,,,,,,,,,,,,Guinea,4892,00:37:55.679,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a8949435-5da0-4f22-9857-6a7f32dd30f1,2825,,,"[49.2, 75.9]",3920412,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Diakité,176683.0,Right Back,162,Guinea,4892,['b7d3106d-5b92-4474-9fd9-6d9ec307baf1'],22,,,,,,,,,,,,,,,,,Guinea,4892,00:40:22.467,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,7bfef6d6-248a-48b2-b2dc-bb2fd5b76409,3038,,,"[75.3, 21.2]",3920412,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Cissé,404676.0,Center Attacking Midfield,173,Guinea,4892,['ada1b745-d346-435a-9c0b-b76b01cd8fa2'],31,,,,,,,,,,,,,,,,,Guinea,4892,00:47:31.908,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,f2922d78-5c3a-48a3-b1e3-09927fb9a2b6,3040,,,"[82.9, 29.6]",3920412,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Cissé,404676.0,Center Attacking Midfield,173,Guinea,4892,['f3b8be52-77b4-47c9-aa6a-aaa700b51c9d'],34,,,,,,,,,,,,,,,,,Guinea,4892,00:47:34.138,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,139ebcab-64e1-4998-86dc-adbc9a410681,3121,,,"[45.0, 76.3]",3920412,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saidou Sow,46008.0,Right Center Back,180,Guinea,4892,"['c2ff9147-15b4-432b-b893-662fd6011d4c', '49cd7da1-26e0-4129-b568-f2aa47da7f3f']",16,,,,,,,,,,,,,,,,,Guinea,4892,00:50:16.601,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,b53543ee-17d2-4a32-846e-60342a440b30,3154,,,"[107.5, 22.3]",3920412,95,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Jackson,50497.0,Center Forward,180,Guinea,4892,['63996a0c-2510-4bc6-bad6-c0a1db7bba89'],55,,,,,,,,,,,,,,,,,Senegal,787,00:50:55.208,Dribble,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,22d4d656-78a2-4d4b-9be6-a93b8b19a3d9,111,True,,,3920412,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Naby Deco Keïta,8505.0,Right Center Forward,5,Guinea,4892,,11,,,,,,,,,,,,,,,,,Guinea,4892,00:02:11.284,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,85cabbc0-3330-432f-aee7-60d054c440da,112,,,,3920412,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nampalys Mendy,4506.0,Left Center Midfield,5,Guinea,4892,,11,,,,,,,,,,,,,,,,,Senegal,787,00:02:11.647,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3ba04698-4d0b-4a55-9da2-a37aef3f536f,348,,,,3920412,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Aly Camara,16025.0,Left Center Back,20,Senegal,787,,15,,,,,,,,,,,,,,,,,Guinea,4892,00:09:15.674,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,96ad77f2-cb47-4cb0-8dee-07984b1aceb6,1085,,,,3920412,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Kone,182573.0,Goalkeeper,57,Guinea,4892,,25,,,,,,,,,,,,,,,,,Guinea,4892,00:29:25.042,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,05224cd3-5bd0-4fb7-9411-611969eca7e1,1086,,,,3920412,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edouard Mendy,7379.0,Goalkeeper,57,Guinea,4892,,25,,,,,,,,,,,,,,,,,Senegal,787,00:29:25.613,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67d943c4-0ac1-4c93-9aa5-daa28087587d,1853,,,,3920412,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Facinet Conte,406457.0,Left Midfield,103,Senegal,787,,6,,,,,,,,,,,,,,,,,Guinea,4892,00:05:06.153,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5fcdcc60-1ea1-4e54-8b42-33c5d0c96ccd,1855,,,,3920412,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Edouard Mendy,7379.0,Goalkeeper,103,Senegal,787,,7,,,,,,,,,,,,,,,,,Senegal,787,00:05:07.308,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,991eb2f6-830d-4c95-bdf5-8044dfed089e,1890,,,,3920412,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aguibou Camara,39559.0,Right Midfield,108,Guinea,4892,,16,,,,,,,,,,,,,,,,,Guinea,4892,00:07:16.265,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,40536bd5-ac26-4b35-a55b-b50f19a8fff1,2216,,,,3920412,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pape Gueye,21026.0,Center Defensive Midfield,129,Guinea,4892,,52,,,,,,,,,,,,,,,,,Senegal,787,00:21:52.086,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2c7476f3-193f-4151-93d0-779b19b62aed,2335,,,,3920412,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,134,Senegal,787,,47,,,,,,,,,,,,,,,,,Guinea,4892,00:24:47.473,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5165245f-21c8-4d1a-b7cb-a5e922129e16,2462,,,,3920412,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Kone,182573.0,Goalkeeper,143,Senegal,787,,32,,,,,,,,,,,,,,,,,Guinea,4892,00:29:32.926,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5caab1b2-e31f-4472-a0ce-4bf0fefb30c2,2463,,,,3920412,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edouard Mendy,7379.0,Goalkeeper,143,Senegal,787,,36,,,,,,,,,,,,,,,,,Senegal,787,00:29:36.801,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8ed22879-8b41-4caa-98b6-cfd49d1bc9ea,3046,,,,3920412,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahim Kone,182573.0,Goalkeeper,173,Guinea,4892,,49,,,,,,,,,,,,,,,,,Guinea,4892,00:47:49.892,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14fed164-4299-48e7-880b-4a107cc0d619,3047,,,,3920412,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdoulaye Seck,25759.0,Right Center Back,173,Guinea,4892,,11,,,,,,,,,,,,,,,,,Senegal,787,00:48:11.429,Injury Stoppage,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,63b31f64-243c-4c44-928f-62f7b1795e66,113,,,"[45.9, 73.5]",3920412,3,,True,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,6,Guinea,4892,,26,,,,,,,,,,,,,,,,,Guinea,4892,00:03:26.418,Referee Ball-Drop,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5e57c416-f934-47d4-9724-59e281282cb4,114,,,"[75.9, 12.9]",3920412,3,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,7,Senegal,787,,27,,,,,,,,,,,,,,,,,Senegal,787,00:03:27.012,Referee Ball-Drop,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,10a013ff-cd11-4fbf-9ab0-4e51d2a91ac1,1856,,,"[75.0, 26.0]",3920412,50,,True,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,104,Guinea,4892,,30,,,,,,,,,,,,,,,,,Guinea,4892,00:05:30.941,Referee Ball-Drop,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9b8fc581-efcf-424e-9a85-a5c31b134e6f,1857,,,"[45.1, 53.8]",3920412,50,,True,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,105,Senegal,787,,33,,,,,,,,,,,,,,,,,Senegal,787,00:05:33.277,Referee Ball-Drop,
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,8f02aa76-3215-45eb-be93-8836bb3c7bfb,126,,,"[66.7, 14.5]",3920412,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Serhou Guirassy,9102.0,Left Center Forward,8,Guinea,4892,['ed0c3343-accb-4995-9e41-21a6600e1bcb'],49,,,,,,,,,,,,,,,,,Guinea,4892,00:03:49.495,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,fc2a4a5a-8d2b-4e24-b71e-af9ca1fc5ea6,132,,,"[60.9, 68.6]",3920412,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ismaïla Sarr,2941.0,Right Midfield,8,Guinea,4892,['18ec2f98-7686-4fba-ba12-d25cc42d6d28'],51,,,,,,,,,,,,,,,,,Senegal,787,00:03:51.849,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,9683eeb8-2fa9-4a96-9dd6-e330f4bd14d6,164,,,"[74.6, 58.1]",3920412,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Naby Deco Keïta,8505.0,Right Center Forward,9,Guinea,4892,['d0004bb3-f0bb-4e7d-ad34-ae65f6a8fe9b'],21,,,,,,,,,,,,,,,,,Guinea,4892,00:04:21.109,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,61c8ef98-0929-4e5c-9e1a-ec5018854937,174,,,"[51.5, 12.2]",3920412,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ismail Jakobs,32915.0,Left Back,9,Guinea,4892,['dffe6748-8c59-4c31-b94f-e9eca8531606'],25,,,,,,,,,,,,,,,,,Senegal,787,00:04:25.328,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,67be5297-8cb8-4bc6-9829-a312b1f24ba6,192,,,"[96.0, 75.4]",3920412,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Right Midfield,10,Senegal,787,['7fb8fd21-031d-4258-9824-807e8e2ba6f8'],35,,,,,,,,,,,,,,,,,Guinea,4892,00:04:35.425,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,e14be7f4-52b8-47e7-9543-247ffed1230a,201,,,"[50.5, 2.8]",3920412,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facinet Conte,406457.0,Left Midfield,12,Guinea,4892,['914edb65-20bb-4aca-b5c7-6159d00bed5d'],56,,,,,,,,,,,,,,,,,Guinea,4892,00:04:56.199,Duel,True
,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,a4328fbb-dd60-44dd-bfdc-a6ae407d1a68,228,,,"[19.2, 78.4]",3920412,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krépin Diatta,20758.0,Right Back,12,Guinea,4892,['3b56a5fc-7f3e-4afe-bb95-0c28c5d88377'],22,,,,,,,,,,,,,,,,,Senegal,787,00:05:22.456,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,c72ef3f8-d933-456c-9a0b-6756795ded2d,342,,,"[114.0, 36.6]",3920412,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sadio Mané,3629.0,Left Midfield,20,Senegal,787,['3a310362-b4d0-48cb-bfbd-c03af502719c'],10,,,,,,,,,,,,,,,,,Senegal,787,00:09:10.387,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,22dda20a-28e5-432d-90d0-2061de931451,370,,,"[62.9, 17.8]",3920412,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Serhou Guirassy,9102.0,Left Center Forward,22,Guinea,4892,['1c364617-17c1-4ed8-9a19-9e551787ab6b'],42,,,,,,,,,,,,,,,,,Guinea,4892,00:10:42.101,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,9c2a0cbc-29af-4c31-abf4-f369700935ce,566,,,"[47.1, 62.0]",3920412,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Serhou Guirassy,9102.0,Left Center Forward,31,Guinea,4892,['3552b745-3060-474f-ada6-30bfdc8a0dd9'],54,,,,,,,,,,,,,,,,,Guinea,4892,00:14:54.390,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,2572a0ba-de96-4dae-a97f-6603785de89d,746,,,"[4.5, 77.7]",3920412,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aguibou Camara,39559.0,Right Midfield,36,Senegal,787,['1a00a5bf-6b6d-456a-8ce2-98895e2df8cf'],38,,,,,,,,,,,,,,,,,Guinea,4892,00:18:38.299,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,8c2e548e-f5ad-41ca-a987-0fe19ab35c73,824,,,"[27.7, 68.9]",3920412,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pape Gueye,21026.0,Center Defensive Midfield,44,Senegal,787,['8cdafa28-2dcb-403d-8769-d0e9ad3e7df1'],4,,,,,,,,,,,,,,,,,Senegal,787,00:21:04.567,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,2080414b-9eaf-4798-865b-94d5e3c0027d,890,,,"[40.6, 68.6]",3920412,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aguibou Camara,39559.0,Right Midfield,50,Senegal,787,['0918cc5b-6bbc-4432-9be4-70bfff75ed59'],31,,,,,,,,,,,,,,,,,Guinea,4892,00:23:31.274,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,bf038119-f364-4278-bef4-a18ad30ff0b0,947,,,"[34.1, 34.4]",3920412,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Diawara,8284.0,Right Defensive Midfield,53,Guinea,4892,['6c9eb8b5-9e3c-4996-b1c1-abbf96f106c5'],28,,,,,,,,,,,,,,,,,Guinea,4892,00:24:28.902,Duel,True
,,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,21f8b512-121f-4daa-91d0-19aa2fa44375,989,,,"[60.9, 8.5]",3920412,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Aly Camara,16025.0,Left Center Back,53,Guinea,4892,['3f6041fc-c0a1-41b1-b30a-2e53180811f0'],58,,,,,,,,,,,,,,,,,Guinea,4892,00:24:58.110,Duel,True
,,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,66f161cb-6771-4cca-99a1-82181306c983,1012,,,"[34.1, 4.5]",3920412,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saidou Sow,46008.0,Right Center Back,53,Guinea,4892,['e4f2ea98-5d2d-4d6b-8529-2555c47a6613'],12,,,,,,,,,,,,,,,,,Guinea,4892,00:25:12.656,Duel,True
