50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[42.3, 9.1]",,,,,,,,,,,,2.507766,,,,,,,,,,,,,bc496082-dc3a-4192-abfe-f0b477956a1d,2249,,"[42.2, 10.5]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,85,Egypt,774,"['512dc97c-6863-416f-93da-6fb1034d543f', '44f66492-a78e-4cc3-98a0-0c1fa8cc3d12']",2,,,,,,,,,,,,,,,,,Egypt,774,00:12:02.693,Carry,
,,,,,,"[51.3, 21.7]",,,,,,,,,,,,3.552473,,,,,,,,,,,,,76aaa762-bd90-4252-a696-2d056dc73218,2252,,"[53.3, 27.3]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Salah,3531.0,Center Attacking Midfield,85,Egypt,774,"['f325b6e9-6507-49e1-8ab9-89e533658c0d', '14617f74-a150-4bc0-942f-255cef9d37d8']",6,,,,,,,,,,,,,,,,,Egypt,774,00:12:06.173,Carry,
,,,,,,"[44.0, 11.1]",,,,,,,,,,,,1.564574,,,,,,,,,,,,,bec3121a-f9a7-4625-bc1a-b55bb2738aaa,2255,,"[44.0, 11.5]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,85,Egypt,774,"['c429f69c-b240-4f69-96a6-fd9c4385c0a1', '37049507-3918-469b-810c-6847ba86076f', '37391f83-aee9-47fb-b73c-14de78231b1a']",11,,,,,,,,,,,,,,,,,Egypt,774,00:12:11.110,Carry,True
,,,,,,"[36.1, 28.7]",,,,,,,,,,,,1.2,,,,,,,,,,,,,3ae5e4b4-dd48-4884-8539-51df576cc6f0,2259,,"[35.7, 26.3]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Abdelmonem,69563.0,Left Center Back,85,Egypt,774,"['34c15af5-b786-47ea-a40f-ee3cff45f6b4', 'c80e55bf-b4ec-4110-b435-c64c49da3e37']",13,,,,,,,,,,,,,,,,,Egypt,774,00:12:13.506,Carry,
,,,,,,"[42.9, 64.7]",,,,,,,,,,,,2.901224,,,,,,,,,,,,,1078d992-9566-4ac5-a484-d4512bf98036,2262,,"[42.9, 64.7]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,85,Egypt,774,"['7bd76045-cb05-4285-bb2e-9745998a447e', '2b509112-7ca1-472a-a3de-015ebe988929']",16,,,,,,,,,,,,,,,,,Egypt,774,00:12:16.617,Carry,
,,,,,,"[70.8, 59.2]",,,,,,,,,,,,0.032367002,,,,,,,,,,,,,404dfbaa-9e6a-4cf7-97e7-a4be8d98c99a,2266,,"[72.2, 60.6]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mostafa Mohamed Ahmed Abdallah,66886.0,Center Forward,85,Egypt,774,"['2d85f826-0531-4231-bbdb-b3bb003c5cea', '8473bc7a-020f-4cf0-b38c-5a4c88ee2124', '9cb954a1-ccf6-4463-b702-5c5618cb4ca8']",21,,,,,,,,,,,,,,,,,Egypt,774,00:12:21.097,Carry,True
,,,,,,"[51.5, 31.5]",,,,,,,,,,,,1.281981,,,,,,,,,,,,,5d20b538-cd58-4b01-90dd-ab67baeb2b8e,2271,,"[49.3, 31.0]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,86,Mozambique,4978,"['652065af-d9f2-4a7f-b764-1fd6238fc619', 'c2c295a1-b8e0-4fb7-9722-d648053380cc']",23,,,,,,,,,,,,,,,,,Mozambique,4978,00:12:23.244,Carry,
,,,,,,"[67.6, 31.5]",,,,,,,,,,,,0.579008,,,,,,,,,,,,,ad9331d0-843a-421c-ac15-f8eb455abf1f,2274,,"[68.2, 32.0]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Stanley Ratifo,127547.0,Center Forward,86,Mozambique,4978,"['af1a118b-b3bd-4b20-9733-372ffd6ec9ca', 'dd5d8eef-7d40-42ca-b05e-745c867b4452']",25,,,,,,,,,,,,,,,,,Mozambique,4978,00:12:25.388,Carry,
,,,,,,"[63.4, 27.0]",,,,,,,,,,,,0.132824,,,,,,,,,,,,,d640572c-4205-4688-94de-c1c462e6762b,2278,,"[63.4, 27.5]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,86,Mozambique,4978,"['6f90b6bc-accf-4e86-8589-44ef805640e1', '7314fde5-e6c1-4d6f-8d3e-234181bc108b', '2d324fae-b3ce-4658-ae1d-6484380e475a']",26,,,,,,,,,,,,,,,,,Mozambique,4978,00:12:26.821,Carry,True
,,,,,,"[87.0, 36.1]",,,,,,,,,,,,0.372855,,,,,,,,,,,,,f95fb416-1e59-4627-8506-b68139333f16,2282,,"[86.7, 35.4]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Clésio Bauque,106069.0,Center Attacking Midfield,86,Mozambique,4978,"['aba3979d-f45c-46e3-8aa9-78fe5a8139e1', 'f86b8014-87e6-4d15-b381-080dea683608', '347af5f1-0c27-41ae-935f-a727b1b359f6', '3b95886a-dcd9-4e2f-a100-86c69f32daba']",28,,,,,,,,,,,,,,,,,Mozambique,4978,00:12:28.883,Carry,True
,,,,,,"[103.8, 47.9]",,,,,,,,,,,,1.870392,,,,,,,,,,,,,3cfd2f48-d9e9-4d83-ab8e-34f351956eb6,2285,,"[87.0, 36.1]",3920385,57,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Clésio Bauque,106069.0,Center Attacking Midfield,86,Mozambique,4978,"['aba3979d-f45c-46e3-8aa9-78fe5a8139e1', 'd183dc44-0117-45c4-a3bd-59df2a1cb925', '347af5f1-0c27-41ae-935f-a727b1b359f6']",29,,,,,,,,,,,,,,,,,Mozambique,4978,00:12:29.256,Carry,True
,,,,,,"[55.3, 18.4]",,,,,,,,,,,,1.14052,,,,,,,,,,,,,88775fb2-9c07-4d3a-bb57-e19f5d0db4dd,2294,,"[54.7, 17.9]",3920385,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Abdelmonem,69563.0,Left Center Back,87,Egypt,774,"['82d3f813-9f3e-4434-803a-8c7068d1ec75', '3d0d6fdc-f8c6-4aba-ae82-a1d8134162a1', '7c9ddef8-ed85-4d5a-8736-face974b21f3']",51,,,,,,,,,,,,,,,,,Egypt,774,00:13:51.317,Carry,True
,,,,,,"[63.6, 5.5]",,,,,,,,,,,,0.631206,,,,,,,,,,,,,83879f1b-4e25-42e6-bc68-bea103aae9de,2298,,"[64.3, 5.0]",3920385,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Hamdy Sharaf,70835.0,Left Back,87,Egypt,774,"['3dd68b57-e7f4-46b3-bbe3-fec0c26e1974', '9c58f252-a988-4269-9e6d-3d06b5969c3c']",53,,,,,,,,,,,,,,,,,Egypt,774,00:13:53.431,Carry,
,,,,,,"[66.2, 30.6]",,,,,,,,,,,,3.241095,,,,,,,,,,,,,1903b679-0b68-4d00-9f69-c8e2018f654d,2305,,"[56.1, 42.4]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,87,Egypt,774,"['41d5a54e-7dbe-47e2-a1a1-28869a167d67', '55d270a2-05c1-4f1a-bd28-a5d4433731f4', 'bb520bd8-1d58-4f35-b479-798425e32889']",3,,,,,,,,,,,,,,,,,Egypt,774,00:14:03.023,Carry,True
,,,,,,"[71.7, 10.5]",,,,,,,,,,,,1.087385,,,,,,,,,,,,,179bdba6-f7d9-46ed-9d32-884797427d31,2309,,"[71.0, 12.8]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Abdelmonem,69563.0,Left Center Back,87,Egypt,774,"['cfbfaa01-5998-4d7f-a8b5-668c17cd61eb', '50dfd355-8d50-426f-95ec-b091c3ac3125']",8,,,,,,,,,,,,,,,,,Egypt,774,00:14:08.304,Carry,
,,,,,,"[91.3, 23.0]",,,,,,,,,,,,3.082453,,,,,,,,,,,,,9ebf4b21-f565-4780-a884-a01721fba535,2312,,"[81.0, 8.3]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mahmoud Ibrahim Hassan,5261.0,Left Wing,87,Egypt,774,"['a6beeb27-0c54-4e4a-853d-917c39e54107', 'c180ed1c-2fb6-4211-9384-433bb89ed72e', '4b31ce33-910d-4f3b-80e1-2a0e0ba0cb56']",10,,,,,,,,,,,,,,,,,Egypt,774,00:14:10.184,Carry,True
,,,,,,"[20.2, 43.6]",,,,,,,,,,,,1.253682,,,,,,,,,,,,,6a22272d-4266-4b2f-8a9d-6e891f600e9a,2317,,"[27.8, 40.2]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Clésio Bauque,106069.0,Center Attacking Midfield,87,Egypt,774,"['7f8a917b-b197-4244-aacc-68cc26f3bcf0', '67434ef9-ff76-42ee-a6af-433507e69da3', 'c53ca0e4-e82d-4f7c-bd6d-d206078f3a3a']",14,,,,,,,,,,,,,,,,,Mozambique,4978,00:14:14.172,Carry,True
,,,,,,"[78.7, 15.6]",,,,,,,,,,,,3.231829,,,,,,,,,,,,,cf38ea42-92fa-443d-8995-da5fa78a8080,2322,,"[71.7, 21.8]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Abdelmonem,69563.0,Left Center Back,87,Egypt,774,"['839879f4-a834-4cbe-9359-e082528290a9', '0747a525-e54e-4833-bd25-39b0632e931f']",17,,,,,,,,,,,,,,,,,Egypt,774,00:14:17.416,Carry,
,,,,,,"[85.6, 16.0]",,,,,,,,,,,,1.599999,,,,,,,,,,,,,a50f4640-fff0-4257-bd8b-22df296868d6,2325,,"[85.6, 16.6]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamdi Fathi,66887.0,Left Defensive Midfield,87,Egypt,774,"['f9474b06-ebe7-492f-b77d-379aede504c9', 'c30f4e05-bd01-4d11-891f-02992d7c52d0']",21,,,,,,,,,,,,,,,,,Egypt,774,00:14:21.483,Carry,
,,,,,,"[78.4, 20.0]",,,,,,,,,,,,2.145024,,,,,,,,,,,,,4313d2fd-131a-4a48-aa5c-c2a67c3ec4ec,2330,,"[78.7, 20.7]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Abdelmonem,69563.0,Left Center Back,87,Egypt,774,"['79762607-fcde-4431-83f6-ef5a2941eab3', 'cecd99f6-b6d6-44d0-a6fe-095bf41df28d']",25,,,,,,,,,,,,,,,,,Egypt,774,00:14:25.282,Carry,
,,,,,,"[92.0, 11.7]",,,,,,,,,,,,0.71942,,,,,,,,,,,,,8759e0bb-905f-4269-b2a1-298ac0329c35,2333,,"[92.3, 16.6]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamdi Fathi,66887.0,Left Defensive Midfield,87,Egypt,774,"['41147684-6994-4ae9-8a64-b149fa4bc545', '9795699c-86f1-496f-b3bf-4bb301a90532', '1e5aeb9c-ded3-4e5f-aa4e-0d0f2b850061']",29,,,,,,,,,,,,,,,,,Egypt,774,00:14:29.350,Carry,True
,,,,,,"[100.3, 7.9]",,,,,,,,,,,,0.536821,,,,,,,,,,,,,1ca49a1f-4f31-44b1-bd84-7e3da77bc95b,2337,,"[100.4, 8.0]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Hamdy Sharaf,70835.0,Left Back,87,Egypt,774,"['c3bcd3c8-07af-4b58-8083-9b8b7f43acf1', '2815f6d2-363a-49ab-86b8-849e5cce7bee', '1e55ae89-87d5-4e93-991d-09ba24cea9ac']",30,,,,,,,,,,,,,,,,,Egypt,774,00:14:30.781,Carry,True
,,,,,,"[72.4, 7.4]",,,,,,,,,,,,2.57034,,,,,,,,,,,,,05bbc290-4ae2-49e7-a3a6-328744d8d5f4,2341,,"[85.2, 7.9]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamdi Fathi,66887.0,Left Defensive Midfield,87,Egypt,774,"['3b3e2232-746b-423e-9d57-e8c62c2495c1', '4ae2ad2e-cbfe-4270-8ad9-0bc9ef13d316']",32,,,,,,,,,,,,,,,,,Egypt,774,00:14:32.558,Carry,
,,,,,,"[56.7, 8.0]",,,,,,,,,,,,0.969481,,,,,,,,,,,,,8aaa322b-48cd-4f63-9b61-f6e4cfd7b875,2344,,"[61.5, 8.0]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Abdelmonem,69563.0,Left Center Back,87,Egypt,774,"['eb50d259-0a6f-49f1-9101-223271bf9aa1', 'cd0cedf9-31a1-485f-8c29-48496e7d7ff1']",36,,,,,,,,,,,,,,,,,Egypt,774,00:14:36.251,Carry,
,,,,,,"[53.3, 45.2]",,,,,,,,,,,,1.418765,,,,,,,,,,,,,19c73795-a6c7-498c-8dcb-18c884048291,2347,,"[53.5, 42.6]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,87,Egypt,774,"['feb605d5-36bc-479d-b25e-2e0e113499b8', '758ad987-80ca-4f5f-bd6a-9222ce3dc0ab']",39,,,,,,,,,,,,,,,,,Egypt,774,00:14:39.525,Carry,
,,,,,,"[67.6, 65.6]",,,,,,,,,,,,2.711338,,,,,,,,,,,,,185a98fe-74a7-4b89-9a10-65b5037588ef,2350,,"[62.6, 63.6]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,87,Egypt,774,"['51c10f84-45b0-4122-9468-9e934578c7b8', '45eeff65-d5b0-40ce-861b-ac48c6f14494']",42,,,,,,,,,,,,,,,,,Egypt,774,00:14:42.455,Carry,
,,,,,,"[69.0, 55.1]",,,,,,,,,,,,1.344942,,,,,,,,,,,,,7176e141-7c6b-4ae5-88cb-87fd804d1b14,2353,,"[68.7, 52.7]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,87,Egypt,774,"['5a229c65-1da9-4807-9336-1c31a96ba187', 'a73251c7-4812-4cc7-9bd2-823524fb023f']",46,,,,,,,,,,,,,,,,,Egypt,774,00:14:46.421,Carry,
,,,,,,"[71.9, 75.3]",,,,,,,,,,,,2.069491,,,,,,,,,,,,,a7282b9f-5b24-4839-b3c9-5f4fb82e9533,2356,,"[73.1, 73.5]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ahmed Sayed,66878.0,Right Wing,87,Egypt,774,"['1f2f707f-a1e7-490e-9ce9-11212a8eb06e', '8fbf6d86-335e-4319-848a-a747a82199e4']",48,,,,,,,,,,,,,,,,,Egypt,774,00:14:48.889,Carry,
,,,,,,"[66.9, 63.2]",,,,,,,,,,,,2.74816,,,,,,,,,,,,,0817e585-32ac-40b1-bd45-0efd479d7ea0,2359,,"[62.2, 66.0]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,87,Egypt,774,"['bfcf2218-b060-463d-912f-39678b1b06b9', '2a69e113-d07d-43fe-b858-00e1a794be82']",52,,,,,,,,,,,,,,,,,Egypt,774,00:14:52.592,Carry,
,,,,,,"[73.2, 73.3]",,,,,,,,,,,,3.67825,,,,,,,,,,,,,4c6ffca8-0c23-4b44-8e00-313a96f604d2,2362,,"[74.1, 74.3]",3920385,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ahmed Sayed,66878.0,Right Wing,87,Egypt,774,"['bf093393-903c-474d-abcf-d868b728c25c', '03297571-da56-4a5a-b5e2-fa936d30f4fe']",56,,,,,,,,,,,,,,,,,Egypt,774,00:14:56.603,Carry,
,,,,,,"[64.3, 71.9]",,,,,,,,,,,,0.202885,,,,,,,,,,,,,851504b7-b7a9-4de5-a56c-1b5b84581e68,2365,,"[64.5, 72.9]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Hany Gamal Eldemerdash,66892.0,Right Back,87,Egypt,774,"['505ff0ce-7268-4952-ac7b-476b2dc3351d', '52ebc2e4-46c3-4ca1-82ae-58da3b3280f1']",1,,,,,,,,,,,,,,,,,Egypt,774,00:15:01.398,Carry,
,,,,,,"[55.6, 46.7]",,,,,,,,,,,,0.812017,,,,,,,,,,,,,fd03e9bd-7297-494a-a1ee-00cb942bd00c,2368,,"[54.3, 50.0]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Right Center Back,87,Egypt,774,"['9197f015-f346-486c-aeb4-fb21973c2653', '26bc1f30-19bf-454a-a6e4-042a1befc31b']",3,,,,,,,,,,,,,,,,,Egypt,774,00:15:03.780,Carry,
,,,,,,"[64.3, 23.5]",,,,,,,,,,,,1.08835,,,,,,,,,,,,,89302ebd-812b-4435-a838-704e94225ee2,2371,,"[62.1, 28.0]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Abdelmonem,69563.0,Left Center Back,87,Egypt,774,"['13ffa939-05b9-4087-b699-80487398f6f6', 'c9321be0-7fad-4d8e-9fc8-d035487ffc0a']",6,,,,,,,,,,,,,,,,,Egypt,774,00:15:06.125,Carry,
,,,,,,"[70.8, 16.2]",,,,,,,,,,,,1.493725,,,,,,,,,,,,,1bee8f22-ae9e-4551-8726-e3c395b2ecfd,2374,,"[73.2, 16.7]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamdi Fathi,66887.0,Left Defensive Midfield,87,Egypt,774,"['2a01aaad-67f6-4079-9232-f540028aafd3', '55eeb81d-63b8-4f77-9fc9-4c1738a05682']",8,,,,,,,,,,,,,,,,,Egypt,774,00:15:08.062,Carry,
,,,,,,"[76.9, 23.7]",,,,,,,,,,,,3.268595,,,,,,,,,,,,,641337f2-e4fa-4baf-a1d2-c48f105dc1a6,2377,,"[70.5, 31.3]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,87,Egypt,774,"['cd500a69-8e40-4673-b922-65d3a215883d', '449ca370-a692-4c74-a7f5-e12dada3b427']",10,,,,,,,,,,,,,,,,,Egypt,774,00:15:10.798,Carry,
,,,,,,"[82.8, 7.4]",,,,,,,,,,,,2.049454,,,,,,,,,,,,,e6ec1734-052a-4b8c-9fe5-371fafea3b42,2380,,"[78.9, 11.0]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hamdi Fathi,66887.0,Left Defensive Midfield,87,Egypt,774,"['c2a1db0d-d7f8-4e4d-b466-864a22639021', '2f14209c-ae25-432d-8fd7-664470e070b2']",15,,,,,,,,,,,,,,,,,Egypt,774,00:15:15.459,Carry,
,,,,,,"[81.5, 19.6]",,,,,,,,,,,,0.319465,,,,,,,,,,,,,69999a3e-7827-4475-b623-0c5f79402cad,2383,,"[81.4, 19.6]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mohamed Naser Elsayed Elneny,3568.0,Right Defensive Midfield,87,Egypt,774,"['a756e24b-152f-4e30-a24c-8e739646c309', '4dd025ce-9835-45bc-a04f-49c0ecbdcce1', '8a7d2f65-1190-41db-957f-ddb971ec2d68']",18,,,,,,,,,,,,,,,,,Egypt,774,00:15:18.639,Carry,True
,,,,,,"[41.0, 41.9]",,,,,,,,,,,,0.647572,,,,,,,,,,,,,674b296e-d2ef-496a-b277-6f302fc25c3b,2390,,"[41.4, 53.3]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stanley Ratifo,127547.0,Center Forward,88,Mozambique,4978,"['0c9cc843-5843-4799-8cae-b13e67fbac73', '8d7d91be-abaa-4af1-ad19-54c8b6c10c78', '2b666246-90c4-46b0-af97-4762a6b42f59']",21,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:21.203,Carry,True
,,,,,,"[67.8, 40.9]",,,,,,,,,,,,2.798035,,,,,,,,,,,,,870b7d4a-1b34-41bc-b906-586beedc7a1e,2393,,"[47.0, 37.3]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clésio Bauque,106069.0,Center Attacking Midfield,88,Mozambique,4978,"['59eb0104-00f8-488a-ab99-25dcc355f931', 'cb02459c-62ce-4041-8dba-e896862d30a3', '3dcb6d54-7c83-4130-b56a-acfdc9dd98d8']",22,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:22.533,Carry,True
,,,,,,"[114.8, 62.2]",,,,,,,,,,,,7.425538,,,,,,,,,,,,,d52d6db0-a3d5-48a8-b916-68a3e2d0b3a7,2397,,"[92.2, 56.4]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Witiness Chimoio João Quembo,10865.0,Right Midfield,88,Mozambique,4978,"['35efc616-7e65-4c12-af9e-02dd15445b9a', '5f33f524-b2b3-4e16-94ef-faba499832d0', 'a4a4a91d-4612-4f9c-8871-d399729be671']",27,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:27.855,Carry,True
,,,,,,"[106.9, 66.3]",,,,,,,,,,,,1.012399,,,,,,,,,,,,,b8a89600-38e6-4b9d-b403-cf445506730c,2401,,"[100.9, 69.0]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domingos João Macandza,389641.0,Right Back,88,Mozambique,4978,"['1d551894-9b4f-407e-938d-0ecfd0a9b896', '0e51cdc0-4862-4906-a050-a9b2d6ffb96c', '60bfa826-2881-4ebb-9a5f-b09f559804c2']",36,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:36.974,Carry,True
,,,,,,"[109.3, 74.1]",,,,,,,,,,,,0.97539103,,,,,,,,,,,,,1da844d9-7b94-4bfd-b72b-e40ffa1d654b,2405,,"[109.3, 74.5]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Witiness Chimoio João Quembo,10865.0,Right Midfield,88,Mozambique,4978,"['899b7129-f8a3-49bb-9e34-c91eda4c2e6f', '23f6b43b-3788-424d-8d5f-96b35fc5a326', '0358b958-301c-4304-9075-e46455d4f2b8']",39,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:39.469,Carry,True
,,,,,,"[79.3, 75.8]",,,,,,,,,,,,0.547708,,,,,,,,,,,,,3089bcbe-1a48-4e14-aaf3-15645e006fdb,2409,,"[79.3, 75.8]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edson André Sitoe,3250.0,Right Center Back,88,Mozambique,4978,"['7ca01834-df3d-4e3d-93c8-e28f58f5ed3c', '3b7dda15-73a0-4b5b-bd9d-3765f21a5ac5']",42,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:42.481,Carry,
,,,,,,"[79.2, 56.2]",,,,,,,,,,,,2.637016,,,,,,,,,,,,,a7a0ec12-9dd5-42be-aa14-8bff9848c3af,2412,,"[78.4, 59.4]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,88,Mozambique,4978,"['dfa14731-a921-49b3-ac31-72b07a05637a', 'bc549de5-0ba5-40bc-80e5-e16ff35e35b9']",43,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:43.868,Carry,
,,,,,,"[69.0, 17.6]",,,,,,,,,,,,2.304581,,,,,,,,,,,,,8e0210dc-624f-47dc-9295-04c0985febb8,2415,,"[66.2, 28.8]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Reinildo Isnard Mandava,10848.0,Left Back,88,Mozambique,4978,"['186fd8f6-707c-442d-a233-3b618ce655d1', 'ba5bad31-39bd-4e5d-896d-18e2b1da91d8']",48,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:48.328,Carry,
,,,,,,"[82.9, 3.5]",,,,,,,,,,,,0.246791,,,,,,,,,,,,,0f87c5d7-1618-433c-ab5e-be8d4fe388d7,2418,,"[82.9, 4.2]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Alberto Langa,106070.0,Left Midfield,88,Mozambique,4978,"['6c22649c-39bf-499b-b0ea-6eb5161a8a15', 'e5260df6-4b9f-48ad-8f58-756dff31038a']",52,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:52.349,Carry,
,,,,,,"[83.0, 13.3]",,,,,,,,,,,,1.719997,,,,,,,,,,,,,de40484c-5ed7-484b-a2e4-54ed7da8de53,2421,,"[83.9, 15.0]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clésio Bauque,106069.0,Center Attacking Midfield,88,Mozambique,4978,"['f6e87bd4-efb4-42da-b31b-7f061a7363f3', 'e495e336-cf17-4cc5-abd2-a75fb0ff5680', '7e542ee0-1bca-4f17-b7ab-6c1c4fa0cf2e']",53,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:53.430,Carry,True
,,,,,,"[71.7, 23.4]",,,,,,,,,,,,0.447083,,,,,,,,,,,,,736f28c4-5c0a-44f6-942c-c814bdb404ed,2428,,"[74.7, 16.4]",3920385,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clésio Bauque,106069.0,Center Attacking Midfield,88,Mozambique,4978,"['15de6ea7-5b89-4224-b48e-4cf7e47e4336', '6387a856-539d-453d-a297-7619d148bc80', '76ed6cd9-4294-4421-96df-e37260ca6143']",56,,,,,,,,,,,,,,,,,Mozambique,4978,00:15:56.983,Carry,True
