50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9af59f04-059f-496b-99d8-0f0908dab0f3,1566,,,"[63.7, 6.2]",3920407,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Evidence Makgopa,65853.0,Center Forward,97,South Africa,4976,['045530df-2d35-47c2-9cee-e67877d99ff2'],32,,,,,,,,,,,,,,,,,South Africa,4976,00:01:32.415,Duel,True
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,dc9992ab-f789-4693-89bf-012542036ff1,1571,,,"[56.3, 9.1]",3920407,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,98,Namibia,4980,['16a2f2ab-d56b-46ea-892d-5d27e1d7d396'],37,,,,,,,,,,,,,,,,,South Africa,4976,00:01:37.658,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f015ff46-fc09-4969-9cac-12131f0374a9,1587,,,"[33.0, 73.9]",3920407,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ryan Nyambe,4218.0,Right Back,99,South Africa,4976,['c09067c9-14f2-45bd-8941-a3d65c4fb647'],58,,,,,,,,,,,,,,,,,Namibia,4980,00:01:58.724,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ae36e6c6-7bfd-4612-968b-e9215e3a4160,1595,,,"[31.8, 22.7]",3920407,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,100,South Africa,4976,['1a4960a2-ce91-4f5d-a703-accc5f07e378'],39,,,,,,,,,,,,,,,,,Namibia,4980,00:02:39.319,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,93604a7a-8714-4082-a078-c29b28970384,1619,,,"[71.7, 27.9]",3920407,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,103,Namibia,4980,['fe219dba-0509-41f1-9f2f-444389ab31a2'],49,,,,,,,,,,,,,,,,,Namibia,4980,00:03:49.337,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,7d7338c0-5aff-4a43-962f-898c73d6f8d3,1720,,,"[73.9, 77.3]",3920407,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Themba Zwane,65726.0,Center Attacking Midfield,110,Namibia,4980,['c366986a-0183-484f-9636-2c788f94d593'],8,,,,,,,,,,,,,,,,,South Africa,4976,00:07:08.354,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,179e5e05-00cb-4b2e-8bc4-7a6146e97e77,1728,,,"[30.7, 5.7]",3920407,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riaan Hanamub,65555.0,Left Back,111,South Africa,4976,['c7dae664-6513-431d-8257-93998f3d2167'],42,,,,,,,,,,,,,,,,,Namibia,4980,00:07:42.325,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0cedf000-f09a-4cd0-9d1c-3ed9d0323d2a,1783,,,"[75.1, 24.8]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Evidence Makgopa,65853.0,Center Forward,114,South Africa,4976,['f36659da-3bab-489e-9970-dca79b76400e'],18,,,,,,,,,,,,,,,,,South Africa,4976,00:09:18.469,Duel,True
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,696c0181-ef47-429b-b0a1-73c1e1b1e240,1787,,,"[63.1, 43.3]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,115,Namibia,4980,['f1e93bb1-8757-49ce-ac11-e0bbe5616354'],20,,,,,,,,,,,,,,,,,South Africa,4976,00:09:20.856,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,6e879794-95c9-41d6-a602-4282d1b22a7f,1794,,,"[62.7, 21.7]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,115,Namibia,4980,['d2ef0816-48f4-4923-963c-8387e9bd2b38'],24,,,,,,,,,,,,,,,,,South Africa,4976,00:09:24.562,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,82bd859a-815b-4f3c-8e98-d2cbb0239c6c,1818,,,"[29.9, 2.8]",3920407,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lubeni Haukongo,135004.0,Left Center Back,117,Namibia,4980,['d47f4cb5-920f-421b-8639-1e5a87a5b6b2'],43,,,,,,,,,,,,,,,,,Namibia,4980,00:09:43.019,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,89eac35c-9c4c-4ef2-818c-a2bc939216f0,1862,,,"[73.3, 30.8]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,121,Namibia,4980,['20a96025-2f01-47df-9514-25d0c0b08ec8'],33,,,,,,,,,,,,,,,,,Namibia,4980,00:11:33.206,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,8e567d28-3995-4d53-94e1-6c0f652dc0fb,1882,,,"[3.6, 3.5]",3920407,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,121,Namibia,4980,['e2fcb052-ab90-44c9-bd5e-c508885a5c3e'],54,,,,,,,,,,,,,,,,,South Africa,4976,00:11:54.922,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ed88424d-18af-4dfc-8c1e-735ba373d074,1930,,,"[63.4, 35.1]",3920407,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Prins Menelik Tjiueza,103803.0,Center Attacking Midfield,123,South Africa,4976,['54bf042e-4f17-4f09-9d5e-d24cb2048783'],39,,,,,,,,,,,,,,,,,Namibia,4980,00:12:39.239,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,3dac5ac5-1b35-4476-a857-5ce7e322f862,1985,,,"[43.7, 75.1]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,126,South Africa,4976,['7fd98e9c-1603-4982-9f22-f1f71b2c1258'],18,,,,,,,,,,,,,,,,,Namibia,4980,00:13:18.106,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d0a10e9d-d324-4dcd-b6c7-50c136b2629c,1996,,,"[78.0, 27.3]",3920407,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Themba Zwane,65726.0,Center Attacking Midfield,127,South Africa,4976,['1c7d7ccb-1d6a-42dd-b890-5f999cf1b483'],55,,,,,,,,,,,,,,,,,South Africa,4976,00:13:55.369,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9e1c0ebf-802f-47c9-8ed2-dc20758c0765,2061,,,"[46.2, 10.7]",3920407,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,130,South Africa,4976,['dc2dc12c-8212-4b35-9873-42040d31e1e8'],2,,,,,,,,,,,,,,,,,Namibia,4980,00:16:02.832,Duel,True
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,e38b5793-aa45-46d4-baa2-924da2e0733d,2135,,,"[55.7, 26.8]",3920407,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aubrey Maphosa Modiba,65733.0,Left Back,134,South Africa,4976,['f38546dd-e406-41f8-8b7c-44399c9a4f10'],50,,,,,,,,,,,,,,,,,South Africa,4976,00:19:50.415,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,908da709-c6ad-49db-99f7-cbe4e52e5e01,2162,,,"[45.0, 75.1]",3920407,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryan Nyambe,4218.0,Right Back,134,South Africa,4976,['59cfb61a-6311-47a5-b9ae-53a746b22961'],7,,,,,,,,,,,,,,,,,Namibia,4980,00:20:07.688,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,d93f1fe8-35d8-4a2b-ae0c-536d739c8cd4,2212,,,"[33.5, 72.7]",3920407,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muzeu Bethuel,389319.0,Right Wing,136,South Africa,4976,['2354afe2-5c33-4e18-9800-278414bca3e4'],38,,,,,,,,,,,,,,,,,Namibia,4980,00:20:38.367,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,42c5a743-2c26-432f-81ef-8f81d88728a0,2297,,,"[9.3, 65.2]",3920407,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aprocious Petrus,136406.0,Right Defensive Midfield,139,South Africa,4976,['06be6a10-1257-4d27-beaa-701d6e6feae8'],9,,,,,,,,,,,,,,,,,Namibia,4980,00:22:09.866,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,55a0520d-4af1-4709-8c3d-dcf964df8358,2356,,,"[92.3, 53.3]",3920407,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evidence Makgopa,65853.0,Center Forward,144,South Africa,4976,['afd5859f-d091-41d5-9fa2-bd747375f407'],6,,,,,,,,,,,,,,,,,South Africa,4976,00:25:06.894,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6ad58c4f-0555-4d84-b2da-ca33e169c8a0,2374,,,"[116.6, 44.2]",3920407,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Evidence Makgopa,65853.0,Center Forward,145,South Africa,4976,['f3d7746e-4e2a-45ad-9baa-a4580f3a19bd'],2,,,,,,,,,,,,,,,,,South Africa,4976,00:26:02.891,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,373e4190-87bc-49d4-8fb3-23852fda39d8,2380,,,"[10.7, 46.2]",3920407,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryan Nyambe,4218.0,Right Back,145,South Africa,4976,['6f002e65-8550-46da-b401-3f2f00084904'],6,,,,,,,,,,,,,,,,,Namibia,4980,00:26:06.545,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,351a2064-22df-4b68-bda8-60a2c2a369df,2450,,,"[32.6, 43.5]",3920407,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kennedy Amutenya,264381.0,Right Center Back,154,South Africa,4976,['807f4286-3e70-4461-a6f4-ece3a6095703'],21,,,,,,,,,,,,,,,,,Namibia,4980,00:31:21.132,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,fa0baea4-4b66-4493-b930-1d68130159a8,2689,,,"[42.7, 1.6]",3920407,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Teboho Mokoena,66716.0,Left Defensive Midfield,166,Namibia,4980,['e3cd304f-5839-4f50-9167-5d03b856b06b'],29,,,,,,,,,,,,,,,,,South Africa,4976,00:40:29.694,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,630f84e2-d6f2-4dc5-b7d5-49f495b4fc0d,2699,,,"[110.1, 41.7]",3920407,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Peter Shalulile,65723.0,Center Forward,168,Namibia,4980,['29919b08-fb59-4054-901b-371c4506eaba'],18,,,,,,,,,,,,,,,,,Namibia,4980,00:41:18.734,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,be8b8f73-131f-4dad-b609-4c9989ccf7af,2728,,,"[5.8, 7.8]",3920407,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lubeni Haukongo,135004.0,Left Center Back,169,South Africa,4976,['6f00dec8-47f2-4b34-b681-0f5c821ef2b6'],47,,,,,,,,,,,,,,,,,Namibia,4980,00:41:47.923,Duel,True
,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,c2bcd1a6-211d-45dc-b5f7-bb77bdee0610,2763,,,"[83.8, 78.1]",3920407,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Muzeu Bethuel,389319.0,Right Wing,171,South Africa,4976,['648da9e5-7039-4d07-828d-46449a2926aa'],55,,,,,,,,,,,,,,,,,Namibia,4980,00:42:55.474,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,03f67df5-46a0-40f6-a269-a6dbcbf0ceee,2777,,,"[22.4, 6.0]",3920407,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zakhele Lerato Lepasa,64607.0,Center Forward,173,South Africa,4976,['00841fda-4dfb-4549-8437-39b1f10acf7b'],14,,,,,,,,,,,,,,,,,South Africa,4976,00:43:14.680,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1dda6101-8b79-4e28-b17e-8947c07da64d,2853,,,"[72.1, 57.0]",3920407,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,178,Namibia,4980,['c5f873d8-f67d-4a7d-a3cb-d5a58e51147c'],51,,,,,,,,,,,,,,,,,Namibia,4980,00:47:51.630,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,710707bd-4a91-4060-8464-44d658569be5,2885,,,"[21.9, 56.6]",3920407,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joslin Kamatuka,82783.0,Right Back,179,South Africa,4976,['5fd967d2-48ae-4a04-b51c-0d927bab3d92'],12,,,,,,,,,,,,,,,,,Namibia,4980,00:48:12.801,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,ca8e4c98-7528-43e4-8d31-ff7314b0b299,2908,,,"[38.6, 47.7]",3920407,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,180,Namibia,4980,['c76dc2bb-3725-4e12-923a-fe4288d193b0'],26,,,,,,,,,,,,,,,,,Namibia,4980,00:48:26.578,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,fda7e5d9-66c7-498e-8351-47d9c19b8090,2930,,,"[88.8, 28.1]",3920407,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Peter Shalulile,65723.0,Center Forward,182,Namibia,4980,['d7175a88-27ea-4373-a072-9a8a63ebae5d'],34,,,,,,,,,,,,,,,,,Namibia,4980,00:49:34.026,Duel,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,4070c2bd-843a-432f-b24b-8b0469f1ae68,138,,,"[14.7, 1.4]",3920407,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,8,South Africa,4976,['68e7965e-5eab-403c-b3fb-e182ad5aca93'],3,,,,,,,,,,,,,,,,,South Africa,4976,00:02:03.605,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,0ad7204c-b1df-4828-8184-0a76acd7e4b5,186,,,"[15.8, 20.7]",3920407,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riaan Hanamub,65555.0,Left Back,13,Namibia,4980,"['587c154b-10a5-4fa8-99b5-c55159240741', '92b953bb-8fe9-446d-af5c-2bc1f053ce4e']",10,,,,,,,,,,,,,,,,,Namibia,4980,00:03:10.745,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,62af4bc8-3157-4ad6-b947-70c66b5146ae,250,,,"[48.6, 72.3]",3920407,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petrus Shitembi,125333.0,Right Center Midfield,16,South Africa,4976,['fcfd0077-0817-463e-93be-f9c98d5b8bb8'],17,,,,,,,,,,,,,,,,,Namibia,4980,00:05:17.868,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,eafe909c-c89e-4032-97a3-1f7d7a71502a,284,,,"[67.7, 53.2]",3920407,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,17,South Africa,4976,"['a9928ad5-e33e-493f-93e3-e657950ff089', '28030b7d-2e98-47b2-b802-b932edacd965']",2,,,,,,,,,,,,,,,,,South Africa,4976,00:06:02.491,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,1edbfa7a-1a50-4b05-b7c4-3b6a8fe9a55c,644,,,"[90.1, 23.9]",3920407,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deon Hotto Kavendji,64612.0,Left Midfield,42,Namibia,4980,"['ab48a6f8-b1c2-4af7-b2be-2018d951e970', 'f17c12e0-a47a-498d-bc79-e1714629f4cb']",36,,,,,,,,,,,,,,,,,Namibia,4980,00:22:36.825,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,984c2afa-7c51-4fa7-8fd6-89c3a9e5a89f,683,,,"[71.9, 1.4]",3920407,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Themba Zwane,65726.0,Center Attacking Midfield,44,South Africa,4976,['072df543-9316-4856-bdb2-6e99c5b49d91'],49,,,,,,,,,,,,,,,,,South Africa,4976,00:23:49.333,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,fb86738a-1a74-479d-b388-362b45e04cf2,761,,,"[105.3, 70.1]",3920407,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Prins Menelik Tjiueza,103803.0,Left Center Midfield,46,Namibia,4980,['0fc392b9-4c69-4374-9207-a3cd778c9eea'],19,,,,,,,,,,,,,,,,,Namibia,4980,00:26:19.105,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,aa008f9a-a3a6-461e-8ac6-9e1e274ebbe7,1255,,,"[57.7, 8.3]",3920407,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Percy Tau,29367.0,Left Wing,77,South Africa,4976,['ef74051e-303d-4623-be8d-3a64fc0af71b'],45,,,,,,,,,,,,,,,,,South Africa,4976,00:41:45.190,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,5d59cbec-86ca-4840-878b-7b4266ed1f47,1536,,,"[75.3, 74.2]",3920407,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thapelo James Morena,65727.0,Right Wing,95,South Africa,4976,['a6082cbd-c5ee-470a-ba39-f56cab3e3a8b'],41,,,,,,,,,,,,,,,,,South Africa,4976,00:00:41.806,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,f45c9a5f-6f77-4642-8a0b-6bf2ae994925,1650,,,"[60.9, 75.9]",3920407,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ryan Nyambe,4218.0,Right Back,106,Namibia,4980,"['2354ee00-ff84-419e-a7b3-e79913912033', '73cd1e3e-cd12-4270-8fc2-b28d99cb425a']",5,,,,,,,,,,,,,,,,,Namibia,4980,00:05:05.103,Dribble,True
,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,,,fa42c9d1-6ef3-4d12-8549-d5221ea38041,1672,,,"[41.9, 33.4]",3920407,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Teboho Mokoena,66716.0,Right Defensive Midfield,107,South Africa,4976,"['1a3ef6c0-a63a-47f8-bbd8-b87425171902', '159a49c2-573e-4b1d-af02-fe14dd57b2cc']",36,,,,,,,,,,,,,,,,,South Africa,4976,00:05:36.477,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,d798c721-f6a0-4f57-8d96-48699e07efc3,1767,,,"[74.3, 56.5]",3920407,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Muzeu Bethuel,389319.0,Right Wing,113,Namibia,4980,['7ae0b8c3-e3d9-4b61-9ef7-b55ede5c234b'],28,,,,,,,,,,,,,,,,,Namibia,4980,00:08:28.552,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,01d11814-dae7-4d85-a3a4-e2bb145a9db0,1771,,,"[81.6, 52.2]",3920407,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Muzeu Bethuel,389319.0,Right Wing,113,Namibia,4980,['ee239067-9f8e-48be-b1b8-93e593f48499'],30,,,,,,,,,,,,,,,,,Namibia,4980,00:08:30.385,Dribble,True
,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,,,452fecdb-6441-4501-b46c-c74b3224a7d3,2076,,,"[67.9, 27.6]",3920407,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Muzeu Bethuel,389319.0,Right Wing,130,South Africa,4976,['30acce29-a77a-4470-818d-22706d9b7a14'],18,,,,,,,,,,,,,,,,,Namibia,4980,00:16:18.078,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,f38546dd-e406-41f8-8b7c-44399c9a4f10,2134,,,"[64.4, 53.3]",3920407,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Muzeu Bethuel,389319.0,Right Wing,134,South Africa,4976,['e38b5793-aa45-46d4-baa2-924da2e0733d'],50,,,,,,,,,,,,,,,,,Namibia,4980,00:19:50.415,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,59cfb61a-6311-47a5-b9ae-53a746b22961,2161,,,"[75.1, 5.0]",3920407,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Percy Tau,29367.0,Left Wing,134,South Africa,4976,"['908da709-c6ad-49db-99f7-cbe4e52e5e01', 'bb95d9b5-0a5b-4579-8563-2adee1033fba']",7,,,,,,,,,,,,,,,,,South Africa,4976,00:20:07.688,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,a9ba3306-d442-45c6-90d7-a8a29d197c13,2192,,,"[106.4, 18.0]",3920407,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,136,South Africa,4976,['5c5d99e0-ed4b-4638-928c-245fe4355edb'],26,,,,,,,,,,,,,,,,,South Africa,4976,00:20:26.614,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,85d65050-c123-4301-8c29-1c9a1580f3d9,2195,,,"[106.0, 21.3]",3920407,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,136,South Africa,4976,['44a65533-4e95-427b-8037-c30199635333'],28,,,,,,,,,,,,,,,,,South Africa,4976,00:20:28.194,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,e2a6ed99-6007-4cc1-a79d-8030577ac203,2257,,,"[56.7, 25.6]",3920407,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,138,South Africa,4976,['890dc10e-396a-44ef-975f-9c65c690307c'],21,,,,,,,,,,,,,,,,,South Africa,4976,00:21:21.720,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,dc848757-b335-434b-99a2-5ad967486ba7,2367,,,"[92.6, 77.7]",3920407,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Percy Tau,29367.0,Center Attacking Midfield,144,South Africa,4976,"['79ae75a8-8b77-4239-9aac-40cb1f83f2a7', '6286279d-45da-4ff9-a933-4faa8b20b959']",14,,,,,,,,,,,,,,,,,South Africa,4976,00:25:14.039,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,52c99c0f-2ac1-45f3-a306-35a3bfd1dfcb,2409,,,"[86.1, 76.4]",3920407,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Center Attacking Midfield,149,Namibia,4980,"['4394ba63-296e-4e80-a7b0-f64d727a9a9e', '96e10000-299d-4bba-9133-b02d821fc2ef']",36,,,,,,,,,,,,,,,,,Namibia,4980,00:28:36.342,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,,273238a9-51e9-40ba-aec1-1e43cbdba50c,2666,,,"[81.8, 72.9]",3920407,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joslin Kamatuka,82783.0,Right Back,164,Namibia,4980,['a000038f-cbb4-4134-9020-1a85efe7a375'],50,,,,,,,,,,,,,,,,,Namibia,4980,00:39:50.725,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,,5fd967d2-48ae-4a04-b51c-0d927bab3d92,2884,,,"[98.2, 23.5]",3920407,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thapelo Maseko,202037.0,Left Wing,179,South Africa,4976,['710707bd-4a91-4060-8464-44d658569be5'],12,,,,,,,,,,,,,,,,,South Africa,4976,00:48:12.801,Dribble,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d0e6c3e3-ac7c-46bc-9d9a-04109ee0f1e0,148,,,"[68.6, 77.5]",3920407,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aprocious Petrus,136406.0,Center Defensive Midfield,9,South Africa,4976,"['f4a9b063-72c1-437a-8bf1-afdab8a25ed6', '3bec19be-3dd1-4a3f-a282-b2b8334b29d5']",17,,,,,,,,,,,,,,,,,Namibia,4980,00:02:17.569,Foul Committed,
