ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.123574,,,,,,,,,,,,a83b2e13-e902-4386-b97f-68881470bc6a,2485,,"[89.5, 29.4]",3920417,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amadou Dante,40868.0,Left Back,150,Mali,4930,['2bb13151-896d-4fd6-af93-a550a4300921'],14,,Left Foot,"[119.0, 36.7, 0.8]",,"[{'location': [102.7, 25.7], 'player': {'id': 65555, 'name': 'Riaan Hanamub'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 30.1], 'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.6, 31.2], 'player': {'id': 389316, 'name': 'Ngero Kaanjuka Katua'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.6, 32.2], 'player': {'id': 103801, 'name': 'Marcel Papama'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.3, 52.8], 'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.8, 38.7], 'player': {'id': 125324, 'name': 'Lloyd Junior Kazapua'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.2, 36.8], 'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.1, 49.9], 'player': {'id': 103799, 'name': 'Ivan Kamberipa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 46.5], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 40.0], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 44.1], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [102.6, 19.8], 'player': {'id': 199653, 'name': 'Nene Dorgeles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [88.3, 26.6], 'player': {'id': 162132, 'name': 'Kamory Doumbia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.4, 36.2], 'player': {'id': 8992, 'name': 'Ibrahim Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.6, 54.9], 'player': {'id': 4464, 'name': 'Adama Traoré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.7, 50.5], 'player': {'id': 7295, 'name': 'Sikou Niakate'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.2, 42.4], 'player': {'id': 24806, 'name': 'Mohamed Camara'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [93.8, 39.1], 'player': {'id': 4385, 'name': 'Yves Bissouma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [85.9, 45.3], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Saved,,0.029245118,Normal,Free Kick,,,,,,Mali,4930,00:39:14.668,Shot,
,,,,,,,,,,,,,0.968222,,,,,,,,,,,,38ee815e-3147-42e2-a66b-a862e0b0d8fc,2489,,"[101.3, 44.5]",3920417,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yves Bissouma,4385.0,Left Defensive Midfield,151,Mali,4930,['e79b5a71-c601-4d75-907f-f9787f145970'],57,,Right Foot,"[120.0, 41.7, 6.9]",True,"[{'location': [106.7, 17.7], 'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.4, 31.4], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.2, 35.7], 'player': {'id': 103799, 'name': 'Ivan Kamberipa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.1, 36.7], 'player': {'id': 103801, 'name': 'Marcel Papama'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.3, 41.0], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.5, 38.0], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 43.5], 'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.8, 41.7], 'player': {'id': 125324, 'name': 'Lloyd Junior Kazapua'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.3, 40.8], 'player': {'id': 65555, 'name': 'Riaan Hanamub'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.6, 41.2], 'player': {'id': 389316, 'name': 'Ngero Kaanjuka Katua'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 43.0], 'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [116.1, 0.1], 'player': {'id': 199653, 'name': 'Nene Dorgeles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [112.4, 39.5], 'player': {'id': 8992, 'name': 'Ibrahim Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.8, 39.6], 'player': {'id': 7295, 'name': 'Sikou Niakate'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [106.7, 33.1], 'player': {'id': 23331, 'name': 'Boubakar Kouyate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.7, 34.2], 'player': {'id': 162132, 'name': 'Kamory Doumbia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",86916daf-2df9-485d-b246-5b9fb1c8ad36,,Off T,,0.035698153,Volley,Open Play,,,,,,Mali,4930,00:39:57.852,Shot,
,,,,,,,,,,,,,0.296049,,,,,,,,,,,,0a1f4530-65bc-4654-9c76-f1506fac009c,2514,,"[97.6, 45.3]",3920417,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Camara,24806.0,Right Defensive Midfield,153,Mali,4930,"['579f37a2-06c2-4f06-927c-3b735ababdda', 'f5c81e1a-7923-460b-aeb5-dd1c5eb93171']",48,,Right Foot,"[108.6, 42.3]",True,"[{'location': [106.6, 40.2], 'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 48.2], 'player': {'id': 103799, 'name': 'Ivan Kamberipa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.8, 44.5], 'player': {'id': 103801, 'name': 'Marcel Papama'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.4, 40.4], 'player': {'id': 125324, 'name': 'Lloyd Junior Kazapua'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.5, 61.2], 'player': {'id': 65555, 'name': 'Riaan Hanamub'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 56.4], 'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.4, 51.6], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 42.1], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.1, 56.0], 'player': {'id': 389316, 'name': 'Ngero Kaanjuka Katua'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.3, 38.5], 'player': {'id': 4385, 'name': 'Yves Bissouma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.8, 36.2], 'player': {'id': 199653, 'name': 'Nene Dorgeles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.7, 43.8], 'player': {'id': 162132, 'name': 'Kamory Doumbia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.8, 53.9], 'player': {'id': 4464, 'name': 'Adama Traoré'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.3, 59.7], 'player': {'id': 8992, 'name': 'Ibrahim Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [84.3, 67.3], 'player': {'id': 3248, 'name': 'Hamari Traoré'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.2, 38.0], 'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",d8827641-d9e5-49de-a3e5-f7f312b8815b,,Blocked,,0.040958624,Normal,Open Play,,,,,,Mali,4930,00:40:48.856,Shot,
,,,,,,,,,,,,,0.395102,,,,,,,,,,,,8c5c8514-4711-470b-a209-563c08ba5af0,2528,,"[90.1, 47.2]",3920417,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adama Traoré,4464.0,Right Wing,154,Mali,4930,"['a4d00cd9-5efe-4622-bab7-3641c1614fda', '2f5db52b-5b93-4f9e-a07c-1b8978dd6fda']",13,,Left Foot,"[100.2, 45.2]",,"[{'location': [119.2, 38.5], 'player': {'id': 125324, 'name': 'Lloyd Junior Kazapua'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.9, 42.2], 'player': {'id': 7295, 'name': 'Sikou Niakate'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.4, 25.8], 'player': {'id': 23331, 'name': 'Boubakar Kouyate'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.1, 32.8], 'player': {'id': 65555, 'name': 'Riaan Hanamub'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.4, 41.3], 'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.8, 35.4], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.6, 37.3], 'player': {'id': 103799, 'name': 'Ivan Kamberipa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.7, 29.4], 'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.3, 44.2], 'player': {'id': 103801, 'name': 'Marcel Papama'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.3, 45.1], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.4, 46.1], 'player': {'id': 389316, 'name': 'Ngero Kaanjuka Katua'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.3, 50.6], 'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [88.5, 37.3], 'player': {'id': 4385, 'name': 'Yves Bissouma'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [86.7, 31.0], 'player': {'id': 40868, 'name': 'Amadou Dante'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.9, 31.5], 'player': {'id': 199653, 'name': 'Nene Dorgeles'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.9, 36.3], 'player': {'id': 8992, 'name': 'Ibrahim Sissoko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.6, 35.1], 'player': {'id': 162132, 'name': 'Kamory Doumbia'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.3, 58.1], 'player': {'id': 24806, 'name': 'Mohamed Camara'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,Blocked,,0.041905444,Normal,Free Kick,,,,,,Mali,4930,00:42:13.380,Shot,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,5eed3cc0-2594-454b-8611-51c62cecb6f8,53,,"[19.7, 39.7]",3920417,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Muzeu Bethuel,389319.0,Right Midfield,3,Mali,4930,['9275fbef-4d1d-4cce-9578-963f86bd2067'],43,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:43.891,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,5507fe9c-77cc-4758-b231-4355a1b543c8,172,,"[44.3, 9.7]",3920417,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riaan Hanamub,65555.0,Left Back,13,Mali,4930,['2ee8bd3e-5588-4163-a6b9-6465be85fbbe'],41,,,,,,,,,,,,,,,,,,Namibia,4980,00:05:41.236,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,c404a39d-24b1-4799-a657-9c10fab907a5,217,,"[95.3, 7.5]",3920417,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Muzeu Bethuel,389319.0,Right Midfield,16,Mali,4930,['677e95b0-c33c-4f42-93c5-8b4e47c81a94'],41,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:41.333,Block,
,,,,,,,,,True,,,,0.0,,,,,,,,,,,,5e6fde1c-df47-4beb-8489-74df8db53870,223,,"[47.9, 73.7]",3920417,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Left Center Forward,17,Namibia,4980,['29859a15-937c-4cba-95ea-5f8f543ae2e2'],46,,,,,,,,,,,,,,,,,,Mali,4930,00:06:46.890,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,3c2ae83c-fb93-496e-b932-156068be1a10,431,,"[20.4, 70.8]",3920417,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kennedy Amutenya,264381.0,Right Center Back,33,Mali,4930,['51df6794-1d60-4c00-b44d-af8793f347e0'],24,,,,,,,,,,,,,,,,,,Namibia,4980,00:13:24.228,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,78a7c30f-7d06-477a-88c3-e093580e9909,539,,"[76.9, 24.1]",3920417,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lassine Sinayoko,105182.0,Left Center Forward,36,Mali,4930,['28071c5f-6e7c-4ecf-8602-611cf4c52fbb'],56,,,,,,,,,,,,,,,,,,Mali,4930,00:15:56.471,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,2f3e0cc7-92ef-4ac7-b04f-655367f67b60,996,,"[17.6, 72.6]",3920417,33,,True,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,64,Namibia,4980,['9512b047-468d-44e7-a87d-e1718782e869'],19,,,,,,,,,,,,,,,,,,Mali,4930,00:33:19.925,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab283f64-6e1e-4370-8d6b-64dc18160b99,1064,,"[3.4, 44.0]",3920417,36,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Boubakar Kouyate,23331.0,Right Center Back,69,Namibia,4980,['8043e0f4-d569-46ff-86d6-96ab7a18db1a'],51,,,,,,,,,,,,,,,,,,Mali,4930,00:36:51.204,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,485b293f-3fad-4694-904d-1ded820f6517,1295,,"[100.2, 47.8]",3920417,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Prins Menelik Tjiueza,103803.0,Right Center Midfield,78,Namibia,4980,,42,,,,,,,,,,,,,,,,,,Namibia,4980,00:43:42.502,Block,
,,,,,,,,,True,,,,0.0,,,,,,,,,,,,b90b44eb-bfe2-45ed-9290-63f5bfa55f37,1487,,"[76.4, 76.6]",3920417,47,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Muzeu Bethuel,389319.0,Right Midfield,92,Mali,4930,['fb00572c-0813-41e3-81f4-8b94aabacc60'],21,,,,,,,,,,,,,,,,,,Namibia,4980,00:02:21.502,Block,
,,,,,,,,,True,,,,0.0,,,,,,,,,,,,5cb390d5-dd75-4ca4-9b65-1392fd0959c7,1541,,"[108.4, 7.7]",3920417,48,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,94,Namibia,4980,['8bb753ec-ae55-498c-8627-8fe468ef7ff1'],33,,,,,,,,,,,,,,,,,,Namibia,4980,00:03:33.574,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,78c53785-413d-4ea4-9621-bdf4c3dfdfc2,1609,,"[23.1, 77.0]",3920417,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fousseni Diabaté,3710.0,Right Midfield,101,Namibia,4980,['07172249-6045-4d89-93ce-890f5175de0d'],25,,,,,,,,,,,,,,,,,,Mali,4930,00:07:25.494,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb8a7826-dc7c-40e2-86d6-23e724288057,1736,,"[9.8, 55.5]",3920417,57,,True,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,112,Namibia,4980,['d97a6099-8b37-4636-8579-0d0bd399a5c1'],16,,,,,,,,,,,,,,,,,,Mali,4930,00:12:16.181,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,c07f2c50-19a1-4073-b7cc-96d73cb0a00b,1771,,"[26.5, 1.0]",3920417,59,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fousseni Diabaté,3710.0,Left Wing,115,Namibia,4980,['1340658d-1722-4775-aad8-a490a4837e17'],2,,,,,,,,,,,,,,,,,,Mali,4930,00:14:02.274,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,5a761bb2-c0d9-4297-abea-0d3fa4150436,1827,,"[3.6, 6.9]",3920417,61,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moussa Diarra,32952.0,Left Back,120,Namibia,4980,['5daa4457-915e-4314-b4db-880f2f91f09c'],2,,,,,,,,,,,,,,,,,,Mali,4930,00:16:02.144,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,f269b61f-596a-4632-b8a5-d12589deda5f,1835,,"[19.8, 12.2]",3920417,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,121,Namibia,4980,['7e813fe6-3ba9-4093-8c51-4e1cf6015f2b'],20,,,,,,,,,,,,,,,,,,Mali,4930,00:16:20.004,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,1329e3b2-6b56-44eb-a800-bca939910e54,1854,,"[26.5, 72.4]",3920417,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nene Dorgeles,199653.0,Right Wing,121,Namibia,4980,['148ddedd-f4c5-4c52-9ed7-c0b3ce0f091d'],37,,,,,,,,,,,,,,,,,,Mali,4930,00:16:37.732,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,c7c3479b-5097-4fe9-9dbe-270d15cb16d7,1876,,"[51.8, 17.5]",3920417,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,121,Namibia,4980,['32009d20-43e0-418f-8f76-0b6cc222e2fd'],52,,,,,,,,,,,,,,,,,,Mali,4930,00:16:52.414,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,204862ca-73bf-49db-857d-60d41b8e5bf5,2269,,"[26.6, 68.9]",3920417,78,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yves Bissouma,4385.0,Left Defensive Midfield,140,Namibia,4980,['f1f08027-fd21-4739-a888-39c740c274a9'],15,,,,,,,,,,,,,,,,,,Mali,4930,00:33:15.828,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,e90e1a24-ab3b-4a25-9e35-4ffa72593072,2288,,"[13.7, 73.9]",3920417,79,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fousseni Diabaté,3710.0,Right Wing,142,Namibia,4980,['186f5616-b13e-47aa-b519-af9aa0247c52'],16,,,,,,,,,,,,,,,,,,Mali,4930,00:34:16.372,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,3ae37811-8281-44ab-9242-00e6fde61003,2315,,"[112.9, 3.2]",3920417,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,145,Mali,4930,['3a9d91f3-49e9-479c-8107-dc92bf2688ef'],43,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:43.451,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,840afbb9-ff93-40d1-a00b-d8c7c523e3be,2344,,"[109.1, 7.5]",3920417,80,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Dante,40868.0,Left Back,146,Namibia,4980,['b4b097cb-ffe5-4abc-bd8c-0c7c45fa144f'],9,,,,,,,,,,,,,,,,,,Mali,4930,00:35:09.413,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,45985954-7e6a-4b93-bf5a-780eb161007f,2352,,"[91.6, 4.2]",3920417,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,147,Namibia,4980,['ed66674b-7882-4854-9255-9a574275106f'],48,,,,,,,,,,,,,,,,,,Mali,4930,00:35:48.001,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,8e0ac005-fe68-47ef-8588-0018f7d77d0f,2435,,"[18.3, 25.1]",3920417,82,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riaan Hanamub,65555.0,Left Back,148,Mali,4930,['ca0a17e8-bc88-4022-ac82-0a23c085f707'],19,,,,,,,,,,,,,,,,,,Namibia,4980,00:37:19.785,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5c81e1a-7923-460b-aeb5-dd1c5eb93171,2515,,"[11.5, 37.8]",3920417,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kennedy Amutenya,264381.0,Right Center Back,153,Mali,4930,['0a1f4530-65bc-4654-9c76-f1506fac009c'],49,,,,,,,,,,,,,,,,,,Namibia,4980,00:40:49.152,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,a4d00cd9-5efe-4622-bab7-3641c1614fda,2529,,"[19.9, 34.9]",3920417,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Peter Shalulile,65723.0,Center Forward,154,Mali,4930,['8c5c8514-4711-470b-a209-563c08ba5af0'],13,,,,,,,,,,,,,,,,,,Namibia,4980,00:42:13.775,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,1dc61d4e-5ab8-47c7-bca6-f355739f25ab,2553,,"[3.6, 72.1]",3920417,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hamari Traoré,3248.0,Right Back,157,Namibia,4980,['8d9ea81c-4812-4606-a5a4-b6d9aa6909a3'],42,,,,,,,,,,,,,,,,,,Mali,4930,00:44:42.479,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,69f358e7-a65c-48ab-8123-10682a21862a,2554,,"[7.2, 72.7]",3920417,89,,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adama Traoré,4464.0,Right Wing,157,Namibia,4980,,42,,,,,,,,,,,,,,,,,,Mali,4930,00:44:42.645,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,25f3abc3-b381-4fb9-b92b-413c92dfffae,2560,,"[5.8, 70.7]",3920417,90,,True,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adama Traoré,4464.0,Right Wing,158,Namibia,4980,['d04ac471-3a21-4b8a-bf8e-4c8ed62418e6'],11,,,,,,,,,,,,,,,,,,Mali,4930,00:45:11.167,Block,
,,,,,,,,,True,,,,0.0,,,,,,,,,,,,84c6e72b-a5d7-4af7-a4e2-87abdc697859,2568,,"[116.2, 5.6]",3920417,90,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Absalom Iimbondi,103804.0,Right Midfield,160,Mali,4930,['6de345d7-9507-4f78-b354-ddd11d1cafaa'],24,,,,,,,,,,,,,,,,,,Namibia,4980,00:45:24.442,Block,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,3f36a992-97a4-45e9-ad1c-2ae5d7ba66c3,2632,,"[19.6, 74.3]",3920417,92,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Papama,103801.0,Right Center Midfield,164,Mali,4930,,27,,,,,,,,,,,,,,,,,,Namibia,4980,00:47:27.451,Block,
,,,,,,,,,,,,,0.0,,,,,,"[1.1, 38.9]",,Set,,,Shot Faced,1c292c42-26cf-46aa-8c7b-d6f1ca77984a,54,,"[1.1, 38.9]",3920417,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lloyd Junior Kazapua,125324.0,Goalkeeper,3,Mali,4930,['9275fbef-4d1d-4cce-9578-963f86bd2067'],44,,,,,,,,,,,,,,,,,,Namibia,4980,00:00:44.010,Goal Keeper,
