50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ffd315a-f962-4232-8b60-d02cea61191a,1896,,,"[50.5, 58.3]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,101,Cape Verde Islands,4924,['db88d251-22e7-46ea-b38a-96ee100143be'],13,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:14:13.867,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f850f038-d7ae-45db-95a9-e222c2e5d13b,1898,,,"[58.7, 59.1]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Center Forward,101,Cape Verde Islands,4924,['7e74cad0-5610-4f78-9267-121c1f2e720b'],14,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:14:14.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e098b536-5e62-4b42-9a0a-bbf50479af18,1903,,,"[43.7, 33.4]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Odoi,12259.0,Right Back,102,Ghana,4885,"['ece5b51e-9963-4b02-bd4f-cd556f8798f9', '5a1b1753-c57a-4ed2-9f22-b54fa0d5c66a']",18,,,,,,,,,,,,,,,,,Ghana,4885,00:14:18.283,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e931aec0-5a80-402d-aa65-98476f971c3e,1905,,,"[14.4, 41.1]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Richard Ofori Antwi,68757.0,Goalkeeper,102,Ghana,4885,['72eafb12-8d21-43c3-b4f9-eed7fb489b9e'],20,,,,,,,,,,,,,,,,,Ghana,4885,00:14:20.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4de108e-4553-409f-b8b7-64427c00df3c,1909,,,"[58.6, 9.1]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,102,Ghana,4885,"['f3c8ab59-73bc-4ad0-837c-e41c9b19d9c6', 'f7c74f5c-5797-40d1-896f-1c755b460080']",26,,,,,,,,,,,,,,,,,Ghana,4885,00:14:26.072,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d7685f-facb-4438-97a4-77ead9bf227b,1911,,,"[49.3, 2.0]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,102,Ghana,4885,['5eac290c-f69a-47e1-9ab1-78296477daf6'],27,,,,,,,,,,,,,,,,,Ghana,4885,00:14:27.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a89587f-5c36-4fcf-9f1c-4ee5a1f19919,1914,,,"[50.8, 11.8]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Majeed Ashimeru,30693.0,Left Defensive Midfield,102,Ghana,4885,['8bd13a84-2f02-4e6d-a29e-25a7bc89f4b7'],30,,,,,,,,,,,,,,,,,Ghana,4885,00:14:30.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d833645-0f12-4aaa-9799-90e20d455324,1917,,,"[64.1, 3.3]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,102,Ghana,4885,['b082d5c9-14f2-4fc8-ae83-9090210e477c'],34,,,,,,,,,,,,,,,,,Ghana,4885,00:14:34.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6efb28b8-ce73-47bd-ab09-3d862c31ac65,1921,,,"[99.2, 7.1]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Semenyo,9286.0,Center Forward,102,Ghana,4885,"['45c5f397-a705-4835-b576-4c885d2a6d0d', '57bb07d8-1572-427a-9d3f-34bdeda93b9e']",39,,,,,,,,,,,,,,,,,Ghana,4885,00:14:39.649,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79e51806-929d-4392-b41f-9d717d4a6fbe,1925,,,"[116.3, 45.4]",3920387,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseph Paintsil,16546.0,Right Wing,102,Ghana,4885,"['d090ba14-8135-4d52-95cd-de7139740b81', 'bfd77631-37d7-4f83-965d-1648c0b1ea39']",42,,,,,,,,,,,,,,,,,Ghana,4885,00:14:42.003,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df5c1226-aa33-478b-9fcc-f08e2ddc978c,1930,,,"[76.2, 71.3]",3920387,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryan Isaac Mendes da Graça,40485.0,Right Wing,103,Cape Verde Islands,4924,"['762a422d-1948-40fc-93b4-8a010d32491b', 'f5877f32-f211-4cc5-8340-3fa5d9a51bac']",27,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:15:27.693,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d641039-f949-4ccd-a01b-5a1283a16ba0,1932,,,"[71.9, 72.8]",3920387,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tiago Manuel Dias Correia,7900.0,Center Forward,103,Cape Verde Islands,4924,['384f77a0-34d9-4801-a1c7-3921724ee842'],28,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:15:28.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,813d0dae-062c-4136-aa81-993f086a29b8,1954,,,"[28.8, 42.4]",3920387,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,107,Ghana,4885,['74d9af2b-4fb5-4fb0-b0bd-4a9b5b8e1c25'],58,,,,,,,,,,,,,,,,,Ghana,4885,00:16:58.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a674c425-63cb-409a-81e1-09748eda4492,1956,,,"[26.6, 25.2]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,107,Ghana,4885,['113a1d2a-6cf8-4727-a070-99acd94335b2'],4,,,,,,,,,,,,,,,,,Ghana,4885,00:17:04.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81fe44d5-f38a-439d-b8c2-46f8e50870e7,1960,,,"[58.1, 16.6]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,107,Ghana,4885,"['b1341aa7-05bb-4415-9a85-aed709fa9e34', '94e5a7e5-b36a-4769-91fd-d281876a0dde']",9,,,,,,,,,,,,,,,,,Ghana,4885,00:17:09.568,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c88f1138-36da-4d73-92fc-abe6c4877f86,1963,,,"[43.9, 9.8]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,107,Ghana,4885,['4d603f4c-10c2-40d9-b689-55a5de38f03f'],14,,,,,,,,,,,,,,,,,Ghana,4885,00:17:14.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a8369ce-aa59-4bf4-96ca-0ad97ddde0bd,1966,,,"[68.7, 26.3]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,107,Ghana,4885,['ea1d384b-6814-4d79-ab62-f613a8ec280c'],17,,,,,,,,,,,,,,,,,Ghana,4885,00:17:17.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a307029-7ddc-4e5b-a84e-d7b811c01f23,1970,,,"[7.9, 47.6]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josimar José Évora Dias,105932.0,Goalkeeper,107,Ghana,4885,['7764f3ba-336e-4cc4-9c19-9ffcdae576f1'],22,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:17:22.307,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,13d266dc-46d9-4ea9-913b-021bf3d86eb0,1973,,,"[50.5, 54.2]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,107,Ghana,4885,['c160e9be-bbc0-419c-b251-e21685ef5647'],26,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:17:26.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3808d322-c5fc-49d5-9e01-0ae35b066a10,1977,,,"[74.5, 17.9]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,107,Ghana,4885,"['c045113d-e0f1-45dd-8231-e6172cedb959', '0e5f02eb-05a7-4ca7-9376-4b0d5f241825']",27,,,,,,,,,,,,,,,,,Ghana,4885,00:17:27.708,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fcd730-54f2-4418-a4be-c1c0efeb3311,1986,,,"[76.2, 45.8]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,109,Cape Verde Islands,4924,['727bf78c-cd1c-4496-84ff-5f9e6a9c5801'],46,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:17:46.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a20b2d4-a19f-477b-a79b-84dee659d8a7,1990,,,"[50.0, 51.2]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ernest Appiah Nuamah,233463.0,Right Wing,110,Ghana,4885,['caf87f4d-e653-4314-a050-577599eaced8'],50,,,,,,,,,,,,,,,,,Ghana,4885,00:17:50.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f85c274c-b6b3-462a-801d-3b331581a9cc,1994,,,"[66.7, 43.0]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,110,Ghana,4885,['23d3e999-e743-445d-b782-15fb7b67e370'],53,,,,,,,,,,,,,,,,,Ghana,4885,00:17:53.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c996cff-73ee-43e9-9055-a2de438034fc,1998,,,"[58.6, 50.1]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,110,Ghana,4885,['7cdc2ee8-8fc1-4ed8-a202-a1becff16134'],55,,,,,,,,,,,,,,,,,Ghana,4885,00:17:55.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ae6251-cee4-4a32-9374-099e63d030cb,2001,,,"[45.1, 48.1]",3920387,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,110,Ghana,4885,['20f839ae-2844-480c-a579-9a7b2c197168'],59,,,,,,,,,,,,,,,,,Ghana,4885,00:17:59.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f6689de-6da1-4320-b3c9-7bdfca56f89d,2004,,,"[42.7, 25.7]",3920387,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,110,Ghana,4885,['eb7333e1-d4b8-42c4-9763-f34a9e3ebe4f'],0,,,,,,,,,,,,,,,,,Ghana,4885,00:18:00.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,230b07bd-ed29-4e0b-9e44-e8866ceac1cd,2007,,,"[77.3, 21.4]",3920387,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,110,Ghana,4885,['2d3a4a40-26b3-4cc7-bd1b-ad03d71772f5'],4,,,,,,,,,,,,,,,,,Ghana,4885,00:18:04.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3da11257-fc49-43fb-bad4-64c10c36b5c9,2013,,,"[101.8, 21.0]",3920387,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ernest Appiah Nuamah,233463.0,Right Wing,111,Ghana,4885,['e790cb03-a50c-402c-a0d3-d44fdb48c449'],17,,,,,,,,,,,,,,,,,Ghana,4885,00:19:17.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,148d117f-7270-4937-83f7-dd75b9a5272e,2022,,,"[85.3, 11.5]",3920387,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Ayew Pelé,3347.0,Center Attacking Midfield,112,Ghana,4885,['a53aa2e3-f10e-4ffb-8395-1cd41694e849'],28,,,,,,,,,,,,,,,,,Ghana,4885,00:20:28.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0414d87c-d73b-4434-a0ee-813e0c712c1e,2026,,,"[76.7, 5.1]",3920387,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gideon Mensah,23615.0,Left Back,112,Ghana,4885,"['83cd2bd8-bff5-40d8-93ef-928318c6e3c2', '8a112249-779a-4b06-95b1-ad43f3dec006']",29,,,,,,,,,,,,,,,,,Ghana,4885,00:20:29.807,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3b11edba-d49a-47d6-807b-f219ed050205,2029,,,"[100.3, 11.5]",3920387,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,112,Ghana,4885,['f58c2265-faca-4bc2-8314-4430089af352'],31,,,,,,,,,,,,,,,,,Ghana,4885,00:20:31.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339dcae-9de9-4aee-867b-a91f4e351839,2031,,,"[8.8, 38.8]",3920387,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josimar José Évora Dias,105932.0,Goalkeeper,113,Cape Verde Islands,4924,['579f8dbe-a38c-42a5-b6df-66fc41953aa3'],42,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:42.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e59a99-b453-43d8-a744-575ce2ccd431,2034,,,"[18.9, 19.8]",3920387,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Lopes,36271.0,Left Center Back,113,Cape Verde Islands,4924,['bded0964-f701-4a68-ae3b-74f929e48086'],47,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:47.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6715ba-4ef9-4fc8-a412-d92bab768573,2037,,,"[15.0, 50.7]",3920387,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Logan Costa,45557.0,Right Center Back,113,Cape Verde Islands,4924,['07e54e1d-8936-45a6-a114-7c39c33f6ac1'],52,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:52.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4ac7e2-736f-4b0a-9741-2ba9f2b86198,2040,,,"[12.2, 21.4]",3920387,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Lopes,36271.0,Left Center Back,113,Cape Verde Islands,4924,['6139b505-d763-4b29-aa02-98df12c1e5af'],59,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:59.024,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3c9a3eb0-bb0a-4b07-ba17-3dc24329023a,2043,,,"[54.8, 22.6]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jovane Eduardo Borges Cabral,10598.0,Left Wing,113,Cape Verde Islands,4924,['299af725-24e3-44a3-acfd-4fe823275dcd'],4,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:04.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e52ea918-0911-499b-9767-8ef06a322173,2056,,,"[92.2, 5.8]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Left Wing,114,Ghana,4885,['7ba19b32-5815-4076-90c5-3f1fff815960'],32,,,,,,,,,,,,,,,,,Ghana,4885,00:21:32.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67f513c7-c57e-4458-8f59-1929cbe4b31f,2058,,,"[86.3, 12.8]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Majeed Ashimeru,30693.0,Left Defensive Midfield,114,Ghana,4885,['a98b7ca9-dd69-4e32-a8ca-110708e755b4'],41,,,,,,,,,,,,,,,,,Ghana,4885,00:21:41.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42258e11-8204-4513-8716-707c6a6c71f2,2061,,,"[85.3, 5.1]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Center Attacking Midfield,114,Ghana,4885,['ed15e236-3f11-43d7-a186-b8ef50ab5cbf'],42,,,,,,,,,,,,,,,,,Ghana,4885,00:21:42.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a515230-9410-48cf-ad07-ccf5ecb37fd4,2064,,,"[75.3, 5.1]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,114,Ghana,4885,['921b38b0-4ea9-4960-ae53-243e826136c3'],43,,,,,,,,,,,,,,,,,Ghana,4885,00:21:43.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d236567c-5a2b-4917-a2b4-9981936bd2ce,2067,,,"[71.0, 29.2]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,114,Ghana,4885,['bf13f505-e8cc-4b46-8b33-7bbaeaf0d208'],45,,,,,,,,,,,,,,,,,Ghana,4885,00:21:45.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb701258-345c-4748-b385-f69062f9cc40,2070,,,"[62.1, 54.8]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,114,Ghana,4885,['fc18a404-cc95-4203-b226-07a9b3ef67c7'],49,,,,,,,,,,,,,,,,,Ghana,4885,00:21:49.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9104862b-ca84-4dd5-b469-b9d5d319c8f2,2073,,,"[75.1, 76.6]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Odoi,12259.0,Right Back,114,Ghana,4885,['4860e6d2-c420-4c53-860b-b450c6ecad40'],51,,,,,,,,,,,,,,,,,Ghana,4885,00:21:51.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35bcd7bf-ce2d-430f-b9c4-6f2513c6dc70,2076,,,"[81.0, 78.1]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ernest Appiah Nuamah,233463.0,Right Wing,114,Ghana,4885,['db682b08-a7b6-46ec-b76b-8c49ebae8cbd'],53,,,,,,,,,,,,,,,,,Ghana,4885,00:21:53.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3c1d569-c21b-4fa3-89c2-e469e67bf719,2079,,,"[72.9, 76.4]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Odoi,12259.0,Right Back,114,Ghana,4885,['f55fdb8b-5c09-41ac-b981-00c91cdcc512'],54,,,,,,,,,,,,,,,,,Ghana,4885,00:21:54.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,136c832a-f850-4f24-9242-6aaf475b6296,2082,,,"[71.6, 71.1]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,114,Ghana,4885,['1f51bcef-ae03-4a72-89ab-ee7ad8ab858c'],56,,,,,,,,,,,,,,,,,Ghana,4885,00:21:56.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cccce769-c2f3-439a-99f3-ab0a0c9ed28f,2085,,,"[63.0, 54.1]",3920387,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,114,Ghana,4885,['72c61bc5-e995-41c0-825c-2627f2124127'],58,,,,,,,,,,,,,,,,,Ghana,4885,00:21:58.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4d1c415-70f1-41fe-90a0-96f5bd31ecb8,2088,,,"[56.1, 35.1]",3920387,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,114,Ghana,4885,['82e653bd-ee96-44e6-b958-08427931f63f'],1,,,,,,,,,,,,,,,,,Ghana,4885,00:22:01.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa0f3cb5-1c3d-4ee5-b0b7-90808d47a13d,2091,,,"[72.4, 4.9]",3920387,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,114,Ghana,4885,['843b3a38-60de-4917-b942-fe62d4a26ba6'],6,,,,,,,,,,,,,,,,,Ghana,4885,00:22:06.371,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e580c0d0-55e0-4b3d-9883-36b1e3ee3733,2097,,,"[71.1, 47.6]",3920387,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenny Rocha Santos,23301.0,Right Center Midfield,115,Cape Verde Islands,4924,['ed9d75aa-1ff5-487a-ac30-1ea787f037de'],58,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:22:58.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30e7b0d6-853d-4728-bfc7-53562b9ccebb,2101,,,"[36.5, 29.6]",3920387,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Djiku,2989.0,Right Center Back,116,Ghana,4885,['a79cd442-fcb8-4499-bc93-f04cd665e83c'],59,,,,,,,,,,,,,,,,,Ghana,4885,00:22:59.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba8a592-27e7-4153-97f4-37455b33bf4f,2104,,,"[41.6, 20.6]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,116,Ghana,4885,['33a94ac2-2769-4132-a735-32d6d27dc5c6'],2,,,,,,,,,,,,,,,,,Ghana,4885,00:23:02.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9044941-7293-4e8b-a7b5-6c0012389352,2107,,,"[51.0, 3.1]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gideon Mensah,23615.0,Left Back,116,Ghana,4885,['31eb7a34-e523-436a-a7f4-0c94763b7fa9'],5,,,,,,,,,,,,,,,,,Ghana,4885,00:23:05.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a886ce0c-0cf3-48c4-ace1-b654f041baab,2110,,,"[42.0, 9.8]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salisu,30519.0,Left Center Back,116,Ghana,4885,['0e1e899a-9244-4870-b621-270d88172401'],8,,,,,,,,,,,,,,,,,Ghana,4885,00:23:08.159,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a8ecbab6-56c2-4af3-ada9-f963817e66ad,2114,,,"[42.3, 2.5]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ernest Appiah Nuamah,233463.0,Right Wing,116,Ghana,4885,['b34c6738-4248-43fc-b893-7b8a5895f7fc'],10,,,,,,,,,,,,,,,,,Ghana,4885,00:23:10.600,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,fccf659a-e911-47a9-84bf-ffd0441a2be1,2117,,,"[71.8, 5.1]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,117,Ghana,4885,['390b2237-f09e-4b67-b342-698ded25601b'],21,,,,,,,,,,,,,,,,,Ghana,4885,00:23:21.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba82b593-a81f-44c3-b650-c96bfb0a00b3,2121,,,"[77.3, 23.6]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,118,Ghana,4885,"['1558e073-8c0c-49e6-8514-1bfe9ee3fe4b', '72a28a3f-f3bf-4e43-9c45-d9fb29c49227']",28,,,,,,,,,,,,,,,,,Ghana,4885,00:23:28.777,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee293d6c-cab2-489d-836e-b3b9a067cfa9,2126,,,"[42.6, 69.5]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Garry Mendes Rodrigues,16001.0,Right Wing,119,Cape Verde Islands,4924,['1969c9e6-0643-4ee5-b21c-2b575ebf342a'],32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:32.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e9bb456-adaa-4d2c-83b3-ef151a1ff1d2,2128,,,"[43.8, 59.1]",3920387,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,119,Cape Verde Islands,4924,['f90e516e-3055-4a9a-9328-e23911d5aa73'],32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:32.874,Ball Receipt*,
