50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,0.846533,,,,,,,,,,,,2741cb7b-911e-4ab2-9cc6-02ba2dc70367,3593,,,"[65.3, 76.3]",3922658,106,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Nyiko Mobbie,69442.0,Right Back,199,Cape Verde Islands,4924,['6a1da9e5-5fd0-455e-85d8-66ab32640a1c'],9,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:09.735,Pressure,
,,,,,,,,,,True,,,,,0.451814,,,,,,,,,,,,1d698bc9-80da-447f-b991-adc82ed39ee1,3595,,,"[70.6, 69.2]",3922658,106,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Jayden Adams,65761.0,Right Defensive Midfield,199,Cape Verde Islands,4924,"['2ee660c4-9128-4b20-91d7-a48bb361b908', 'c2f25871-d24f-467a-9955-ceadd00a5950']",11,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:11.197,Pressure,
,,,,,,,,,,,,,,,0.245199,,,,,,,,,,,,a74b13cc-8756-4f33-8a79-0699fc780d9d,3619,,,"[73.1, 21.9]",3922658,108,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Zakhele Lerato Lepasa,64607.0,Center Forward,201,Cape Verde Islands,4924,"['1868dfe0-8e67-4dd2-b9fe-e9f59bc8f55e', '96559505-e35a-44d6-87c6-f856cf75b02c', '6e46b01e-a985-4699-976b-e53ebff53293']",2,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:02.354,Pressure,
,,,,,,,,,,,,,,,0.209334,,,,,,,,,,,,007ab7c2-e7b9-4ef9-9be0-f462087639be,3628,,,"[95.0, 63.1]",3922658,108,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Nyiko Mobbie,69442.0,Right Back,202,South Africa,4976,,48,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:48.450,Pressure,
,,,,,,,,,,True,,,,,0.327557,,,,,,,,,,,,3f5ac943-f2e4-4aba-957a-82c40c42627e,3632,,,"[86.2, 42.4]",3922658,108,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Teboho Mokoena,66716.0,Center Attacking Midfield,202,South Africa,4976,['f344f39f-1a2c-4b8f-9e19-efe24412593a'],51,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:51.559,Pressure,
,,,,,,,,,,,,,,,0.50672,,,,,,,,,,,,eb86f6a8-6dab-44dd-8459-289de80c0e35,3660,,,"[20.4, 36.6]",3922658,110,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Erickson Patrick Correia Andrade,50968.0,Left Defensive Midfield,205,South Africa,4976,"['06bb313c-843d-4c4f-b191-bb4f0bc3b960', '570a17c8-0b32-4e64-b78f-e300cf117f76', '543a78e6-654e-418e-88a5-3b1683120277']",4,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:04.077,Pressure,
,,,,,,,,,,,,,,,0.554471,,,,,,,,,,,,288bd680-da8f-4704-9701-b1355f75170c,3670,,,"[58.7, 41.2]",3922658,110,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Laros Duarte,21173.0,Center Attacking Midfield,205,South Africa,4976,"['02fb505d-c9a5-400e-8cf4-4bdcb2b5eb8a', '7a9183e1-f5d0-4b8a-8420-efeb701a5f0b']",10,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:05:10.589,Pressure,
,,,,,,,,,,,,,,,0.870354,,,,,,,,,,,,198db60e-ebc1-4a86-9c0a-69e8d50389bf,3695,,,"[81.2, 56.1]",3922658,110,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Mihlali Samson Mayambela,133003.0,Right Wing,206,Cape Verde Islands,4924,"['efe40606-554f-406e-9194-fdb4f2a6c60f', 'b518690d-d622-4ed3-bcb4-d9991eb88c34']",34,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:34.253,Pressure,
,,,,,,,,,,,,,,,2.775586,,,,,,,,,,,,2d20a65c-8cd1-4ceb-b1f7-73cbd8eb9d72,3701,,,"[20.9, 6.4]",3922658,111,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,207,Cape Verde Islands,4924,"['e1c77b2a-f5ce-461f-a499-da886cef0028', '0091ad63-304c-4f48-babd-707ed85a2ed4']",3,,,,,,,,,,,,,,,,,,,South Africa,4976,00:06:03.233,Pressure,
,,,,,,,,,,,,,,,2.08634,,,,,,,,,,,,5fdf119b-9451-49a9-b4d5-41a37508ff87,3716,,,"[57.8, 15.9]",3922658,111,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,209,South Africa,4976,"['53eff0ef-5015-43a1-a822-2613e2a1f745', '9304e707-81bc-4807-8d02-9873b80489c6']",46,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:46.397,Pressure,
,,,,,,,,,,,,,,,0.64384,,,,,,,,,,,,65af5c11-6832-4d1b-8109-14c3dfdaf457,3723,,,"[69.7, 34.0]",3922658,111,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Kenny Rocha Santos,23301.0,Right Defensive Midfield,209,South Africa,4976,"['2a280275-b0a8-40fe-b5bc-e8a375fb2e6b', 'e421ca4b-e656-4ce6-9a86-8bd2adbb1c28']",54,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:54.188,Pressure,
,,,,,,,,,,,,,,,0.586477,,,,,,,,,,,,f199ef54-5bf5-4e6e-aca0-97dbc0d50372,3740,,,"[104.5, 58.8]",3922658,113,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Mihlali Samson Mayambela,133003.0,Right Wing,210,Cape Verde Islands,4924,,5,,,,,,,,,,,,,,,,,,,South Africa,4976,00:08:05.581,Pressure,
,,,,,,,,,,True,,,,,1.098892,,,,,,,,,,,,489abb13-7637-4b8f-a211-fd6df48c6f82,3743,,,"[11.4, 21.3]",3922658,113,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,211,South Africa,4976,['5f551a33-4ad4-4a1a-bb70-a0c9aae64a26'],6,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:08:06.239,Pressure,
,,,,,,,,,,True,,,,,0.484246,,,,,,,,,,,,91f6ec4a-9085-49a0-85d5-7346038e9a38,3744,,,"[5.6, 23.7]",3922658,113,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Roberto Lopes,36271.0,Left Center Back,211,South Africa,4976,['03fa1905-423a-46a9-a221-353de773293c'],7,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:08:07.743,Pressure,
,,,,,,,,,,,,,,,0.489691,,,,,,,,,,,,b5474ed0-3828-4135-a1ef-0f87dce15ec8,3757,,,"[92.0, 7.1]",3922658,114,,,,,,,,,,,,,,,,,,,,,,,,,4,From Keeper,Tiago Manuel Dias Correia,7900.0,Left Wing,213,Cape Verde Islands,4924,['d752b1e3-2d8a-4021-a4a2-30cf6423b51c'],24,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:09:24.805,Pressure,
,,,,,,,,,,,,,,,1.518117,,,,,,,,,,,,9bf90f63-1719-47d6-8a8d-f04e7cbaaa1a,3770,,,"[31.7, 9.3]",3922658,115,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,João Paulo Moreira Fernandes,133038.0,Left Back,215,South Africa,4976,"['340c67cc-12f4-418b-bfbf-c5d783d516c9', '4571f172-8bf0-4250-97f2-5c6c355b68d8']",23,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:10:23.526,Pressure,
,,,,,,,,,,,,,,,0.570859,,,,,,,,,,,,a0ede5e4-d3f2-4d93-9076-0b859ee3768d,3779,,,"[27.2, 14.8]",3922658,115,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Roberto Lopes,36271.0,Left Center Back,215,South Africa,4976,"['d082c008-1e9b-4ac1-bce8-857f50c05a32', 'e580baec-e0b8-4dce-9d43-a97164748cfa']",29,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:10:29.618,Pressure,
,,,,,,,,,,,,,,,0.920337,,,,,,,,,,,,634a4f7e-5d55-4017-983d-20b700220052,3797,,,"[14.8, 28.2]",3922658,115,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Erickson Patrick Correia Andrade,50968.0,Left Defensive Midfield,215,South Africa,4976,"['a33aeb0a-06a2-4390-9efd-03a701748319', '4be08e6b-e4dd-4b97-8d7f-17f04d94aab5', '5084bac6-c1ce-445c-995a-32df0099890d']",44,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:10:44.831,Pressure,
,,,,,,,,,,,,,,,1.245083,,,,,,,,,,,,47896471-31f0-4e13-8130-2ae7d24f2375,3816,,,"[44.8, 21.9]",3922658,115,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,216,Cape Verde Islands,4924,"['b183e6f0-e0f7-4b8c-a39e-c885aa18eee1', '9c08eb90-31da-4091-924a-9b402028c252']",59,,,,,,,,,,,,,,,,,,,South Africa,4976,00:10:59.931,Pressure,
,,,,,,,,,,,,,,,0.699,,,,,,,,,,,,f0078bf3-70ce-4f04-b3b6-f448c286ac26,3819,,,"[45.3, 18.0]",3922658,116,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,216,Cape Verde Islands,4924,['b183e6f0-e0f7-4b8c-a39e-c885aa18eee1'],2,,,,,,,,,,,,,,,,,,,South Africa,4976,00:11:02.393,Pressure,
,,,,,,,,,,,,,,,2.908435,,,,,,,,,,,,8df882d9-7e58-4ba7-bc3b-9d009d322a2a,3823,,,"[77.3, 69.8]",3922658,116,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Wing,216,Cape Verde Islands,4924,"['55fbe471-abc6-4adc-90ce-c6baae561052', '12ca6735-ace9-4f05-804a-8bd180fd71c7']",4,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:11:04.104,Pressure,
,,,,,,,,,,True,,,,,1.05253,,,,,,,,,,,,2c565b21-3491-4330-b7c8-ee4ccf6b865f,3835,,,"[105.3, 6.9]",3922658,116,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Zakhele Lerato Lepasa,64607.0,Center Forward,217,South Africa,4976,['0aa174a3-e2ca-4d5f-ae67-940188dd2e4b'],24,,,,,,,,,,,,,,,,,,,South Africa,4976,00:11:24.947,Pressure,
,,,,,,,,,,,,,,,0.421127,,,,,,,,,,,,43394230-c492-4d2a-b6b2-2b769872c9f6,3849,,,"[54.3, 17.2]",3922658,116,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,217,South Africa,4976,,37,,,,,,,,,,,,,,,,,,,South Africa,4976,00:11:37.441,Pressure,
,,,,,,,,,,True,,,,,0.446699,,,,,,,,,,,,02677a51-a120-4421-a755-eba9904dcec5,3859,,,"[91.4, 43.6]",3922658,116,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Zakhele Lerato Lepasa,64607.0,Center Forward,217,South Africa,4976,,46,,,,,,,,,,,,,,,,,,,South Africa,4976,00:11:46.811,Pressure,
,,,,,,,,,,,,,,,0.787911,,,,,,,,,,,,89d8c304-ad9d-4f52-8f16-76f7ef0eb6c8,3880,,,"[96.7, 69.2]",3922658,117,,,,,,,,,,,,,,,,,,,,,,,,,4,From Keeper,Mihlali Samson Mayambela,133003.0,Right Wing,219,Cape Verde Islands,4924,['80db9ef7-e5d4-478e-bcc7-b944747a2742'],29,,,,,,,,,,,,,,,,,,,South Africa,4976,00:12:29.063,Pressure,
,,,,,,,,,,,,,,,1.020177,,,,,,,,,,,,e2812ac6-43df-4d87-bfea-490a647b42cc,3884,,,"[115.9, 59.4]",3922658,117,,,,,,,,,,,,,,,,,,,,,,,,,4,From Keeper,Mihlali Samson Mayambela,133003.0,Right Wing,219,Cape Verde Islands,4924,['a5d49491-e063-457c-a8d0-6428e3ae4394'],32,,,,,,,,,,,,,,,,,,,South Africa,4976,00:12:32.114,Pressure,
,,,,,,,,,,,,,,,1.068825,,,,,,,,,,,,7a8bc7c5-11c7-4bf5-a99f-72b683b9135a,3892,,,"[49.8, 2.7]",3922658,118,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Tiago Manuel Dias Correia,7900.0,Left Wing,220,South Africa,4976,"['23ec1805-8fd2-415f-93a6-208c0b9562e3', '7fed6aa9-ad7c-430d-a453-4be6069e2e07', 'be578bc6-c538-4c4a-8e19-9ac4403ad4bc']",38,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:13:38.257,Pressure,
,,,,,,,,,,,,,,,1.125242,,,,,,,,,,,,55ceb4c5-4f4d-42cc-8097-c76e13d34f06,3898,,,"[27.6, 54.1]",3922658,118,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,221,Cape Verde Islands,4924,['0fabe719-7e81-4c49-883e-451953d4af33'],44,,,,,,,,,,,,,,,,,,,South Africa,4976,00:13:44.405,Pressure,
,,,,,,,,,,,,,,,0.838921,,,,,,,,,,,,52604008-c25a-4004-82fa-ec002250b07b,3899,,,"[32.0, 50.8]",3922658,118,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Jayden Adams,65761.0,Right Defensive Midfield,221,Cape Verde Islands,4924,,44,,,,,,,,,,,,,,,,,,,South Africa,4976,00:13:44.753,Pressure,
,,,,,,,,,,,,,,,0.584691,,,,,,,,,,,,b36ad57f-fb78-4220-9643-d122207866a0,3908,,,"[27.5, 43.0]",3922658,118,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Sphephelo S''Miso Sithole,42527.0,Left Defensive Midfield,221,Cape Verde Islands,4924,['15defe1c-f221-4a51-8f6a-5736e3ab6135'],52,,,,,,,,,,,,,,,,,,,South Africa,4976,00:13:52.000,Pressure,
,,,,,,,,,,,,,,,0.703012,,,,,,,,,,,,34d5831f-5393-4fcc-95af-50354e6d2a4e,3909,,,"[21.5, 38.9]",3922658,118,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,221,Cape Verde Islands,4924,['5994f49b-3a67-46f2-80e6-3e2f272f98fc'],52,,,,,,,,,,,,,,,,,,,South Africa,4976,00:13:52.715,Pressure,
,,,,,,,,,,,,,,,0.978215,,,,,,,,,,,,a95f7d16-2e7c-4c46-8ff1-ecb58b116c2c,3916,,,"[32.0, 2.4]",3922658,118,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Terrence Mashego,65750.0,Left Wing,221,Cape Verde Islands,4924,['353cac05-7dec-404a-91ec-a7456d9775a3'],59,,,,,,,,,,,,,,,,,,,South Africa,4976,00:13:59.424,Pressure,
,,,,,,,,,,,,,,,1.116485,,,,,,,,,,,,c56138aa-557d-4fc6-9dd9-42ba341d066c,3917,,,"[26.5, 9.5]",3922658,119,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Teboho Mokoena,66716.0,Center Attacking Midfield,221,Cape Verde Islands,4924,,0,,,,,,,,,,,,,,,,,,,South Africa,4976,00:14:00.903,Pressure,
,,,,,,,,,,,,,,,0.452637,,,,,,,,,,,,0b65f94d-0d54-4df2-8024-c4f85dea547a,3926,,,"[38.7, 3.3]",3922658,119,,,,,,,,,,,,,,,,,,,,,,,,,4,From Counter,Aubrey Maphosa Modiba,65733.0,Left Back,223,Cape Verde Islands,4924,"['b9890616-f151-45b7-a480-c913f123f17b', '6d2900c4-cd3f-42e5-aa89-10e1867405b6']",49,,,,,,,,,,,,,,,,,,,South Africa,4976,00:14:49.135,Pressure,
,,,,,,,,,,,,,,,1.716501,,,,,,,,,,,,fe69b4ca-127b-447b-983d-d20173ee29e3,3934,,,"[15.1, 13.5]",3922658,120,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,224,Cape Verde Islands,4924,['71b2c2a1-a714-46a3-9377-e89149539ae6'],4,,,,,,,,,,,,,,,,,,,South Africa,4976,00:15:04.924,Pressure,
,,,,,,,,,,,,,,,1.007734,,,,,,,,,,,,3377b0c9-d85d-4599-95eb-1d0046906936,3935,,,"[7.3, 3.3]",3922658,120,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Terrence Mashego,65750.0,Left Wing,224,Cape Verde Islands,4924,,7,,,,,,,,,,,,,,,,,,,South Africa,4976,00:15:07.696,Pressure,
,,,,,,,,,,,,,,,0.713318,,,,,,,,,,,,dab1439a-647f-4b33-87fe-31a677e4721f,3936,,,"[6.7, 3.3]",3922658,120,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,224,Cape Verde Islands,4924,,7,,,,,,,,,,,,,,,,,,,South Africa,4976,00:15:07.843,Pressure,
,,,,,,,,,,,,,,,1.409306,,,,,,,,,,,,94c46fc0-a37f-449b-ac7a-dd981da77715,3943,,,"[15.0, 3.6]",3922658,120,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,225,South Africa,4976,['d248e200-5227-4b32-b9de-22431eecb3a6'],33,,,,,,,,,,,,,,,,,,,South Africa,4976,00:15:33.832,Pressure,
,,,,,,,,,,True,,,,,0.188867,,,,,,,,,,,,63074fa9-667c-488b-bbd9-c0cff9f0a2ea,3956,,,"[54.5, 36.6]",3922658,120,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Roberto Lopes,36271.0,Left Center Back,226,Cape Verde Islands,4924,"['1078bfcd-dcdd-45f4-b630-ffc3c3420ee1', 'd760fda0-fc47-4294-b88d-ba5d3081ad9c']",49,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:15:49.933,Pressure,
,,,,,,,,,,,,,,,0.837306,,,,,,,,,,,,c3998b56-1a3a-493d-af29-9d33865ac201,3963,,,"[39.2, 45.0]",3922658,120,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Gomolemo Grant Kekana,70093.0,Right Center Back,226,Cape Verde Islands,4924,"['89e993ae-1d29-4d55-b957-fca9b830cacb', '9dcafcf5-7fce-4a6e-92d7-15ae2332b0ab']",53,,,,,,,,,,,,,,,,,,,South Africa,4976,00:15:53.476,Pressure,
,,,,,,,,,,,,,,,0.430134,,,,,,,,,,,,87c9dd24-019f-4fe6-bcb4-b02fbca1fb08,3969,,,"[30.7, 58.0]",3922658,120,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Jayden Adams,65761.0,Right Defensive Midfield,226,Cape Verde Islands,4924,['7acec7ab-0972-4b88-b632-2169f999ae04'],57,,,,,,,,,,,,,,,,,,,South Africa,4976,00:15:57.963,Pressure,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0f1735c5-8804-4f1f-a907-03c83643e9e0,31,,,"[35.3, 6.2]",3922658,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aubrey Maphosa Modiba,65733.0,Left Back,2,Cape Verde Islands,4924,['4e51cd94-7c9b-4e67-b16d-087708364f1c'],23,,,,,,,,,,,,,,,,,,,South Africa,4976,00:00:23.695,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45512edf-5654-4bd3-801e-86976f464883,35,,,"[49.5, 59.2]",3922658,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Logan Costa,45557.0,Right Center Back,2,Cape Verde Islands,4924,['742cc3c5-caa1-461b-8531-72b4bd9cacd2'],28,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:00:28.081,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,5029205b-5a41-4d5e-9546-54c66113ae60,83,,,"[97.6, 25.8]",3922658,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Garry Mendes Rodrigues,16001.0,Left Wing,3,Cape Verde Islands,4924,['b48a1970-41f8-4872-8e95-685c6b14c47f'],18,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:18.508,Ball Recovery,True
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,586c50b4-b06e-42fa-bd09-1d903e29b3b8,85,,,"[22.3, 62.2]",3922658,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thapelo James Morena,65727.0,Right Wing,3,Cape Verde Islands,4924,['55cb3b9d-bcfd-4ef8-b76c-224d9b4f51fe'],19,,,,,,,,,,,,,,,,,,,South Africa,4976,00:01:19.800,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ffd5e925-c318-4e26-8537-a79e1705a468,88,,,"[47.3, 38.4]",3922658,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Logan Costa,45557.0,Right Center Back,3,Cape Verde Islands,4924,['fe9563f8-d9b5-4b3e-8ba8-cdeb8787e8a0'],24,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:24.127,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6b0157ce-332b-415e-a06d-c4b7d37eda16,109,,,"[49.5, 1.2]",3922658,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,5,Cape Verde Islands,4924,,55,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:01:55.756,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,735659d6-4a41-4fcd-8c5f-f3cc28423f53,144,,,"[77.0, 69.3]",3922658,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Evidence Makgopa,65853.0,Center Forward,6,South Africa,4976,['0dbe79aa-2c8b-4924-a9a8-7ab3c49163be'],58,,,,,,,,,,,,,,,,,,,South Africa,4976,00:02:58.090,Ball Recovery,
,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,29fe6738-56fd-4880-a22f-4caef854eeca,203,,,"[14.2, 29.5]",3922658,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mothobi Mvala,65732.0,Left Center Back,7,Cape Verde Islands,4924,,57,,,,,,,,,,,,,,,,,,,South Africa,4976,00:03:57.331,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d512ac46-31c9-4043-9f45-45e9891c82cf,210,,,"[39.0, 4.2]",3922658,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,9,Cape Verde Islands,4924,,40,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:04:40.753,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45e49999-0f8e-4502-b9eb-7992c5de199a,246,,,"[0.1, 14.7]",3922658,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Josimar José Évora Dias,105932.0,Goalkeeper,11,South Africa,4976,['80d0f3ab-9d5a-4ccb-bef3-5f9bf9a5cb8b'],14,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:06:14.281,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cb0c2149-531c-4d34-89d3-735ed2c91646,316,,,"[92.9, 23.9]",3922658,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Evidence Makgopa,65853.0,Center Forward,17,South Africa,4976,['950f3a43-2bb1-42de-9a9f-9243aebd9f59'],1,,,,,,,,,,,,,,,,,,,South Africa,4976,00:09:01.982,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,37c67ac1-5f00-472a-8ce2-b64bae42c79a,390,,,"[50.1, 72.9]",3922658,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenny Rocha Santos,23301.0,Right Center Midfield,22,Cape Verde Islands,4924,,41,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:10:41.358,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b815ea3d-e57e-498b-a8c9-fcab7c91f701,465,,,"[93.3, 33.1]",3922658,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Teboho Mokoena,66716.0,Right Defensive Midfield,26,Cape Verde Islands,4924,"['0940ef8a-16df-4b03-a869-ba7d1e699b9d', '0dadd9d9-3fe9-4844-84db-fec505323e06']",22,,,,,,,,,,,,,,,,,,,South Africa,4976,00:12:22.233,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c9cca812-b52d-4c5b-82d2-de495cb68ad2,490,,,"[69.3, 62.8]",3922658,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Teboho Mokoena,66716.0,Right Defensive Midfield,28,South Africa,4976,['019962e9-ff6b-47b4-87a2-ec53c13bf4e8'],9,,,,,,,,,,,,,,,,,,,South Africa,4976,00:13:09.336,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d4923109-b0e9-433f-92a9-871ab06a51e4,538,,,"[16.1, 56.6]",3922658,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,32,South Africa,4976,['ee65bc0d-9150-4db8-abc1-357cf78c6e7e'],25,,,,,,,,,,,,,,,,,,,South Africa,4976,00:14:25.739,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3737d6ec-e413-4d55-b6a2-cd0c634e2b5f,574,,,"[84.3, 26.0]",3922658,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,34,Cape Verde Islands,4924,['7d14179b-b029-400d-824c-afe9f6c71472'],36,,,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:15:36.833,Ball Recovery,
