bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[79.5, 59.1]",,,,,,,,,,,,6.927645,,,,,,,,,,,,,152d5409-6895-4d25-8616-d280794db8ca,2404,,"[30.2, 73.8]",3922321,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,128,Angola,4901,"['8d9d0820-0a3e-49ff-91de-4ab7d1559490', 'a18aa116-00cd-431f-9c38-b412cf651640', 'b549c307-ec7b-4185-859e-311a3c0d7b65']",5,,,,,,,,,,,,,,,,,Nigeria,775,00:28:05.627,Carry,True
,,,"[35.9, 27.8]",,,,,,,,,,,,4.74814,,,,,,,,,,,,,aece9166-186b-4ddd-9465-72e6d19abd3f,2417,,"[18.7, 32.0]",3922321,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,130,Angola,4901,"['718faaf2-3a22-4f72-9532-ed64fd9a5d34', '6cbc8b5f-5e51-4507-9b4d-6bf008cfb91e']",56,,,,,,,,,,,,,,,,,Angola,4901,00:32:56.082,Carry,
,,,"[79.7, 57.8]",,,,,,,,,,,,10.189183,,,,,,,,,,,,,016971dd-4ace-4669-8eb8-9386f11c6536,2420,,"[37.3, 47.6]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,130,Angola,4901,"['4052fad0-8ffa-4d02-8acb-de1137571c0b', '4758859f-9a41-40eb-938a-4edec00893c1']",2,,,,,,,,,,,,,,,,,Angola,4901,00:33:02.474,Carry,
,,,"[26.4, 27.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,ccd2d9dc-4381-4885-a787-e9556ee0248a,2426,,"[26.0, 27.1]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,131,Nigeria,775,"['b0518bef-97b6-4c7d-9524-a8534db3cb08', 'df2c7b58-69a8-43d0-93aa-48852633eeac', '0369c3f1-dd17-44e3-a2d7-eb6706a5313f']",15,,,,,,,,,,,,,,,,,Nigeria,775,00:33:15.596,Carry,True
,,,"[47.6, 60.0]",,,,,,,,,,,,4.860075,,,,,,,,,,,,,4dee0ccc-7b39-40f4-b729-4d742f522efd,2429,,"[25.1, 36.7]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,131,Nigeria,775,"['37938bcb-510b-4029-95dc-094708e4c1b1', 'ef8a49a3-f371-40ac-acbd-76de069f201e', 'd0096cd1-c51c-4510-905a-76ce7200f8ae']",16,,,,,,,,,,,,,,,,,Nigeria,775,00:33:16.655,Carry,True
,,,"[68.6, 78.8]",,,,,,,,,,,,3.880001,,,,,,,,,,,,,acd0d6f3-e26f-46d8-9061-bc601cd2586f,2437,,"[54.7, 72.5]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,131,Nigeria,775,"['2b700c98-83a1-4ece-b18a-fa7c8c18f2f8', '6e530726-c535-409a-ab8d-77c8f184d2c3', '777faae2-e3bf-4612-8a95-770c199facee']",23,,,,,,,,,,,,,,,,,Nigeria,775,00:33:23.193,Carry,True
,,,"[48.3, 69.6]",,,,,,,,,,,,1.119996,,,,,,,,,,,,,b3de7080-39b7-4897-8792-f418fe968b2b,2441,,"[53.6, 77.3]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,131,Nigeria,775,"['ec66aadc-25c2-4116-a5f9-0ceab3cb0906', '0bba8c3b-dd10-4994-98f7-3455c8ba8961']",28,,,,,,,,,,,,,,,,,Nigeria,775,00:33:28.673,Carry,
,,,"[34.4, 67.2]",,,,,,,,,,,,0.999996,,,,,,,,,,,,,4d4af787-bbe2-40b7-a01c-2662f750c9cf,2444,,"[35.9, 68.7]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,131,Nigeria,775,"['1d711421-051e-4776-912e-7c371d78c706', '86865b5b-a4e9-4d7b-8a76-6f782e3be68e']",30,,,,,,,,,,,,,,,,,Nigeria,775,00:33:30.993,Carry,
,,,"[12.4, 46.6]",,,,,,,,,,,,0.679998,,,,,,,,,,,,,fc1c9b2d-2962-4cf1-bb81-decb051444f0,2447,,"[11.9, 47.7]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stanley Bobo Nwabali,358410.0,Goalkeeper,131,Nigeria,775,"['49d483d4-1d6b-42eb-a496-65f7aca26162', 'e9780472-0810-41d7-b791-17322a718b40', '96263ee5-430c-4e8b-8c96-69ea8939db99']",34,,,,,,,,,,,,,,,,,Nigeria,775,00:33:34.393,Carry,True
,,,"[26.7, 45.8]",,,,,,,,,,,,1.137931,,,,,,,,,,,,,2baf44d5-6d43-4c64-b51e-5720a96f424d,2451,,"[25.6, 46.4]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Troost-Ekong,5455.0,Center Back,131,Nigeria,775,"['1a7cdc86-25ac-4fec-904e-48acd35a4a72', 'fb4c7f59-3618-425e-8d00-4baa1ee0813f']",36,,,,,,,,,,,,,,,,,Nigeria,775,00:33:36.833,Carry,
,,,"[57.4, 51.6]",,,,,,,,,,,,2.432407,,,,,,,,,,,,,b108c306-e73a-4ec1-a3d1-c30dcaf98b1d,2454,,"[55.7, 47.7]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Attacking Midfield,131,Nigeria,775,"['6918d57e-e68d-41e1-a96b-155ec64eebce', '189e2000-7593-4f80-9d75-2fd1c997c5ae']",39,,,,,,,,,,,,,,,,,Nigeria,775,00:33:39.288,Carry,
,,,"[66.1, 75.0]",,,,,,,,,,,,0.973586,,,,,,,,,,,,,08b0af60-c0d6-4a8d-b984-9f26f9cac530,2457,,"[65.7, 75.3]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,131,Nigeria,775,"['bbcc9f67-6c2e-44cc-bb13-f828b244b4bd', 'caef0848-2961-405d-a5d1-948fbdaff773']",43,,,,,,,,,,,,,,,,,Nigeria,775,00:33:43.361,Carry,
,,,"[89.4, 78.0]",,,,,,,,,,,,1.319994,,,,,,,,,,,,,8e1a2f3c-fb2b-4928-acb3-d7366d224c24,2461,,"[91.6, 74.6]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Attacking Midfield,131,Nigeria,775,"['51f02bdb-cae5-4ecc-b173-65b76c2bd2c7', 'b83569d2-3ec4-46a0-a203-3295486e100c', '9ea98a51-63a7-4edd-b10b-3fdbe2217d1d']",47,,,,,,,,,,,,,,,,,Nigeria,775,00:33:47.695,Carry,True
,,,"[71.3, 77.4]",,,,,,,,,,,,0.839998,,,,,,,,,,,,,4763fa63-e41e-49f4-82af-f26a1335c651,2464,,"[73.5, 78.0]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,131,Nigeria,775,"['a11633c4-46e6-48eb-94cc-dffd90501114', '7ab8079a-86ab-468b-be02-b48f78a46a4f']",50,,,,,,,,,,,,,,,,,Nigeria,775,00:33:50.615,Carry,
,,,"[68.6, 59.7]",,,,,,,,,,,,1.959998,,,,,,,,,,,,,6d32e6a0-6785-481b-91ae-ed122683081a,2467,,"[69.9, 67.3]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,131,Nigeria,775,"['3ce929b9-b77a-41cd-bf43-4c9120bc8734', '14799a4e-18fe-4e7f-951f-9d278f6f5d33']",53,,,,,,,,,,,,,,,,,Nigeria,775,00:33:53.055,Carry,
,,,"[72.7, 47.4]",,,,,,,,,,,,1.389172,,,,,,,,,,,,,b0c9cd34-d0e3-4a2f-bda5-7aa9efdd44f3,2470,,"[67.6, 51.6]",3922321,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,131,Nigeria,775,"['5f280330-c54d-4180-9da5-6e98054a14f0', '8865aad8-3bfa-4d88-9682-20ef1963e20b']",56,,,,,,,,,,,,,,,,,Nigeria,775,00:33:56.615,Carry,
,,,"[101.7, 3.8]",,,,,,,,,,,,3.214155,,,,,,,,,,,,,a8ad4f51-873c-487b-b504-b7d9a42bb0d8,2473,,"[100.4, 8.6]",3922321,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,131,Nigeria,775,"['a2b3256c-6543-400d-8472-843b8f0ef2a3', '5c7c04f9-090b-4657-bd91-b74e3045a39a']",0,,,,,,,,,,,,,,,,,Nigeria,775,00:34:00.660,Carry,
,,,"[87.8, 18.6]",,,,,,,,,,,,0.801441,,,,,,,,,,,,,c19e3c9a-e25d-4930-8868-0575eaea8a65,2476,,"[90.8, 15.8]",3922321,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,131,Nigeria,775,"['25c73a72-ee79-4ca7-8a25-f9c5b08b67ec', 'ff3fd3bb-2b0b-493a-b6f1-72998135c983']",5,,,,,,,,,,,,,,,,,Nigeria,775,00:34:05.474,Carry,
,,,"[54.3, 3.1]",,,,,,,,,,,,1.278434,,,,,,,,,,,,,c79fd2b8-7627-4fab-af9d-d1f1fa523ba8,2490,,"[55.7, 5.5]",3922321,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,132,Angola,4901,"['9ee4c176-fa9a-444e-b138-99ae2ad1a994', 'a3251cc8-ebb4-4948-8e02-32a58dfc4c68']",52,,,,,,,,,,,,,,,,,Angola,4901,00:34:52.265,Carry,
,,,"[38.2, 18.7]",,,,,,,,,,,,1.60095,,,,,,,,,,,,,02d79a4e-64d1-4a5d-beae-655564c9f677,2493,,"[38.2, 13.8]",3922321,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,132,Angola,4901,"['9e8269c2-1244-45d1-b4f3-d5c456b7ab6f', '526b33cd-b7f3-4a9a-ab8c-4a16421ebdf3']",55,,,,,,,,,,,,,,,,,Angola,4901,00:34:55.465,Carry,
,,,"[49.2, 59.2]",,,,,,,,,,,,1.100002,,,,,,,,,,,,,ce7a23f7-c6be-49be-a416-987fc1602a97,2496,,"[46.6, 56.2]",3922321,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kialonda Gaspar,103208.0,Right Center Back,132,Angola,4901,"['9136087e-59cd-4005-bb8d-ef4d3c68b359', '9cb095d7-ced9-457b-8819-cab6fff7973d']",59,,,,,,,,,,,,,,,,,Angola,4901,00:34:59.013,Carry,
,,,"[62.3, 75.9]",,,,,,,,,,,,1.295381,,,,,,,,,,,,,7c0aa3b6-4ec1-4af4-9a41-f8968e2de33d,2499,,"[63.1, 75.5]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jérémy Bela,23983.0,Right Back,132,Angola,4901,"['96ca5cbc-2170-46aa-b5e2-1fd1f4eef309', '97fba231-fa29-4e02-8595-0987b84eeec2']",1,,,,,,,,,,,,,,,,,Angola,4901,00:35:01.546,Carry,
,,,"[49.2, 62.4]",,,,,,,,,,,,1.162339,,,,,,,,,,,,,bceade2e-5159-451d-baf7-e53e1e1d157c,2502,,"[48.8, 65.7]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kialonda Gaspar,103208.0,Right Center Back,132,Angola,4901,"['704b695a-7f75-40b0-a45a-b7ae80f62094', '6aa051d2-ebd6-44ea-a64a-83490913af53']",4,,,,,,,,,,,,,,,,,Angola,4901,00:35:04.720,Carry,
,,,"[45.0, 31.0]",,,,,,,,,,,,0.831134,,,,,,,,,,,,,82fc6a80-d97f-4818-b7cd-dad5a8d0070a,2505,,"[45.6, 37.1]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,132,Angola,4901,"['bf9cfd43-63b8-40bb-8810-6230d087706f', 'e4ad2fe3-64bc-4fa6-a56e-6e0036155944']",8,,,,,,,,,,,,,,,,,Angola,4901,00:35:08.059,Carry,
,,,"[51.1, 17.1]",,,,,,,,,,,,0.813862,,,,,,,,,,,,,f98ccc1c-b936-41bd-bcaf-fa631ac288e9,2508,,"[49.8, 15.6]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,132,Angola,4901,"['79baa4de-6ab5-44b6-884c-61633093c495', '6f55f608-c7d0-46c9-9532-a9f993a63db3', '4730a1a3-a792-4cf7-a47b-22d488421d51']",10,,,,,,,,,,,,,,,,,Angola,4901,00:35:10.258,Carry,True
,,,"[48.0, 37.6]",,,,,,,,,,,,1.329552,,,,,,,,,,,,,1e60c928-3abb-4d64-b1a9-13792a267236,2512,,"[45.9, 34.1]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,132,Angola,4901,"['f3caac62-c786-47a4-9b95-b9205853b368', 'e38cf1bb-805b-4119-b850-0c7acd4732b4']",12,,,,,,,,,,,,,,,,,Angola,4901,00:35:12.916,Carry,
,,,"[64.0, 60.0]",,,,,,,,,,,,4.869375,,,,,,,,,,,,,e3cb6cd5-2e7d-4416-8237-4780ae00a2e5,2515,,"[55.7, 59.2]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kialonda Gaspar,103208.0,Right Center Back,132,Angola,4901,"['d9de594c-d084-46ef-b646-f1fc87c692ca', 'bd01d01c-dec4-471c-8b6a-36cfb53f2acf']",16,,,,,,,,,,,,,,,,,Angola,4901,00:35:16.047,Carry,
,,,"[62.5, 38.0]",,,,,,,,,,,,1.748652,,,,,,,,,,,,,c8c5ed9a-d0e3-456e-bdfe-a2de0911a0b5,2518,,"[57.3, 39.1]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,132,Angola,4901,"['e89e66b0-7e91-4814-bce1-3e7e8635626b', '6814d8db-62b4-4c8c-a255-16dfa8540a31']",23,,,,,,,,,,,,,,,,,Angola,4901,00:35:23.071,Carry,
,,,"[63.4, 21.1]",,,,,,,,,,,,2.606946,,,,,,,,,,,,,3f47a35f-1063-458d-892c-23f310ab24a6,2521,,"[61.7, 20.3]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,132,Angola,4901,"['c1b1e96a-6d3a-4836-a639-9043964c392c', '27d61e55-43d3-4708-99bb-7415f49f7e5a']",26,,,,,,,,,,,,,,,,,Angola,4901,00:35:26.254,Carry,
,,,"[77.2, 54.6]",,,,,,,,,,,,2.444045,,,,,,,,,,,,,10dd067f-5e29-4504-96f5-393923406fff,2524,,"[64.0, 51.5]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kialonda Gaspar,103208.0,Right Center Back,132,Angola,4901,"['290540ee-e34f-4bed-981a-354186de67ad', 'e13bf0f6-b312-4c30-9a9a-e22c8b56f398']",30,,,,,,,,,,,,,,,,,Angola,4901,00:35:30.800,Carry,
,,,"[87.3, 59.2]",,,,,,,,,,,,0.186159,,,,,,,,,,,,,d4211078-21f0-4476-9ef3-605991fe8f72,2527,,"[85.4, 55.0]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zito André Sebastião Luvumbo,90913.0,Right Wing,132,Angola,4901,"['2141b0e6-349e-45eb-8510-b923a7b949f5', 'ae48261b-3d64-4951-a619-054383a11386']",33,,,,,,,,,,,,,,,,,Angola,4901,00:35:33.779,Carry,
,,,"[91.9, 48.8]",,,,,,,,,,,,0.943262,,,,,,,,,,,,,f6380e75-8e95-4880-b5f6-d91254e009a8,2530,,"[86.4, 49.8]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jacinto Muondo Dala,10577.0,Left Wing,132,Angola,4901,"['1efe747b-17e7-4c9e-8eef-0b3478f09c97', 'd9f77be0-b78a-4f3a-9983-9f9cf7ce227f', '52cdd259-df9c-4fbe-9a51-cdb5d3f280a9']",34,,,,,,,,,,,,,,,,,Angola,4901,00:35:34.547,Carry,True
,,,"[33.3, 28.2]",,,,,,,,,,,,1.639997,,,,,,,,,,,,,6513bec8-6824-45f8-a30f-f25e15f0a2c6,2535,,"[29.6, 28.2]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alhassan Yusuf,27434.0,Left Defensive Midfield,133,Nigeria,775,"['d237f121-9259-4d81-92d7-9cca236203e8', '54756eca-2522-4689-9c28-82da8610d000']",35,,,,,,,,,,,,,,,,,Nigeria,775,00:35:35.887,Carry,
,,,"[83.8, 48.2]",,,,,,,,,,,,1.451511,,,,,,,,,,,,,48fca8e3-9cb9-4a6e-85d9-1333de2432d3,2538,,"[75.3, 49.5]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ademola Lookman,3447.0,Right Attacking Midfield,133,Nigeria,775,"['07db4ae8-6293-4433-9a3a-970a660011dc', 'f7be0dcb-a3bc-48d6-b3ee-79ccd06a95c8']",40,,,,,,,,,,,,,,,,,Nigeria,775,00:35:40.931,Carry,
,,,"[107.5, 39.2]",,,,,,,,,,,,1.940396,,,,,,,,,,,,,bf27f00e-2e89-4213-aa2b-4b05f806d8d4,2542,,"[99.6, 39.4]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Victor James Osimhen,11277.0,Center Forward,133,Nigeria,775,"['1a116cff-1bec-49e5-993c-daa1ca7e3aab', 'd2f4aec7-7e54-48ed-9d69-4fe4573c2691', '8b441b84-dfff-4196-af80-3f8ba2835f6e', '7e1eb98a-41cd-4cf1-8e9d-fdbc5426b421']",43,,,,,,,,,,,,,,,,,Nigeria,775,00:35:43.912,Carry,True
,,,"[50.8, 18.3]",,,,,,,,,,,,1.893708,,,,,,,,,,,,,e3fcbece-8c73-454b-acf5-f22a8068980a,2552,,"[41.1, 21.6]",3922321,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,134,Angola,4901,"['5ca44ed6-b626-47c3-8213-ab08c3ba0105', 'b3a1afc1-1708-46c1-b758-f6234bbc0462']",58,,,,,,,,,,,,,,,,,Angola,4901,00:35:58.661,Carry,
,,,"[69.8, 2.9]",,,,,,,,,,,,4.83299,,,,,,,,,,,,,bdbbdf84-29c9-4cfd-98a3-4e8c20bdb565,2555,,"[66.4, 4.6]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,134,Angola,4901,"['ec1cfc09-f4c2-49f1-8e3e-da83f8d3ec57', 'b8604f31-9bd7-46ab-a810-cc77338cfc96', '67eb26a3-0757-4e62-b577-904bfc5cedb6']",3,,,,,,,,,,,,,,,,,Angola,4901,00:36:03.091,Carry,True
,,,"[76.9, 3.5]",,,,,,,,,,,,1.278706,,,,,,,,,,,,,138a1b15-69b4-42a7-a4c7-904a13435760,2559,,"[69.8, 2.9]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,134,Angola,4901,"['06e9d151-934e-4e83-af01-a9018aa5bcc4', 'ccc87032-223a-4e83-acad-38a123e3e397', 'ec1cfc09-f4c2-49f1-8e3e-da83f8d3ec57', '20476c2c-1fc8-4f11-a2da-eb734f9cf9b3', 'b8604f31-9bd7-46ab-a810-cc77338cfc96']",7,,,,,,,,,,,,,,,,,Angola,4901,00:36:07.924,Carry,True
,,,"[47.6, 54.3]",,,,,,,,,,,,0.839999,,,,,,,,,,,,,4a7255ef-2989-475d-9fb9-7d2acac051c2,2565,,"[46.7, 53.9]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassan Yusuf,27434.0,Left Defensive Midfield,135,Nigeria,775,"['2b6fb697-5a00-4674-aecb-b71c58da4488', '41cf747e-bc8e-49df-980e-8057e843b3f1', 'eecd9c3e-b78b-440a-9d71-978f77431161']",12,,,,,,,,,,,,,,,,,Nigeria,775,00:36:12.563,Carry,True
,,,"[47.1, 70.5]",,,,,,,,,,,,0.121605,,,,,,,,,,,,,325d317c-a6a0-4f79-9eb1-73810e12afd9,2569,,"[46.7, 71.4]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Attacking Midfield,135,Nigeria,775,"['e658efab-2f48-488e-a73c-92a44a8f8cf7', '34961841-0ca4-434e-8e99-21a4e29214dd']",14,,,,,,,,,,,,,,,,,Nigeria,775,00:36:14.683,Carry,
,,,"[39.4, 63.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,39ef33e9-b551-4665-954c-052acbede8a8,2572,,"[39.2, 62.6]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,135,Nigeria,775,"['d45d5137-e3e5-4294-92bf-e447996ba1da', '44d69cbd-cd74-428e-8bd4-6a3b82954ebd']",15,,,,,,,,,,,,,,,,,Nigeria,775,00:36:15.644,Carry,
,,,"[44.3, 54.1]",,,,,,,,,,,,0.759998,,,,,,,,,,,,,a41b1646-d4c2-4298-b52e-4884086a9773,2575,,"[45.0, 54.7]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassan Yusuf,27434.0,Left Defensive Midfield,135,Nigeria,775,"['7d294fef-693f-4e5f-a696-3cf94a28ba69', '843a0e96-ea29-410c-9580-a2ee128da581', '76cc8f27-e31d-4851-8cf7-f9fd50974385']",16,,,,,,,,,,,,,,,,,Nigeria,775,00:36:16.564,Carry,True
,,,"[13.3, 76.1]",,,,,,,,,,,,1.159999,,,,,,,,,,,,,d71058f1-6721-47be-b0c2-acf69927ed96,2580,,"[11.8, 68.4]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,135,Nigeria,775,"['cb61b30d-02d4-484c-bca7-fe181cd98317', 'b9b3170c-c9b4-42e7-a176-fc1dd085daa1', 'baaf7084-b9a6-40f6-850d-2c7805b2fd0c']",20,,,,,,,,,,,,,,,,,Nigeria,775,00:36:20.965,Carry,True
,,,"[34.5, 70.1]",,,,,,,,,,,,1.598677,,,,,,,,,,,,,e2f54117-d2a8-434d-9317-c1461943986b,2583,,"[34.5, 70.1]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassan Yusuf,27434.0,Left Defensive Midfield,135,Nigeria,775,"['01fc89be-a5c0-4080-8c6f-e41c1338a83c', 'daca665d-8556-4f03-9963-1c0277c391a2']",24,,,,,,,,,,,,,,,,,Nigeria,775,00:36:24.405,Carry,
,,,"[29.3, 65.2]",,,,,,,,,,,,2.582555,,,,,,,,,,,,,090a0c10-7efc-4aec-aed8-f839ab9686c8,2586,,"[28.5, 64.3]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,135,Nigeria,775,"['eaac2743-cb2b-4bb1-93bb-2dbe5258158f', '2d6a7f07-ccc5-47c0-91bd-fce231070159', '6ba52537-7c56-49c5-a624-c321f8130a2e']",27,,,,,,,,,,,,,,,,,Nigeria,775,00:36:27.604,Carry,True
,,,"[34.3, 33.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,b0bc18b5-035d-4dd5-9432-f6a76a9419a4,2590,,"[34.5, 32.5]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,135,Nigeria,775,"['8397a207-4e53-4d23-97c7-a4b80eaeaa9c', '953c5af9-4f14-4f5d-9a83-f9ab1ea7608f']",32,,,,,,,,,,,,,,,,,Nigeria,775,00:36:32.226,Carry,
,,,"[66.1, 38.5]",,,,,,,,,,,,2.119998,,,,,,,,,,,,,bd115aef-a67c-4a54-b3d4-ec54f138a280,2593,,"[52.9, 38.5]",3922321,81,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Attacking Midfield,135,Nigeria,775,"['daf3a59b-21c3-46c1-83ac-d6214873e31f', '68fbb881-0714-4fa2-900d-0f726794512a']",33,,,,,,,,,,,,,,,,,Nigeria,775,00:36:33.946,Carry,
,,,"[74.7, 62.0]",,,,,,,,,,,,1.23164,,,,,,,,,,,,,6ee010db-2a67-4220-9cb3-be539ac83423,2609,,"[74.5, 58.9]",3922321,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor James Osimhen,11277.0,Center Forward,137,Nigeria,775,"['bfce188a-d7f5-468b-8461-959c0c0f309a', 'ec6e7871-52ad-47e8-a85e-51897d86b146', 'd1bdcfc6-7be5-4a57-acd0-4aa7eeb128e6']",15,,,,,,,,,,,,,,,,,Nigeria,775,00:38:15.924,Carry,True
,,,"[50.8, 27.7]",,,,,,,,,,,,2.102438,,,,,,,,,,,,,19a090c8-0615-4ac1-9a06-c814dd184526,2614,,"[50.8, 28.6]",3922321,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,138,Angola,4901,"['74c3af14-766a-4072-98d5-04102b66a40f', 'a86a825f-c21a-4d6c-b29b-434270f580ed']",17,,,,,,,,,,,,,,,,,Angola,4901,00:38:17.510,Carry,
