50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.44976,,,,,,,,,,,8caa752c-95b7-46d3-9a41-dce80bbe3af0,215,,"[46.1, 11.1]",3920389,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harold Moukoudi,7386.0,Left Center Back,18,Guinea,4892,"['09a657b5-38e4-45d6-ada8-194586f89421', 'a842fe55-5230-43e7-b514-da153a3a5cb4', 'a8f97b1e-8aa8-4483-822d-d54253e4a00c']",45,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:45.097,Pressure,
,,,,,,,,,,,True,,,,,,0.448492,,,,,,,,,,,8060dd7b-8df7-42c7-85cd-e697061b83b9,266,,"[34.9, 71.0]",3920389,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Charles Castelletto,7426.0,Right Back,19,Cameroon,2722,['cfc91d7d-cd02-4c39-b65a-43abd81cf986'],46,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:46.117,Pressure,
,,,,,,,,,,,,,,,,,0.664838,,,,,,,,,,,300585e3-7278-40c7-8061-1dec43d9537a,271,,"[98.5, 23.9]",3920389,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Bayo,8454.0,Center Forward,19,Cameroon,2722,['51c46494-4986-40c0-8959-67805028d1aa'],50,,,,,,,,,,,,,,,,,Guinea,4892,00:08:50.677,Pressure,
,,,,,,,,,,,True,,,,,,0.195058,,,,,,,,,,,e68ea284-f225-4216-a5c9-f3578f9b721f,280,,"[52.7, 25.0]",3920389,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,20,Guinea,4892,"['9a48bafa-cbb0-4580-8b5e-973d787a7c17', '4c169ea4-6f80-4a81-aeae-800df8c4b8d8']",59,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:59.793,Pressure,
,,,,,,,,,,,,,,,,,0.628338,,,,,,,,,,,bb916854-f3a9-433d-8423-5fc6f9975abf,298,,"[19.8, 23.9]",3920389,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,20,Guinea,4892,"['ac636a2c-39d0-4fc5-95bb-ab1237fbb740', '45140307-8a69-41cb-8d88-18fdd0d40ef8']",9,,,,,,,,,,,,,,,,,Cameroon,2722,00:09:09.233,Pressure,
,,,,,,,,,,,,,,,,,0.21221,,,,,,,,,,,dc41926a-7906-47f7-badc-f4cb719d02a0,301,,"[11.4, 31.3]",3920389,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,20,Guinea,4892,"['7db8baa3-001d-4864-b2e3-7dd65742f049', '3b4284bc-0f79-404d-8e09-9bb5a64fce7a']",12,,,,,,,,,,,,,,,,,Cameroon,2722,00:09:12.562,Pressure,
,,,,,,,,,,,True,,,,,,0.603933,,,,,,,,,,,1355621a-d05d-4ba4-8e1e-7f48923d7d3a,308,,"[98.9, 40.1]",3920389,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mory Konaté,35285.0,Right Defensive Midfield,20,Guinea,4892,"['d47d1d78-79a8-4913-b7da-6f0bfd90a017', '89143c87-4fe2-4093-940c-7bc76a30b354', 'b0ad0fb2-2cb4-4fa7-954f-d37689852c94']",16,,,,,,,,,,,,,,,,,Guinea,4892,00:09:16.352,Pressure,
,,,,,,,,,,,True,,,,,,0.466838,,,,,,,,,,,76fc2701-9315-4eb0-9857-b388b17c68e1,309,,"[102.2, 39.6]",3920389,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Center Attacking Midfield,20,Guinea,4892,"['89143c87-4fe2-4093-940c-7bc76a30b354', 'd47d1d78-79a8-4913-b7da-6f0bfd90a017']",16,,,,,,,,,,,,,,,,,Guinea,4892,00:09:16.636,Pressure,
,,,,,,,,,,,,,,,,,0.204749,,,,,,,,,,,b0a99cf7-186e-494e-b504-b8f649941bac,312,,"[5.7, 33.6]",3920389,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,20,Guinea,4892,"['6ad8fa25-7b0e-4d87-a4ac-119d975f4515', '12d0c976-c6ca-424f-a131-50562b5653c1']",18,,,,,,,,,,,,,,,,,Cameroon,2722,00:09:18.536,Pressure,
,,,,,,,,,,,,,,,,,1.756882,,,,,,,,,,,4322fc33-24fe-41e9-8da8-4bae377521db,340,,"[57.3, 5.7]",3920389,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,François Kamano,3405.0,Left Wing,21,Cameroon,2722,"['495d8f46-af87-41d6-994c-9f00f9d8b3ef', 'f534bd06-89f4-4182-b7c7-e51f3ae41c97']",36,,,,,,,,,,,,,,,,,Guinea,4892,00:11:36.719,Pressure,
,,,,,,,,,,,,,,,,,0.278939,,,,,,,,,,,d1423dda-ab8e-48d4-93a4-136f5b094c0b,342,,"[31.1, 14.3]",3920389,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Jeanvier,7360.0,Left Center Back,21,Cameroon,2722,,39,,,,,,,,,,,,,,,,,Guinea,4892,00:11:39.219,Pressure,
,,,,,,,,,,,,,,,,,0.462339,,,,,,,,,,,181ca446-8343-46fd-878d-fbf60afa5901,370,,"[44.6, 8.6]",3920389,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,23,Guinea,4892,"['e0bc52f2-644a-4e07-a548-dc9e143e4bd3', 'd2ab7506-0cd0-4d3f-a0cc-8dc182bae07f']",16,,,,,,,,,,,,,,,,,Cameroon,2722,00:13:16.154,Pressure,
,,,,,,,,,,,True,,,,,,0.343488,,,,,,,,,,,ed6bfc91-6fd4-4c16-9c47-61471471f677,379,,"[85.2, 76.2]",3920389,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Guilavogui,47351.0,Right Wing,24,Cameroon,2722,"['2b3aecf9-67ce-4000-9f6a-bf7afacc6a2f', 'f51087ee-fbe8-4e58-a72c-be2e8ad5a5f7', '854c824b-80a3-4a0d-94ec-aa27b40fac86']",20,,,,,,,,,,,,,,,,,Guinea,4892,00:13:20.701,Pressure,
,,,,,,,,,,,,,,,,,0.324592,,,,,,,,,,,674b36ab-83e3-4aa9-b3e4-0e00fa0ba185,398,,"[33.3, 72.4]",3920389,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,25,Cameroon,2722,['99f1fc52-31a2-4ebd-9019-02b1a8dec667'],52,,,,,,,,,,,,,,,,,Guinea,4892,00:13:52.371,Pressure,
,,,,,,,,,,,,,,,,,0.191595,,,,,,,,,,,0bef504c-3853-46da-924d-2a324e1d324e,401,,"[19.1, 73.1]",3920389,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Conte,131849.0,Right Back,25,Cameroon,2722,"['78372f2b-f0c9-43d8-81ba-5d7119062acb', '5535bf06-7dab-4d2d-8b54-3c3545d0cb81']",53,,,,,,,,,,,,,,,,,Guinea,4892,00:13:53.526,Pressure,
,,,,,,,,,,,,,,,,,0.312727,,,,,,,,,,,36773d37-67b1-46f5-9b44-5c531db05703,421,,"[28.6, 54.5]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,25,Cameroon,2722,['f1382d14-a206-4085-aa01-1f2339de2df6'],12,,,,,,,,,,,,,,,,,Guinea,4892,00:14:12.402,Pressure,
,,,,,,,,,,,,,,,,,0.58988,,,,,,,,,,,800d2bd7-1e39-47e9-990c-8af2a6fec46b,427,,"[22.8, 60.9]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,25,Cameroon,2722,"['30bf24ed-5f49-41fb-bf95-6653b8fd77fa', '067a0ba3-6831-48b7-b2f6-e9d0ea82e12b']",15,,,,,,,,,,,,,,,,,Guinea,4892,00:14:15.140,Pressure,
,,,,,,,,,,,,,,,,,1.071283,,,,,,,,,,,84d26087-5aba-4c8b-b8ae-57fc6b321dd1,431,,"[19.3, 57.0]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,25,Cameroon,2722,"['0727f5c6-7952-40f3-9951-8393e161c3ab', '20f91caa-6144-4956-9efc-5b3d3885e634']",16,,,,,,,,,,,,,,,,,Guinea,4892,00:14:16.351,Pressure,
,,,,,,,,,,,,,,,,,0.727182,,,,,,,,,,,149e5901-27bd-4b10-b9a7-3247ff7d026b,439,,"[68.2, 24.6]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Michel Kemen,7355.0,Center Defensive Midfield,26,Guinea,4892,['3e3f5d00-b3e9-49eb-9814-fe250e7db5b4'],23,,,,,,,,,,,,,,,,,Cameroon,2722,00:14:23.257,Pressure,
,,,,,,,,,,,,,,,,,0.974699,,,,,,,,,,,be01097f-fd7c-4604-8c47-50f2c7ab4593,448,,"[97.6, 23.9]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karl Brillant Toko Ekambi,3551.0,Center Forward,26,Guinea,4892,['51a4dee8-055d-415c-9bc3-8361511e203d'],31,,,,,,,,,,,,,,,,,Cameroon,2722,00:14:31.913,Pressure,
,,,,,,,,,,,,,,,,,0.377656,,,,,,,,,,,f33f3d81-9ac4-4691-8cb3-5b890e395a52,458,,"[108.0, 76.3]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Magri,189348.0,Right Wing,27,Cameroon,2722,['92639470-8035-49a9-a93f-76ecbff3c5b2'],46,,,,,,,,,,,,,,,,,Cameroon,2722,00:14:46.579,Pressure,
,,,,,,,,,,,,,,,,,0.328488,,,,,,,,,,,7b6743cf-e701-4a83-aefa-a9c7b103bff8,465,,"[44.4, 8.5]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Kamano,3405.0,Left Wing,27,Cameroon,2722,"['a7b80473-a3c2-4a19-b90e-8cc6305f7ffa', 'b6cde0bd-8542-4fb8-9958-1bbe66914464']",51,,,,,,,,,,,,,,,,,Guinea,4892,00:14:51.862,Pressure,
,,,,,,,,,,,,,,,,,0.192305,,,,,,,,,,,fd97d5a3-9311-4c82-b1ff-f3869d6a818d,467,,"[38.9, 21.6]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mory Konaté,35285.0,Right Defensive Midfield,27,Cameroon,2722,,52,,,,,,,,,,,,,,,,,Guinea,4892,00:14:52.390,Pressure,
,,,,,,,,,,,True,,,,,,0.835527,,,,,,,,,,,9a575f22-d4ea-4738-8e61-679c197f0541,476,,"[74.8, 67.3]",3920389,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Center Midfield,28,Guinea,4892,['631eb769-c0e0-4c3f-934d-322d0dfdd197'],56,,,,,,,,,,,,,,,,,Cameroon,2722,00:14:56.190,Pressure,
,,,,,,,,,,,,,,,,,5.171577,,,,,,,,,,,135ed148-d8ef-454a-951c-2c2c2dc011b7,486,,"[14.5, 12.1]",3920389,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,29,Guinea,4892,"['83b6626d-e342-46cb-a2bc-9ea60038e42c', '4de8e06b-cce8-458a-ae14-c98a464add11']",47,,,,,,,,,,,,,,,,,Cameroon,2722,00:15:47.078,Pressure,
,,,,,,,,,,,,,,,,,1.110508,,,,,,,,,,,652ee591-06cd-4c45-9b82-df79d5a0eb84,520,,"[47.3, 7.6]",3920389,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,François Kamano,3405.0,Left Wing,30,Cameroon,2722,['0ce0a98f-7370-4255-9752-4f9006a4fbaf'],35,,,,,,,,,,,,,,,,,Guinea,4892,00:16:35.170,Pressure,
,,,,,,,,,,,,,,,,,0.198832,,,,,,,,,,,3f803c01-bba1-421e-8e2d-11bb267ac308,521,,"[65.9, 8.9]",3920389,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aguibou Camara,39559.0,Center Attacking Midfield,30,Cameroon,2722,['b49c5b54-458c-4af0-8f4b-02ffdeb480f3'],38,,,,,,,,,,,,,,,,,Guinea,4892,00:16:38.041,Pressure,
,,,,,,,,,,,,,,,,,0.904194,,,,,,,,,,,c10d9edd-779e-43d7-97ed-282bbad413aa,537,,"[34.7, 63.7]",3920389,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mory Konaté,35285.0,Right Defensive Midfield,30,Cameroon,2722,"['e6b70511-c206-4ced-ad8b-a617eda5517c', 'ff44e833-b374-4ab6-8e34-3bdd249f4fc7']",52,,,,,,,,,,,,,,,,,Guinea,4892,00:16:52.388,Pressure,
,,,,,,,,,,,,,,,,,0.839099,,,,,,,,,,,aa9cb8ed-cf1c-47a3-add3-a2fd755afa77,564,,"[94.9, 32.2]",3920389,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Karl Brillant Toko Ekambi,3551.0,Center Forward,32,Guinea,4892,['3f752ea5-54fb-4420-89ca-7337a8b9ba9f'],38,,,,,,,,,,,,,,,,,Cameroon,2722,00:19:38.638,Pressure,
,,,,,,,,,,,,,,,,,0.204745,,,,,,,,,,,e3a0aab7-b6c7-4a5e-9b66-3f0d741e8169,596,,"[62.8, 69.2]",3920389,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jules Olivier Ntcham,10530.0,Right Center Midfield,34,Guinea,4892,,35,,,,,,,,,,,,,,,,,Cameroon,2722,00:20:35.665,Pressure,
,,,,,,,,,,,,,,,,,0.196642,,,,,,,,,,,264103dc-770c-42e7-850e-03edf347e8d6,601,,"[52.7, 72.5]",3920389,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frank Magri,189348.0,Right Wing,34,Guinea,4892,"['274877e1-132b-4e71-aff9-f744217072e2', '872c38d0-e056-4baf-bc4f-e172dfa76365']",37,,,,,,,,,,,,,,,,,Cameroon,2722,00:20:37.016,Pressure,
,,,,,,,,,,,,,,,,,0.690308,,,,,,,,,,,3f93743d-6a7c-4069-9bb0-8f4fcd73feeb,611,,"[51.4, 73.7]",3920389,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jules Olivier Ntcham,10530.0,Right Center Midfield,35,Guinea,4892,"['c10210a1-b91a-4668-b587-905a2453982d', '957bf04c-6308-47bb-a951-9185c2549c4e']",28,,,,,,,,,,,,,,,,,Cameroon,2722,00:21:28.277,Pressure,
,,,,,,,,,,,,,,,,,0.712637,,,,,,,,,,,59a7b373-02bb-4efb-8a27-05321efe4f2f,616,,"[32.4, 62.2]",3920389,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,35,Guinea,4892,"['6f09f5f7-4266-44cc-9d6f-3b8644761609', '6681f71a-5b20-4131-9cbb-f42dcc01036e']",31,,,,,,,,,,,,,,,,,Cameroon,2722,00:21:31.123,Pressure,
,,,,,,,,,,,,,,,,,0.468722,,,,,,,,,,,2918dae6-5fb7-413a-b434-3e65d596cdf5,626,,"[65.4, 64.9]",3920389,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Center Attacking Midfield,36,Cameroon,2722,['eb31c009-b5b6-4612-b08c-115d6897f511'],42,,,,,,,,,,,,,,,,,Guinea,4892,00:21:42.889,Pressure,
,,,,,,,,,,,,,,,,,0.451661,,,,,,,,,,,941362cb-9936-4f81-98d9-8ee0f056d168,659,,"[34.3, 78.3]",3920389,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Conte,131849.0,Right Back,36,Cameroon,2722,,22,,,,,,,,,,,,,,,,,Guinea,4892,00:22:22.870,Pressure,
,,,,,,,,,,,,,,,,,1.96992,,,,,,,,,,,766b5470-8d76-44a9-af92-ae3bf3d1d0d3,672,,"[39.9, 17.1]",3920389,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,37,Cameroon,2722,"['c8882231-d378-4e43-a1a5-201a8f6f36c4', '7c06eba6-26fc-42da-a81c-eed2173bb355']",44,,,,,,,,,,,,,,,,,Guinea,4892,00:22:44.930,Pressure,
,,,,,,,,,,,,,,,,,0.450604,,,,,,,,,,,729b4142-fb24-46ea-93ef-065b3b90c596,685,,"[45.4, 77.6]",3920389,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Conte,131849.0,Right Back,37,Cameroon,2722,['912be7c4-45c5-470f-b86b-423d10081408'],55,,,,,,,,,,,,,,,,,Guinea,4892,00:22:55.216,Pressure,
,,,,,,,,,,,,,,,,,1.36161,,,,,,,,,,,06a6c4da-569c-41a7-915e-3f0288005d2d,692,,"[62.9, 55.1]",3920389,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aguibou Camara,39559.0,Center Attacking Midfield,37,Cameroon,2722,"['1dab809c-8cd6-4b51-906b-56c531e931b9', 'ed101cae-766e-4568-b0e1-10e726c39fcf']",59,,,,,,,,,,,,,,,,,Guinea,4892,00:22:59.818,Pressure,
,,,,,,,,,,,,,,,,,1.989198,,,,,,,,,,,f0bb6a82-3ae9-4010-a47e-fad11dce9d56,702,,"[5.1, 64.7]",3920389,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Jeanvier,7360.0,Left Center Back,38,Cameroon,2722,"['c7e470f3-6191-409e-bd9d-24643336c88d', 'b0198ebb-5142-4576-b603-d008f698fb40', '96ca8a46-63cf-4a1c-a577-cd57998e4497']",18,,,,,,,,,,,,,,,,,Guinea,4892,00:23:18.089,Pressure,
,,,,,,,,,,,,,,,,,0.834935,,,,,,,,,,,aec5edeb-a1c7-43f4-b2b3-5972dd5af9ce,709,,"[95.7, 57.5]",3920389,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aguibou Camara,39559.0,Center Attacking Midfield,39,Guinea,4892,,2,,,,,,,,,,,,,,,,,Guinea,4892,00:24:02.011,Pressure,
,,,,,,,,,,,,,,,,,0.506497,,,,,,,,,,,c25df477-d8b7-4b9c-9907-865db618d159,722,,"[57.3, 54.5]",3920389,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,40,Cameroon,2722,['e98217ea-b6d1-4594-9fd3-49b8327dbe71'],20,,,,,,,,,,,,,,,,,Guinea,4892,00:24:20.841,Pressure,
,,,,,,,,,,,,,,,,,0.175713,,,,,,,,,,,93c4ab53-e798-4b20-abda-6bc8becffc11,727,,"[42.9, 11.8]",3920389,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sekou Oumar Sylla,132711.0,Left Back,40,Cameroon,2722,"['df580808-7587-4e14-a6da-d56fdddf8ee0', '6c6806ff-1e8d-49e7-8381-b2189279e61d']",27,,,,,,,,,,,,,,,,,Guinea,4892,00:24:27.035,Pressure,
,,,,,,,,,,,True,,,,,,0.189563,,,,,,,,,,,88a48602-141e-4bdb-a33c-d2348d0b8c72,732,,"[78.0, 61.3]",3920389,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jules Olivier Ntcham,10530.0,Right Center Midfield,41,Guinea,4892,['6191ca57-8cd3-4f56-ba20-e21746636e51'],28,,,,,,,,,,,,,,,,,Cameroon,2722,00:24:28.889,Pressure,
,,,,,,,,,,,,,,,,,0.314664,,,,,,,,,,,018a1b78-8c9f-4737-bf73-0c3ecb84154a,757,,"[38.2, 14.3]",3920389,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Kamano,3405.0,Left Wing,42,Cameroon,2722,"['d211d493-304e-4e3a-9402-a527c1bf16a6', 'ed81ec62-5b29-4b51-bf57-4e65b6b75ddb']",2,,,,,,,,,,,,,,,,,Guinea,4892,00:25:02.919,Pressure,
,,,,,,,,,,,,,,,,,0.206261,,,,,,,,,,,4f9e5ecf-59ed-4cab-aa5e-7cc7e10f58f2,776,,"[97.4, 13.6]",3920389,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,42,Cameroon,2722,,24,,,,,,,,,,,,,,,,,Cameroon,2722,00:25:24.058,Pressure,
,,,,,,,,,,,,,,,,,0.280069,,,,,,,,,,,343975cf-dd84-4021-8098-3eaf40d56c2f,785,,"[32.4, 42.1]",3920389,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,François Kamano,3405.0,Left Wing,42,Cameroon,2722,"['1f884d80-fd83-4781-abd1-f6fba6973e76', 'fc76dda5-7012-4108-a268-59a07699dd2a']",29,,,,,,,,,,,,,,,,,Guinea,4892,00:25:29.502,Pressure,
,,,,,,,,,,,True,,,,,,0.711118,,,,,,,,,,,1b01a404-3c78-433b-82de-75565f5e7953,789,,"[109.9, 49.5]",3920389,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frank Magri,189348.0,Right Wing,42,Cameroon,2722,,33,,,,,,,,,,,,,,,,,Cameroon,2722,00:25:33.262,Pressure,
,,,,,,,,,,,,,,,,,0.180718,,,,,,,,,,,9c7605d6-c0a0-4694-b0dd-abe7b11d137e,803,,"[24.7, 27.8]",3920389,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Jeanvier,7360.0,Left Center Back,42,Cameroon,2722,"['3c54dd79-3749-4320-90e1-f0e291060eb4', 'f09c40c4-8503-4743-82fb-f66ec32ed81b']",50,,,,,,,,,,,,,,,,,Guinea,4892,00:25:50.767,Pressure,
,,,,,,,,,,,,,,,,,0.331502,,,,,,,,,,,0ab0a5e8-b435-47f0-964e-2a531b96b880,816,,"[26.5, 64.1]",3920389,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,42,Cameroon,2722,"['a5598075-4598-49d2-a0c3-bdc5af8920ac', '6adb3712-3d06-4556-8b8f-8ad2a19058f2']",2,,,,,,,,,,,,,,,,,Guinea,4892,00:26:02.240,Pressure,
,,,,,,,,,,,,,,,,,0.313334,,,,,,,,,,,f5235f81-efe1-403f-92f0-1b4f547e1bc7,835,,"[30.3, 66.1]",3920389,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mory Konaté,35285.0,Right Defensive Midfield,43,Cameroon,2722,"['10e42c7a-7a94-49e0-9fb6-dafaa6ab4fc1', '43ee0daa-8a6c-49e5-9ea3-0d6804f62378']",25,,,,,,,,,,,,,,,,,Guinea,4892,00:26:25.342,Pressure,
,,,,,,,,,,,,,,,,,0.264815,,,,,,,,,,,cc4aca3e-0789-444e-94fd-0d27de7dfeac,841,,"[26.3, 77.1]",3920389,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Conte,131849.0,Right Back,43,Cameroon,2722,"['59130b04-172c-4489-8c4f-5506c9b7fb37', '68f951c9-099b-4d1a-affd-3b9b767921d9']",27,,,,,,,,,,,,,,,,,Guinea,4892,00:26:27.824,Pressure,
,,,,,,,,,,,,,,,,,0.455168,,,,,,,,,,,3b320bf4-b800-4636-aa2f-d5afd0fb4f66,850,,"[40.7, 20.4]",3920389,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Bayo,8454.0,Center Forward,43,Cameroon,2722,['7ec69529-21bc-4fc2-9e2d-6afada8b6dd8'],38,,,,,,,,,,,,,,,,,Guinea,4892,00:26:38.853,Pressure,
,,,,,,,,,,,,,,,,,0.315107,,,,,,,,,,,d82cbc60-b657-43a1-aced-60e9050b1096,872,,"[62.2, 45.5]",3920389,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mory Konaté,35285.0,Right Defensive Midfield,43,Cameroon,2722,"['42524cf1-7fa7-4122-b541-21e8e1ae4617', '2fea4518-6657-42c6-8fbc-e679aba3efeb', '22cd9eda-f003-4832-ab22-0e83d4b156ca']",24,,,,,,,,,,,,,,,,,Guinea,4892,00:27:24.622,Pressure,
,,,,,,,,,,,,,,,,,0.576157,,,,,,,,,,,cb0c6f00-d157-4c16-a8e5-8aad011531ca,893,,"[20.6, 7.4]",3920389,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harold Moukoudi,7386.0,Left Center Back,45,Guinea,4892,"['2ae2c640-bbcb-4001-98fe-1579e56c7329', 'f0b9d6e6-a65b-4483-a27a-a14f29b783eb']",43,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:43.016,Pressure,
,,,,,,,,,,,True,,,,,,0.432168,,,,,,,,,,,2d16cfb2-bcd3-4e2a-83df-7bc3a008d932,899,,"[102.9, 74.7]",3920389,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Center Attacking Midfield,46,Cameroon,2722,['09df9057-a1c6-4836-80de-521f2ecc5f47'],45,,,,,,,,,,,,,,,,,Guinea,4892,00:28:45.853,Pressure,
,,,,,,,,,,,,,,,,,0.472862,,,,,,,,,,,71cd95b5-b4d1-49d5-b43d-411bfa4bc6a4,906,,"[69.2, 74.5]",3920389,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Guilavogui,47351.0,Right Wing,46,Cameroon,2722,['5ecd6f45-1198-4d57-9705-537cdd53adca'],50,,,,,,,,,,,,,,,,,Guinea,4892,00:28:50.769,Pressure,
,,,,,,,,,,,,,,,,,0.316986,,,,,,,,,,,2bd67596-8a7b-42a2-84fb-243796126949,910,,"[48.2, 78.3]",3920389,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Guilavogui,47351.0,Right Wing,46,Cameroon,2722,['6b0ba9df-06ba-4db3-81b5-e829423b6a64'],52,,,,,,,,,,,,,,,,,Guinea,4892,00:28:52.698,Pressure,
,,,,,,,,,,,True,,,,,,2.97853,,,,,,,,,,,c5546a56-82d0-4bdc-97e2-99ead7a4f97f,915,,"[104.1, 10.4]",3920389,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,46,Cameroon,2722,['62b940eb-bcd9-489a-bfb3-503652820279'],55,,,,,,,,,,,,,,,,,Cameroon,2722,00:28:55.729,Pressure,
