50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.403567,,,,,,,,,,,,d2a5126e-5f76-4429-96ca-534c99126dce,559,,"[43.9, 9.4]",3922237,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,28,Namibia,4980,,6,,,,,,,,,,,,,,,,,,Angola,4901,00:15:06.133,Pressure,
,,,,,,,,,,True,,,,,,,0.450372,,,,,,,,,,,,dc23fdb7-e691-4bc6-828d-1aa0ca58be20,569,,"[57.9, 14.1]",3922237,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,28,Namibia,4980,['2daf40b5-9c40-48b6-b41a-907f7bf90ddf'],19,,,,,,,,,,,,,,,,,,Namibia,4980,00:15:19.832,Pressure,
,,,,,,,,,,,,,,,,,1.145418,,,,,,,,,,,,55fd2c87-826a-4e84-862d-54a62841fe95,573,,"[66.1, 71.7]",3922237,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deivi Miguel Vieira,389328.0,Right Wing,28,Namibia,4980,['6db9903d-f2e6-4522-a968-70487f2a47e5'],21,,,,,,,,,,,,,,,,,,Angola,4901,00:15:21.530,Pressure,
,,,,,,,,,,,,,,,,,1.541712,,,,,,,,,,,,f53d1873-79ba-4a92-9f2d-6bbecd4bafac,578,,"[75.0, 12.0]",3922237,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,28,Namibia,4980,"['82b27b95-4895-46f7-b3da-6169e319cb72', 'a4ed8524-b480-4973-95cc-e0fdd5adff42', '37f5c75f-5b42-41ca-908e-8fc1d6e5ee4e']",27,,,,,,,,,,,,,,,,,,Namibia,4980,00:15:27.942,Pressure,
,,,,,,,,,,,,,,,,,0.456096,,,,,,,,,,,,a2bf4470-162c-4e54-a60b-56f50cf964a5,590,,"[67.0, 64.6]",3922237,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aprocious Petrus,136406.0,Right Defensive Midfield,30,Angola,4901,"['9daa84de-8c22-4865-87fa-425c214d8bb8', '52aa5f48-6c51-42b5-bd16-3d501c80525c', 'f69e90c7-ec45-4c35-a3cf-2e62d4188493']",42,,,,,,,,,,,,,,,,,,Namibia,4980,00:15:42.570,Pressure,
,,,,,,,,,,,,,,,,,0.56189,,,,,,,,,,,,776c520c-8ec2-4927-9629-e82960d5f076,597,,"[50.6, 77.1]",3922237,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Kamberipa,103799.0,Right Back,30,Angola,4901,"['86042e26-61d4-41c6-b887-b022dddf1fd0', '805dc084-acf6-449c-b898-821dfa4645d5']",46,,,,,,,,,,,,,,,,,,Namibia,4980,00:15:46.620,Pressure,
,,,,,,,,,,,,,,,,,1.399857,,,,,,,,,,,,575b68ef-9400-42d1-8ffa-7f37995c7198,602,,"[46.5, 7.7]",3922237,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,31,Namibia,4980,"['12b1cd2f-b5ab-4d04-9d07-1eeb968ad416', 'ec52d662-0957-404b-82e5-78bfd3d403cc']",59,,,,,,,,,,,,,,,,,,Angola,4901,00:15:59.604,Pressure,
,,,,,,,,,,,,,,,,,0.554647,,,,,,,,,,,,10b912f5-d09f-4ca0-a128-c2131ae59e5a,605,,"[54.3, 7.5]",3922237,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Valdomiro Tualungo Paulo Lameiras,30626.0,Left Center Midfield,31,Namibia,4980,"['47961f33-8bfc-4ba8-a3d0-7efe864520fd', '12b1cd2f-b5ab-4d04-9d07-1eeb968ad416']",1,,,,,,,,,,,,,,,,,,Angola,4901,00:16:01.359,Pressure,
,,,,,,,,,,True,,,,,,,0.555141,,,,,,,,,,,,b5ef607b-6041-4f2f-be7e-6cbe47cad0b3,610,,"[56.7, 74.6]",3922237,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aprocious Petrus,136406.0,Right Defensive Midfield,32,Angola,4901,"['672708d2-33db-4035-952b-45c7eef2568e', '969addbe-7964-4a86-a808-f82c1fff7960']",5,,,,,,,,,,,,,,,,,,Namibia,4980,00:16:05.224,Pressure,
,,,,,,,,,,,,,,,,,0.872356,,,,,,,,,,,,db8acde8-da50-4cb1-aca3-ac189d2462bd,617,,"[69.8, 50.2]",3922237,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Muzeu Bethuel,389319.0,Left Wing,32,Angola,4901,['558b0862-a21d-40d4-8584-d34b1e60ad23'],8,,,,,,,,,,,,,,,,,,Namibia,4980,00:16:08.495,Pressure,
,,,,,,,,,,True,,,,,,,0.544708,,,,,,,,,,,,661dd8b8-9ca9-4fc7-90eb-a368f76b906f,625,,"[67.0, 11.0]",3922237,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacinto Muondo Dala,10577.0,Left Wing,33,Namibia,4980,"['5c1049b5-310f-4a0f-84ea-4c9e44d8f94d', '2707ff48-f167-4b9f-9806-85fb901db14f']",14,,,,,,,,,,,,,,,,,,Angola,4901,00:16:14.060,Pressure,
,,,,,,,,,,,,,,,,,0.43935,,,,,,,,,,,,0e1fe3bb-ce27-4fe8-aedb-4495ce4d6fcc,630,,"[41.5, 15.0]",3922237,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Buatu Mananga,10573.0,Left Center Back,33,Namibia,4980,"['3180fa0b-bdc7-4452-95a5-320f7c377b61', '5716e3c2-7843-4f46-b647-4a038f7abbff']",20,,,,,,,,,,,,,,,,,,Angola,4901,00:16:20.934,Pressure,
,,,,,,,,,,,,,,,,,0.604909,,,,,,,,,,,,98099a86-3fa1-40ab-9794-960421f8af0d,634,,"[83.3, 40.4]",3922237,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Muzeu Bethuel,389319.0,Left Wing,33,Namibia,4980,"['83f24b32-3639-489c-b0b6-a30a22ae046b', 'e522c08f-243c-4d0f-9084-d30c0b0bfd26']",23,,,,,,,,,,,,,,,,,,Namibia,4980,00:16:23.116,Pressure,
,,,,,,,,,,,,,,,,,0.424397,,,,,,,,,,,,167cedf3-8503-47c1-810c-86122040a6c8,649,,"[7.5, 23.8]",3922237,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,34,Namibia,4980,"['d98903ab-fd9b-4edb-b213-ee9e3a46e4f7', '5f762fe0-9391-4f3a-9888-ef72e227c36c']",8,,,,,,,,,,,,,,,,,,Angola,4901,00:21:08.489,Pressure,
,,,,,,,,,,,,,,,,,0.329367,,,,,,,,,,,,a449275d-6285-4403-af79-27e5240a245b,652,,"[7.2, 23.9]",3922237,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Deivi Miguel Vieira,389328.0,Right Midfield,34,Namibia,4980,"['bc6044ed-c504-4d56-be8e-e8df4d84da0d', 'd98903ab-fd9b-4edb-b213-ee9e3a46e4f7']",9,,,,,,,,,,,,,,,,,,Angola,4901,00:21:09.195,Pressure,
,,,,,,,,,,,,,,,,,0.303532,,,,,,,,,,,,d401b1e3-4f45-45f5-ab66-aa178cac08d9,658,,"[21.1, 20.8]",3922237,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Deivi Miguel Vieira,389328.0,Right Midfield,34,Namibia,4980,['417adaba-75ca-4ea4-b8d1-db070523f5d3'],12,,,,,,,,,,,,,,,,,,Angola,4901,00:21:12.305,Pressure,
,,,,,,,,,,,,,,,,,0.976626,,,,,,,,,,,,a3c789dc-231b-4158-997c-4252c87ac289,672,,"[6.7, 65.2]",3922237,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,35,Namibia,4980,"['b5b18369-e890-4228-854a-b94e25254a44', 'f633b1d6-63fa-4207-aa69-c8030ae79e3e']",6,,,,,,,,,,,,,,,,,,Angola,4901,00:22:06.708,Pressure,
,,,,,,,,,,,,,,,,,2.097721,,,,,,,,,,,,ea9afc76-402d-4cc6-b143-72b5841c2436,673,,"[7.9, 67.7]",3922237,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,35,Namibia,4980,"['f633b1d6-63fa-4207-aa69-c8030ae79e3e', 'adf1e9d7-127e-4aec-a37e-076ce2aa2625', 'b5b18369-e890-4228-854a-b94e25254a44']",7,,,,,,,,,,,,,,,,,,Angola,4901,00:22:07.106,Pressure,
,,,,,,,,,,,,,,,,,0.741259,,,,,,,,,,,,45f1fbe9-5e8a-4e1c-8f03-59c377fc4b3a,677,,"[4.7, 71.0]",3922237,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,35,Namibia,4980,,8,,,,,,,,,,,,,,,,,,Angola,4901,00:22:08.438,Pressure,
,,,,,,,,,,True,,,,,,,1.067324,,,,,,,,,,,,695952e4-6517-43ed-bda7-fc6d0ba793a8,710,,"[83.6, 23.3]",3922237,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristóvão Paciência Mabululo,128881.0,Center Forward,39,Angola,4901,"['b42c1752-d41d-42e3-853b-5bae6763fb8f', 'fc483b92-1cf9-489f-9d84-b7849ed599c7']",5,,,,,,,,,,,,,,,,,,Angola,4901,00:24:05.068,Pressure,
,,,,,,,,,,,,,,,,,0.58239,,,,,,,,,,,,df8d9635-7749-4177-9f0a-9fb9981e7cca,715,,"[97.8, 75.1]",3922237,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Muzeu Bethuel,389319.0,Center Attacking Midfield,39,Angola,4901,['d974686c-ea77-4df4-b4a4-f55f5d20d20a'],12,,,,,,,,,,,,,,,,,,Namibia,4980,00:24:12.081,Pressure,
,,,,,,,,,,,,,,,,,0.566539,,,,,,,,,,,,d9ebe273-3274-4c7e-b9f2-bdcbcebbcc33,717,,"[47.9, 62.9]",3922237,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kennedy Amutenya,264381.0,Right Center Back,39,Angola,4901,,15,,,,,,,,,,,,,,,,,,Namibia,4980,00:24:15.192,Pressure,
,,,,,,,,,,,,,,,,,0.329778,,,,,,,,,,,,aab76b23-d292-4bec-91f5-a3fba8e2d778,720,,"[54.5, 64.8]",3922237,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aprocious Petrus,136406.0,Right Defensive Midfield,39,Angola,4901,"['8ae4c9c3-6a8b-4d9b-91f0-78b1b02d160e', '21a68abb-bcef-4de9-98de-dde70dad7392']",16,,,,,,,,,,,,,,,,,,Namibia,4980,00:24:16.584,Pressure,
,,,,,,,,,,,,,,,,,1.143003,,,,,,,,,,,,546be118-eb8c-4dac-b855-2689fbc35d52,726,,"[32.6, 5.6]",3922237,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,40,Namibia,4980,"['67a50c50-820e-4e63-8110-ee3f7442210a', '516a603a-1efe-4a73-8e66-0be86499b93e', '3788d7b0-5c28-4b23-8ec7-a2d3c2216405']",36,,,,,,,,,,,,,,,,,,Angola,4901,00:24:36.960,Pressure,
,,,,,,,,,,,,,,,,,1.931956,,,,,,,,,,,,48c441a1-0fa8-460a-91ac-e385378f3f05,732,,"[8.7, 3.6]",3922237,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,40,Namibia,4980,"['542ee231-e879-40aa-9998-580464a84a13', '694902d9-b7dd-4372-bda0-e817d7ec9853']",42,,,,,,,,,,,,,,,,,,Angola,4901,00:24:42.739,Pressure,
,,,,,,,,,,,,,,,,,1.564192,,,,,,,,,,,,edf20fbc-4c53-4496-afb3-ef2bd4106f96,736,,"[88.4, 11.8]",3922237,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Absalom Iimbondi,103804.0,Left Wing,41,Angola,4901,"['d4951a8a-27fa-4a2c-9aa1-fb332c1b255b', 'b6c01c1e-5006-4bd6-b594-bbf6db44bd64', '22f3cb67-315b-4a75-89bc-417dfeea5f8a']",0,,,,,,,,,,,,,,,,,,Namibia,4980,00:25:00.778,Pressure,
,,,,,,,,,,,,,,,,,0.565134,,,,,,,,,,,,a81ecb11-0809-4ae1-94fb-2722b3157976,747,,"[35.4, 76.1]",3922237,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deivi Miguel Vieira,389328.0,Right Midfield,41,Angola,4901,,8,,,,,,,,,,,,,,,,,,Angola,4901,00:25:08.348,Pressure,
,,,,,,,,,,,,,,,,,0.491182,,,,,,,,,,,,f972199c-c468-4142-b1d9-670538282723,749,,"[62.9, 9.0]",3922237,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lubeni Haukongo,135004.0,Left Center Back,42,Angola,4901,,23,,,,,,,,,,,,,,,,,,Namibia,4980,00:25:23.611,Pressure,
,,,,,,,,,,,,,,,,,0.607746,,,,,,,,,,,,6dc2d11b-0c69-4fd6-9d7a-3108b7e1f9e2,761,,"[30.9, 66.6]",3922237,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kennedy Amutenya,264381.0,Right Center Back,42,Angola,4901,"['a880925e-ff62-4428-91d8-698aaab154a5', 'e54dbcfa-6581-41ec-8f1c-832d204e247b']",35,,,,,,,,,,,,,,,,,,Namibia,4980,00:25:35.630,Pressure,
,,,,,,,,,,,,,,,,,0.552966,,,,,,,,,,,,083d11a7-ae26-4018-9bbe-25a2b9431a36,770,,"[27.9, 74.0]",3922237,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kennedy Amutenya,264381.0,Right Center Back,42,Angola,4901,['69fbdd55-e3b0-44f7-aadd-4e0214642df2'],39,,,,,,,,,,,,,,,,,,Namibia,4980,00:25:39.259,Pressure,
,,,,,,,,,,,,,,,,,0.198168,,,,,,,,,,,,74c59985-86c8-49a9-8e8b-3d6d746b1937,775,,"[9.7, 45.6]",3922237,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lubeni Haukongo,135004.0,Left Center Back,42,Angola,4901,"['75f72f22-007d-402b-8683-671d8cfb6353', '73cfe119-95e8-4209-85d3-4b7e5543b88f']",43,,,,,,,,,,,,,,,,,,Namibia,4980,00:25:43.479,Pressure,
,,,,,,,,,,True,,,,,,,0.619252,,,,,,,,,,,,f5d93e99-3dd3-4c0a-96b2-523d93963b42,784,,"[115.1, 15.3]",3922237,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Cristóvão Paciência Mabululo,128881.0,Center Forward,43,Angola,4901,"['bb865480-0e4d-4e03-92cf-1ff1f84cf1ac', '2ad85084-e81b-4edb-9c7b-c4b2a083791b']",18,,,,,,,,,,,,,,,,,,Angola,4901,00:26:18.556,Pressure,
,,,,,,,,,,,,,,,,,0.317023,,,,,,,,,,,,e83a12dd-61f2-4632-998a-7b92ea1bd432,788,,"[27.0, 78.5]",3922237,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Kamberipa,103799.0,Right Back,44,Angola,4901,,43,,,,,,,,,,,,,,,,,,Namibia,4980,00:26:43.325,Pressure,
,,,,,,,,,,,,,,,,,1.031559,,,,,,,,,,,,5a1c7604-f9c7-447b-8b5e-42d837430c3e,792,,"[86.8, 2.2]",3922237,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacinto Muondo Dala,10577.0,Left Midfield,44,Angola,4901,"['b2d0558a-2af0-4de2-a2a9-93b59460869d', '4333ff5f-70d0-4278-a749-ef38981225fa', '0983bc24-beef-40e6-95e9-3e4d13a10533']",44,,,,,,,,,,,,,,,,,,Angola,4901,00:26:44.225,Pressure,
,,,,,,,,,,,,,,,,,0.448733,,,,,,,,,,,,2e54d310-d65c-4504-8f99-66d0cc05e89b,805,,"[87.9, 66.6]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Shalulile,65723.0,Center Forward,46,Angola,4901,"['71c38994-73b5-47d2-97d3-d4f0425ae0fa', '7bbc4145-780e-4689-9121-b151e86ba0f8']",1,,,,,,,,,,,,,,,,,,Namibia,4980,00:27:01.851,Pressure,
,,,,,,,,,,,,,,,,,0.853066,,,,,,,,,,,,a3a43bb5-18e5-4279-b1de-aa7d8e033dc3,823,,"[34.0, 31.6]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,47,Namibia,4980,"['6ec3724c-812e-4f46-acbf-a2f710d944cd', '9f88530e-f0b5-4a36-b0fd-bce3faff4de8']",14,,,,,,,,,,,,,,,,,,Angola,4901,00:27:14.795,Pressure,
,,,,,,,,,,,,,,,,,0.835249,,,,,,,,,,,,bfa29f7c-9508-4763-abb4-f2206716f19a,827,,"[35.3, 19.9]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,47,Namibia,4980,"['25525a37-74c6-45c2-a4ea-15fe4bdbbdef', '994ccfd5-ffe9-4ac5-8d49-024f0e5fb45a']",16,,,,,,,,,,,,,,,,,,Angola,4901,00:27:16.757,Pressure,
,,,,,,,,,,,,,,,,,0.515388,,,,,,,,,,,,8a5595f4-b3fe-40e6-9a14-6dd7e864216b,850,,"[36.5, 7.0]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riaan Hanamub,65555.0,Left Back,48,Angola,4901,['f91d1fa8-7629-4b85-867f-fb9b8eac7d1f'],33,,,,,,,,,,,,,,,,,,Namibia,4980,00:27:33.505,Pressure,
,,,,,,,,,,True,,,,,,,0.386908,,,,,,,,,,,,aa23c74e-dac2-442d-8a00-408c045bad7a,860,,"[83.1, 63.9]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deivi Miguel Vieira,389328.0,Right Midfield,49,Namibia,4980,"['a45defe4-a6f7-48ba-ad3c-afedee96fc5b', '59a537e0-4a7a-492c-9227-f11e8ec1c866']",42,,,,,,,,,,,,,,,,,,Angola,4901,00:27:42.437,Pressure,
,,,,,,,,,,True,,,,,,,0.50779,,,,,,,,,,,,a399555d-7b0c-47b0-857f-bf572e008f17,864,,"[95.7, 56.1]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deivi Miguel Vieira,389328.0,Right Midfield,49,Namibia,4980,"['48307241-c145-461e-9622-25a035adbca0', '55229ccf-2704-4eae-b85e-7bb32ce9bb72']",44,,,,,,,,,,,,,,,,,,Angola,4901,00:27:44.215,Pressure,
,,,,,,,,,,True,,,,,,,0.834694,,,,,,,,,,,,285dcc35-5e89-4d62-83eb-0641d1469a7d,866,,"[109.0, 44.9]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deivi Miguel Vieira,389328.0,Right Midfield,49,Namibia,4980,"['3faac602-9350-4b1c-8118-2ee8bb540e2a', '782272cf-9062-4611-8706-f3bef89159e4', 'd62bb2bf-c10f-483b-a70a-b1cd1642d084']",45,,,,,,,,,,,,,,,,,,Angola,4901,00:27:45.730,Pressure,
,,,,,,,,,,,,,,,,,0.473069,,,,,,,,,,,,2765c491-1ba2-427e-aa53-cbca6d20abdb,881,,"[78.7, 74.1]",3922237,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deivi Miguel Vieira,389328.0,Right Midfield,49,Namibia,4980,"['9eddb08d-7852-4827-8baf-8ba2e8f22dee', '37fa95cb-ea4e-4e3d-b4e5-35f17a1c3fd0']",55,,,,,,,,,,,,,,,,,,Angola,4901,00:27:55.030,Pressure,
,,,,,,,,,,,,,,,,,0.501681,,,,,,,,,,,,8fbc0c4f-37ba-46ae-8c38-b90ad414d894,915,,"[52.4, 67.3]",3922237,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,49,Namibia,4980,"['5aaa9f95-fc27-426f-87a1-95d8f2708438', '1fcf68f8-a278-4aaa-b2ed-98c246fd7106']",44,,,,,,,,,,,,,,,,,,Angola,4901,00:28:44.632,Pressure,
,,,,,,,,,,,,,,,,,0.511046,,,,,,,,,,,,1e2a0b51-e0c5-4e46-88e0-72396bf9c040,925,,"[21.5, 76.7]",3922237,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,49,Namibia,4980,['1435376f-99dc-47a6-b366-de111311bedc'],53,,,,,,,,,,,,,,,,,,Angola,4901,00:28:53.867,Pressure,
,,,,,,,,,,,,,,,,,0.582102,,,,,,,,,,,,662b719c-6e89-4bc1-9d6b-f44b6d13e6b5,929,,"[31.8, 76.7]",3922237,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deivi Miguel Vieira,389328.0,Right Midfield,49,Namibia,4980,['4f992d2a-ec79-4c3d-ae61-87c19770f813'],55,,,,,,,,,,,,,,,,,,Angola,4901,00:28:55.884,Pressure,
,,,,,,,,,,True,,,,,,,0.466781,,,,,,,,,,,,5903d25c-ff05-4330-9e87-229c80564c34,934,,"[94.6, 3.5]",3922237,28,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riaan Hanamub,65555.0,Left Back,50,Angola,4901,['906c5d8d-1fa3-4692-9391-d24261f73ffb'],57,,,,,,,,,,,,,,,,,,Namibia,4980,00:28:57.789,Pressure,
,,,,,,,,,,True,,,,,,,0.688909,,,,,,,,,,,,0d167a08-f8d6-4fcd-bd6a-05b5c68c30d1,954,,"[105.9, 59.1]",3922237,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,52,Angola,4901,['b95f3d85-853f-491d-a244-61cbc304fd6f'],14,,,,,,,,,,,,,,,,,,Angola,4901,00:30:14.393,Pressure,
,,,,,,,,,,,,,,,,,0.462537,,,,,,,,,,,,a30b8649-303c-4d3b-8601-bb743a2c5df0,958,,"[57.3, 77.2]",3922237,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Absalom Iimbondi,103804.0,Left Wing,52,Angola,4901,,23,,,,,,,,,,,,,,,,,,Namibia,4980,00:30:23.108,Pressure,
,,,,,,,,,,,,,,,,,0.856259,,,,,,,,,,,,e0f8c752-75d3-4cbc-8332-95e883980047,973,,"[64.6, 75.6]",3922237,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deivi Miguel Vieira,389328.0,Right Midfield,53,Namibia,4980,"['9167321f-2f84-45e4-bae6-88b601474061', 'bec805c1-1b82-4be3-b05a-7953ac605927']",57,,,,,,,,,,,,,,,,,,Angola,4901,00:32:57.719,Pressure,
,,,,,,,,,,True,,,,,,,2.051945,,,,,,,,,,,,c1ebaf1a-3b6b-4b08-a86b-4047ddef13f8,996,,"[76.3, 10.3]",3922237,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,54,Angola,4901,['2b0cfdc4-e712-4685-b8b7-18a26ee4194c'],31,,,,,,,,,,,,,,,,,,Namibia,4980,00:33:31.954,Pressure,
,,,,,,,,,,,,,,,,,0.582244,,,,,,,,,,,,b0787895-17f7-4766-82b3-f108727912fb,1001,,"[99.1, 42.6]",3922237,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Shalulile,65723.0,Center Forward,55,Angola,4901,['211e30b3-ab43-42bc-8183-356db6f796ee'],57,,,,,,,,,,,,,,,,,,Namibia,4980,00:33:57.655,Pressure,
,,,,,,,,,,,,,,,,,3.585785,,,,,,,,,,,,04258486-229c-409d-a056-64b1a86c2122,1008,,"[41.6, 3.4]",3922237,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riaan Hanamub,65555.0,Left Back,55,Angola,4901,"['2e02bf1d-18b5-4979-aef5-5ce51ef5c45c', 'a12f7bec-9dbf-4f23-9f8b-7b25157c43e2']",4,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:04.758,Pressure,
,,,,,,,,,,True,,,,,,,0.777035,,,,,,,,,,,,abd3e362-c468-4ada-91c9-327b05afddec,1021,,"[94.0, 67.8]",3922237,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristóvão Paciência Mabululo,128881.0,Center Forward,56,Angola,4901,"['11bc7665-d781-4876-85eb-fb4d209bc4ee', '1958d6d6-cd71-433e-b127-3be0f9a50908']",26,,,,,,,,,,,,,,,,,,Angola,4901,00:34:26.396,Pressure,
,,,,,,,,,,,,,,,,,0.446219,,,,,,,,,,,,10528955-0e2c-43e4-ae3d-1091d02cd76a,1026,,"[77.0, 30.9]",3922237,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Absalom Iimbondi,103804.0,Right Wing,56,Angola,4901,['93f0b357-aedd-4eac-9429-a33726e9b934'],30,,,,,,,,,,,,,,,,,,Namibia,4980,00:34:30.635,Pressure,
,,,,,,,,,,,,,,,,,0.484643,,,,,,,,,,,,3696cc62-59c6-471f-88e3-4ce0adfcb235,1057,,"[25.7, 53.5]",3922237,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,57,Namibia,4980,"['a6e8234a-1b32-41b4-b791-96f10561d348', '8621192c-39a4-4e54-9dd9-3fb4021341a6']",19,,,,,,,,,,,,,,,,,,Angola,4901,00:35:19.958,Pressure,
,,,,,,,,,,,,,,,,,1.044462,,,,,,,,,,,,fcc4e8a3-33ba-449a-bf23-2ce33f463e41,1063,,"[30.9, 56.8]",3922237,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,57,Namibia,4980,"['61dc807f-169d-4839-a7bd-0cf00270c26d', '50464fd8-e3c5-4dbf-9f11-ed9c598f2e6c']",22,,,,,,,,,,,,,,,,,,Angola,4901,00:35:22.205,Pressure,
