50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1fc1258b-8635-4218-9653-4133b424a8b1,2265,,,"[35.1, 33.8]",3920394,58,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,110,Morocco,788,,58,,,,,,,,,,,,,,,,Tanzania,4953,00:13:58.870,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,551558ba-e775-4d24-9b4d-e0a96ecbd0ab,2284,,,"[31.2, 22.5]",3920394,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mbwana Ally Samatta,16548.0,Left Wing,110,Morocco,788,,17,,,,,,,,,,,,,,,,Tanzania,4953,00:14:17.272,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b6700924-6fe7-4e6b-bdb0-e9d69bb1cc1d,2296,,,"[105.6, 37.7]",3920394,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,110,Morocco,788,,30,,,,,,,,,,,,,,,,Morocco,788,00:14:30.261,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a4093d29-2230-43f0-8406-d7897ae9a347,2329,,,"[19.5, 19.0]",3920394,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,114,Tanzania,4953,['ab8339c0-c7b1-4116-b68e-f360006f0fb6'],18,,,,,,,,,,,,,,,,Tanzania,4953,00:16:18.980,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cd600366-819c-46c2-9274-d89834dc1d74,2384,,,"[37.6, 37.6]",3920394,64,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,117,Tanzania,4953,,15,,,,,,,,,,,,,,,,Tanzania,4953,00:19:15.465,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dcefd4f5-70ae-4c72-9489-ab40a3bf72b4,2403,,,"[56.8, 55.4]",3920394,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,118,Morocco,788,,33,,,,,,,,,,,,,,,,Morocco,788,00:19:33.049,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f24d8941-8998-4983-9d3f-e84b3ed9492f,2420,,,"[28.9, 20.6]",3920394,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,119,Tanzania,4953,,45,,,,,,,,,,,,,,,,Tanzania,4953,00:19:45.350,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,31ce0e32-5e59-4aa9-b989-615cd4e268b4,2469,,,"[16.8, 35.9]",3920394,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Bounou,6785.0,Goalkeeper,120,Morocco,788,['dcb79a27-2b29-4dc5-be23-c25c724d0ace'],29,,,,,,,,,,,,,,,,Morocco,788,00:20:29.112,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8125f8f6-a278-4739-88ff-6a3b570bac77,2633,,,"[78.7, 17.6]",3920394,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bilal El Khannous,156734.0,Left Center Midfield,128,Morocco,788,,14,,,,,,,,,,,,,,,,Morocco,788,00:28:14.726,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0eb585a4-1a5d-4e45-8e74-1747ae9f62f7,2673,,,"[110.2, 14.9]",3920394,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Midfield,128,Morocco,788,['51ff429c-0d0b-41e2-8d88-fafa142fc1af'],38,,,,,,,,,,,,,,,,Morocco,788,00:28:38.211,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ffdc8d70-74a1-4bb8-bb2f-461134167fe2,2743,,,"[51.3, 14.2]",3920394,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Youssef En-Nesyri,6301.0,Center Forward,131,Morocco,788,,28,,,,,,,,,,,,,,,,Morocco,788,00:30:28.579,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5a2e5b6a-c88c-48c0-ac53-80865860fec1,2851,,,"[82.6, 66.7]",3920394,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hakim Ziyech,5237.0,Right Midfield,133,Tanzania,4953,['94e1008a-5328-431b-8584-8ff30a46ac54'],47,,,,,,,,,,,,,,,,Morocco,788,00:33:47.070,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6cebc699-6829-4b28-a690-cf6a59ef83b2,2865,,,"[53.4, 77.1]",3920394,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,134,Morocco,788,,4,,,,,,,,,,,,,,,,Morocco,788,00:34:04.858,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,47eb1e0b-8ccc-4571-9dd0-fbcb6fb54ee1,2903,,,"[12.9, 34.1]",3920394,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yassine Bounou,6785.0,Goalkeeper,136,Morocco,788,['94e4ffd2-4da4-4ac1-ae2b-eea736d208c7'],13,,,,,,,,,,,,,,,,Morocco,788,00:37:13.665,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,702e750f-6f0f-4a90-9f84-fc5037f3894c,2956,,,"[106.7, 66.0]",3920394,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,136,Morocco,788,,2,,,,,,,,,,,,,,,,Morocco,788,00:38:02.797,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c28bb5ba-2ec8-4d91-ba3b-71e41543eb2f,3048,,,"[77.1, 49.5]",3920394,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,143,Tanzania,4953,['ab97807b-6726-44a0-a475-af260d0187ca'],53,,,,,,,,,,,,,,,,Morocco,788,00:41:53.935,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a8a41788-8b35-47ff-a2e0-8fc8a7083e48,3060,,,"[34.2, 73.9]",3920394,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nayef Aguerd,12149.0,Right Center Back,144,Morocco,788,['444b4788-cf5a-4444-be49-a70a3cf4da6e'],4,,,,,,,,,,,,,,,,Morocco,788,00:42:04.712,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b0844aca-bb73-4b3b-b421-6ced0b30df7c,3074,,,"[46.3, 29.7]",3920394,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Right Wing,145,Tanzania,4953,,19,,,,,,,,,,,,,,,,Tanzania,4953,00:42:19.537,Ball Recovery,
,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,874338db-3702-4ef5-974c-e44994121faa,3181,,,"[67.0, 51.8]",3920394,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Harit,5243.0,Right Center Midfield,147,Morocco,788,['485e79b7-f116-4e98-b1f0-653bc78560b7'],15,,,,,,,,,,,,,,,,Morocco,788,00:44:15.365,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,41576451-e4bb-4c89-81b0-1f9dbead2459,3182,,,"[56.5, 38.0]",3920394,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Himid Mao Mkami,86067.0,Left Defensive Midfield,148,Tanzania,4953,,17,,,,,,,,,,,,,,,,Tanzania,4953,00:44:17.579,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f8026913-3abd-4078-85c2-0884faa1a049,3236,,,"[24.0, 15.8]",3920394,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Chibi,143165.0,Left Back,148,Tanzania,4953,,1,,,,,,,,,,,,,,,,Morocco,788,00:45:01.605,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b19f481e-0f27-490c-9fcf-735ec3aa1b34,3248,,,"[39.4, 27.3]",3920394,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,149,Morocco,788,,12,,,,,,,,,,,,,,,,Morocco,788,00:45:12.314,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,406ccab6-1df6-4eee-bfc1-ab72090a3eff,3292,,,"[117.6, 32.8]",3920394,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bilal El Khannous,156734.0,Left Center Midfield,149,Morocco,788,,56,,,,,,,,,,,,,,,,Morocco,788,00:45:56.835,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fe7816cc-c1db-4980-bedf-ae19d6be1f9d,3300,,,"[22.1, 53.6]",3920394,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Right Wing,151,Tanzania,4953,,43,,,,,,,,,,,,,,,,Tanzania,4953,00:46:43.394,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cc90999c-1ed7-4ca8-847a-d64b9e69e993,3391,,,"[14.2, 52.7]",3920394,94,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Morice Michael Abraham,138493.0,Right Wing,155,Morocco,788,['0911d729-5bdd-48ae-891d-7d5bb3ece369'],28,,,,,,,,,,,,,,,,Tanzania,4953,00:49:28.905,Ball Recovery,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,1d74cda9-b792-4d63-a5ad-d9fd01f4aca4,40,,,"[105.1, 59.6]",3920394,0,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,3,Tanzania,4953,['7fb2b100-3e01-44e2-86eb-e11adcc3b53d'],38,,,,,,,,,,,,,,,,Morocco,788,00:00:38.781,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5af74264-162b-407c-bc17-83d46262c0b9,97,,,"[53.0, 76.3]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Midfield,7,Tanzania,4953,['90e0755e-f48f-4121-9a58-ee9ff1789cb6'],0,,,,,,,,,,,,,,,,Morocco,788,00:02:00.711,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ccf16997-12a4-46fa-8760-fba4cbee3216,109,,,"[32.6, 8.7]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,8,Morocco,788,['260dd7c4-09bc-4e62-b8e3-5471bdb9a5a4'],12,,,,,,,,,,,,,,,,Tanzania,4953,00:02:12.151,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e9ba2026-84ad-49f4-bad3-66fc86c90d95,273,,,"[78.9, 68.0]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Achraf Hakimi Mouh,5245.0,Right Back,17,Tanzania,4953,['8aa1dcbe-d980-4171-81c2-a2ff0a253f42'],20,,,,,,,,,,,,,,,,Morocco,788,00:07:20.584,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,49fecf78-c173-48fb-8ac7-597ebe8fff66,446,,,"[108.1, 35.6]",3920394,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Youssef En-Nesyri,6301.0,Center Forward,24,Morocco,788,,0,,,,,,,,,,,,,,,,Morocco,788,00:11:00.960,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,31b84acd-cdd3-4ed2-be71-a8c0874fbead,469,,,"[113.4, 74.9]",3920394,11,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,25,Tanzania,4953,['c35f69c5-7ddd-4f0e-a129-d0ad58067e81'],22,,,,,,,,,,,,,,,,Morocco,788,00:11:22.162,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4f55ccba-7e91-4586-a649-d6b392fe0f93,502,,,"[47.6, 34.3]",3920394,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Selim Amallah,23774.0,Left Center Midfield,28,Morocco,788,,59,,,,,,,,,,,,,,,,Morocco,788,00:12:59.824,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f55d09d2-6b28-4174-8672-ba3303860616,503,,,"[70.8, 46.5]",3920394,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mudathiri Yahya,136057.0,Right Center Midfield,28,Morocco,788,,59,,,,,,,,,,,,,,,,Tanzania,4953,00:12:59.827,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,3e671116-2a74-43af-9825-350ca1389a8b,774,,,"[89.9, 69.5]",3920394,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,35,Morocco,788,['320d3d67-057c-4b80-8cbb-863902817c04'],45,,,,,,,,,,,,,,,,Morocco,788,00:17:45.350,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e3208230-7d7f-4af9-9691-f4d6ee98b279,797,,,"[10.1, 11.4]",3920394,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Back,35,Morocco,788,['003ebcf9-5afd-4426-a418-945225e70c70'],1,,,,,,,,,,,,,,,,Tanzania,4953,00:18:01.285,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,59e796e6-65c3-4d30-8c1d-f7e59090b6ec,818,,,"[114.4, 70.4]",3920394,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,36,Tanzania,4953,['3104cfbc-65df-4b90-9da6-bd70cd61a53e'],11,,,,,,,,,,,,,,,,Morocco,788,00:18:11.043,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,020b39e1-1944-40b9-9d3d-9b42382f5b58,851,,,"[21.7, 23.0]",3920394,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Center Defensive Midfield,37,Morocco,788,['a7e33394-69b6-4b4a-93cf-79a25d3a8cdb'],41,,,,,,,,,,,,,,,,Tanzania,4953,00:18:41.037,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ddea05ee-e69a-4b3d-ad4a-56aa04193831,946,,,"[84.3, 72.6]",3920394,20,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,39,Tanzania,4953,['c9a064b5-bdb1-4a79-a5e6-1f34f5d7a945'],6,,,,,,,,,,,,,,,,Morocco,788,00:20:06.063,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bca3deac-600a-40e2-a03a-0c62dcccd677,1159,,,"[2.9, 54.7]",3920394,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mudathiri Yahya,136057.0,Right Center Midfield,46,Morocco,788,['f6c13eac-25ea-4a07-8675-4e8ca566e3fc'],36,,,,,,,,,,,,,,,,Tanzania,4953,00:27:36.437,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,4ede0cb7-bd61-4152-ac4b-f897e1555f2e,1198,,,"[58.4, 64.1]",3920394,30,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,49,Morocco,788,,45,,,,,,,,,,,,,,,,Morocco,788,00:30:45.130,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,04d18d23-c3fc-4a3c-aceb-5cef2bfeb302,1325,,,"[8.4, 43.0]",3920394,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Haji Mnoga,51494.0,Right Back,56,Morocco,788,['b007fa62-9061-4df2-b605-cb9dd05d99f6'],35,,,,,,,,,,,,,,,,Tanzania,4953,00:36:35.143,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,81d1571a-e12c-4ea7-93a4-5d8c30b09b72,1373,,,"[70.8, 71.8]",3920394,37,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,58,Morocco,788,,14,,,,,,,,,,,,,,,,Morocco,788,00:37:14.169,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f6abbe1f-819c-49aa-abd0-5dbf64caa6c6,1380,,,"[44.2, 71.4]",3920394,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nayef Aguerd,12149.0,Right Center Back,59,Tanzania,4953,['bfeabe20-47b1-49ce-9fb9-593ce53a293f'],40,,,,,,,,,,,,,,,,Morocco,788,00:37:40.540,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,f52428b9-d1c1-4f42-97a0-5145e559b483,1456,,,"[75.8, 3.8]",3920394,39,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Novatus Dismas Miroshi,136055.0,Left Center Midfield,65,Morocco,788,['439a72fc-a107-4b1d-a53c-87c9f50e2f37'],31,,,,,,,,,,,,,,,,Tanzania,4953,00:39:31.849,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ee888367-9dc6-4ccd-9d80-62e7df57b8aa,1652,,,"[117.7, 61.8]",3920394,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Selim Amallah,23774.0,Left Center Midfield,73,Tanzania,4953,['1770cc51-9622-4b0c-b8cc-4045a9444b87'],46,,,,,,,,,,,,,,,,Morocco,788,00:43:46.648,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bbff756e-13e1-4da9-a9d3-af61e2079e8c,1670,,,"[8.0, 7.5]",3920394,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,74,Morocco,788,['8a9145d8-2a00-44d3-9b7e-6eed00f1bf43'],58,,,,,,,,,,,,,,,,Tanzania,4953,00:43:58.834,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,78c10e86-3823-4529-b6d7-e00d8a94068c,1675,,,"[8.9, 7.7]",3920394,44,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,74,Morocco,788,['42b35b67-67dc-463d-929e-0f914dcdccfd'],2,,,,,,,,,,,,,,,,Tanzania,4953,00:44:02.606,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5cf53b1b-d16f-434c-a1b3-76935c2daa65,1686,,,"[17.9, 25.6]",3920394,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Novatus Dismas Miroshi,136055.0,Left Center Midfield,75,Morocco,788,['6c028659-e587-42fa-9927-a9ec5edafe1d'],23,,,,,,,,,,,,,,,,Tanzania,4953,00:44:23.903,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0cbbd4ff-f6e2-4247-8d08-b8d8e173ad16,2227,,,"[68.8, 6.1]",3920394,58,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdessamad Ezzalzouli,149714.0,Left Midfield,108,Tanzania,4953,['6b242a00-e680-4902-8d1f-990df45e4166'],10,,,,,,,,,,,,,,,,Morocco,788,00:13:10.843,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d119efd5-76c4-43de-b4d0-550322e68694,2295,,,"[13.1, 45.3]",3920394,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,110,Morocco,788,['e508448c-59d8-4845-89a8-b53879d6877e'],29,,,,,,,,,,,,,,,,Tanzania,4953,00:14:29.242,Block,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,d5bd3ec4-7872-41b1-ab31-1fd27d575ff2,2671,,,"[105.2, 23.7]",3920394,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Midfield,128,Morocco,788,['53eaa9f1-6fc8-466f-939c-b0f7a30408b7'],36,,,,,,,,,,,,,,,,Morocco,788,00:28:36.589,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,001aa555-e60c-43d4-b68b-f0acc46d9395,2677,,,"[5.7, 68.6]",3920394,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,128,Morocco,788,['c4e70463-0b4f-446e-ae24-ebe48cd595b6'],39,,,,,,,,,,,,,,,,Tanzania,4953,00:28:39.930,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,39e72252-2f47-4fdf-9046-936384eb9051,2680,,,"[106.3, 11.3]",3920394,73,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Adli,33401.0,Left Midfield,128,Morocco,788,['b916afba-c6e4-4933-bab4-e6dd2d4c7cd2'],42,,,,,,,,,,,,,,,,Morocco,788,00:28:42.051,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c06e5c19-7621-40bd-870d-a9a4a597fb05,2742,,,"[68.7, 69.9]",3920394,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,131,Morocco,788,,26,,,,,,,,,,,,,,,,Tanzania,4953,00:30:26.553,Block,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,94a062ed-2230-41f0-b8ca-7b4e051a1348,2788,,,"[30.5, 3.9]",3920394,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles M'Mombwa,80307.0,Left Wing,132,Morocco,788,['6fcd1e7e-631f-44e6-b943-eddeee64ed01'],17,,,,,,,,,,,,,,,,Tanzania,4953,00:31:17.032,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,927740cb-1d2c-4fce-b03d-03ba6b1afbd5,2858,,,"[4.1, 28.1]",3920394,78,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Himid Mao Mkami,86067.0,Left Defensive Midfield,133,Tanzania,4953,['0d20fd15-3d81-4fbf-a163-0b678066e150'],53,,,,,,,,,,,,,,,,Tanzania,4953,00:33:53.036,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d69e474c-ed85-498f-81a1-252f1725862a,2960,,,"[9.0, 23.3]",3920394,83,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles M'Mombwa,80307.0,Left Wing,136,Morocco,788,['d161d33f-6d7a-4aaf-8aa6-2884f6605f85'],4,,,,,,,,,,,,,,,,Tanzania,4953,00:38:04.659,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c4241f1b-e7f4-476e-9532-4f9bcb2c93db,2996,,,"[26.8, 52.3]",3920394,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faisal Salum Abdalla,103268.0,Right Defensive Midfield,140,Morocco,788,['86b8a32a-bb6f-491d-a8a9-a133020b71a4'],41,,,,,,,,,,,,,,,,Tanzania,4953,00:40:41.327,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,70adca3c-9c34-449e-9e8b-8418aed639be,3005,,,"[5.6, 50.3]",3920394,85,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,140,Morocco,788,['2ec42077-e7ab-4919-8a00-4342f9eba21e'],46,,,,,,,,,,,,,,,,Tanzania,4953,00:40:46.155,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3a829d7f-6d25-4b1b-a098-0e37dfed36bf,3247,,,"[38.7, 54.0]",3920394,90,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,148,Tanzania,4953,['c76da751-38a7-48ec-9127-d01ff15666bf'],10,,,,,,,,,,,,,,,,Morocco,788,00:45:10.464,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,60223b88-9a86-42e0-8591-1ff05bc7ad19,3299,,,"[7.3, 40.4]",3920394,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ibrahim Abdallah Hamad,389092.0,Left Center Back,150,Morocco,788,['57dd5035-db59-40ee-a351-c1016e1a44bb'],40,,,,,,,,,,,,,,,,Tanzania,4953,00:46:40.984,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,24f18e3d-6b00-4400-8b34-90cc7e11141b,3317,,,"[49.8, 71.5]",3920394,92,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amine Harit,5243.0,Right Center Midfield,152,Tanzania,4953,['aec61372-a60f-4ed2-9cfb-170a7e9a8dc7'],27,,,,,,,,,,,,,,,,Morocco,788,00:47:27.104,Block,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,51d25f7c-4f9f-4a86-b9c8-4c9b10098ac0,69,,Success In Play,"[20.0, 28.1]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,5,Morocco,788,['a6357507-8dd2-4b1b-84ea-7443339bdf67'],27,,,,,,,,,,,,,,,,Tanzania,4953,00:01:27.924,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fd5d5ace-46f7-42e0-84dc-ed8a01340b02,87,,Lost Out,"[49.4, 71.0]",3920394,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,6,Tanzania,4953,"['fc9ff430-b3dc-487a-968d-32d747b4d435', '61d6d99f-d8e0-49c9-8376-3a548b626954']",41,,,,,,,,,,,,,,,,Morocco,788,00:01:41.315,Interception,True
