50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.598208,,,,,,,,,,,,,bf3d6d76-9b30-4e45-adad-939add0233d9,1424,,"[14.0, 63.7]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,81,Mauritania,4932,"['27405b21-9833-4345-8d0b-9b953250a2f4', '7fa21ef8-003a-4383-863b-b1f73729cb0b']",3,,,,,,,,,,,,,,,,,,,Angola,4901,00:47:03.680,Pressure,
,,,,,,,,,,,,,,,,,0.58888,,,,,,,,,,,,,d921326d-f028-4625-b664-49afa0fee0c2,1427,,"[19.3, 65.4]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,81,Mauritania,4932,"['958432ce-e1fe-48d0-9748-04287f5dfd12', 'd741ad34-4772-4447-a8e1-8327c1d8edc1', 'c5d77263-8de4-4768-9fa3-82aa8a2a8690', '27405b21-9833-4345-8d0b-9b953250a2f4']",4,,,,,,,,,,,,,,,,,,,Angola,4901,00:47:04.738,Pressure,
,,,,,,,,,,,,,,,,,4.680726,,,,,,,,,,,,,9920ce57-41e3-4927-8311-23232268f4ee,1432,,"[21.8, 62.7]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,81,Mauritania,4932,,7,,,,,,,,,,,,,,,,,,,Angola,4901,00:47:07.091,Pressure,
,,,,,,,,,,,,,,,,,0.791645,,,,,,,,,,,,,3497413b-598e-4873-96c1-5845cf778aa7,1433,,"[16.7, 63.0]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,81,Mauritania,4932,,11,,,,,,,,,,,,,,,,,,,Angola,4901,00:47:11.002,Pressure,
,,,,,,,,,,,,,,,,,1.259221,,,,,,,,,,,,,406649ae-b7f3-4c24-83d8-f5981f790a95,1434,,"[8.7, 60.4]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,81,Mauritania,4932,['c33b3f16-d80f-42b5-bdc4-e8e1b90b1330'],12,,,,,,,,,,,,,,,,,,,Angola,4901,00:47:12.188,Pressure,
,,,,,,,,,,,,,,,,,1.076105,,,,,,,,,,,,,a8c700dd-40b7-4891-93b9-707fbd669145,1443,,"[23.9, 56.7]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Keita,264956.0,Right Back,82,Angola,4901,['950b159f-27b2-4bf2-8a3c-d75a95021a23'],24,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:47:24.390,Pressure,
,,,,,,,,,,,,,,,,,1.654068,,,,,,,,,,,,,e97552f1-0092-4570-9c8f-58064fa0bc34,1459,,"[50.2, 64.4]",3920403,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahima Keita,264956.0,Right Back,84,Angola,4901,"['e079ff27-e7df-4546-9634-378e6dc50bc5', 'e1d1535e-cf85-4f78-94c9-de59b5603e7c']",33,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:48:33.024,Pressure,
,,,,,,,,,,,,,,,,,2.913775,,,,,,,,,,,,,53a10e12-575f-4be4-8046-bf067451ce0e,1465,,"[36.5, 79.0]",3920403,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahima Keita,264956.0,Right Back,84,Angola,4901,['56dfb076-d908-4156-a61f-7e1b64eb510b'],36,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:48:36.654,Pressure,
,,,,,,,,,,,,,,,,,0.332324,,,,,,,,,,,,,72115d31-f28c-4197-82dd-809e34dd0ad9,1469,,"[6.6, 42.2]",3920403,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lamine Ba,264954.0,Left Center Back,84,Angola,4901,['63f4fd3c-6827-4134-9851-131910a6e0d2'],41,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:48:41.265,Pressure,
,,,,,,,,,,,,,,,,,0.591005,,,,,,,,,,,,,bf415ed9-9a7b-4ac7-b7f1-30fd8c65aab2,1483,,"[42.3, 32.2]",3920403,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Guessouma Fofana,3255.0,Center Defensive Midfield,84,Angola,4901,"['bb4ef8b4-2118-4efa-a61c-972bde4f0b94', '896782fd-0131-4441-9b3e-b9aa673305ae']",52,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:48:52.697,Pressure,
,,,,,,,,,,,,,,,,,0.469972,,,,,,,,,,,,,30a9a99e-214a-48e6-b56c-382a697781c8,1492,,"[53.0, 41.5]",3920403,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,85,Mauritania,4932,"['9ccde44a-dcdb-4bcf-b0b2-15891b274d21', '016b94fb-0a09-45f1-bfd0-2547e708bc00']",59,,,,,,,,,,,,,,,,,,,Angola,4901,00:48:59.589,Pressure,
,,,,,,,,,,,,,,,,,0.447446,,,,,,,,,,,,,2f674ea6-a4d8-47ea-bd2a-b77b6790661e,1507,,"[63.6, 40.3]",3920403,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pape Ibnou Bâ,45064.0,Center Forward,87,Angola,4901,"['8caf59a7-e78e-4c4d-b4ca-a02437657852', '04402f0d-17e9-4aaf-a3b7-1192a0409389']",3,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:00:03.543,Pressure,
,,,,,,,,,,,,,,,,,1.97184,,,,,,,,,,,,,5ff179b8-0173-4957-b4ab-b160a90e0c8d,1514,,"[58.1, 59.2]",3920403,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pape Ibnou Bâ,45064.0,Center Forward,87,Angola,4901,"['c1db1c1f-15f3-4d87-9cdf-be295a396a2b', 'b0d18701-ce55-493d-ac38-507c22fbfad5']",8,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:00:08.403,Pressure,
,,,,,,,,,,,,,,,,,0.316315,,,,,,,,,,,,,98fbfa8f-e250-4c40-a219-23c946f0d095,1529,,"[30.6, 73.6]",3920403,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Keita,264956.0,Right Back,88,Angola,4901,,30,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:00:30.078,Pressure,
,,,,,,,,,,,,True,,,,,1.083389,,,,,,,,,,,,,e974eaf5-9dea-4606-9ae9-633947b04ccf,1533,,"[83.1, 5.9]",3920403,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,89,Mauritania,4932,"['a86010c1-1503-4e53-85bc-23532578d52a', '2ad2c9d3-6614-439f-b2cc-8ea19e950a9e', '00a560a0-193d-4e9b-b67f-ca147ba0b9a6']",31,,,,,,,,,,,,,,,,,,,Angola,4901,00:00:31.495,Pressure,
,,,,,,,,,,,,True,,,,,0.599065,,,,,,,,,,,,,48b92fd5-9e5f-4e44-8424-6a34c5910723,1536,,"[80.8, 5.9]",3920403,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Núrio Domingos Matias Fortuna,23873.0,Left Back,89,Mauritania,4932,['2ad2c9d3-6614-439f-b2cc-8ea19e950a9e'],31,,,,,,,,,,,,,,,,,,,Angola,4901,00:00:31.913,Pressure,
,,,,,,,,,,,,,,,,,0.821015,,,,,,,,,,,,,b3043972-e0c1-40e1-aab0-4e6d8237d655,1549,,"[87.1, 51.6]",3920403,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deivi Miguel Vieira,389328.0,Right Wing,89,Mauritania,4932,"['7d547d9d-018c-405c-8f55-46ac1df1a9b4', '5d3cc5e7-04ef-42d3-a1e0-acfa6d2cb44a']",41,,,,,,,,,,,,,,,,,,,Angola,4901,00:00:41.863,Pressure,
,,,,,,,,,,,,,,,,,1.204106,,,,,,,,,,,,,6dc1155a-29d2-4da8-9e9a-1fc5200d3fa1,1556,,"[58.7, 76.5]",3920403,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,89,Mauritania,4932,"['16798617-f5b8-492a-b5d1-9bf383b1b4a7', 'b58719ed-b784-436f-a8f3-a32049beee3a']",52,,,,,,,,,,,,,,,,,,,Angola,4901,00:00:52.466,Pressure,
,,,,,,,,,,,,,,,,,0.537411,,,,,,,,,,,,,21e162a3-54fb-4bb5-9f58-67d214e72da1,1560,,"[52.7, 25.4]",3920403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Núrio Domingos Matias Fortuna,23873.0,Left Back,90,Mauritania,4932,"['00fa0bd7-0dac-4373-8f69-0b1e00cac211', '3b63acf4-5905-463a-bd7c-cc9ac8a97d50']",11,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:11.359,Pressure,
,,,,,,,,,,,,True,,,,,1.609609,,,,,,,,,,,,,239c532e-d6b0-403c-9502-23d03ba7267b,1574,,"[106.2, 62.0]",3920403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Keita,264956.0,Right Back,90,Mauritania,4932,"['540f0664-0b98-4330-a6c2-f7c8e8a079fa', '772acc69-dfd8-4bbe-8969-c9d10a6b4c84']",20,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:01:20.443,Pressure,
,,,,,,,,,,,,True,,,,,1.679996,,,,,,,,,,,,,667a58c1-cf2d-4bcc-b99c-22c3a5f52970,1576,,"[56.9, 71.4]",3920403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Keita,264956.0,Right Back,90,Mauritania,4932,"['56c46f40-6e4b-4048-af10-f225cbd61e87', 'd5f9e0b1-5efb-48ba-9678-a01af21bce46', '563a3f62-3441-416a-8ff9-44e1c3dfa1ec']",23,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:01:23.420,Pressure,
,,,,,,,,,,,,,,,,,0.463181,,,,,,,,,,,,,1ff5ccfb-4753-40f8-ae5b-4e5a33239a23,1595,,"[51.6, 53.0]",3920403,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bodda Mouhsine,146933.0,Left Center Midfield,91,Angola,4901,"['5136ea4c-c3b1-4bad-8674-ac32c4f96c39', '9f10398e-88ed-4c93-a270-050b15c37721']",58,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:01:58.424,Pressure,
,,,,,,,,,,,,,,,,,0.536914,,,,,,,,,,,,,d6286051-9776-4035-be79-9a9ceffc878c,1603,,"[68.2, 30.7]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pape Ibnou Bâ,45064.0,Center Forward,91,Angola,4901,"['3601e05d-3f10-42aa-bf61-f2dc5d2bd43d', '834d6832-e070-4c92-85a5-45518145c68d']",9,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:09.785,Pressure,
,,,,,,,,,,,,,,,,,0.590533,,,,,,,,,,,,,f8a6ff7c-09ee-4dde-b1af-d2976355f2a9,1614,,"[62.5, 32.1]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bodda Mouhsine,146933.0,Left Center Midfield,91,Angola,4901,['c70aeb1c-118b-4657-8a56-6053ef4fa72b'],21,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:21.116,Pressure,
,,,,,,,,,,,,,,,,,1.22161,,,,,,,,,,,,,4407e469-118f-4431-b42e-e7d1e405d9dd,1627,,"[40.1, 10.7]",3920403,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aboubakary Koita,23892.0,Left Midfield,91,Angola,4901,['7ee7b1fd-6ba6-4e08-a698-d7d2290dccba'],38,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:38.217,Pressure,
,,,,,,,,,,,,,,,,,0.813704,,,,,,,,,,,,,ed785f5e-9511-4de7-ae09-a1d7923a7ffd,1648,,"[69.1, 51.2]",3920403,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jacinto Muondo Dala,10577.0,Left Wing,93,Mauritania,4932,"['3a1af29c-ce41-42c8-931a-f6055a6d332e', 'f46daa05-2618-4709-b57a-fe597f92260e', '39738e07-b5af-4f7f-b8e2-78c54b6d4ef0']",7,,,,,,,,,,,,,,,,,,,Angola,4901,00:04:07.170,Pressure,
,,,,,,,,,,,,True,,,,,0.590799,,,,,,,,,,,,,effebd8a-6b7f-4f0b-8444-10edb52b8f7a,1654,,"[29.9, 29.1]",3920403,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Guessouma Fofana,3255.0,Center Defensive Midfield,93,Mauritania,4932,['2c913e8b-1d1d-47e3-bafb-c193337b5d83'],10,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:04:10.838,Pressure,
,,,,,,,,,,,,,,,,,0.758831,,,,,,,,,,,,,9b2cbd30-cdd7-4c67-b97c-46cc921c63c1,1655,,"[10.2, 44.7]",3920403,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nouh Mohamed El Abd,389294.0,Right Center Back,93,Mauritania,4932,,13,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:04:13.149,Pressure,
,,,,,,,,,,,,True,,,,,0.800831,,,,,,,,,,,,,517f12c4-5c9c-48b8-b3b0-7193883fd7ab,1672,,"[88.4, 70.6]",3920403,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pape Ibnou Bâ,45064.0,Center Forward,94,Mauritania,4932,['addbb479-a877-49fa-a0d2-53c7fe976ead'],49,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:05:49.849,Pressure,
,,,,,,,,,,,,,,,,,4.290711,,,,,,,,,,,,,f7f39c1a-9b78-49a0-8a8a-fbff97888da4,1674,,"[95.4, 9.2]",3920403,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jacinto Muondo Dala,10577.0,Left Wing,94,Mauritania,4932,"['f309d234-ebcb-4c73-a80d-d0917d1d96d6', 'fa531db9-4a9a-4ae9-86cb-f62712b485d8', '9a82fd73-39ff-4fd6-8649-7918ed25274d']",54,,,,,,,,,,,,,,,,,,,Angola,4901,00:05:54.908,Pressure,
,,,,,,,,,,,,,,,,,0.463154,,,,,,,,,,,,,94928ff1-d3ef-4c38-bb14-94ffde7a4a45,1718,,"[64.5, 22.3]",3920403,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,95,Mauritania,4932,['5e6cbbaa-ac1b-46a5-8b76-41c961d069a9'],59,,,,,,,,,,,,,,,,,,,Angola,4901,00:06:59.762,Pressure,
,,,,,,,,,,,,,,,,,0.634798,,,,,,,,,,,,,7951b70b-a3db-45e2-a36e-c365155c965b,1721,,"[44.6, 22.5]",3920403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,95,Mauritania,4932,"['2ea4447c-9885-4da6-97fb-058b42cf736c', '61967c4b-02a1-42b4-adfe-e09982e8d0a1', 'e42bfffc-5879-4396-97b9-64ad660aa1bf']",1,,,,,,,,,,,,,,,,,,,Angola,4901,00:07:01.353,Pressure,
,,,,,,,,,,,,True,,,,,0.466478,,,,,,,,,,,,,ab7765ef-f9ae-4710-8b66-c9bfdac9f996,1732,,"[83.5, 55.6]",3920403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pape Ibnou Bâ,45064.0,Center Forward,96,Angola,4901,['086c3511-d5e4-45c6-8aa7-c0c6e6aa70d3'],6,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:07:06.847,Pressure,
,,,,,,,,,,,,True,,,,,0.184219,,,,,,,,,,,,,b13b47b6-c7b5-410f-a8d5-b2b7206c5d1f,1734,,"[75.8, 55.4]",3920403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omaré Gassama,341163.0,Right Center Midfield,96,Angola,4901,,7,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:07:07.916,Pressure,
,,,,,,,,,,,,,,,,,1.050831,,,,,,,,,,,,,a62d0f77-16a1-4112-96e4-ddcc97464e2c,1742,,"[13.6, 25.2]",3920403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khadim Diaw,389292.0,Left Back,96,Angola,4901,"['f90969b5-421c-43e1-ae23-ffe65c200850', 'ef87d788-950d-4119-8691-2e7045634f5f', '2a0bc3d2-4894-4520-bf0d-8289d3e9b3b1', '686407fe-77aa-400c-9e07-92a2cf463af2']",18,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:07:18.899,Pressure,
,,,,,,,,,,,,True,,,,,0.662557,,,,,,,,,,,,,606bde0e-1c66-4215-a485-87387290832e,1752,,"[106.5, 54.0]",3920403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deivi Miguel Vieira,389328.0,Right Wing,96,Angola,4901,['fe49d0bb-3efa-4996-a23c-f5fd8c2ee35a'],22,,,,,,,,,,,,,,,,,,,Angola,4901,00:07:22.894,Pressure,
,,,,,,,,,,,,,,,,,0.322263,,,,,,,,,,,,,9f1b674c-5d60-4f2b-aef6-db00cfaf6eb2,1757,,"[4.7, 25.9]",3920403,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khadim Diaw,389292.0,Left Back,96,Angola,4901,['60dde234-80d7-4397-a18c-5287194c9829'],26,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:07:26.929,Pressure,
,,,,,,,,,,,,,,,,,0.695647,,,,,,,,,,,,,9756a1cb-176b-426d-b588-2ab753f9aeb1,1772,,"[60.5, 16.8]",3920403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,98,Mauritania,4932,"['278da552-204e-4ca5-a749-8ccb66d2d432', 'e9d33b84-a8e2-4fec-9280-f3f32e376433']",0,,,,,,,,,,,,,,,,,,,Angola,4901,00:09:00.371,Pressure,
,,,,,,,,,,,,,,,,,1.41078,,,,,,,,,,,,,95eb7ba1-9f92-4bbc-ae73-5f81eb0f5c44,1776,,"[54.9, 4.1]",3920403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,98,Mauritania,4932,"['97bc6e79-bdf8-4314-8800-b8696c7ab55a', 'b2182c66-9025-4e47-8794-edbbdc2a13a8']",2,,,,,,,,,,,,,,,,,,,Angola,4901,00:09:02.282,Pressure,
,,,,,,,,,,,,,,,,,3.721165,,,,,,,,,,,,,e7ee81f9-2b7d-4876-95e2-7453f707680e,1782,,"[85.9, 26.7]",3920403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacinto Muondo Dala,10577.0,Left Wing,99,Angola,4901,"['dc944688-b1c8-4514-9c10-734b6598805a', '22239c50-4ae7-41d8-9a8f-d60067bfad57']",32,,,,,,,,,,,,,,,,,,,Angola,4901,00:09:32.397,Pressure,
,,,,,,,,,,,,,,,,,1.367758,,,,,,,,,,,,,c47a1056-f280-4165-8194-e7441cf0c946,1791,,"[25.8, 72.1]",3920403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deivi Miguel Vieira,389328.0,Right Wing,100,Mauritania,4932,['8a4bccf9-0069-4b28-82d3-650b3c6db701'],43,,,,,,,,,,,,,,,,,,,Angola,4901,00:09:43.096,Pressure,
,,,,,,,,,,,,True,,,,,0.32582,,,,,,,,,,,,,f14c4e52-1928-4db4-9971-489649e45c2b,1795,,"[90.8, 10.9]",3920403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aboubakary Koita,23892.0,Left Midfield,101,Angola,4901,"['d2b79a0e-7330-40a8-8ace-9085de91abef', 'aba3b29b-83d8-46f6-9f78-592bed0b4bd7']",47,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:09:47.818,Pressure,
,,,,,,,,,,,,True,,,,,0.806677,,,,,,,,,,,,,66971f43-482b-4688-8bf0-3dc7a4a7166c,1799,,"[93.3, 20.8]",3920403,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aboubakary Koita,23892.0,Left Midfield,101,Angola,4901,"['5201a643-d40e-47e5-a1a0-76d49e72c82e', '14c1ece2-7132-44c5-9435-e537de2b224e']",49,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:09:49.004,Pressure,
,,,,,,,,,,,,,,,,,0.2103,,,,,,,,,,,,,37684a0c-f0d6-4e4d-a8a5-f4de95547e39,1810,,"[29.3, 11.9]",3920403,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guessouma Fofana,3255.0,Center Defensive Midfield,102,Angola,4901,,20,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:20.714,Pressure,
,,,,,,,,,,,,,,,,,0.380171,,,,,,,,,,,,,996af24d-9c58-4fe3-ad2c-9288908a44c9,1825,,"[47.2, 58.0]",3920403,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bodda Mouhsine,146933.0,Left Center Midfield,103,Angola,4901,"['5282331d-993a-43e1-9208-319ef66656d1', '3cb1c37e-d063-43c2-ad55-b0f940a2055e']",45,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:45.431,Pressure,
,,,,,,,,,,,,,,,,,0.339458,,,,,,,,,,,,,28a3cc28-9d5e-41e1-bb9d-4e7975c4dc34,1829,,"[37.4, 63.3]",3920403,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidi Bouna Sidi Amar,416907.0,Right Midfield,103,Angola,4901,['315ed446-940a-4631-acf0-44382aa49e70'],46,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:46.974,Pressure,
,,,,,,,,,,,,,,,,,0.324764,,,,,,,,,,,,,4a1ec599-64d2-4a4b-867d-13e0d1a4392a,1834,,"[55.9, 60.2]",3920403,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bodda Mouhsine,146933.0,Left Center Midfield,103,Angola,4901,"['c91016fd-762c-4106-952e-d382861aa4d6', 'd1d774c8-150a-44c9-a81a-71a8da64cd01']",51,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:10:51.666,Pressure,
,,,,,,,,,,,,,,,,,1.442603,,,,,,,,,,,,,ca296745-654e-4c38-a622-0f898f550c40,1848,,"[48.7, 7.7]",3920403,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Núrio Domingos Matias Fortuna,23873.0,Left Back,104,Mauritania,4932,"['b3f2e956-ad3e-49b5-b768-fb875ae3f5db', '8ef0b8d1-6a41-4b64-9426-02e18e903b0f', '4501e562-7c41-4070-8ed6-58e64210dfd0']",10,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:10.975,Pressure,
,,,,,,,,,,,,True,,,,,0.802332,,,,,,,,,,,,,74729213-9100-41ea-a8e9-3a2890bd58aa,1861,,"[40.2, 21.7]",3920403,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,106,Mauritania,4932,"['b795cd73-40c8-490a-9b2c-aed6098795a9', '7de3f489-4e87-404a-9f34-23b80d5de070']",22,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:22.961,Pressure,
,,,,,,,,,,,,True,,,,,3.854662,,,,,,,,,,,,,0cc33999-eae4-4ba5-b79b-03e607f50605,1868,,"[34.8, 22.5]",3920403,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,106,Mauritania,4932,"['2ed4a1ff-3c1f-4102-9f1a-29f7f6890f4d', 'e2f883ab-ad54-4de4-8397-4fc0bd8ecaad']",26,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:26.094,Pressure,
,,,,,,,,,,,,,,,,,0.574949,,,,,,,,,,,,,be3e8020-f042-40b0-9661-623f96f79369,1883,,"[45.4, 29.8]",3920403,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,107,Mauritania,4932,"['7dfa8b70-45ab-4a63-93b1-2ebc312a0ce3', '309d8923-7988-4586-9335-9ea73fe3e884']",49,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:49.036,Pressure,
,,,,,,,,,,,,,,,,,2.806484,,,,,,,,,,,,,0b43ab43-d176-4452-8288-154ee298ec8a,1887,,"[44.8, 64.1]",3920403,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deivi Miguel Vieira,389328.0,Right Wing,107,Mauritania,4932,"['05af2cb5-5c2a-41c7-b45d-ffe5ee9cc076', 'cf6737ba-158b-4655-9658-3663208272dc']",51,,,,,,,,,,,,,,,,,,,Angola,4901,00:11:51.513,Pressure,
,,,,,,,,,,,,,,,,,0.60876,,,,,,,,,,,,,60bc2fb3-7b86-49c4-81ac-5227fa2fc1e8,1901,,"[51.3, 18.8]",3920403,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,107,Mauritania,4932,"['88a3df47-420f-44ca-985a-a0b609ec6ba5', '2f7d428c-3036-42f2-977a-fd6014b6454a', '7768a796-3a09-46fa-9858-5924daba57b5']",6,,,,,,,,,,,,,,,,,,,Angola,4901,00:12:06.885,Pressure,
,,,,,,,,,,,,,,,,,0.571399,,,,,,,,,,,,,6b53e8a5-af0e-4fcd-bb8f-1d25a6a037e5,1931,,"[41.0, 75.5]",3920403,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,107,Mauritania,4932,['193a6e99-fc30-49cd-be8d-60de094fe857'],35,,,,,,,,,,,,,,,,,,,Angola,4901,00:12:35.363,Pressure,
