50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.94929,,,,,,,,,,,,,,d4e3ac24-72e6-423c-88e9-e66c292722d5,1810,,"[112.4, 25.0]",3922356,56,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yoane Wissa,7294.0,Left Midfield,97,Congo DR,4881,['e7fa7155-386c-495b-a453-a9b0d2a09285'],23,,Left Foot,,"[120.0, 28.9, 5.6]",True,"[{'location': [119.1, 37.3], 'player': {'id': 182573, 'name': 'Ibrahim Kone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.2, 36.8], 'player': {'id': 47351, 'name': 'Morgan Guilavogui'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.1, 41.2], 'player': {'id': 4267, 'name': 'Mouctar Diakhaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.9, 34.4], 'player': {'id': 8284, 'name': 'Amadou Diawara'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.1, 45.5], 'player': {'id': 132711, 'name': 'Sekou Oumar Sylla'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [115.6, 37.4], 'player': {'id': 7360, 'name': 'Julian Jeanvier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.6, 32.9], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 33.6], 'player': {'id': 8505, 'name': 'Naby Deco Keïta'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 31.4], 'player': {'id': 8454, 'name': 'Mohamed Bayo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.3, 27.0], 'player': {'id': 176683, 'name': 'Ibrahim Diakité'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.6, 70.2], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [108.2, 41.6], 'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.7, 53.3], 'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.0, 30.6], 'player': {'id': 23785, 'name': ""Théo Bongonda Mbul'Ofeko Batombo""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.8, 49.0], 'player': {'id': 35684, 'name': 'Meschak Elia'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [115.0, 42.3], 'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 37.9], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",80ee6c14-d951-4e6f-a5a9-fbe0bb8a2c36,Off T,0.033784896,Half Volley,Open Play,,,,,,Congo DR,4881,00:11:23.000,Shot,
,,,,,,,,,,,,,,,,,,0.399059,,,,,,,,,,,,,,5e2ddbd7-9bb9-4a94-9009-593304dccae3,1969,,"[108.1, 40.1]",3922356,64,,,,,,,,,,,,,,,,,,,,,,2,Other,Yoane Wissa,7294.0,Left Midfield,105,Congo DR,4881,['326ab6a0-66a3-4815-8e6b-ff9e2c44a23b'],24,,Right Foot,,"[120.0, 36.9, 0.9]",,,,Goal,0.7835,Normal,Penalty,,,,,,Congo DR,4881,00:19:24.061,Shot,
,,,,,,,,,,,,,,,,,,0.087454,,,,,,,,,,,,,,bf92fc4a-2c56-4fd7-b2c9-c046dc053bcc,2056,,"[113.5, 42.1]",3922356,69,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Serhou Guirassy,9102.0,Right Defensive Midfield,112,Guinea,4892,"['c5b7bb66-225d-481e-bc4f-5c9ddc2f2128', '8db05577-7c01-4a08-be0f-09ab0d0c1b9d']",18,True,Head,,"[115.8, 42.2, 1.1]",,"[{'location': [114.9, 41.4], 'player': {'id': 7360, 'name': 'Julian Jeanvier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.7, 42.3], 'player': {'id': 13329, 'name': 'Silas Katompa Mvumpa'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.0, 35.7], 'player': {'id': 30193, 'name': 'Gedeon Kalulu Kyatengwa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.1, 34.7], 'player': {'id': 406457, 'name': 'Facinet Conte'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.0, 32.6], 'player': {'id': 8454, 'name': 'Mohamed Bayo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.8, 4.7], 'player': {'id': 39559, 'name': 'Aguibou Camara'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [112.6, 30.8], 'player': {'id': 3138, 'name': 'Abdoulaye Touré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [114.2, 42.6], 'player': {'id': 4267, 'name': 'Mouctar Diakhaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.9, 41.7], 'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 41.4], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.3, 36.1], 'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.6, 17.5], 'player': {'id': 23785, 'name': ""Théo Bongonda Mbul'Ofeko Batombo""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.4, 31.3], 'player': {'id': 6862, 'name': 'Cédric Bakambu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.2, 31.7], 'player': {'id': 4412, 'name': 'Samuel Moutoussamy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.7, 42.3], 'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.3, 36.7], 'player': {'id': 7294, 'name': 'Yoane Wissa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [115.0, 46.5], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,Saved,0.10787171,Normal,Open Play,,,,,,Guinea,4892,00:24:18.580,Shot,True
,,,,,,,,,,,,,,,,,,1.523939,,,,,,,,,,,,,,30365b86-0be6-4a25-bd99-e379941d25e1,2320,,"[99.5, 2.9]",3922356,81,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Masuaku,3587.0,Left Back,129,Congo DR,4881,['51b04755-1436-40c7-bb3d-4a7ff12cc243'],30,,Left Foot,,"[120.0, 37.5, 2.4]",,"[{'location': [108.2, 44.7], 'player': {'id': 3138, 'name': 'Abdoulaye Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 39.3], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 39.0], 'player': {'id': 406457, 'name': 'Facinet Conte'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.5, 40.3], 'player': {'id': 182573, 'name': 'Ibrahim Kone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.7, 38.1], 'player': {'id': 4267, 'name': 'Mouctar Diakhaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.3, 36.0], 'player': {'id': 8454, 'name': 'Mohamed Bayo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.6, 20.1], 'player': {'id': 39559, 'name': 'Aguibou Camara'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.5, 31.7], 'player': {'id': 176683, 'name': 'Ibrahim Diakité'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.4, 41.4], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.9, 42.2], 'player': {'id': 7360, 'name': 'Julian Jeanvier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 14.6], 'player': {'id': 8505, 'name': 'Naby Deco Keïta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.7, 19.3], 'player': {'id': 23785, 'name': ""Théo Bongonda Mbul'Ofeko Batombo""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [93.3, 32.7], 'player': {'id': 4412, 'name': 'Samuel Moutoussamy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [105.6, 48.2], 'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.5, 43.7], 'player': {'id': 24826, 'name': 'Simon Bokote Banza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.2, 32.9], 'player': {'id': 7294, 'name': 'Yoane Wissa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [110.2, 37.0], 'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.2, 33.4], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,Goal,0.007285921,Normal,Free Kick,,,,,,Congo DR,4881,00:36:30.528,Shot,
,,,,,,,,,,,,,,,,,,0.072163,,,,,,,,,,,,,,380c7bc8-4e7e-49b9-8456-3b34b621bd3d,2615,,"[107.2, 45.0]",3922356,92,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Jeanvier,7360.0,Left Center Back,146,Guinea,4892,"['6553ea7d-b5ee-439e-b73f-b211a5049ae0', '09d2ab21-eb20-492d-8995-e9a3cdfacbb3']",31,,Right Foot,,"[108.1, 44.7]",,"[{'location': [118.7, 41.4], 'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.0, 57.4], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.9, 60.8], 'player': {'id': 4939, 'name': 'Joris Kayembe Ditu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [113.7, 37.2], 'player': {'id': 24826, 'name': 'Simon Bokote Banza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.9, 47.1], 'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 44.1], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.4, 45.5], 'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.3, 44.4], 'player': {'id': 4753, 'name': 'Aaron Tshibola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.4, 35.4], 'player': {'id': 30193, 'name': 'Gedeon Kalulu Kyatengwa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 39.4], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.2, 31.1], 'player': {'id': 406457, 'name': 'Facinet Conte'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [96.3, 49.4], 'player': {'id': 4267, 'name': 'Mouctar Diakhaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.8, 59.2], 'player': {'id': 8505, 'name': 'Naby Deco Keïta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.6, 46.2], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Blocked,0.044264343,Normal,Open Play,,,,,,Guinea,4892,00:47:31.670,Shot,
,,,,,,,,,,,,,,,,,,0.096733,,,,,,,,,,,,,,67fdfc7b-7dd7-4b34-8773-7c1c0024329a,2621,,"[111.7, 40.9]",3922356,93,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Serhou Guirassy,9102.0,Left Center Forward,147,Guinea,4892,"['23c8de02-85df-4840-943d-58cf336d0f96', '872457e6-5477-4eeb-9561-7bea95171399', '6ee00fce-0258-47fe-af69-5479f02363af']",10,True,Head,,"[112.6, 41.0]",,"[{'location': [111.7, 37.0], 'player': {'id': 4412, 'name': 'Samuel Moutoussamy'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.0, 38.6], 'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 34.8], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.3, 34.0], 'player': {'id': 30193, 'name': 'Gedeon Kalulu Kyatengwa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 45.3], 'player': {'id': 3138, 'name': 'Abdoulaye Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [119.4, 40.0], 'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.9, 32.8], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.3, 35.7], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.3, 34.0], 'player': {'id': 406457, 'name': 'Facinet Conte'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [110.1, 40.0], 'player': {'id': 7360, 'name': 'Julian Jeanvier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.8, 41.3], 'player': {'id': 4267, 'name': 'Mouctar Diakhaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [110.8, 42.3], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.5, 40.5], 'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.7, 50.0], 'player': {'id': 8505, 'name': 'Naby Deco Keïta'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.4, 43.3], 'player': {'id': 24826, 'name': 'Simon Bokote Banza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [113.1, 45.2], 'player': {'id': 4753, 'name': 'Aaron Tshibola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 44.7], 'player': {'id': 13329, 'name': 'Silas Katompa Mvumpa'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.2, 48.9], 'player': {'id': 4939, 'name': 'Joris Kayembe Ditu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",1cf19938-49d3-4fa4-ada7-fc13aa32c021,Blocked,0.07622342,Normal,Open Play,,,,,,Guinea,4892,00:48:10.326,Shot,True
,,,,,,,,,,,,,,,,,,0.475648,,,,,,,,,,,,,,eacbd226-ba3f-4942-9038-650cd19c0bdc,2627,,"[110.5, 37.0]",3922356,93,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julian Jeanvier,7360.0,Left Center Back,148,Guinea,4892,"['7fc613fd-2a7c-4447-9971-c294bd5b23ed', 'ca980491-ad19-425f-b6a9-e023070fef4e', 'cd0d877c-cc8f-4259-a0ad-6578fb6b9dba']",30,True,Head,,"[115.2, 37.2]",,"[{'location': [112.9, 33.0], 'player': {'id': 3044, 'name': 'Chancel Mbemba Mangulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.2, 36.9], 'player': {'id': 28415, 'name': 'Charles Pickel'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 39.6], 'player': {'id': 4753, 'name': 'Aaron Tshibola'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.6, 35.8], 'player': {'id': 30193, 'name': 'Gedeon Kalulu Kyatengwa'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.5, 39.8], 'player': {'id': 105946, 'name': 'Henoc Inonga Baka'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 48.9], 'player': {'id': 13329, 'name': 'Silas Katompa Mvumpa'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.6, 42.1], 'player': {'id': 24826, 'name': 'Simon Bokote Banza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [112.3, 47.7], 'player': {'id': 4939, 'name': 'Joris Kayembe Ditu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [112.1, 39.4], 'player': {'id': 3587, 'name': 'Arthur Masuaku'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 50.9], 'player': {'id': 4412, 'name': 'Samuel Moutoussamy'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.2, 39.0], 'player': {'id': 35413, 'name': 'Lionel Mpasi-Nzau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.8, 37.3], 'player': {'id': 3405, 'name': 'François Kamano'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.6, 38.9], 'player': {'id': 9102, 'name': 'Serhou Guirassy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.6, 50.8], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [112.8, 41.4], 'player': {'id': 4352, 'name': 'Issiaga Sylla'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [110.2, 36.4], 'player': {'id': 4267, 'name': 'Mouctar Diakhaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.5, 40.8], 'player': {'id': 3138, 'name': 'Abdoulaye Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",1a2ec198-29b0-4f84-aba3-f61363d24eb9,Blocked,0.05091769,Normal,Open Play,,,,,,Guinea,4892,00:48:30.903,Shot,True
,,,,,,,,,,,,,,,,,,0.907689,,,,,,,,,,,,,,7f942abb-ace8-4e45-8a5d-252702e70682,2670,,"[103.7, 43.8]",3922356,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Silas Katompa Mvumpa,13329.0,Right Midfield,151,Guinea,4892,"['bf1024af-44b4-4d09-b420-06daffd2de95', '473cb307-5a28-4dff-91c1-bea76a7a6289']",30,,Right Foot,,"[120.0, 41.2, 6.5]",,"[{'location': [96.2, 12.2], 'player': {'id': 131849, 'name': 'Antoine Conte'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 23.6], 'player': {'id': 4267, 'name': 'Mouctar Diakhaby'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.4, 41.9], 'player': {'id': 182573, 'name': 'Ibrahim Kone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.3, 17.7], 'player': {'id': 4939, 'name': 'Joris Kayembe Ditu'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.7, 37.9], 'player': {'id': 4412, 'name': 'Samuel Moutoussamy'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.4, 29.4], 'player': {'id': 24826, 'name': 'Simon Bokote Banza'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.3, 33.8], 'player': {'id': 3138, 'name': 'Abdoulaye Touré'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.3, 43.1], 'player': {'id': 7360, 'name': 'Julian Jeanvier'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,Off T,0.29562986,Normal,Open Play,,,,,,Congo DR,4881,00:49:30.021,Shot,True
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9431a061-a2dc-4f0a-b191-8d16de55953d,47,,"[4.6, 32.3]",3922356,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Chancel Mbemba Mangulu,3044.0,Right Center Back,2,Guinea,4892,['2001a33f-de15-4623-889a-a0ab186797d7'],46,,,,,,,,,,,,,,,,,Congo DR,4881,00:00:46.591,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c599e695-ae2a-4bc8-85c5-315da5aea3f4,79,,"[18.3, 4.5]",3922356,2,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Back,6,Congo DR,4881,['b82b9c2b-d5b6-4d78-9a45-12c8398af9de'],46,,,,,,,,,,,,,,,,,Guinea,4892,00:02:46.998,Block,
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,18e507f9-06c8-4d4f-b82b-945da9de498d,101,,"[87.2, 9.3]",3922356,4,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Issiaga Sylla,4352.0,Left Back,8,Guinea,4892,['917cd14e-1064-4b6c-bb0d-5fa19f3a4d39'],7,,,,,,,,,,,,,,,,,Guinea,4892,00:04:07.218,Block,
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,5a0e6cf1-c4fc-4cfc-87ed-dc50c216ff4e,302,,"[95.6, 76.5]",3922356,9,,True,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Center Attacking Midfield,17,Congo DR,4881,['ed563e8b-1cf0-4d0e-ba2c-e4e8ba4596af'],8,,,,,,,,,,,,,,,,,Guinea,4892,00:09:08.864,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7c6a98aa-d7b5-43e6-998b-08dde66322f8,351,,"[70.0, 72.8]",3922356,10,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Meschak Elia,35684.0,Right Midfield,19,Guinea,4892,,21,,,,,,,,,,,,,,,,,Congo DR,4881,00:10:21.995,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b7c8e70b-bd62-4fa5-807d-bab31e334707,423,,"[6.9, 39.1]",3922356,12,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,22,Congo DR,4881,['2a4e6e6c-7cfa-4819-b59c-5818d179c944'],15,,,,,,,,,,,,,,,,,Guinea,4892,00:12:15.450,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9129a684-b40f-408d-9255-58bd0a379392,622,,"[84.3, 1.1]",3922356,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoane Wissa,7294.0,Left Midfield,32,Guinea,4892,['bd651dba-3b53-4229-bc76-a92dead60374'],12,,,,,,,,,,,,,,,,,Congo DR,4881,00:22:12.173,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d892382b-84bc-48df-98ce-9a7a6ab355ab,667,,"[33.9, 74.9]",3922356,23,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,34,Congo DR,4881,['6f6a689e-75ad-4178-8e6a-928f288b5b68'],39,,,,,,,,,,,,,,,,,Guinea,4892,00:23:39.399,Block,
,,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,e191bbdc-af17-474e-850d-f13543159f70,700,,"[100.9, 3.1]",3922356,24,,True,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yoane Wissa,7294.0,Left Midfield,36,Congo DR,4881,['a7024268-dbfc-45cc-936e-cd2cd712da87'],7,,,,,,,,,,,,,,,,,Congo DR,4881,00:24:07.648,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,44bcdbcf-c25d-4953-9c0c-d91f209c6e12,743,,"[11.5, 36.4]",3922356,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mouctar Diakhaby,4267.0,Right Center Back,39,Congo DR,4881,['101d449b-5bcf-4061-aa78-1731e3656387'],31,,,,,,,,,,,,,,,,,Guinea,4892,00:25:31.607,Block,
