50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.926898,,,,,,,,,,,,,,6e9e5674-4aad-4f52-9b1a-3835224cf693,134,,,"[50.8, 23.9]",3920386,4,,True,,,1.733232,,Right Foot,,,,"[45.9, 53.8]",,Ground Pass,30.298845,,,,,Esteban Orozco Fernández,482851.0,,,,,Free Kick,1,From Free Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,16,Equatorial Guinea,4992,['4d6a9d2b-3fca-4402-b918-3b7bcafa4cc7'],14,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:14.604,Pass,
,,,,,,,,,,,,,,,,,,1.101274,,,,,,,,,,,,,,36010adf-6e64-4758-868f-0f9ef7932967,136,,,"[45.5, 53.2]",3920386,4,,,,,-0.752623,,Right Foot,,,,"[51.8, 47.3]",,Ground Pass,8.631338,,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,From Free Kick,Esteban Orozco Fernández,482851.0,Right Center Back,16,Equatorial Guinea,4992,['140e7b3e-7493-4387-841d-17cb18e9b777'],17,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:17.576,Pass,
,,,,,,,,,,,,,,,,,,1.756557,,,,,,,,,,,,,,d1ffdd27-b8ff-4e6a-b22e-c01652671635,139,,,"[43.7, 50.7]",3920386,4,,,,,1.9904472,,Left Foot,,,,"[37.9, 63.7]",,Ground Pass,14.2351675,,,,,Esteban Orozco Fernández,482851.0,,,,,,1,From Free Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,16,Equatorial Guinea,4992,['7b123573-30df-4597-bf35-b21151743982'],20,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:20.760,Pass,
,,,,,,,,,,,,,,,,,,0.905742,,,,,,,,,,,,,,d92607cb-9ddb-49a2-9fc8-22ed1ec1b911,142,,,"[36.2, 65.7]",3920386,4,,,,,1.0414,,Right Foot,,,,"[41.7, 75.1]",,Ground Pass,10.890821,,,,,Carlos Akapo Martínez,17618.0,,,,,,1,From Free Kick,Esteban Orozco Fernández,482851.0,Right Center Back,16,Equatorial Guinea,4992,['3fa27108-ad56-44a5-8baa-d0890b593b9c'],22,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:22.690,Pass,
,,,,,,,,,,,,,,,,,,1.734006,,,,,,,,,,,,,,258d4db9-94d3-4e28-8828-3a8cff427220,146,,,"[39.9, 74.2]",3920386,4,,,,,-2.7623363,,Right Foot,,,,"[26.1, 68.7]",,Ground Pass,14.8556385,,,,,Esteban Orozco Fernández,482851.0,,,,,,1,From Free Kick,Carlos Akapo Martínez,17618.0,Right Back,16,Equatorial Guinea,4992,"['8192e5e0-bdd4-4db6-b5d2-6413ddb655d3', 'a0452b4e-1f79-4ccf-9ebf-d160a48c3bfb']",24,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:24.108,Pass,True
,,,,,,,,,,,,,,,,,,1.419647,,,,,,,,,,,,,,f9b9827c-71c6-41f1-b8e7-251005591a89,150,,,"[24.3, 66.7]",3920386,4,,,,,-2.429235,,Right Foot,,,,"[8.9, 53.4]",,Ground Pass,20.348219,,,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,,1,From Free Kick,Esteban Orozco Fernández,482851.0,Right Center Back,16,Equatorial Guinea,4992,['bbd8c574-2295-4aa5-910c-afb5eb3fe22d'],26,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:26.517,Pass,
,,,,,,,,,,,,,,,,,,1.113085,,,,,,,,,,,,,,13046a77-cf17-4743-aa2e-37d75da753a9,153,,,"[9.8, 54.2]",3920386,4,,,,,0.18594567,,Right Foot,,,,"[30.0, 58.0]",,Low Pass,20.554317,,,Incomplete,,,,,,,,,1,From Free Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,16,Equatorial Guinea,4992,['23d17aea-9706-4d09-a7da-1f1c595b9daa'],28,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:28.017,Pass,
,,,,,,,,,,,,,,,,,,1.615545,,,,,,,,,,,,,,1ca91422-c29c-4db5-b2d1-0e3acef22b53,157,,,"[90.1, 21.7]",3920386,4,,,,,0.86504155,f78cc9da-6a45-4209-a7f8-d7ca1ab899f6,Right Foot,,,,"[99.9, 33.2]",,Low Pass,15.109269,,,,,Victor James Osimhen,11277.0,True,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Center Midfield,17,Nigeria,775,"['e3a0c9ba-4744-4f3f-bff7-6017d634dbeb', '50fda54c-e979-4280-9160-2ab6f078f630']",29,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:29.862,Pass,True
,,,,,,,,,,,,,,,,,,0.91709,,,,,,,,,,,,,,20962858-d59b-4813-9399-6cfc18652b74,161,,,"[6.0, 43.4]",3920386,4,,True,,,1.2439697,,Left Foot,,,,"[10.0, 55.2]",,Ground Pass,12.459535,,,,,Esteban Orozco Fernández,482851.0,,,,,Goal Kick,1,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,18,Equatorial Guinea,4992,['bbdcb000-f708-49f0-b169-a4da7160959f'],57,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:57.374,Pass,
,,,,,,,,,,,,,,,,,,1.838676,,,,,,,,,,,,,,2802ee2e-2fec-4cf0-b7ff-da1fc6142b3e,163,,,"[10.9, 55.6]",3920386,4,,,,,-1.9002193,,Right Foot,,,,"[6.9, 43.9]",,Ground Pass,12.364869,,,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,,1,From Goal Kick,Esteban Orozco Fernández,482851.0,Right Center Back,18,Equatorial Guinea,4992,['9c1729cc-54ea-4966-8976-ce58d1ff12f5'],58,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:58.811,Pass,
,,,,,,,,,,,,,,,,,,2.649948,,,,,,,,,,,,,,3b974632-e37c-4538-a94d-f70c091ed065,167,,,"[8.5, 45.9]",3920386,5,,,,,-0.98897284,,Right Foot,,,,"[38.1, 0.9]",,High Pass,53.86242,,,,,Basilio Ndong Owono Nchamaaa,105764.0,,True,,,,1,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,18,Equatorial Guinea,4992,"['504635c3-b683-4cb1-a805-3dff04cba09a', '6010b602-0b0b-418d-85ca-9d74b6816aed']",3,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:03.063,Pass,True
,,,,,,,,,,,,,,,,,,1.487907,,,,,,,,,,,,,,2e4ae86e-771a-47ed-ab86-dd6918c789e6,171,,,"[90.8, 80.0]",3920386,5,,,,,-0.5144513,,,,,,"[109.2, 69.6]",,High Pass,21.135752,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,19,Nigeria,775,['ee80dd99-158a-4046-95ff-f28148cccd0e'],24,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:24.858,Pass,
,,,,,,,,,,,,,,,,,,1.403381,,,,,,,,,,,,,,9b7a3fac-b8e6-4d6b-b64e-f1b4129816cf,175,,,"[117.0, 71.5]",3920386,5,,,,,-1.7524451,,Right Foot,True,,,"[111.6, 42.1]",,High Pass,29.891806,,,Incomplete,,Victor James Osimhen,11277.0,,,,,,1,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Midfield,19,Nigeria,775,"['ecf62b1c-5c62-45fc-b652-dc43e81c4ba8', 'ec287f9a-dfd1-403e-b0bc-d911b201edbb']",27,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:27.856,Pass,
,,,,,,,,,,,,,,,,,,0.588126,,,,,,,,,,,,,,09e9426e-d99e-4bd6-84d5-27e71c14b40e,182,,,"[98.8, 55.9]",3920386,5,,,,,-1.1463443,,Left Foot,,,,"[103.5, 45.5]",,Ground Pass,11.412712,,,,,Alex Iwobi,3647.0,,,,,,1,From Throw In,Alhassan Yusuf,27434.0,Right Center Midfield,19,Nigeria,775,"['b634d124-9c3e-4aef-80a8-09d37e8abb80', 'd19c4eb8-2e9c-43e0-a041-37132051cc66']",32,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:32.269,Pass,True
,,,,,,,,,,,,,,,,,,1.193241,,,,,,,,,,,,,,dbbd5e2b-e274-4a4a-a9e6-0d8e15e94938,191,,,"[28.8, 37.6]",3920386,5,,,,,1.8022851,,Right Foot,,,,"[25.5, 51.6]",,Ground Pass,14.383672,,,Incomplete,,Carlos Akapo Martínez,17618.0,,,,,,1,From Throw In,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,19,Nigeria,775,"['41d87fed-c8a9-4465-ab45-a8f42e5cb9f4', '4472b40c-8df8-4551-93a1-1292c0462a5f', '36448ca5-7694-4f5d-8892-a9d794fbf988']",36,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:36.090,Pass,True
,,,,,,,,,,,,True,,,,,,0.329385,,,,,,,,,,,,,,4472b40c-8df8-4551-93a1-1292c0462a5f,193,,,"[94.6, 28.5]",3920386,5,,,,,2.4468544,,Left Foot,,,,"[92.2, 30.5]",,Ground Pass,3.1241,,,,,Alex Iwobi,3647.0,,,,,Interception,1,From Throw In,Ademola Lookman,3447.0,Left Midfield,19,Nigeria,775,"['dbbd5e2b-e274-4a4a-a9e6-0d8e15e94938', 'ddca47f9-f48f-422a-980b-582fe012aaca']",37,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:37.283,Pass,
,,,,,,,,,,,,,,,,,,0.359827,,,,,,,,,,,,,,c7c073d9-f37a-454a-9e76-d86398051411,202,,,"[25.5, 73.0]",3920386,5,,,,,0.12062367,,Right Foot,,,,"[35.4, 74.2]",,Ground Pass,9.972462,,,Incomplete,,Emilio Nsue López,13581.0,,,,,,1,From Throw In,Ibán Salvador Edu,30423.0,Right Wing,19,Nigeria,775,"['b8ae482c-e026-48d0-9c1e-5d5e49c98029', 'd2e4e125-a4d0-4469-83a2-e3bfc3027b3b']",46,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:46.215,Pass,
,,,,,,,,,,,,,,,,,,0.857714,,,,,,,,,,,,,,088cb6ce-6122-4c53-bfa3-a5915e5703b2,207,,,"[95.4, 18.5]",3920386,5,,,,,2.3561945,,Right Foot,,,,"[86.5, 27.4]",,Ground Pass,12.586501,,,,,Alhassan Yusuf,27434.0,,,,,,1,From Throw In,Ademola Lookman,3447.0,Left Midfield,19,Nigeria,775,['dd4933ae-8cde-43f7-9814-ac7d75aa6d29'],49,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:49.464,Pass,
,,,,,,,,,,,,,,,,,,1.101574,,,,,,,,,,,,,,95386339-fb1b-4a4c-b8b7-887d5ada34a0,211,,,"[84.7, 28.3]",3920386,5,,,,,1.5656284,,Right Foot,,,,"[84.9, 67.0]",,Ground Pass,38.700516,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,From Throw In,Alhassan Yusuf,27434.0,Right Center Midfield,19,Nigeria,775,['577ee758-23b8-49e4-a8d9-5983fb143929'],51,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:51.882,Pass,
,,,,,,,,,,,,,,,,,,1.833503,,,,,,,,,,,,,,5dfcfdcc-0683-4dc9-9293-0b922cb84c64,214,,,"[87.1, 68.0]",3920386,5,,,,,-0.7870676,,Left Foot,True,,,"[117.0, 38.0]",,High Pass,42.355755,,,Pass Offside,,Victor James Osimhen,11277.0,,,,,,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,19,Nigeria,775,['aa74d7ba-1b8d-4f04-ada3-f26158700b26'],55,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:55.310,Pass,
,,,,,,,,,,,,,,,,,,3.940211,,,,,,,,,,,,,,c6832208-05e5-4901-8b64-8412be955a4a,216,,,"[11.5, 49.9]",3920386,6,,,,,0.4643242,,Right Foot,,,,"[70.6, 79.5]",,High Pass,66.09818,,,Out,,,,,,,,Free Kick,1,From Free Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,20,Equatorial Guinea,4992,,27,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:27.139,Pass,
,,,,,,,,,,,,,,,,,,3.326318,,,,,,,,,,,,,,1f5f0691-faad-4db6-b79d-44e4f6f9a9af,217,,,"[50.3, 0.1]",3920386,6,,True,,,2.1064198,,,,,,"[35.7, 24.7]",,High Pass,28.606293,,,,,William Troost-Ekong,5455.0,,,,,Throw-in,1,From Throw In,Zaidu Sanusi,31949.0,Left Back,21,Nigeria,775,['b270d6b9-40f2-4845-a527-ece512228215'],37,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:37.751,Pass,
,,,,,,,,,,,,,,,,,,2.007587,,,,,,,,,,,,,,c94b110c-6822-4505-b67d-4c48aaa75f49,219,,,"[43.4, 56.6]",3920386,6,,,,,0.648606,,Right Foot,,,,"[71.5, 77.9]",,Ground Pass,35.26046,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Throw In,William Troost-Ekong,5455.0,Right Center Back,21,Nigeria,775,['e9dda0de-6c59-4032-a04c-32ac9533001f'],43,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:43.279,Pass,
,,,,,,,,,,,,,,,,,,2.072193,,,,,,,,,,,,,,c47f131c-dd15-4edf-b709-f45fafbda427,229,,,"[14.2, 3.1]",3920386,6,,,,,0.2833358,,Left Foot,,,,"[56.1, 15.3]",,High Pass,43.640003,,,,,Emilio Nsue López,13581.0,,,,,,1,From Throw In,Jannick Buyla Sam,40128.0,Left Wing,21,Nigeria,775,"['1661f0df-feab-4667-8327-c7adbb3ea237', '8e490df2-bbfe-4e63-9d94-43225e61e123']",50,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:50.977,Pass,True
,,,,,,,,,,,,,,,,,,0.158998,,,,,,,,,,,,,,f8975208-3e97-4373-942a-6bf24f74116a,234,,,"[56.1, 15.9]",3920386,6,,,,,1.8045396,,Right Foot,,,,"[55.6, 18.0]",,Low Pass,2.1587033,,,Incomplete,,,,,,,,,1,From Throw In,Emilio Nsue López,13581.0,Center Forward,21,Nigeria,775,"['010ffaf9-1686-412b-8057-f5705186be6e', '2d849d2b-1a49-4ece-97ea-d1b2d0ed4f13', '4b44311a-e07b-41a5-8c78-70969366a3d6']",54,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:54.059,Pass,True
,,,,,,,,,,,,,,,,,,0.978561,,,,,,,,,,,,,,89bf8c50-3af4-4de6-b098-4cba51a1cf28,236,,,"[62.0, 59.1]",3920386,6,,,,,-2.2233777,,Right Foot,,,,"[51.3, 45.1]",,Ground Pass,17.620726,,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,Recovery,1,From Throw In,Frank Onyeka,24467.0,Center Defensive Midfield,21,Nigeria,775,['708aae1d-02c1-4d1f-ba5b-1673920a2e26'],55,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:55.770,Pass,
,,,,,,,,,,,,,,,,,,0.83044,,,,,,,,,,,,,,1e69f1c9-0192-4a8e-9b16-1d07c0a6e799,239,,,"[76.0, 20.5]",3920386,7,,,,,-1.0793136,,Right Foot,,,,"[85.1, 3.5]",,Ground Pass,19.282375,,,,,Ademola Lookman,3447.0,,,,,,1,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Left Center Back,21,Nigeria,775,['8102a925-900c-4631-80a1-c0681f625890'],2,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:02.339,Pass,
,,,,,,,,,,,,,,,,,,0.845493,,,,,,,,,,,,,,4e3aa3a3-4a3c-4cbd-91b8-e9296ecb2603,242,,,"[88.4, 3.9]",3920386,7,,,,,1.6492864,,Right Foot,,,,"[87.7, 12.8]",,Ground Pass,8.927485,,,,,Alex Iwobi,3647.0,,,,,,1,From Throw In,Ademola Lookman,3447.0,Left Midfield,21,Nigeria,775,['f56a2c8d-f400-49cd-9ced-6375d029d622'],6,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:06.417,Pass,
,,,,,,,,,,,,,,,,,,1.100889,,,,,,,,,,,,,,5cd91047-eb6c-4099-b44c-f69c9dc45c84,245,,,"[87.7, 12.6]",3920386,7,,,,,-2.8530054,,Right Foot,,,,"[74.9, 8.8]",,High Pass,13.352154,,,,,Frank Onyeka,24467.0,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Center Midfield,21,Nigeria,775,['a8d6336c-8fd1-4162-b37c-8b8c0cb7578c'],7,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:07.274,Pass,
,,,,,,,,,,,,,,,,,,1.478283,,,,,,,,,,,,,,e79abb41-f0c6-4e7a-8acc-ac6db7958f8a,248,,,"[68.1, 12.6]",3920386,7,,,,,1.3800921,,Right Foot,,,,"[73.1, 38.5]",,Ground Pass,26.37821,,,,,Alhassan Yusuf,27434.0,,,,,,1,From Throw In,Frank Onyeka,24467.0,Center Defensive Midfield,21,Nigeria,775,['d44fbc75-36d3-4f50-bf11-6b7ddaa194b5'],10,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:10.508,Pass,
,,,,,,,,,,,,,,,,,,1.366314,,,,,,,,,,,,,,8cce81ed-a7ee-46ec-b798-37dfa934c466,251,,,"[68.7, 48.6]",3920386,7,,,,,1.9769381,,Right Foot,,,,"[60.4, 67.9]",,Ground Pass,21.009047,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,From Throw In,Alhassan Yusuf,27434.0,Right Center Midfield,21,Nigeria,775,['64fd6877-5e7f-4c07-b0aa-4391e7a1a264'],14,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:14.210,Pass,
,,,,,,,,,,,,,,,,,,1.091082,,,,,,,,,,,,,,420b6737-11a3-4f5f-8aa3-08b8ef5466ec,254,,,"[60.4, 68.2]",3920386,7,,,,,0.46150628,,Right Foot,,,,"[79.1, 77.5]",,Ground Pass,20.884922,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,21,Nigeria,775,['d011f924-1ac5-43dc-aea1-2120f92a7ba4'],16,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:16.454,Pass,
,,,,,,,,,,,,,,,,,,1.509483,,,,,,,,,,,,,,730ef640-c5d7-4087-bd67-ab904fdc257a,258,,,"[74.6, 78.5]",3920386,7,,,,,-3.0356083,,Right Foot,,,,"[55.8, 76.5]",,Ground Pass,18.906084,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Midfield,21,Nigeria,775,['3681c415-98fa-45d0-92b9-5158c80ec7a3'],19,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:19.330,Pass,
,,,,,,,,,,,,,,,,,,0.827557,,,,,,,,,,,,,,85a0fa71-7706-435b-ab4c-6e7a34151073,262,,,"[56.9, 71.0]",3920386,7,,,,,0.5736667,,Right Foot,,,,"[63.4, 75.2]",,Ground Pass,7.738863,,,,,Alhassan Yusuf,27434.0,,,,,,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,21,Nigeria,775,['a612c22b-e780-47c1-8abd-72cc6023d2ac'],26,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:26.120,Pass,
,,,,,,,,,,,,,,,,,,0.977161,,,,,,,,,,,,,,53fe7639-e967-4167-a52b-cf8887ffabe0,266,,,"[63.4, 75.2]",3920386,7,,,,,0.31542152,,Right Foot,,,,"[72.9, 78.3]",,Ground Pass,9.992997,,,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Throw In,Alhassan Yusuf,27434.0,Right Center Midfield,21,Nigeria,775,"['4d33f36e-6d54-4e7e-b307-4fa5a2bb6ef7', '4d6c3337-9d4f-4685-a049-a253b1a3e6c5']",28,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:07:28.088,Pass,True
,,,,,,,,,,,,,,,,,,1.984348,,,,,,,,,,,,,,9daad2b3-78ca-4383-b0e8-ebe83d9324a3,274,,,"[54.1, 4.0]",3920386,7,,,,,1.7588317,,Left Foot,,,,"[49.4, 28.7]",,Ground Pass,25.14319,,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,22,Equatorial Guinea,4992,"['7deeaf32-6c42-4f87-9520-61e4b0d132f2', '17095b30-1db2-4ed3-83d1-c1312353d82d']",31,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:31.560,Pass,True
,,,,,,,,,,,,,,,,,,0.973373,,,,,,,,,,,,,,3fd77924-35c9-466e-9b8a-4639d9f4f689,278,,,"[49.2, 29.1]",3920386,7,,,,,-0.02438541,,Left Foot,,,,"[65.6, 28.7]",,Ground Pass,16.404877,,,,,Emilio Nsue López,13581.0,,,,,,1,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,22,Equatorial Guinea,4992,"['5b943133-4de5-4b5f-ad7e-547960a25714', '1d39fb6e-2a0b-4722-8fd4-5c5b5daa9a89']",33,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:33.624,Pass,True
,,,,,,,,,,,,,,,,,,0.952132,,,,,,,,,,,,,,a16887a2-e15f-41a3-a894-20aa1c3f0270,281,,,"[65.6, 28.7]",3920386,7,,,,,-2.5127964,,Right Foot,,,,"[62.3, 26.3]",,Ground Pass,4.080441,,,,,José Ndong Machín Dicombo,23559.0,,,,,,1,Regular Play,Emilio Nsue López,13581.0,Center Forward,22,Equatorial Guinea,4992,['14249366-b088-4f4d-861c-004cd703d537'],34,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:34.638,Pass,
,,,,,,,,,,,,,,,,,,1.477177,,,,,,,,,,,,,,e819e595-3d01-4f7d-95bd-a52362d2882f,284,,,"[62.3, 26.3]",3920386,7,,,,,-1.2437688,,Right Foot,,,,"[70.0, 3.6]",,Ground Pass,23.970398,,,,,Jannick Buyla Sam,40128.0,,,,,,1,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,22,Equatorial Guinea,4992,['24d3bdc3-ee09-4da7-8f98-b9883f628cc6'],35,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:35.630,Pass,
,,,,,,,,,,,,,,,,,,3.969256,,,,,,,,,,,,,,f160ebc3-51b5-4aba-a32b-eed84a2eb09f,286,,,"[70.6, 3.8]",3920386,7,,,,,0.17764802,,Right Foot,,,,"[118.5, 12.4]",,High Pass,48.6659,,,,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,1,Regular Play,Jannick Buyla Sam,40128.0,Left Wing,22,Equatorial Guinea,4992,['e4d2e663-6a67-44d4-8562-223befde644f'],37,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:37.107,Pass,
,,,,,,,,,,,,,,,,,,0.46502,,,,,,,,,,,,,,745f7a69-b2e7-4705-9f48-910ef979eaea,289,,,"[118.3, 12.1]",3920386,7,,,,,0.22679885,,Left Foot,,,,"[119.6, 12.4]",,High Pass,1.3341664,,,Out,,,,,,,,,1,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,22,Equatorial Guinea,4992,['36cca145-6eb2-45a9-b5a7-0142182128c7'],41,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:41.076,Pass,True
,,,,,,,,,,,,,,,,,,1.366806,,,,,,,,,,,,,,041ef53f-458e-4047-8687-dfd7307d1234,293,,,"[7.0, 44.7]",3920386,8,,True,,,0.066568166,,Right Foot,,,,"[43.0, 47.1]",,Ground Pass,36.07991,,,,,Frank Onyeka,24467.0,,,,,Goal Kick,1,From Goal Kick,Stanley Bobo Nwabali,358410.0,Goalkeeper,23,Nigeria,775,['b9eb0850-41ad-4f80-a0e4-dfae79803350'],58,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:58.282,Pass,
,,,,,,,,,,,,,,,,,,1.733408,,,,,,,,,,,,,,1313d7f9-1c95-4a09-8da5-6e05fe14e987,295,,,"[48.1, 47.3]",3920386,9,,,,,1.2924967,,Right Foot,,,,"[56.5, 76.7]",,Ground Pass,30.576462,,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,From Goal Kick,Frank Onyeka,24467.0,Center Defensive Midfield,23,Nigeria,775,['c914a536-9b4a-43f3-94a8-c210cb5ed6e4'],2,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:02.570,Pass,
,,,,,,,,,,,,,,,,,,1.375308,,,,,,,,,,,,,,7caf7453-331e-4cf3-9065-859ef1d1b907,298,,,"[57.6, 76.5]",3920386,9,,,,,-2.7261004,,Right Foot,,,,"[40.6, 69.0]",,Ground Pass,18.580904,,,,,William Troost-Ekong,5455.0,,,,,,1,From Goal Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,23,Nigeria,775,['feae119d-a852-4962-913c-d066437ab590'],9,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:09.095,Pass,
,,,,,,,,,,,,,,,,,,1.630691,,,,,,,,,,,,,,accdcbb9-00ab-454f-a8e2-669ac8293c87,301,,,"[47.7, 52.4]",3920386,9,,,,,-1.4909663,,Right Foot,,,,"[49.7, 27.4]",,Ground Pass,25.079872,,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,,1,From Goal Kick,William Troost-Ekong,5455.0,Right Center Back,23,Nigeria,775,['6facf18b-60db-4678-828f-94b6ad1d9283'],13,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:13.674,Pass,
