50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,True,,,,,3.606962,,,,,,,,,,,a8576f37-38f5-4e8e-9027-a02066d667d6,1641,,,"[46.0, 18.8]",3922238,52,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Christopher Wooh,74588.0,Left Center Back,105,Nigeria,775,"['e26f1904-dada-40ba-a56c-aa1a55627141', '3a616308-fdb2-4599-91e5-b5c8359c088e']",47,,,,,,,,,,,,,,,,Cameroon,2722,00:07:47.260,Pressure,
,,,,,,,,,True,,,,,0.470147,,,,,,,,,,,a951ca1a-535a-4795-911f-a1159d710fcf,1653,,,"[50.1, 70.7]",3922238,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,108,Nigeria,775,"['7c5c35d6-e57e-4fdc-a45e-012a26bf00b4', 'ed5e80ea-6ee0-46ad-b293-f283073a6ddb']",13,,,,,,,,,,,,,,,,Cameroon,2722,00:10:13.366,Pressure,
,,,,,,,,,,,,,,0.335492,,,,,,,,,,,d0a69ef1-473b-47c2-9c8e-b5cab64f20d9,1668,,,"[56.9, 20.1]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ademola Lookman,3447.0,Left Wing,109,Cameroon,2722,['a12b3edd-2d03-473c-b2b0-8bae05019c20'],4,,,,,,,,,,,,,,,,Nigeria,775,00:11:04.062,Pressure,
,,,,,,,,,,,,,,0.210411,,,,,,,,,,,a18c6b47-9531-414d-b8e8-db05d4cc4f17,1673,,,"[55.9, 19.4]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ademola Lookman,3447.0,Left Wing,109,Cameroon,2722,,5,,,,,,,,,,,,,,,,Nigeria,775,00:11:05.594,Pressure,
,,,,,,,,,,,,,,0.331373,,,,,,,,,,,2f13d1fc-a43d-4a70-b3e1-93d4e01ababa,1687,,,"[96.3, 34.4]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moses Daddy-Ajala Simon,18163.0,Right Wing,110,Nigeria,775,['ce81d450-a815-4706-8fbc-a2e09018fba4'],16,,,,,,,,,,,,,,,,Nigeria,775,00:11:16.546,Pressure,
,,,,,,,,,True,,,,,1.626948,,,,,,,,,,,75cb9159-4b19-4912-a332-1d002e35f7a7,1692,,,"[34.3, 8.9]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,110,Nigeria,775,['98e027d8-5c07-421f-aa28-a602655edcd3'],23,,,,,,,,,,,,,,,,Nigeria,775,00:11:23.581,Pressure,
,,,,,,,,,True,,,,,4.993073,,,,,,,,,,,925ba9dc-4d15-4d2f-a937-a6145b874aca,1693,,,"[17.2, 6.4]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,110,Nigeria,775,,24,,,,,,,,,,,,,,,,Nigeria,775,00:11:24.749,Pressure,
,,,,,,,,,,,,,,0.978673,,,,,,,,,,,d10e95ff-1cd0-4d9f-8273-e191f4e724db,1696,,,"[62.5, 68.0]",3922238,56,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christopher Wooh,74588.0,Left Center Back,111,Nigeria,775,"['2af1a6e7-42cf-4fd7-b342-f50304f15dc2', '174707c6-a4c3-4cff-b524-ad57d7faef83']",59,,,,,,,,,,,,,,,,Cameroon,2722,00:11:59.073,Pressure,
,,,,,,,,,True,,,,,1.477055,,,,,,,,,,,491ac852-c4f8-4d41-b20c-f02c56b6a184,1701,,,"[53.5, 9.4]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Right Wing,112,Cameroon,2722,"['632498ed-f220-4e70-b012-502f22574c83', '173d353d-0897-4a8a-8d37-2e4ec54deaa8', '84c9904d-e986-4f4c-8d87-c159de03e8d3']",1,,,,,,,,,,,,,,,,Nigeria,775,00:12:01.449,Pressure,
,,,,,,,,,True,,,,,0.326037,,,,,,,,,,,2a297b41-def1-49f4-a8a0-13fd5f80fc95,1707,,,"[42.8, 3.6]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Right Wing,112,Cameroon,2722,"['4ec381b7-43d0-4263-8dfa-477404e6ea86', '1fdd95c1-7645-45d8-ab5a-9b4135aa4aca']",4,,,,,,,,,,,,,,,,Nigeria,775,00:12:04.967,Pressure,
,,,,,,,,,,,,,,0.842805,,,,,,,,,,,971c3c4f-5c89-4767-9c35-92395b8f6219,1716,,,"[26.4, 6.4]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,113,Cameroon,2722,"['2b8069a3-3a4e-40f8-8e58-c66a05a60370', 'db8514ad-03d4-44a6-8fcc-78c09b46b5b6']",18,,,,,,,,,,,,,,,,Nigeria,775,00:12:18.658,Pressure,
,,,,,,,,,,,,,,0.326668,,,,,,,,,,,423052b9-efed-4b1e-9bb7-76ac70737030,1718,,,"[97.2, 75.0]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,113,Cameroon,2722,['6f7e8b08-3eec-454e-8477-9e8df9aa7236'],19,,,,,,,,,,,,,,,,Cameroon,2722,00:12:19.640,Pressure,
,,,,,,,,,True,,,,,0.860076,,,,,,,,,,,79fcc829-400f-48a0-b499-a5081ecf67e8,1722,,,"[103.2, 68.8]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,114,Nigeria,775,"['a3813d96-234f-40d2-8433-0b07c35de727', '62bddcf0-f88b-40b2-aec3-8eff96bfd919']",20,,,,,,,,,,,,,,,,Cameroon,2722,00:12:20.811,Pressure,
,,,,,,,,,True,,,,,0.31387,,,,,,,,,,,8a7d2a8b-8de3-4c82-9950-28a8658067a1,1730,,,"[18.4, 9.8]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,114,Nigeria,775,"['0e6e2067-9e15-4633-8f80-45a0fea41a73', 'b7bc9fb4-b6cf-4ea8-b6e1-7d3a2b0a8228', 'af04ea2d-26b7-42ce-aecc-c6cd3c80a803']",23,,,,,,,,,,,,,,,,Nigeria,775,00:12:23.616,Pressure,
,,,,,,,,,True,,,,,1.089406,,,,,,,,,,,1841a9fb-57ee-4e6a-a5a4-16dbc1d61110,1734,,,"[3.5, 10.4]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,114,Nigeria,775,['0e6e2067-9e15-4633-8f80-45a0fea41a73'],26,,,,,,,,,,,,,,,,Nigeria,775,00:12:26.368,Pressure,
,,,,,,,,,,,,,,0.831828,,,,,,,,,,,1ab7c8cf-f1ca-4333-bd01-42f3bd714ec7,1737,,,"[117.3, 65.2]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,114,Nigeria,775,,29,,,,,,,,,,,,,,,,Cameroon,2722,00:12:29.193,Pressure,
,,,,,,,,,,,,,,0.576233,,,,,,,,,,,7c52a851-45c7-4c1d-ac87-96b9c407eb4a,1739,,,"[117.5, 66.7]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,114,Nigeria,775,['f59d217c-fba9-4072-8864-17ecd9cf7f43'],31,,,,,,,,,,,,,,,,Cameroon,2722,00:12:31.673,Pressure,
,,,,,,,,,,,,,,0.591677,,,,,,,,,,,2411e12b-b01a-4fd3-b461-8e2419a6eb3c,1743,,,"[109.8, 70.1]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,114,Nigeria,775,['2f1b4ae6-5bbc-4e82-b101-d5f3196d52cd'],33,,,,,,,,,,,,,,,,Cameroon,2722,00:12:33.030,Pressure,
,,,,,,,,,True,,,,,0.437844,,,,,,,,,,,249792ff-3d1c-44fa-b083-bec742c107ff,1749,,,"[20.4, 10.4]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,115,Cameroon,2722,"['4f391a36-5302-43b7-9e5a-7b1b2e4dea0a', 'd7579586-8ccb-4bd7-8b24-0d10fc606930']",37,,,,,,,,,,,,,,,,Nigeria,775,00:12:37.727,Pressure,
,,,,,,,,,True,,,,,4.213254,,,,,,,,,,,c1bd042f-364d-44db-8ac4-edf053f3bb5f,1753,,,"[21.0, 17.7]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Left Wing,115,Cameroon,2722,['80b7fde3-40a3-40b4-96d3-2deda4e54790'],38,,,,,,,,,,,,,,,,Nigeria,775,00:12:38.613,Pressure,
,,,,,,,,,,,,,,1.122038,,,,,,,,,,,28228452-5860-47ad-b6cf-be6a6400e579,1754,,,"[3.9, 16.0]",3922238,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,115,Cameroon,2722,,42,,,,,,,,,,,,,,,,Nigeria,775,00:12:42.028,Pressure,
,,,,,,,,,True,,,,,0.709014,,,,,,,,,,,4f1941f8-9b32-4456-99a4-e5995ccfec24,1769,,,"[81.8, 33.8]",3922238,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Right Wing,117,Cameroon,2722,['4f4f9c90-d159-43e5-b7d3-cfc26187e156'],29,,,,,,,,,,,,,,,,Nigeria,775,00:13:29.836,Pressure,
,,,,,,,,,True,,,,,0.580058,,,,,,,,,,,fdf2b156-7f19-4ecb-9f61-0c5ec02a9f27,1774,,,"[80.5, 9.4]",3922238,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Left Wing,117,Cameroon,2722,"['6d9630b7-0bae-448d-affe-1c2df968427f', '59ec7dc7-2dc3-4279-9c48-9005df3cc6c2']",32,,,,,,,,,,,,,,,,Nigeria,775,00:13:32.583,Pressure,
,,,,,,,,,True,,,,,2.024024,,,,,,,,,,,6329d3b7-0770-4195-9224-193070e34706,1779,,,"[116.6, 55.5]",3922238,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Magri,189348.0,Center Forward,118,Nigeria,775,['890bb0e5-ffea-456b-8b8b-b2e8a3932ace'],38,,,,,,,,,,,,,,,,Cameroon,2722,00:13:38.632,Pressure,
,,,,,,,,,,,,,,0.451325,,,,,,,,,,,a55f7d72-8a5f-4311-8eba-60e42bd43b36,1792,,,"[52.9, 72.7]",3922238,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,119,Nigeria,775,"['1aacf42a-9640-494c-8b5f-5723c8c10b9d', '2bf6511a-44da-41e9-8827-f90c97fb04a5']",31,,,,,,,,,,,,,,,,Cameroon,2722,00:14:31.952,Pressure,
,,,,,,,,,,,,,,0.712311,,,,,,,,,,,5dd7001b-ef10-453b-8922-52b7a0a400c7,1801,,,"[46.7, 53.4]",3922238,59,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Charles Castelletto,7426.0,Right Center Back,119,Nigeria,775,"['8516bb24-de52-418e-929d-786f8bc80723', '2af4853c-dd3e-42cf-98e8-572796040e91']",36,,,,,,,,,,,,,,,,Cameroon,2722,00:14:36.683,Pressure,
,,,,,,,,,,,,,,0.175564,,,,,,,,,,,3bc9248f-f2ec-4bf4-870a-5eecf1b83445,1813,,,"[97.4, 6.6]",3922238,59,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ademola Lookman,3447.0,Left Wing,120,Cameroon,2722,['2a389013-8e5d-4ed5-bdea-e94c4d750285'],51,,,,,,,,,,,,,,,,Nigeria,775,00:14:51.484,Pressure,
,,,,,,,,,,,,,,0.578653,,,,,,,,,,,a626231c-8ff9-480e-a0fe-90f33a7230ea,1822,,,"[30.0, 56.8]",3922238,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,121,Nigeria,775,,9,,,,,,,,,,,,,,,,Cameroon,2722,00:15:09.146,Pressure,
,,,,,,,,,,,,,,0.711961,,,,,,,,,,,6bde5d53-5152-4830-8dab-1167c11cbde0,1828,,,"[71.3, 47.0]",3922238,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Magri,189348.0,Center Forward,121,Nigeria,775,"['8e73ea24-03c2-4c68-8ad6-5e23d5ae5909', 'c726cd52-b213-4e5b-b23b-5013f2878a2b']",14,,,,,,,,,,,,,,,,Cameroon,2722,00:15:14.446,Pressure,
,,,,,,,,,,,,,,1.371522,,,,,,,,,,,1ce81355-6ac3-44a1-b3e3-e6df4e82986d,1835,,,"[100.6, 28.2]",3922238,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Magri,189348.0,Center Forward,121,Nigeria,775,"['55fa00a0-ffe7-4e84-a6fc-d53c578d6376', '9dc47853-c911-4d8d-b624-afb7405f1ce8']",19,,,,,,,,,,,,,,,,Cameroon,2722,00:15:19.167,Pressure,
,,,,,,,,,,,,,,0.462393,,,,,,,,,,,3bbfa0b5-35a4-4be2-ad96-dd9d706103d6,1843,,,"[43.9, 26.9]",3922238,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oumar Gonzalez,28444.0,Center Back,121,Nigeria,775,['8a6adb78-9753-42f1-a2eb-a0f836750c84'],27,,,,,,,,,,,,,,,,Cameroon,2722,00:15:27.628,Pressure,
,,,,,,,,,True,,,,,0.71838,,,,,,,,,,,39ef165c-1099-42ff-a627-c2f58a6d52af,1851,,,"[64.9, 57.5]",3922238,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,122,Cameroon,2722,"['7fba4c33-61d1-4d25-aa00-430db4fc1334', '4bcc8c83-65a1-4b9a-9160-558172505ee2']",34,,,,,,,,,,,,,,,,Nigeria,775,00:15:34.886,Pressure,
,,,,,,,,,,,,,,2.273466,,,,,,,,,,,1f1f588b-1715-4d8b-b4a2-a0f9c3e7b042,1855,,,"[19.9, 75.0]",3922238,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,122,Cameroon,2722,"['78453e11-d350-4272-80ea-e3911702928a', '7229648a-4989-4e61-8321-6f1b667a045d']",40,,,,,,,,,,,,,,,,Nigeria,775,00:15:40.261,Pressure,
,,,,,,,,,,,,,,0.70148,,,,,,,,,,,d3af0c50-433d-463f-afcc-7b9b56d15d4a,1857,,,"[4.7, 51.1]",3922238,60,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Troost-Ekong,5455.0,Center Back,122,Cameroon,2722,"['7fefb20b-4a6f-4092-aa84-9b5df634b0f2', '08d94774-0556-42b3-a07c-bb31b3af2149', 'd6756f96-5733-4263-b3bc-5a3f93b6228a']",43,,,,,,,,,,,,,,,,Nigeria,775,00:15:43.405,Pressure,
,,,,,,,,,,,,,,2.015701,,,,,,,,,,,430dae08-750a-489f-9ce1-c8e2641aa329,1872,,,"[32.6, 6.8]",3922238,61,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christopher Wooh,74588.0,Left Center Back,123,Nigeria,775,"['8010fda9-a279-4b2c-97dc-ee5f69a10ab6', 'ef071564-c332-4dfe-8272-03009ce647cd', 'bbd4b8bf-4e48-4cbe-a1df-2662db48f6f5']",19,,,,,,,,,,,,,,,,Cameroon,2722,00:16:19.537,Pressure,
,,,,,,,,,,,,,,0.449517,,,,,,,,,,,50fccf51-3659-4a94-9429-5ddccf928c5e,1876,,,"[10.5, 8.5]",3922238,61,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oumar Gonzalez,28444.0,Center Back,123,Nigeria,775,['8010fda9-a279-4b2c-97dc-ee5f69a10ab6'],23,,,,,,,,,,,,,,,,Cameroon,2722,00:16:23.567,Pressure,
,,,,,,,,,,,,,,0.728801,,,,,,,,,,,0853f86f-f620-4960-b323-7ccad506b4f8,1880,,,"[92.2, 61.8]",3922238,61,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alex Iwobi,3647.0,Left Defensive Midfield,123,Nigeria,775,"['1587fc31-27d8-4bb3-8be2-f645d28baa55', 'da27a3e9-666d-4a9c-9669-231a587ffe23', 'e5590c2c-46ae-4844-a86c-29ab4b714f6e']",27,,,,,,,,,,,,,,,,Nigeria,775,00:16:27.416,Pressure,
,,,,,,,,,,,,,,0.613205,,,,,,,,,,,7b783bbc-64a4-415e-bbe5-b5da60430b4b,1900,,,"[95.2, 77.0]",3922238,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,125,Cameroon,2722,"['293788ef-da3a-4339-8da4-c0a637162d29', 'f46cc845-da11-4deb-b39f-cf1075cde982']",5,,,,,,,,,,,,,,,,Nigeria,775,00:17:05.259,Pressure,
,,,,,,,,,,,,,,0.856138,,,,,,,,,,,aca6fefc-38e5-464c-8798-77edd6a4b489,1919,,,"[38.1, 26.3]",3922238,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frank Onyeka,24467.0,Right Defensive Midfield,125,Cameroon,2722,"['202c3001-4c2d-495a-b42b-28af0e3e16aa', 'ff36710c-9050-4b40-b30a-8f19481b5822']",18,,,,,,,,,,,,,,,,Nigeria,775,00:17:18.348,Pressure,
,,,,,,,,,True,,,,,5.599499,,,,,,,,,,,91dd1402-eaf8-4824-94fb-37b0e779f2ca,1927,,,"[51.8, 51.1]",3922238,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oumar Gonzalez,28444.0,Center Back,125,Cameroon,2722,"['42017728-b169-4761-b1da-0e6cbcccd789', '4c1b4fad-a0bd-45fd-ab35-cbb531ad509c']",24,,,,,,,,,,,,,,,,Cameroon,2722,00:17:24.283,Pressure,
,,,,,,,,,,,,,,0.434118,,,,,,,,,,,c1128990-dd6b-434c-a8e6-a3e3ad1b69de,1933,,,"[110.0, 13.0]",3922238,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victor James Osimhen,11277.0,Center Forward,125,Cameroon,2722,['bd01914b-7bbf-4c1d-965c-0cba09d44f34'],31,,,,,,,,,,,,,,,,Nigeria,775,00:17:31.662,Pressure,
,,,,,,,,,,,,,,0.598806,,,,,,,,,,,86b8ea45-75ef-466e-8dd7-c33cb84e909f,1940,,,"[109.3, 10.6]",3922238,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,126,Nigeria,775,"['d3cb715d-7203-4589-8be3-4ceef0e3a109', '521b6506-e1e5-4cbd-82a9-8550e8ba9290']",17,,,,,,,,,,,,,,,,Nigeria,775,00:18:17.832,Pressure,
,,,,,,,,,True,,,,,0.979022,,,,,,,,,,,caebd85c-8c7e-42bd-ac2b-3fea41b47e65,1962,,,"[33.8, 10.0]",3922238,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,129,Cameroon,2722,"['141cba4f-96b5-4c80-9087-4959396f7bd8', '0d77069d-71e2-4a69-aceb-f78eadac6dd2']",8,,,,,,,,,,,,,,,,Nigeria,775,00:19:08.059,Pressure,
,,,,,,,,,,,,,,3.315939,,,,,,,,,,,b1916d38-2663-4cc2-ac94-5f294cbd7371,1966,,,"[34.5, 20.5]",3922238,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,129,Cameroon,2722,['69854503-4ec8-43c0-869d-b58c505fb8c9'],9,,,,,,,,,,,,,,,,Nigeria,775,00:19:09.878,Pressure,
,,,,,,,,,,,,,,1.646927,,,,,,,,,,,7375dc79-b6ce-436b-a6ca-cc4cafc4e1c8,1967,,,"[27.8, 5.7]",3922238,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,129,Cameroon,2722,,12,,,,,,,,,,,,,,,,Nigeria,775,00:19:12.167,Pressure,
,,,,,,,,,,,,,,0.603951,,,,,,,,,,,fd2abeff-9bd4-49f2-8f61-9b2f6612ab22,1977,,,"[38.5, 7.4]",3922238,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ademola Lookman,3447.0,Left Wing,130,Cameroon,2722,"['52e0d945-d838-4c32-ac35-38eb6f6e1ab3', '272b8d33-d03c-442d-9d22-3905566e67ac']",27,,,,,,,,,,,,,,,,Nigeria,775,00:19:27.721,Pressure,
,,,,,,,,,,,,,,1.51905,,,,,,,,,,,4a61dab5-8286-414c-b4f8-ca19138239cb,1995,,,"[48.6, 6.6]",3922238,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,132,Nigeria,775,"['a304db27-d7fb-46b2-87da-74fe20c665a5', '42427970-2e62-4ca3-9c7e-ef044d4b03bb']",36,,,,,,,,,,,,,,,,Cameroon,2722,00:22:36.246,Pressure,
,,,,,,,,,,,,,,0.591504,,,,,,,,,,,6243ac3a-60a2-444d-bbb9-546c7537d8c0,1999,,,"[58.0, 26.2]",3922238,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,132,Nigeria,775,"['7433cd39-795a-4adf-9cbe-3d27ac67c150', '890e7353-19b6-4fdd-9fbb-a5c0ab1b0b29']",38,,,,,,,,,,,,,,,,Cameroon,2722,00:22:38.810,Pressure,
,,,,,,,,,,,,,,0.332248,,,,,,,,,,,301a187b-efda-4ce1-9eba-bf7076cfe76a,2002,,,"[110.6, 57.3]",3922238,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor James Osimhen,11277.0,Center Forward,132,Nigeria,775,['de422496-df06-4847-a5b8-47f38818b0e2'],42,,,,,,,,,,,,,,,,Nigeria,775,00:22:42.210,Pressure,
,,,,,,,,,,,,,,0.333663,,,,,,,,,,,675f9382-214b-481d-b7c3-51ba8f3d437a,2009,,,"[30.2, 24.1]",3922238,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Frank Magri,189348.0,Center Forward,133,Nigeria,775,"['abfa995c-4efa-4595-bbe3-84c69378f239', 'd1a2fc2f-634a-4fc7-b67b-4fee08183cf9']",30,,,,,,,,,,,,,,,,Cameroon,2722,00:23:30.557,Pressure,
,,,,,,,,,True,,,,,0.575288,,,,,,,,,,,eb960609-85c2-4c51-9a94-a51596c4e3f7,2021,,,"[78.5, 23.7]",3922238,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Zaidu Sanusi,31949.0,Left Wing Back,133,Nigeria,775,['1a7fac1d-5fde-47db-acca-bc02414a4f09'],49,,,,,,,,,,,,,,,,Nigeria,775,00:23:49.878,Pressure,
,,,,,,,,,True,,,,,0.708302,,,,,,,,,,,61d1b3d9-3af4-49f6-ace1-e021b2159168,2022,,,"[75.3, 25.0]",3922238,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Zaidu Sanusi,31949.0,Left Wing Back,133,Nigeria,775,,51,,,,,,,,,,,,,,,,Nigeria,775,00:23:51.514,Pressure,
,,,,,,,,,,,,,,0.333245,,,,,,,,,,,51352c01-3b36-4e4e-98e2-78dfb44432b2,2026,,,"[51.4, 55.8]",3922238,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,133,Nigeria,775,"['af232918-6b69-4149-a3ca-b5dacb7140e8', 'de8f106d-0f7c-4a8a-92cd-6a34be57b06d']",54,,,,,,,,,,,,,,,,Cameroon,2722,00:23:54.541,Pressure,
,,,,,,,,,,,,,,0.574959,,,,,,,,,,,0158caa3-8536-4c16-a941-b1defe11a868,2040,,,"[33.4, 5.3]",3922238,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zaidu Sanusi,31949.0,Left Wing Back,135,Cameroon,2722,['6c07419b-713d-4fc5-b54d-b1f912151e5a'],19,,,,,,,,,,,,,,,,Nigeria,775,00:24:19.615,Pressure,
,,,,,,,,,,,,,,1.360456,,,,,,,,,,,32202239-82c7-4576-917c-74aee76212c2,2074,,,"[16.9, 71.8]",3922238,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,135,Cameroon,2722,"['14090d94-149b-4f3c-93e1-f02a6781c8d3', '7e1843a9-9ec6-41a6-a5f1-c8c01494be59']",54,,,,,,,,,,,,,,,,Nigeria,775,00:24:54.909,Pressure,
,,,,,,,,,,,,,,2.407958,,,,,,,,,,,feb8e7ce-ac1a-4048-9c44-c4826eaaab51,2078,,,"[25.7, 68.6]",3922238,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ademola Lookman,3447.0,Left Wing,135,Cameroon,2722,['2e94c910-78ba-44ee-9009-e35e20ba9748'],58,,,,,,,,,,,,,,,,Nigeria,775,00:24:58.474,Pressure,
,,,,,,,,,,,,,,0.581679,,,,,,,,,,,5b96f82f-0d2e-43b7-a037-1e1956765872,2089,,,"[16.1, 7.9]",3922238,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zaidu Sanusi,31949.0,Left Wing Back,136,Cameroon,2722,"['e68c9989-1ff1-4365-aeb1-a66e4515e1e5', 'cb83b1c3-8f20-4d7f-9627-e75c0c078e01']",0,,,,,,,,,,,,,,,,Nigeria,775,00:26:00.271,Pressure,
,,,,,,,,,,,,,,1.090074,,,,,,,,,,,4b3e88bc-498a-420d-9ee8-f9a505bf7bc3,2091,,,"[19.7, 26.7]",3922238,71,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor James Osimhen,11277.0,Center Forward,136,Cameroon,2722,"['719bc2af-42db-402a-a6e6-928bfb1ac37a', '91cbdcbc-33d3-4d8d-9b7a-8ad8258d304a', '2f9d4d18-63a7-415a-939e-ecf6f7524748']",1,,,,,,,,,,,,,,,,Nigeria,775,00:26:01.234,Pressure,
