50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.342493,,,,,,,,,,,,,,82f5831c-de6f-4aa2-ba59-24b78206b72f,133,,"[42.3, 51.3]",3920391,3,,,,,1.5536551,,Right Foot,,,,"[42.6, 68.8]",,Ground Pass,,17.502571,,,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,10,Mali,4930,['b5957fd9-ea3a-479c-900c-eb30939088be'],36,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:36.906,Pass,
,,,,,,,,,,,,,,,,,,1.601472,,,,,,,,,,,,,,724382f2-e5da-4ad4-ab3f-12a1fc1ffe9e,137,,"[40.2, 57.5]",3920391,3,,,,,-1.972878,,Right Foot,,,,"[27.4, 27.4]",,Ground Pass,,32.70856,,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,10,Mali,4930,['e6a3491e-a8f5-4d15-b1b7-dcf69de8855e'],40,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:40.691,Pass,
,,,,,,,,,,,,,,,,,,1.309748,,,,,,,,,,,,,,2781845f-dce8-41f6-a79b-4d0e1da3296b,140,,"[28.3, 31.0]",3920391,3,,,,,1.4699491,,Left Foot,,,,"[30.0, 47.8]",,Ground Pass,,16.885794,,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,10,Mali,4930,['a3b2c8eb-fa91-4f46-b522-ebf8645290a6'],44,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:44.816,Pass,
,,,,,,,,,,,,,,,,,,1.163776,,,,,,,,,,,,,,610f90b6-1b75-4b10-8307-13746a42404f,143,,"[32.9, 46.8]",3920391,3,,,,,-1.560044,,Right Foot,,,,"[33.1, 28.2]",,Ground Pass,,18.601076,,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,10,Mali,4930,['6f2c7a2d-a6f0-4f5d-a3d9-405161e993cd'],48,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:48.022,Pass,
,,,,,,,,,,,,,,,,,,1.401864,,,,,,,,,,,,,,7717a9d4-52a3-44d8-b473-d407cada23c8,146,,"[34.0, 24.4]",3920391,3,,,,,-0.93865836,,Left Foot,,,,"[49.6, 3.1]",,Low Pass,,26.401705,,,,Falaye Sacko,12557.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,10,Mali,4930,['e108151f-d7e3-4ba9-a33d-1554ef9a493a'],50,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:50.637,Pass,
,,,,,,,,,,,,,,,,,,1.324928,,,,,,,,,,,,,,d1f18db2-22ad-4ebc-bdc4-a0b061d16746,149,,"[47.8, 5.0]",3920391,3,,,,,-0.12615572,,Left Foot,,,,"[68.3, 2.4]",,Ground Pass,,20.66422,,,,Lassine Sinayoko,105182.0,,,,,,1,From Throw In,Falaye Sacko,12557.0,Left Back,10,Mali,4930,['745a28c3-57e7-48e4-946e-ef23ea488cf6'],55,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:55.653,Pass,
,,,,,,,,,,,,,,,,,,0.871821,,,,,,,,,,,,,,248abb29-d182-443c-b38c-ca1ae1783c59,152,,"[67.9, 3.3]",3920391,3,,,,,2.4805496,,Right Foot,,,,"[63.4, 6.8]",,Ground Pass,,5.700877,,,,Amadou Haïdara,8774.0,,,,,,1,From Throw In,Lassine Sinayoko,105182.0,Left Center Forward,10,Mali,4930,"['2506236b-5901-4f95-9d7d-2a6683af3937', '2b5aa7f1-6c21-4fc8-994e-22c01525ae8d']",56,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:56.977,Pass,True
,,,,,,,,,,,,,,,,,,2.840053,,,,,,,,,,,,,,a73fcc53-7687-43e6-8905-2c87b7ee56e9,154,,"[63.6, 7.8]",3920391,3,,,,,-0.1367557,,Left Foot,,,,"[96.3, 3.3]",,Ground Pass,,33.008183,,Incomplete,,Lassine Sinayoko,105182.0,,,,,,1,From Throw In,Amadou Haïdara,8774.0,Left Center Midfield,10,Mali,4930,"['9b7d4e0b-a4c2-41e2-be7b-b195cb66ad00', '24128da3-695a-4e11-b32c-c6b38d9b970f']",57,,,,,,,,,,,,,,,,,,,,Mali,4930,00:03:57.849,Pass,
,,,,,,,,,,,,,,,,,,0.735929,,,,,,,,,,,,,,1ff4854c-53ce-4be8-9968-230be1ebf145,160,,"[110.5, 0.1]",3920391,4,,,,,2.5573213,,,,,,"[104.3, 4.2]",,Low Pass,,7.4330344,,,,Amadou Haïdara,8774.0,,,,,Throw-in,1,From Throw In,Falaye Sacko,12557.0,Left Back,11,Mali,4930,['ee81b8de-901c-4b64-a38a-b0b890c239bb'],17,,,,,,,,,,,,,,,,,,,,Mali,4930,00:04:17.075,Pass,
,,,,,,,,,,,,,,,,,,0.490086,,,,,,,,,,,,,,8b63c4fe-cf9f-487c-bb43-0cab0fbcdec6,164,,"[103.6, 3.5]",3920391,4,,,,,-0.39852244,,Right Foot,,,,"[107.4, 1.9]",,Ground Pass,,4.1231055,,,,Falaye Sacko,12557.0,,,,,,1,From Throw In,Amadou Haïdara,8774.0,Left Center Midfield,11,Mali,4930,"['1ef6ff7e-9629-482d-bd9a-0b4b7811f781', '8fa99a57-945c-4811-ba16-05e0da0d0961']",18,,,,,,,,,,,,,,,,,,,,Mali,4930,00:04:18.164,Pass,True
,,,,,,,,,,,,,,,,,,0.198135,,,,,,,,,,,,,,fe80ab68-952e-4b56-af1e-f6088549ae54,167,,"[107.4, 1.9]",3920391,4,,,,,3.024484,,Left Foot,,,,"[105.7, 2.1]",,Ground Pass,,1.7117243,,Incomplete,,Amadou Haïdara,8774.0,,,,,,1,From Throw In,Falaye Sacko,12557.0,Left Back,11,Mali,4930,"['f1a99fb1-287b-4e5e-8c68-b487499ace4e', '02f198a3-fee7-472d-a12a-c1f0f9483e8a', '8fa99a57-945c-4811-ba16-05e0da0d0961']",18,,,,,,,,,,,,,,,,,,,,Mali,4930,00:04:18.675,Pass,True
,,,,,,,,,,,,,,,,,,2.282245,,,,,,,,,,,,,,13815ea4-751a-46dc-9fda-0ccc27787284,170,,"[107.3, 0.1]",3920391,4,,,,,2.0704489,1dbad7c7-82fd-40b7-b057-f79123924acd,,,,,"[94.8, 23.0]",,High Pass,,26.089462,,,,Aliou Dieng,67714.0,True,,,,Throw-in,1,From Throw In,Falaye Sacko,12557.0,Left Back,12,Mali,4930,['0fe4f8a9-72e2-4c05-a4c5-dbfefb49f329'],30,,,,,,,,,,,,,,,,,,,,Mali,4930,00:04:30.011,Pass,
,,,,,,,,,,,,,,,,,,0.748745,,,,,,,,,,,,,,b82d87fe-831d-4078-bdf7-25e00c1a265c,177,,"[4.9, 0.1]",3920391,5,,,,,0.9925734,,,,,,"[11.1, 9.6]",,Low Pass,,11.344161,,,,Thapelo Maseko,202037.0,,,,,Throw-in,1,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,13,South Africa,4976,['a41302eb-556d-41cc-ae68-a0ac95782485'],0,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:00.167,Pass,
,,,,,,,,,,,,,,,,,,0.811206,,,,,,,,,,,,,,9a56af88-a961-482c-8025-c4e9bef20c69,181,,"[9.9, 8.9]",3920391,5,,,,,-2.2991138,,Left Foot,,,,"[6.6, 5.2]",,Ground Pass,,4.9578223,,Incomplete,,Aubrey Maphosa Modiba,65733.0,,,,,,1,From Throw In,Thapelo Maseko,202037.0,Left Midfield,13,South Africa,4976,"['0f175237-43ad-4685-b336-94464c4924f2', '5dbeed94-83c6-422c-af72-3e6a56c66deb', '1ace5ba2-5bb6-4d48-804a-4818c659a9a3']",0,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:00.996,Pass,True
,,,,,,,,,,,,,,,,,,0.613511,,,,,,,,,,,,,,f733c4f3-dafc-4282-9df0-49a10207bb11,185,,"[113.0, 73.1]",3920391,5,,,,,-1.7273982,,Right Foot,,,,"[112.1, 67.4]",,Low Pass,,5.770615,,Incomplete,,Sekou Koita,23623.0,,,,,,1,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,13,South Africa,4976,"['b22b7788-fd60-45ce-bdc9-1908414d6524', '08f1202f-1a12-4fee-b201-2fa99fbd6347']",2,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:02.434,Pass,
,,,,,,,,,,,,,,,,,,2.267353,,,,,,,,,,,,,,ab3595b6-0bc2-4b42-90b0-b36787220b31,190,,"[11.1, 8.2]",3920391,5,,,,,0.20839924,,Left Foot,,,,"[39.0, 14.1]",,High Pass,,28.517012,,Incomplete,,,,,,,,,1,From Throw In,Mothobi Mvala,65732.0,Left Center Back,13,South Africa,4976,"['edbb564b-3410-4e29-bdae-d66593dce4b9', '2789c6e1-6976-4059-b0e4-a0015829da8a']",4,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:04.105,Pass,True
,,,,,,,,,,,,,,,,,,1.648833,,,,,,,,,,,,,,edbb564b-3410-4e29-bdae-d66593dce4b9,191,,"[81.1, 66.0]",3920391,5,,,,,2.1280918,,Other,,,,"[76.8, 72.9]",,Low Pass,,8.130191,,,,Hamari Traoré,3248.0,,,,,Recovery,1,Regular Play,Yves Bissouma,4385.0,Center Defensive Midfield,14,Mali,4930,"['e0665cd7-4bfb-48f6-b977-7babce09ec2d', 'ab3595b6-0bc2-4b42-90b0-b36787220b31']",6,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:06.373,Pass,
,,,,,,,,,,,,,,,,,,4.447301,,,,,,,,,,,,,,82e94162-cb8b-4aaa-970a-c5f9eb971a8a,194,,"[74.0, 74.3]",3920391,5,,,,,-2.6824496,,Left Foot,,,,"[29.5, 52.3]",,Ground Pass,,49.641212,,,,Djigui Diarra,102992.0,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,14,Mali,4930,['68e6e11c-c4ea-4db7-bd24-3787bb08d970'],8,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:08.062,Pass,
,,,,,,,,,,,,,,,,,,2.062949,,,,,,,,,,,,,,25717990-2d29-4a56-8114-4ef347ae8532,197,,"[30.8, 53.4]",3920391,5,,,,,-1.2690431,,Right Foot,,,,"[35.5, 38.3]",,Ground Pass,,15.81455,,,,Sikou Niakate,7295.0,,,,,,1,Regular Play,Djigui Diarra,102992.0,Goalkeeper,14,Mali,4930,['1ef55b41-ecdc-4d93-9608-810eed183001'],12,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:12.611,Pass,
,,,,,,,,,,,,,,,,,,1.355694,,,,,,,,,,,,,,25fde5ef-f4ed-4362-9c86-37e3fb8094f3,200,,"[35.7, 40.4]",3920391,5,,,,,1.4193337,,Left Foot,,,,"[38.6, 59.4]",,Ground Pass,,19.220041,,,,Boubakar Kouyate,23331.0,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,14,Mali,4930,['e1f99605-5904-4531-a087-34996c4f95da'],16,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:16.357,Pass,
,,,,,,,,,,,,,,,,,,1.368618,,,,,,,,,,,,,,dc73260a-f4fd-4cee-80a7-c23efd4430c0,203,,"[43.5, 58.6]",3920391,5,,,,,-1.8925469,,Right Foot,,,,"[37.3, 40.0]",,Ground Pass,,19.606121,,,,Sikou Niakate,7295.0,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,14,Mali,4930,['766bf2a2-0f02-4c66-816d-902f57a98de1'],21,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:21.286,Pass,
,,,,,,,,,,,,,,,,,,1.796083,,,,,,,,,,,,,,c029b661-2931-400b-8e0d-f891801295d4,206,,"[38.1, 37.4]",3920391,5,,,,,-1.2230294,,Left Foot,,,,"[49.7, 5.4]",,Ground Pass,,34.037624,,,,Falaye Sacko,12557.0,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,14,Mali,4930,['c8f21d70-ed32-4738-901b-ff22d9f73b0c'],24,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:24.649,Pass,
,,,,,,,,,,,,,,,,,,1.191573,,,,,,,,,,,,,,4bed50da-ae1a-44bf-aea1-8689d27cf47b,209,,"[49.6, 8.5]",3920391,5,,,,,1.3052526,,Right Foot,,,,"[56.1, 32.4]",,Ground Pass,,24.768126,,,,Aliou Dieng,67714.0,,,,,,1,Regular Play,Falaye Sacko,12557.0,Left Back,14,Mali,4930,['02856b8f-60ad-4785-878a-86346590054c'],27,,,,,,,,,,,,,,,,,,,,Mali,4930,00:05:27.736,Pass,
,,,,,,,,,,,,,,,,,,2.711401,,,,,,,,,,,,,,3aa3711a-ddf0-4046-9134-e7bd17668c3d,218,,"[38.8, 61.6]",3920391,5,,True,,,-1.7862366,,Right Foot,,,,"[30.9, 25.5]",,Ground Pass,,36.954296,,,,Aubrey Maphosa Modiba,65733.0,,,,,Free Kick,1,From Free Kick,Siyanda Xulu,102722.0,Right Center Back,16,South Africa,4976,['c5534393-be6e-40f7-9ce2-4fc8b11888f1'],42,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:42.475,Pass,
,,,,,,,,,,,,,,,,,,7.530139,,,,,,,,,,,,,,cd046186-338d-44a0-a707-f99fdacb7b20,220,,"[31.4, 12.7]",3920391,5,,True,,,-0.06438082,,Left Foot,,,,"[101.2, 8.2]",,High Pass,,69.94491,,,,Themba Zwane,65726.0,,,,,,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,16,South Africa,4976,['a68e9b24-30f3-4367-b020-bd87edc10506'],45,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:05:45.518,Pass,
,,,,,,,,,,,,,,,,,,1.003301,,,,,,,,,,,,,,4453664b-dbb5-475a-b2fc-b45efbe9a1c8,226,,"[120.0, 0.1]",3920391,6,,,,,1.6681883,,Right Foot,,,,"[116.6, 34.9]",,High Pass,True,34.9657,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Teboho Mokoena,66716.0,Right Defensive Midfield,17,South Africa,4976,['a2267b88-c29d-4964-90c7-7a341175cd56'],36,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:06:36.605,Pass,
,,,,,,,,,,,,,,,,,,3.702081,,,,,,,,,,,,,,2ed745ea-a17b-4ad6-ab9d-191c4d0be445,234,,"[4.9, 41.1]",3920391,6,,,,,0.81939864,,Keeper Arm,,,,"[19.1, 56.3]",,Ground Pass,,20.800962,,,,Hamari Traoré,3248.0,,,,,,1,From Keeper,Djigui Diarra,102992.0,Goalkeeper,19,Mali,4930,['1bd1da5a-1cbe-4816-82bd-05fc723ef060'],48,,,,,,,,,,,,,,,,,,,,Mali,4930,00:06:48.616,Pass,
,,,,,,,,,,,,,,,,,,2.095052,,,,,,,,,,,,,,8b3b5540-4fd0-4e37-a2dd-95964de36b2f,237,,"[24.3, 59.4]",3920391,6,,,,,-2.3029532,,Right Foot,,,,"[9.2, 42.6]",,Ground Pass,,22.588715,,,,Djigui Diarra,102992.0,,,,,,1,From Keeper,Hamari Traoré,3248.0,Right Back,19,Mali,4930,['cc390ee8-0b8d-48c6-9c22-f4ea1e75c719'],54,,,,,,,,,,,,,,,,,,,,Mali,4930,00:06:54.205,Pass,
,,,,,,,,,,,,,,,,,,1.182918,,,,,,,,,,,,,,81648ddb-381d-4c1b-83bb-459f918770af,240,,"[9.0, 41.4]",3920391,6,,,,,-0.87255543,,Right Foot,,,,"[18.4, 30.2]",,Ground Pass,,14.6219015,,,,Sikou Niakate,7295.0,,,,,,1,From Keeper,Djigui Diarra,102992.0,Goalkeeper,19,Mali,4930,['dfc7162b-8324-4512-bbaf-3fffe02d122a'],57,,,,,,,,,,,,,,,,,,,,Mali,4930,00:06:57.222,Pass,
,,,,,,,,,,,,,,,,,,0.676403,,,,,,,,,,,,,,8b8336e9-3bfc-4f35-bc3f-f24ceafc9f8b,243,,"[31.2, 23.2]",3920391,7,,,,,-0.055498507,,Left Foot,,,,"[40.2, 22.7]",,Ground Pass,,9.013878,,,,Amadou Haïdara,8774.0,,,,,,1,From Keeper,Sikou Niakate,7295.0,Left Center Back,19,Mali,4930,['e1a36d5c-f3f7-4e38-a734-39517d078a80'],3,,,,,,,,,,,,,,,,,,,,Mali,4930,00:07:03.129,Pass,
,,,,,,,,,,,,,,,,,,0.928611,,,,,,,,,,,,,,3e5a68bb-24d1-4dd1-81b6-41f8f344ede7,245,,"[40.2, 22.7]",3920391,7,,,,,-3.1045725,,Right Foot,,,,"[32.1, 22.4]",,Ground Pass,,8.105554,,,,Sikou Niakate,7295.0,,,,,,1,From Keeper,Amadou Haïdara,8774.0,Left Center Midfield,19,Mali,4930,['bcd30d0b-6372-4369-af59-a9646810c6a0'],3,,,,,,,,,,,,,,,,,,,,Mali,4930,00:07:03.806,Pass,
,,,,,,,,,,,,,,,,,,3.337915,,,,,,,,,,,,,,639e01a3-442e-4bd4-ad6a-88a99790896b,248,,"[33.4, 17.7]",3920391,7,,,,,-0.48007804,,Left Foot,,,,"[67.2, 0.1]",,High Pass,,38.107742,,Out,,Lassine Sinayoko,105182.0,,,,,,1,From Keeper,Sikou Niakate,7295.0,Left Center Back,19,Mali,4930,['bcaf05f3-8519-409d-8c5f-63d2deddc430'],6,,,,,,,,,,,,,,,,,,,,Mali,4930,00:07:06.499,Pass,
,,,,,,,,,,,,,,,,,,1.896844,,,,,,,,,,,,,,fd772b08-0139-48cb-b6a3-591b79c9b095,251,,"[50.8, 80.0]",3920391,7,,True,,,-2.3561945,,,,,,"[35.5, 64.7]",,Low Pass,,21.637468,,,,Siyanda Xulu,102722.0,,,,,Throw-in,1,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,20,South Africa,4976,['a8578bd4-71d8-4ce3-adf0-35b617f4ff74'],16,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:16.344,Pass,
,,,,,,,,,,,,,,,,,,1.150579,,,,,,,,,,,,,,b3ff8ec9-d080-4b2c-860b-0f9d1bd73f82,253,,"[33.1, 61.4]",3920391,7,,True,,,-1.5083776,,Right Foot,,,,"[34.8, 34.2]",,Ground Pass,,27.253073,,,,Mothobi Mvala,65732.0,,,,,,1,From Throw In,Siyanda Xulu,102722.0,Right Center Back,20,South Africa,4976,['664c4154-f44b-4d71-a078-558e06b4053f'],18,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:18.832,Pass,
,,,,,,,,,,,,,,,,,,1.750715,,,,,,,,,,,,,,3e3d90bd-8fae-4aed-8c01-c057929c766c,255,,"[33.6, 40.1]",3920391,7,,,,,2.9361973,,Left Foot,,,,"[12.0, 44.6]",,Ground Pass,,22.06377,,,,Ronwen Williams,66721.0,,,,,,1,From Throw In,Mothobi Mvala,65732.0,Left Center Back,20,South Africa,4976,['870586c7-b50e-4e3a-9fea-1200955675b4'],21,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:21.687,Pass,
,,,,,,,,,,,,,,,,,,2.290749,,,,,,,,,,,,,,3f7e9cbb-4bbd-444b-860d-4324d4079fe6,259,,"[9.0, 45.4]",3920391,7,,,,,0.9699648,,Right Foot,,,True,"[31.0, 77.5]",,Ground Pass,,38.91542,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,From Throw In,Ronwen Williams,66721.0,Goalkeeper,20,South Africa,4976,"['088df541-c147-4acb-9b2f-c3a709858a1a', 'b16821fa-d32a-43d6-8b27-3a05345e95ca']",24,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:24.782,Pass,True
,,,,,,,,,,,,,,,,,,0.888555,,,,,,,,,,,,,,29bd8a28-aaf6-4081-8e58-bdd791d11926,262,,"[31.0, 77.5]",3920391,7,,,,,-0.6816991,,Right Foot,,,,"[43.2, 67.6]",,Ground Pass,,15.711461,,,,Themba Zwane,65726.0,,,,,,1,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,20,South Africa,4976,['d440f915-987f-4a14-9d64-51aa4ce48231'],28,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:28.137,Pass,
,,,,,,,,,,,,,,,,,,1.389423,,,,,,,,,,,,,,f258f238-8cd1-4d45-bfb5-4315bb8219e5,266,,"[45.2, 68.7]",3920391,7,,,,,-0.59917533,,Right Foot,,,,"[57.5, 60.3]",,Ground Pass,,14.8946295,,,,Evidence Makgopa,65853.0,,,,,,1,From Throw In,Themba Zwane,65726.0,Right Center Forward,20,South Africa,4976,"['6f48cc3d-91c3-410f-bcdf-f36d0fd6b50c', '34d93fd4-ec2d-4841-a675-066218b8b6fe']",30,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:30.021,Pass,True
,,,,,,,,,,,,,,,,,,0.973854,,,,,,,,,,,,,,50cddf55-4efd-43c8-8f3a-df6a47948f2a,270,,"[51.5, 63.6]",3920391,7,,,,,0.82272524,,Right Foot,,,,"[63.1, 76.1]",,Ground Pass,,17.053152,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,From Throw In,Evidence Makgopa,65853.0,Left Center Forward,20,South Africa,4976,"['91a3f4c2-0b99-4729-ba34-c14bf4b51f32', '180cefcd-10a5-46ab-b92f-87a503c0133e']",34,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:34.603,Pass,True
,,,,,,,,,,,,,,,,,,0.113353,,,,,,,,,,,,,,e37a45d7-9771-4c0f-a6b2-e70dbd59a2be,274,,"[62.7, 76.6]",3920391,7,,,,,-0.5191461,,Right Foot,,,,"[64.8, 75.4]",,Ground Pass,,2.4186773,,Incomplete,,Percy Tau,29367.0,,,,,,1,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,20,South Africa,4976,"['6181b6f7-052c-41c8-8e7f-33e359ce3458', '023f2f92-dce7-481f-a843-a5b4bc4fb162', 'fcb78a64-2ef1-42bb-9ada-05b901665f25']",36,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:36.273,Pass,True
,,,,,,,,,,,,,,,,,,1.274019,,,,,,,,,,,,,,db4e884c-53bd-4c1b-b2c2-4478b8ed1d9c,277,,"[69.8, 80.0]",3920391,7,,True,,,-0.3061046,,,,,,"[91.0, 73.3]",,High Pass,,22.233534,,,,Percy Tau,29367.0,,,,,Throw-in,1,From Throw In,Khuliso Johnson Mudau,65719.0,Right Back,21,South Africa,4976,['d1f1594b-173b-4830-a04f-c86f48ab65b6'],56,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:56.604,Pass,
,,,,,,,,,,,,,,,,,,1.246557,,,,,,,,,,,,,,d090eccb-2b98-47bb-bfb3-1168669f3f3a,279,,"[91.2, 73.0]",3920391,7,,,,,2.6311042,,Left Foot,,,,"[78.7, 80.0]",,High Pass,,14.326549,,Out,,Khuliso Johnson Mudau,65719.0,,,,,,1,From Throw In,Percy Tau,29367.0,Right Midfield,21,South Africa,4976,['49c7a892-3888-40e2-b761-18a0ae5a888b'],58,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:07:58.017,Pass,
,,,,,,,,,,,,,,,,,,0.982886,,,,,,,,,,,,,,86f7a786-a12f-457b-88b8-6a3e2112b529,281,,"[43.8, 0.1]",3920391,8,,,,,1.066127,,,,,,"[49.6, 10.6]",,Low Pass,,11.995416,,,,Amadou Haïdara,8774.0,,,,,Throw-in,1,From Throw In,Falaye Sacko,12557.0,Left Back,22,Mali,4930,['7a3031a9-4270-42e0-b860-5c29ede4ffa1'],16,,,,,,,,,,,,,,,,,,,,Mali,4930,00:08:16.523,Pass,
,,,,,,,,,,,,,,,,,,0.802084,,,,,,,,,,,,,,41ef04ee-a40d-44ec-b264-d34c6e8820a1,285,,"[50.9, 17.0]",3920391,8,,,,,-0.09420849,,Right Foot,,,,"[63.6, 15.8]",,Ground Pass,,12.756567,,,,Kamory Doumbia,162132.0,,,,,,1,From Throw In,Amadou Haïdara,8774.0,Left Center Midfield,22,Mali,4930,['19320b37-8c14-4885-acfb-0a5736644f99'],19,,,,,,,,,,,,,,,,,,,,Mali,4930,00:08:19.027,Pass,
,,,,,,,,,,,,,,,,,,1.212084,,,,,,,,,,,,,,71cfb245-b966-4656-b88c-9b7e9208313c,288,,"[69.8, 15.4]",3920391,8,,,,,-0.33993036,,Right Foot,,,,"[78.0, 12.5]",,Ground Pass,,8.6977005,,Incomplete,,Lassine Sinayoko,105182.0,,,,,,1,From Throw In,Kamory Doumbia,162132.0,Center Attacking Midfield,22,Mali,4930,"['a72cd7dc-f32c-44ab-a576-c9bb3000f7c3', 'b457965f-734f-4ae1-b2d1-2b82495bac1a']",21,,,,,,,,,,,,,,,,,,,,Mali,4930,00:08:21.367,Pass,
,,,,,,,,,,,,,,,,,,2.262438,,,,,,,,,,,,,,9637c961-60cb-470d-96e8-aa89eaabb8e7,292,,"[35.7, 65.7]",3920391,8,,,,,-2.5073504,,Right Foot,,,,"[9.6, 46.5]",,Ground Pass,,32.40139,,,,Ronwen Williams,66721.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,23,South Africa,4976,['eaa62724-2973-49bf-b266-ac10e97ddf8d'],23,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:08:23.008,Pass,
,,,,,,,,,,,,,,,,,,1.649472,,,,,,,,,,,,,,c4a5d28c-642d-423e-be3d-87513dbe4d0a,296,,"[9.0, 46.0]",3920391,8,,,,,1.2998495,,Right Foot,,,,"[17.5, 76.6]",,Ground Pass,,31.758621,,,,Khuliso Johnson Mudau,65719.0,,,,,,1,Regular Play,Ronwen Williams,66721.0,Goalkeeper,23,South Africa,4976,['4c56bde4-cede-44a1-b138-4dcdc4aa07c0'],26,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:08:26.386,Pass,
,,,,,,,,,,,,,,,,,,1.473601,,,,,,,,,,,,,,0160cb99-9157-40aa-a910-3c6b66adee4f,300,,"[16.8, 74.7]",3920391,8,,,,,-2.1872518,,Right Foot,,,,"[4.4, 57.2]",,Ground Pass,,21.447844,,,,Ronwen Williams,66721.0,,,,,,1,Regular Play,Khuliso Johnson Mudau,65719.0,Right Back,23,South Africa,4976,"['156168f3-b75f-4390-81e4-79abdd46af24', 'd72622f1-787a-4c20-ae0c-5568d8055a8e']",31,,,,,,,,,,,,,,,,,,,,South Africa,4976,00:08:31.573,Pass,True
