50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[98.2, 75.2]",,,,,,,,,,,,,2.978129,,,,,,,,,,,4c28e0c1-e033-41f6-a2e7-855ad637610a,2875,,,"[93.5, 72.7]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilson Benchimol Tavares,105936.0,Center Forward,150,Cape Verde Islands,4924,"['81a554cf-d9e9-460e-a520-0d4a41ea599f', '13b79f9c-9481-44ff-947e-a447c6c2e546']",30,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:30.413,Carry,
,,,,"[91.4, 71.6]",,,,,,,,,,,,,1.569622,,,,,,,,,,,e5823fb5-73bc-431d-a535-ab52fb7a457c,2878,,,"[92.6, 71.9]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['ff0124d2-d23b-4dd4-94f0-a2f6cc1da580', 'cc93fb1d-b217-49fc-aec3-13b9e121e627']",34,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:34.423,Carry,
,,,,"[85.0, 76.2]",,,,,,,,,,,,,1.189119,,,,,,,,,,,b80dd9c5-f22f-4dba-a8c5-f2417215a4ec,2881,,,"[86.3, 76.2]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Back,150,Cape Verde Islands,4924,"['8468a65f-c84d-40db-bc6b-00a82ec92414', '6bbfd208-42a4-47cc-90f1-6a3bdeb2d283']",37,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:37.140,Carry,
,,,,"[90.8, 70.4]",,,,,,,,,,,,,0.920668,,,,,,,,,,,baf4aa2e-92fa-441d-b5d3-14ca3da3159d,2884,,,"[90.8, 70.4]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['3e555eb0-ea74-4da1-a499-37fb3676bf73', 'd211fd1e-4779-4556-9af2-13b709563057']",39,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:39.406,Carry,
,,,,"[115.2, 66.7]",,,,,,,,,,,,,1.145113,,,,,,,,,,,9fb76e64-a885-49d5-b689-ba86b6d31633,2887,,,"[110.0, 73.5]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Back,150,Cape Verde Islands,4924,"['91a154f1-c364-470c-82b6-c3ab1b1099a3', '755dd88f-97ab-4138-aee9-16f793e8582b']",42,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:42.190,Carry,
,,,,"[62.9, 41.1]",,,,,,,,,,,,,2.43413,,,,,,,,,,,afc1be48-76c2-451b-a504-d1f33263356f,2896,,,"[64.3, 40.7]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Lopes,36271.0,Left Center Back,150,Cape Verde Islands,4924,"['93f84254-30d8-4cb5-9f75-b51dc39d4771', '624c74b6-f8b7-45c2-8c3e-ad11a4df739a']",51,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:51.066,Carry,
,,,,"[64.7, 15.7]",,,,,,,,,,,,,0.100402,,,,,,,,,,,fea59f86-b877-4bee-8f89-a44ffeab727f,2899,,,"[62.9, 15.7]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,150,Cape Verde Islands,4924,"['46c1bbb5-919d-4621-8776-70153efb073f', '35481a01-c71a-441e-bc1c-9c2c2ad26e85']",54,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:54.592,Carry,
,,,,"[71.8, 26.8]",,,,,,,,,,,,,0.054193,,,,,,,,,,,b9d8457e-6906-43b1-9f49-44ea2ca7a9db,2902,,,"[72.2, 26.4]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,150,Cape Verde Islands,4924,"['dec0035f-7271-48e5-8d71-73baacc0871c', 'cd73d58b-10d9-4c8d-ae99-8d634a4bd730']",55,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:55.531,Carry,
,,,,"[66.8, 16.5]",,,,,,,,,,,,,1.624456,,,,,,,,,,,888759bb-d76a-44a6-b263-760cedad22f2,2905,,,"[66.4, 17.5]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,150,Cape Verde Islands,4924,"['3752ccdb-21db-4a84-b428-11a9f92e406e', 'fc90a826-4005-4883-90a8-d5ee56759e51']",56,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:56.727,Carry,
,,,,"[76.4, 5.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,40904aa8-ab6e-478e-8333-4d365808a4fc,2908,,,"[76.4, 5.4]",3920399,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Left Midfield,150,Cape Verde Islands,4924,"['b37ddab7-4b8b-4b06-b8c7-1665411b81ea', 'd3b2afa6-8547-4b8c-96a0-ab400a71bcdd']",59,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:38:59.298,Carry,
,,,,"[78.6, 25.0]",,,,,,,,,,,,,2.157102,,,,,,,,,,,2b3abc0a-636d-4d7c-bc75-939ca42c8b52,2911,,,"[78.2, 19.0]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Miguel Pereira Fernandes,179524.0,Left Center Midfield,150,Cape Verde Islands,4924,"['951922e2-afa4-43bf-ad7b-25c12690bf30', 'dd06aee3-5f43-40ab-b57d-4fb8f7b24f4f']",0,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:00.120,Carry,
,,,,"[72.8, 45.1]",,,,,,,,,,,,,0.922701,,,,,,,,,,,6484d326-e28e-483f-a913-d39cbb781f50,2914,,,"[72.8, 41.7]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['b0dbe2d5-6a67-48af-a6c7-498bf38f9532', 'eb20232c-9972-41a2-94ac-cbb64e877288']",3,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:03.784,Carry,
,,,,"[78.6, 58.2]",,,,,,,,,,,,,0.720246,,,,,,,,,,,dccfc1c9-14d5-401b-855e-5ec04eb1f75c,2917,,,"[79.2, 56.4]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Logan Costa,45557.0,Right Center Back,150,Cape Verde Islands,4924,"['df6916b0-5317-4941-9839-6cea99cd2029', 'c027ccfe-80b9-464a-a003-9edde119a379']",6,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:06.168,Carry,
,,,,"[78.4, 55.0]",,,,,,,,,,,,,3.200757,,,,,,,,,,,2f7e1c44-63b1-4c6d-a254-b44d78f8cb75,2920,,,"[75.7, 52.0]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['1104b015-5599-4b6c-bdab-383eb4bda124', 'c59e378b-31c5-4577-8688-8c198a6d9684']",7,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:07.957,Carry,
,,,,"[78.6, 71.9]",,,,,,,,,,,,,0.722945,,,,,,,,,,,dbdd5bc5-9eb9-408e-a5b3-3e7e3beeeebc,2923,,,"[79.4, 70.8]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Logan Costa,45557.0,Right Center Back,150,Cape Verde Islands,4924,"['fd6484ab-4dd1-4ee5-8dd3-c5bcc564206e', 'f908d9af-0f2d-4cb0-971f-8052ab8e23fa']",12,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:12.265,Carry,
,,,,"[90.4, 78.5]",,,,,,,,,,,,,1.078828,,,,,,,,,,,6c2a9500-aa84-4fb8-9e71-59926236ac08,2926,,,"[91.4, 78.7]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Back,150,Cape Verde Islands,4924,"['22c3627b-1450-455e-91af-723c9aa23b63', '195ed49c-760e-4e15-8bca-ec9a8f18b5c8']",14,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:14.114,Carry,
,,,,"[71.5, 59.2]",,,,,,,,,,,,,2.189847,,,,,,,,,,,e9aaafff-6f1b-4f1f-87bb-4673228b401a,2929,,,"[77.1, 73.3]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Logan Costa,45557.0,Right Center Back,150,Cape Verde Islands,4924,"['90d0bfda-da76-4723-ba4d-39af5b0339cb', 'df98ca2d-c250-4922-b9db-021d14f77d3a']",16,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:16.861,Carry,
,,,,"[37.0, 23.7]",,,,,,,,,,,,,0.614081,,,,,,,,,,,1ad8fb1e-84fe-49a2-8a53-e575c08ed1e3,2933,,,"[35.3, 20.9]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,150,Cape Verde Islands,4924,"['ab24a431-4bc3-4c79-828f-6429c97ee2ce', 'ccc7cd6e-66c1-4d79-abc7-3bbb274b1909', '40ab889c-4887-4431-bf9a-4b53167ff199']",20,,,,,,,,,,,,,,,,,Mozambique,4978,00:39:20.054,Carry,True
,,,,"[77.2, 55.7]",,,,,,,,,,,,,1.500934,,,,,,,,,,,f7e56c77-bc50-4a3d-85b9-eb6defa84378,2939,,,"[77.2, 55.7]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Miguel Pereira Fernandes,179524.0,Left Center Midfield,150,Cape Verde Islands,4924,"['aeb1ea71-2e8f-4047-9aac-f4d47b7ae79f', '5c1d4b88-19b2-459e-bff7-9a693fad6867']",22,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:22.023,Carry,
,,,,"[84.0, 65.6]",,,,,,,,,,,,,0.939449,,,,,,,,,,,8bfeb5ab-c09d-4aea-a0c9-d3c8d16d57a9,2942,,,"[85.2, 64.0]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['92ee11c5-6383-4d45-9a5b-833a30dbb4d1', 'ca85e72b-61e0-4c93-be8f-9a1b0ba01143']",24,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:24.433,Carry,
,,,,"[91.8, 78.1]",,,,,,,,,,,,,1.347111,,,,,,,,,,,b0fcb63c-181b-471f-94ba-ed8e76467bf7,2945,,,"[91.8, 78.1]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Back,150,Cape Verde Islands,4924,"['1de7d9ca-8c81-48dd-a97d-8043b7e1eaa6', '4de0568a-b31f-413e-8372-61380a223a4a']",27,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:27.000,Carry,
,,,,"[81.3, 73.5]",,,,,,,,,,,,,1.366724,,,,,,,,,,,f916ecdd-6ef3-4015-92ae-f594c4f00de8,2948,,,"[85.6, 76.6]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['c6553fdc-1f82-40ee-9fa0-3b3a88b5143f', '53dddb6b-0d6f-453c-95cd-b15f02b53f0a']",29,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:29.394,Carry,
,,,,"[78.4, 72.7]",,,,,,,,,,,,,0.08788,,,,,,,,,,,6770fe53-f803-4bec-a432-946c7f9a773a,2951,,,"[78.4, 71.3]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Logan Costa,45557.0,Right Center Back,150,Cape Verde Islands,4924,"['52027ffc-03d0-4615-b851-a996659f587c', 'da1f31e2-5456-4c27-90bd-890f158e3cbe']",31,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:31.498,Carry,
,,,,"[78.4, 76.8]",,,,,,,,,,,,,2.066021,,,,,,,,,,,cb5570c9-f24d-42ad-b4fb-be15fa911254,2954,,,"[78.0, 76.4]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['bfd14c11-204e-4716-a684-a8e7a6cad3c4', '512abf7c-cb94-4335-a776-0616dcaa2321']",32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:32.450,Carry,
,,,,"[80.3, 78.5]",,,,,,,,,,,,,1.434638,,,,,,,,,,,22a3732a-3d6f-4ba1-bcc0-f3f891dfff61,2957,,,"[84.0, 78.9]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Back,150,Cape Verde Islands,4924,"['4e14d652-cbf6-4069-95e7-d2b7f0091dc5', '7cd15f31-a2cd-41d1-b847-ab37940065e8']",35,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:35.436,Carry,
,,,,"[68.3, 72.9]",,,,,,,,,,,,,2.844134,,,,,,,,,,,9b307073-7a8f-4da1-af9a-daa3ae1feb16,2960,,,"[67.2, 77.5]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Rocha Santos,23301.0,Right Center Midfield,150,Cape Verde Islands,4924,"['46519dfd-c67c-438e-a96f-f61096049cb6', '90633cfe-2a80-41d1-a924-8fd2ac6067d1']",38,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:39:38.397,Carry,
,,,,"[8.0, 68.3]",,,,,,,,,,,,,2.604268,,,,,,,,,,,b1fb6346-6a65-4b48-bf96-5c3dc194c378,2967,,,"[7.6, 66.7]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edson André Sitoe,3250.0,Right Center Back,151,Mozambique,4978,"['1306fffd-3985-4453-a576-5f32e38b8c77', 'e33e79e9-ef70-4440-ab57-36a8937ee0f3']",53,,,,,,,,,,,,,,,,,Mozambique,4978,00:39:53.075,Carry,
,,,,"[28.3, 75.6]",,,,,,,,,,,,,1.668999,,,,,,,,,,,0cd95433-3270-42ff-9f6d-e6b41a597f1f,2971,,,"[34.5, 75.2]",3920399,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geny Cipriano Catamo,127300.0,Right Center Forward,151,Mozambique,4978,"['722daa14-ad14-4edb-98a8-1385273c5757', '530af266-4a58-43ff-a352-1b836180fc0b', '5d8b40c6-95f2-451c-92b2-d6c966634e75', 'c887b437-7b13-44d3-b7e5-c7f3e5cac3e4']",57,,,,,,,,,,,,,,,,,Mozambique,4978,00:39:57.786,Carry,True
,,,,"[1.6, 43.5]",,,,,,,,,,,,,0.107238,,,,,,,,,,,fd1de001-f709-4422-befe-6d22ccb7e302,2978,,,"[3.1, 45.4]",3920399,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ernan Alberto Siluane,136064.0,Goalkeeper,152,Mozambique,4978,"['33a4370e-f611-48bf-b9e5-da6333f46d9a', 'a9c9e0db-dda2-4436-a049-cf34f290b64d', 'e6886435-2eae-4742-966b-ea86c4d6a975']",14,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:14.867,Carry,True
,,,,"[30.3, 1.8]",,,,,,,,,,,,,2.395003,,,,,,,,,,,b9b0bbf9-49ef-4f8c-8b0f-9dd4dfabdefc,2981,,,"[15.7, 12.1]",3920399,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Reinildo Isnard Mandava,10848.0,Left Center Back,152,Mozambique,4978,"['8c46a519-a720-4d75-934c-d8c24374883f', '8bb565a2-f8f7-49c3-a7f4-63c8070af96d']",17,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:17.808,Carry,
,,,,"[29.7, 12.6]",,,,,,,,,,,,,2.548,,,,,,,,,,,9be11df6-b511-432b-bd2d-d4ee736defb9,2984,,,"[22.5, 15.7]",3920399,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edmilson Gabriel Dove,65742.0,Center Back,152,Mozambique,4978,"['fd7ebc64-c867-404a-bf2c-27875888b260', 'a9e12c9e-3fcc-4c54-978b-63988b5cb0f9']",21,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:21.848,Carry,
,,,,"[66.1, 4.1]",,,,,,,,,,,,,2.813599,,,,,,,,,,,fd8c5c75-d943-4228-b69b-1b81ec7454ed,2987,,,"[54.1, 2.9]",3920399,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shaquille Momad Nangy,136069.0,Left Defensive Midfield,152,Mozambique,4978,"['26620d3f-d24b-4934-b639-b15a903d0363', '7cdcec2a-cfd8-4c92-957e-9ab68aad9e01']",26,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:26.571,Carry,
,,,,"[68.8, 30.3]",,,,,,,,,,,,,3.975799,,,,,,,,,,,f4b06a21-bf5f-4ea3-a41b-9f805984686b,2990,,,"[62.4, 8.8]",3920399,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,152,Mozambique,4978,"['82b1223c-c710-4c82-8e44-363e3d1c73c7', '4416b3bd-9623-48bf-a01f-b6d849bcce34']",30,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:30.040,Carry,
,,,,"[87.3, 73.9]",,,,,,,,,,,,,4.067364,,,,,,,,,,,4e255dd9-b2d4-4a1a-bc0e-f755c297134b,2993,,,"[85.5, 74.5]",3920399,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Infren David da Conceição Matola,417067.0,Right Wing Back,152,Mozambique,4978,"['897d5b44-a434-4f93-8a85-1bc756932c8c', 'ffe882bb-1fd9-4e0b-9a26-198dbf4d7102']",36,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:36.644,Carry,
,,,,"[90.9, 54.9]",,,,,,,,,,,,,1.226237,,,,,,,,,,,96f8f898-2ee2-4ee3-80c7-272b13667c19,2998,,,"[89.4, 58.0]",3920399,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Geny Cipriano Catamo,127300.0,Right Center Forward,152,Mozambique,4978,"['0e11332b-3b2d-49bc-b165-aa81df7e116e', '2a8064ad-e573-4561-8941-21106d2864ba']",42,,,,,,,,,,,,,,,,,Mozambique,4978,00:40:42.665,Carry,
,,,,"[95.0, 60.1]",,,,,,,,,,,,,0.063584,,,,,,,,,,,0c83c1cd-a111-4e9e-a6f3-7139ec65c46a,3007,,,"[95.0, 60.1]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,153,Mozambique,4978,"['588e4166-45df-48da-ae8a-4ff93c2fddc6', 'eb6eccc8-41b1-4059-aacd-46c31fba55f8']",1,,,,,,,,,,,,,,,,,Mozambique,4978,00:41:01.101,Carry,
,,,,"[14.8, 48.1]",,,,,,,,,,,,,13.646563,,,,,,,,,,,c441c3bb-9ed2-4072-ae4c-e51dceedeef0,3011,,,"[2.0, 46.3]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josimar José Évora Dias,105932.0,Goalkeeper,154,Cape Verde Islands,4924,"['c9950354-c509-4f59-b521-2e2a08ebc85b', '22e3f2cf-4b10-4dde-b8bc-45ef08848238']",3,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:03.368,Carry,
,,,,"[34.0, 65.7]",,,,,,,,,,,,,1.603199,,,,,,,,,,,e8358597-857f-48e6-b2b7-ea2f38e07beb,3016,,,"[30.2, 62.6]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Logan Costa,45557.0,Right Center Back,154,Cape Verde Islands,4924,"['fad3df7a-173b-4599-a90b-a24dec587439', 'adb909de-d608-4e60-b5f0-83473a2f56de']",20,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:20.354,Carry,
,,,,"[49.7, 59.6]",,,,,,,,,,,,,1.485556,,,,,,,,,,,0f0dc16b-727a-407f-8c37-dfbdf8b9b0db,3019,,,"[49.1, 60.1]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Garry Mendes Rodrigues,16001.0,Right Midfield,154,Cape Verde Islands,4924,"['779baf13-670a-4a4a-8dfc-d73e008d77a9', '8cee08f1-a41c-42bd-bd03-0edebc3575f5']",22,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:22.620,Carry,
,,,,"[72.4, 78.5]",,,,,,,,,,,,,3.985019,,,,,,,,,,,a9e0a26f-8d3a-4e2c-b007-e26a617aa57c,3022,,,"[63.1, 77.5]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willy Afonso Semedo Johnson,28413.0,Right Back,154,Cape Verde Islands,4924,"['5f7a8b12-7bf1-469a-8d84-e7fde88334c9', '779c12d6-9a60-49e9-bbbe-0d657a4bfb20']",25,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:25.622,Carry,
,,,,"[47.4, 75.4]",,,,,,,,,,,,,3.324581,,,,,,,,,,,85be3f55-422d-4863-ba9b-cf46c5abe9dc,3028,,,"[55.6, 74.8]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Logan Costa,45557.0,Right Center Back,155,Cape Verde Islands,4924,"['922bbe04-a6f6-4b23-be47-a14d86671996', '055e3b2c-2262-437a-b4df-d76b10bc3aee']",36,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:36.587,Carry,
,,,,"[22.6, 51.2]",,,,,,,,,,,,,4.972584,,,,,,,,,,,5a2bc6d4-28a0-4cb9-ad9a-1953af7a48b3,3031,,,"[21.6, 54.6]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josimar José Évora Dias,105932.0,Goalkeeper,155,Cape Verde Islands,4924,"['abcfa817-c65d-4ea4-aaf9-934a3941aca6', '45d49775-180d-4030-8eab-23bd664ec082']",42,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:42.116,Carry,
,,,,"[36.7, 58.2]",,,,,,,,,,,,,0.132159,,,,,,,,,,,6c6695af-653c-4078-8fe3-9b5cc8f33656,3034,,,"[36.2, 57.8]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,155,Cape Verde Islands,4924,"['072d7eae-a0c7-4c98-b254-d5581b977557', '0f00595c-9eb2-43b9-b22e-7fdce7f53ea0']",48,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:48.243,Carry,
,,,,"[35.5, 72.5]",,,,,,,,,,,,,1.210749,,,,,,,,,,,00b56ff2-5e73-48d9-ae42-590a14f2e953,3037,,,"[35.5, 70.8]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Logan Costa,45557.0,Right Center Back,155,Cape Verde Islands,4924,"['2e82ebfd-6160-4377-9b46-c0eb99e7ac1b', '5d9e4d9f-1ad1-4513-91b5-4f58f6de9af2']",49,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:49.723,Carry,
,,,,"[42.9, 55.8]",,,,,,,,,,,,,4.42359,,,,,,,,,,,75ab7c1f-1e45-49f9-bb68-59ed8420b40b,3040,,,"[33.8, 67.7]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,155,Cape Verde Islands,4924,"['98dc747c-717d-49b0-9655-da928e466bbe', 'c3026709-b53d-40ce-860d-c08bbcd838cb']",52,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:52.046,Carry,
,,,,"[58.2, 8.4]",,,,,,,,,,,,,1.921433,,,,,,,,,,,891df9d9-e86d-4ac9-bfe1-8c10a8ec6849,3043,,,"[56.3, 15.5]",3920399,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kenny Rocha Santos,23301.0,Right Center Midfield,155,Cape Verde Islands,4924,"['3fdfe67a-9fc0-4466-878e-7c1462c318c1', 'df6a3844-b725-4bc4-a719-e4baf8a53925']",58,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:41:58.923,Carry,
,,,,"[90.3, 11.7]",,,,,,,,,,,,,5.698348,,,,,,,,,,,34c1d036-b93c-445a-98bf-b6debde8eca6,3053,,,"[49.7, 29.9]",3920399,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,156,Mozambique,4978,"['ef06f5c3-d868-479b-8068-3670dcdfec11', '15d3d8b7-5e6c-427d-9d4f-8f3e9f2461e2']",29,,,,,,,,,,,,,,,,,Mozambique,4978,00:42:29.451,Carry,
,,,,"[90.9, 11.7]",,,,,,,,,,,,,2.239442,,,,,,,,,,,231480f0-5554-4f3e-967a-a08c586be6ab,3058,,,"[94.6, 12.1]",3920399,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elias Gaspar Pelembe,106074.0,Center Attacking Midfield,156,Mozambique,4978,"['905613af-beb2-49f9-b274-8b90527ec6c2', 'be5e3488-3ce8-4947-a4a9-ced23af464d7']",36,,,,,,,,,,,,,,,,,Mozambique,4978,00:42:36.950,Carry,
,,,,"[89.2, 44.8]",,,,,,,,,,,,,1.040984,,,,,,,,,,,569119c1-6de2-4c9a-beea-174f7c633fb4,3061,,,"[83.8, 38.2]",3920399,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Martins Guimarães,29482.0,Right Defensive Midfield,156,Mozambique,4978,"['1df9de27-199a-4b8a-bc99-3a768a39b9d9', '039dc0b6-9bd1-40d8-9cba-f097df099ff3']",41,,,,,,,,,,,,,,,,,Mozambique,4978,00:42:41.024,Carry,
