50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.6,,,,,,,,,,99edd03a-db68-4e6c-bd04-79cd3521def5,3516,,"[59.2, 56.1]",3920418,92,,,,,1.0537643,,Left Foot,,,,"[67.9, 71.4]",Ground Pass,,17.600569,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,174,Congo DR,4881,['b4b28934-4ced-4105-bc5f-bc069f2bb988'],26,,,,,,,,,,,,,,,,Congo DR,4881,00:47:26.675,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,6b8d635e-9aba-4d20-84dd-5a93317ed61e,3519,,"[67.9, 71.4]",3920418,92,,,,,-1.8601182,,Right Foot,,,,"[61.5, 49.9]",Ground Pass,,22.432343,,,Omenuke Mfulu,18783.0,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,174,Congo DR,4881,['5c5f0fd9-968d-43db-97d0-f760def51ace'],29,,,,,,,,,,,,,,,,Congo DR,4881,00:47:29.758,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,95d6941d-6262-4e11-880e-90fc1e103bba,3522,,"[60.1, 46.0]",3920418,92,,,,,-2.1343434,,Right Foot,,,,"[49.8, 29.7]",Ground Pass,,19.281597,,,Dylan Batubinsika,24105.0,,,,,,2,From Throw In,Omenuke Mfulu,18783.0,Left Defensive Midfield,174,Congo DR,4881,['19487739-91e5-4d75-9dff-e29969fdfbb1'],32,,,,,,,,,,,,,,,,Congo DR,4881,00:47:32.668,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,6b10fd31-f117-4741-9c32-954d3f967219,3525,,"[49.8, 29.7]",3920418,92,,,,,-1.3603661,,Right Foot,,,,"[54.2, 9.1]",Ground Pass,,21.064663,,,Arthur Masuaku,3587.0,,,,,,2,From Throw In,Dylan Batubinsika,24105.0,Left Center Back,174,Congo DR,4881,['62c4f393-76e9-4418-94ee-a867f13e0702'],34,,,,,,,,,,,,,,,,Congo DR,4881,00:47:34.701,Pass,
,,,,,,,,,,,,,,,3.2,,,,,,,,,,5fd46075-16f7-4a15-97cc-6170f26f596e,3528,,"[53.2, 7.8]",3920418,92,,,,,2.4907026,,Left Foot,,,,"[20.9, 32.4]",Ground Pass,,40.60111,,,Lionel Mpasi-Nzau,35413.0,,,,,,2,From Throw In,Arthur Masuaku,3587.0,Left Back,174,Congo DR,4881,['273816c8-4925-4737-a951-a3b98cc1eb89'],36,,,,,,,,,,,,,,,,Congo DR,4881,00:47:36.694,Pass,
,,,,,,,,,,,,,,,3.599509,,,,,,,,,,088dee96-e054-43e6-b9f3-eba14d0b7e6c,3531,,"[22.9, 37.2]",3920418,92,,,,,0.24633047,,Right Foot,,,,"[92.5, 54.7]",High Pass,,71.76636,Incomplete,,Meschak Elia,35684.0,,,,,,2,From Throw In,Lionel Mpasi-Nzau,35413.0,Goalkeeper,174,Congo DR,4881,"['4a5270ac-2b1a-4415-8347-ee9e88d4e5c2', 'b26179b5-b911-4fda-bca8-68d7a68ceb63']",45,,,,,,,,,,,,,,,,Congo DR,4881,00:47:45.388,Pass,
,,,,,,,,,,,,,,,1.053788,,,,,,,,,,4a5270ac-2b1a-4415-8347-ee9e88d4e5c2,3534,,"[27.6, 25.4]",3920418,92,,,,True,-0.10328964,,,,,,"[44.0, 23.7]",High Pass,,16.487875,,,Novatus Dismas Miroshi,136055.0,,,,,Recovery,2,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Wing Back,174,Congo DR,4881,"['05b1b505-524a-45b3-aa14-428cee222f9f', '088dee96-e054-43e6-b9f3-eba14d0b7e6c', '2ee4fb83-97d6-4fb8-852d-b82c15e4861f']",48,,,,,,,,,,,,,,,,Tanzania,4953,00:47:48.988,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,21fcc6a0-62ee-4e43-8221-a35369f15bf7,3538,,"[67.6, 53.1]",3920418,92,,,,,1.9241666,,Right Foot,,,,"[63.1, 65.3]",Ground Pass,,13.003461,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,Recovery,2,From Throw In,Aaron Tshibola,4753.0,Right Defensive Midfield,174,Congo DR,4881,['d7da2905-ddc7-472a-96c8-9e8ec6a9c8ff'],51,,,,,,,,,,,,,,,,Congo DR,4881,00:47:51.105,Pass,
,,,,,,,,,,,,,,,1.52,,,,,,,,,,62b40933-7278-4039-946b-959e27e22c8c,3541,,"[52.3, 64.4]",3920418,92,,,,,0.67797023,,Right Foot,,,,"[63.6, 73.5]",Ground Pass,,14.508618,,,Aaron Tshibola,4753.0,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,174,Congo DR,4881,['4fc40995-6c8f-40ff-8893-a7d2ad6f04ce'],56,,,,,,,,,,,,,,,,Congo DR,4881,00:47:56.209,Pass,
,,,,,,,,,,,,,,,2.350921,,,,,,,,,,5d30b849-6782-4856-9874-1d8700e72965,3544,,"[63.6, 73.5]",3920418,92,,,,,-0.42366892,,Right Foot,,,,"[99.3, 57.4]",High Pass,,39.162483,Incomplete,,Yoane Wissa,7294.0,,,,,,2,From Throw In,Aaron Tshibola,4753.0,Right Defensive Midfield,174,Congo DR,4881,"['32b7f873-e3b6-4f34-a864-9f565d280b68', '31ded246-6f91-4817-840c-120c6f677b6b']",58,,,,,,,,,,,,,,,,Congo DR,4881,00:47:58.694,Pass,
,,,,,,,,,,,,,,,0.988338,,,,,,,,,,31ded246-6f91-4817-840c-120c6f677b6b,3546,,"[20.8, 22.7]",3920418,93,,,,,-1.0303768,,Head,,,,"[28.3, 10.2]",High Pass,,14.57738,,,Mohamed Hussein Mohamed,105766.0,,,,,Recovery,2,From Throw In,Ibrahim Abdallah Hamad,389092.0,Left Center Back,174,Congo DR,4881,"['5d30b849-6782-4856-9874-1d8700e72965', '222a878c-dc54-437a-95b2-9d1e4856602a']",1,,,,,,,,,,,,,,,,Tanzania,4953,00:48:01.045,Pass,
,,,,,,,,,,,,,,,1.114455,,,,,,,,,,6a067786-c4d0-4dcf-b640-1e6b2f382e9f,3548,,"[28.3, 10.2]",3920418,93,,,,,-0.9851522,,Head,,,,"[34.8, 0.4]",Low Pass,,11.759677,Out,,Charles M'Mombwa,80307.0,,,,,,2,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Wing Back,174,Congo DR,4881,['d438f43a-7c7e-48a6-bfa2-869d8cca025a'],2,,,,,,,,,,,,,,,,Tanzania,4953,00:48:02.034,Pass,
,,,,,,,,,,,,,,,3.2,,,,,,,,,,8e5153f1-f10b-429a-a47f-b815720294ee,3550,,"[84.7, 80.0]",3920418,93,,,,,-0.3328202,,,,,,"[109.0, 71.6]",Low Pass,,25.710892,,,Meschak Elia,35684.0,,,,,Throw-in,2,From Throw In,Yoane Wissa,7294.0,Left Wing,175,Congo DR,4881,['cd80c054-0d48-4e5e-9cc9-e6e46bf0999e'],22,,,,,,,,,,,,,,,,Congo DR,4881,00:48:22.052,Pass,
,,,,,,,,,,,,,,,1.36,,,,,,,,,,1c62c531-3880-48db-acbe-ee4de1be854b,3557,,"[102.8, 80.0]",3920418,93,,,,,-0.82838243,,,,,,"[111.7, 70.3]",Low Pass,,13.164346,,,Meschak Elia,35684.0,,,,,Throw-in,2,From Throw In,Yoane Wissa,7294.0,Left Wing,176,Congo DR,4881,['1af80029-eaaa-4bc3-934b-85133984b188'],46,,,,,,,,,,,,,,,,Congo DR,4881,00:48:46.608,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,ee07a72f-607d-40dc-bc6f-d19277d13d0b,3560,,"[112.6, 71.1]",3920418,93,,,,,2.62652,,Right Foot,,,,"[107.3, 74.1]",Ground Pass,,6.090156,,,Yoane Wissa,7294.0,,,,,,2,From Throw In,Meschak Elia,35684.0,Right Wing,176,Congo DR,4881,['dd51e062-cda0-4e70-9044-fbbc0ab49ff3'],47,,,,,,,,,,,,,,,,Congo DR,4881,00:48:47.982,Pass,
,,,,,,,,,,,,,,,0.96,,,,,,,,,,cb71d6fa-e979-41d5-a3f6-5504099ce1ef,3563,,"[111.1, 69.9]",3920418,93,,,,,2.8062682,,Right Foot,,,,"[104.5, 72.2]",Ground Pass,,6.9892774,,,Meschak Elia,35684.0,,,,,,2,From Throw In,Yoane Wissa,7294.0,Left Wing,176,Congo DR,4881,['26bab7dd-eb24-4372-bc30-4db484dd5257'],49,,,,,,,,,,,,,,,,Congo DR,4881,00:48:49.715,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,17abf43c-58b5-4ab9-90f5-2c13e1f63258,3567,,"[90.9, 63.9]",3920418,93,,,,,2.4021392,,Right Foot,,,,"[81.8, 72.2]",Ground Pass,,12.316655,,,Gedeon Kalulu Kyatengwa,30193.0,,,,,,2,From Throw In,Meschak Elia,35684.0,Right Wing,176,Congo DR,4881,['39d19bf4-9e30-4904-b5de-43bcb52a40a1'],52,,,,,,,,,,,,,,,,Congo DR,4881,00:48:52.485,Pass,
,,,,,,,,,,,,,,,2.0,,,,,,,,,,2d85e6af-324f-4b83-aa70-822c99192b41,3571,,"[84.7, 74.1]",3920418,93,,,,,-2.7744188,,Left Foot,,,,"[62.6, 65.6]",Ground Pass,,23.67826,,,Chancel Mbemba Mangulu,3044.0,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,176,Congo DR,4881,['49937fba-e24a-4af3-b214-e6e99aa67771'],54,,,,,,,,,,,,,,,,Congo DR,4881,00:48:54.709,Pass,
,,,,,,,,,,,,,,,0.639999,,,,,,,,,,d04348f9-20ed-4c30-beb4-e5205e808bb1,3574,,"[62.8, 65.6]",3920418,93,,,,,-0.9989586,,Left Foot,,,,"[69.3, 55.5]",Ground Pass,,12.010828,,,Omenuke Mfulu,18783.0,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,176,Congo DR,4881,['c6165173-896c-4a30-aa6e-8bf800ab7466'],57,,,,,,,,,,,,,,,,Congo DR,4881,00:48:57.249,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,960d4b87-60fc-44cb-9475-6d0b45e8ab8d,3577,,"[70.7, 56.1]",3920418,93,,,,,0.53603995,,Right Foot,,,,"[90.9, 68.1]",Ground Pass,,23.495531,,,Yoane Wissa,7294.0,,,,,,2,From Throw In,Omenuke Mfulu,18783.0,Left Defensive Midfield,176,Congo DR,4881,['7286d375-50cd-449d-9c37-c5221d6a25c7'],59,,,,,,,,,,,,,,,,Congo DR,4881,00:48:59.048,Pass,
,,,,,,,,,,,,,,,1.52,,,,,,,,,,8bfaa134-6483-411b-90f9-0f2fb08d8178,3584,,"[96.4, 44.7]",3920418,94,,,,,-1.7773659,,Right Foot,,,,"[90.7, 17.5]",Ground Pass,,27.790825,,,Arthur Masuaku,3587.0,,,,,,2,From Throw In,Yoane Wissa,7294.0,Left Wing,176,Congo DR,4881,"['200da7e0-6d35-4abe-88eb-19da695543b4', '041e2b00-6093-4f2e-b8c3-da4c8ace5dcf']",4,,,,,,,,,,,,,,,,Congo DR,4881,00:49:04.588,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,3d731db9-b4a5-430a-a378-7ef75f51d56b,3587,,"[91.7, 17.5]",3920418,94,,,,,2.5885613,,Right Foot,,,,"[83.6, 22.5]",Ground Pass,,9.518929,,,Aaron Tshibola,4753.0,,,,,,2,From Throw In,Arthur Masuaku,3587.0,Left Back,176,Congo DR,4881,['e776e0e2-7d12-472d-8473-6cd225414ac0'],8,,,,,,,,,,,,,,,,Congo DR,4881,00:49:08.874,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,16da7512-3ce8-4b1c-a684-38ace8726823,3591,,"[79.0, 26.6]",3920418,94,,,,,2.3120244,,Right Foot,,,,"[61.7, 45.5]",Ground Pass,,25.622255,Unknown,,,,,,,,,2,From Throw In,Aaron Tshibola,4753.0,Right Defensive Midfield,176,Congo DR,4881,,11,,,,,,,,,,,,,,,,Congo DR,4881,00:49:11.989,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,692ab4c2-e803-475e-ab61-7858b571b561,6,,"[55.2, 35.0]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,2,Tanzania,4953,['0150d0e8-9408-42a1-928f-97d709a35f09'],1,,,,,,,,,,,,,,,,Tanzania,4953,00:00:01.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1446d35f-fefe-4484-9ef2-e019dadf4634,9,,"[34.7, 57.5]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lusajo Mwaikenda,136596.0,Right Back,2,Tanzania,4953,['e29c23c1-c1ef-4dbb-baaf-40a62619a195'],3,,,,,,,,,,,,,,,,Tanzania,4953,00:00:03.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,dda26c03-8665-4268-837f-8c7a8260ee09,12,,"[27.0, 44.4]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,2,Tanzania,4953,['82cb4ac5-6133-469e-b8ee-6d049d0a0b07'],5,,,,,,,,,,,,,,,,Tanzania,4953,00:00:05.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,87c9d8e1-07f9-44a9-a178-f4202d4e87e4,15,,"[35.8, 53.6]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lusajo Mwaikenda,136596.0,Right Back,2,Tanzania,4953,['d9210fb5-1a1e-4315-98fb-ee27cdd3b62c'],9,,,,,,,,,,,,,,,,Tanzania,4953,00:00:09.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5a236811-22f1-4d63-9c50-9f32b92df802,18,,"[21.2, 51.7]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,2,Tanzania,4953,['0842b3c1-c2d6-42a5-b232-305408dabe38'],12,,,,,,,,,,,,,,,,Tanzania,4953,00:00:12.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a3400523-3c6f-4421-a9af-ae0da74ed606,21,,"[24.2, 18.3]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ibrahim Abdallah Hamad,389092.0,Left Center Back,2,Tanzania,4953,['2d7d2c21-7b0b-4a84-aa01-615a932d63bb'],15,,,,,,,,,,,,,,,,Tanzania,4953,00:00:15.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,79ffd974-7272-40a3-9661-ee2f2dc95372,25,,"[52.9, 22.2]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,2,Tanzania,4953,['c1a32b69-4e49-44c6-9e30-b14a6e3159ff'],20,,,,,,,,,,,,,,,,Tanzania,4953,00:00:20.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e6687c83-8298-4731-831c-e12481abc576,29,,"[49.3, 4.2]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mohamed Hussein Mohamed,105766.0,Left Back,2,Tanzania,4953,['0572da7e-0113-473e-9d03-44128913640d'],23,,,,,,,,,,,,,,,,Tanzania,4953,00:00:23.064,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a96f8fea-387f-4283-a9d9-9a773f627c59,34,,"[92.5, 4.6]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mbwana Ally Samatta,16548.0,Center Forward,2,Tanzania,4953,['bf3e9b59-a3e6-41bb-af24-4846818cf9f5'],28,,,,,,,,,,,,,,,,Tanzania,4953,00:00:28.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6a6c1103-0c0b-456d-a12b-9a1f9e4402af,36,,"[42.8, 78.5]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,3,Congo DR,4881,['917acb6d-330c-470c-967c-206f20f107d8'],29,,,,,,,,,,,,,,,,Congo DR,4881,00:00:29.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7cee90e9-67de-4652-9e90-a17a956718b4,39,,"[67.4, 73.3]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fiston Kalala Mayele,389291.0,Left Wing,3,Congo DR,4881,"['5a715e21-4fcc-4dd8-a9ce-5e3739e6fbed', '12116f1c-0d7b-410d-b33b-ec99af00cac6']",30,,,,,,,,,,,,,,,,Congo DR,4881,00:00:30.660,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,ad4cc1a0-e8e7-4b70-8ef5-7bef776bce8a,42,,"[61.4, 75.5]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Kakuta,3130.0,Center Attacking Midfield,3,Congo DR,4881,['98ed3060-931c-4d64-8d37-491a5507f699'],32,,,,,,,,,,,,,,,,Congo DR,4881,00:00:32.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3fb56bf7-e88a-409c-a9d1-28196397332a,46,,"[98.2, 66.9]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Right Wing,3,Congo DR,4881,"['2ba77b33-e232-4576-8a9d-dd04bcf6a0aa', 'e95ceb02-8884-465c-bdd8-b765232ff3a5']",36,,,,,,,,,,,,,,,,Congo DR,4881,00:00:36.347,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,b0eecddd-7ef0-4e1f-8214-bc181cf3a92a,50,,"[82.2, 67.3]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaël Kakuta,3130.0,Center Attacking Midfield,3,Congo DR,4881,['fa2f17f0-a7d8-407b-9857-5178d147d179'],43,,,,,,,,,,,,,,,,Congo DR,4881,00:00:43.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e4d4bf9e-d687-42e1-9cee-2dfa2ef854a1,54,,"[76.6, 44.7]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,3,Congo DR,4881,['885469f4-80f2-4f58-94c7-147daf20ee74'],46,,,,,,,,,,,,,,,,Congo DR,4881,00:00:46.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,55877a73-4d80-4a0e-ba5b-8fa20c8ce1d0,58,,"[62.7, 21.6]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,3,Congo DR,4881,['922dc148-0ec9-42b5-a0a8-6ae8ed041207'],49,,,,,,,,,,,,,,,,Congo DR,4881,00:00:49.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5b81295c-1d9b-4f11-9138-f40fd6f81c1a,61,,"[69.1, 7.0]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,3,Congo DR,4881,['11355bf2-987e-4e1d-9e92-dc457226dad8'],50,,,,,,,,,,,,,,,,Congo DR,4881,00:00:50.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,297364db-e0c9-4f6e-95c6-9cae95f43b1a,66,,"[61.9, 23.5]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,3,Congo DR,4881,"['3c23cf10-236a-4c76-82c8-46de9d6daf00', '7856abfa-f3a3-4239-ad18-88b4f7093b4e']",54,,,,,,,,,,,,,,,,Congo DR,4881,00:00:54.883,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,9e0db8a8-7e8a-4620-9b9f-7fea7a2796b7,69,,"[49.9, 54.3]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,3,Congo DR,4881,['4294330b-1b5b-48ee-8b50-feee8708436d'],57,,,,,,,,,,,,,,,,Congo DR,4881,00:00:57.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,798e0124-2759-488c-af28-c6ee7877956b,72,,"[44.5, 28.4]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,3,Congo DR,4881,['7b894a1e-dc5b-4ade-bc49-d5c3e1e8dae1'],0,,,,,,,,,,,,,,,,Congo DR,4881,00:01:00.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,adfdff63-5d4d-47f7-a3c6-de954718a006,75,,"[70.2, 6.2]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,3,Congo DR,4881,['e76a374d-5c80-49af-bcab-35512726322b'],4,,,,,,,,,,,,,,,,Congo DR,4881,00:01:04.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0508f1a0-2ecc-4f62-87c1-4db35ea4d42a,79,,"[63.4, 10.2]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,3,Congo DR,4881,['cb746391-e207-4f17-bd26-ca497f0a5428'],6,,,,,,,,,,,,,,,,Congo DR,4881,00:01:06.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,da3506e4-147a-4d08-83df-cc86434bec85,82,,"[74.5, 5.3]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoane Wissa,7294.0,Center Forward,3,Congo DR,4881,['3bd774be-5cc8-4ff7-b460-d9e304de9e10'],9,,,,,,,,,,,,,,,,Congo DR,4881,00:01:09.107,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,adee5e1a-5854-4b7f-83ad-666f40adc21c,90,,"[97.2, 34.4]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Right Wing,3,Congo DR,4881,['ff81fea5-8722-4476-aec3-20ea547bcb09'],14,,,,,,,,,,,,,,,,Congo DR,4881,00:01:14.854,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,92c46ef5-42d0-4235-8c6f-5611eff3dbcf,92,,"[91.0, 35.9]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,3,Congo DR,4881,['91027d20-df2e-4826-8a98-74f84f652271'],19,,,,,,,,,,,,,,,,Tanzania,4953,00:01:19.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,310bcc46-af9e-42d4-973d-3101156576d2,94,,"[29.1, 44.2]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,3,Congo DR,4881,['52ca5543-6c28-44de-aa93-b2e5a07dbf1c'],21,,,,,,,,,,,,,,,,Congo DR,4881,00:01:21.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,293c1be2-2910-4637-b13b-9572391378ad,97,,"[40.0, 26.0]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Masuaku,3587.0,Left Back,3,Congo DR,4881,['1e2e74ef-7eb0-46b8-88d7-69cd59b92e7b'],24,,,,,,,,,,,,,,,,Congo DR,4881,00:01:24.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ad5f8dca-bcfb-4269-921d-171dd2b6190c,100,,"[98.4, 5.5]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoane Wissa,7294.0,Center Forward,3,Congo DR,4881,['e43762d4-ccc7-41fc-9aac-5b8d10f6b0fb'],28,,,,,,,,,,,,,,,,Congo DR,4881,00:01:28.280,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,2f694587-cfe6-44b2-b17c-e09a3732b0ed,104,,"[48.4, 72.9]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haji Mnoga,51494.0,Right Wing,4,Tanzania,4953,['2f90dda1-34ac-43ff-bfe4-41c3495c6c8d'],48,,,,,,,,,,,,,,,,Tanzania,4953,00:01:48.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6cdbb555-3c5f-4e04-9995-d451c571be55,107,,"[67.6, 8.5]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Right Wing,5,Congo DR,4881,"['952b2217-0ea5-414c-a594-1b67dba0cb08', 'aa697e7b-d5f5-49d6-bde7-5eba7e4e27b7']",50,,,,,,,,,,,,,,,,Congo DR,4881,00:01:50.896,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,4141ce5b-98b0-478f-9461-919e52e540fe,111,,"[92.9, 7.7]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoane Wissa,7294.0,Center Forward,5,Congo DR,4881,['94161e58-79e9-4669-9277-ee00284c3076'],52,,,,,,,,,,,,,,,,Congo DR,4881,00:01:52.807,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,6b19e6f6-d3db-4805-ac0a-9d192b300d3d,117,,"[96.5, 20.9]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Right Wing,5,Congo DR,4881,['1f6b115c-51f7-4afa-be9d-394a24c3cdc0'],55,,,,,,,,,,,,,,,,Congo DR,4881,00:01:55.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a49ca309-ec1a-457e-8687-ae1304c7004b,120,,"[104.9, 7.2]",3920418,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gedeon Kalulu Kyatengwa,30193.0,Right Back,6,Congo DR,4881,['b86f03db-d6b0-41cd-af6f-5213320a6a84'],5,,,,,,,,,,,,,,,,Congo DR,4881,00:02:05.673,Ball Receipt*,
