50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.917763,,,,,,,,,,,4a1e0e18-171a-48ea-b8ac-6f9309efc60e,94,,"[85.8, 7.0]",3920404,2,,,,,2.3888931,,Right Foot,,,,"[63.7, 27.7]",,Ground Pass,,30.280357,,,Montassar Omar Talbi,32450.0,,,,,,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,8,Tunisia,777,['aac1ea77-9613-463c-bc17-c7f956ee8ee2'],30,,,,,,,,,,,,,,,,Tunisia,777,00:02:30.352,Pass,
,,,,,,,,,,,,,,,1.115208,,,,,,,,,,,ba852df3-e4c7-468a-8da6-fa1f5733d722,97,,"[64.7, 34.3]",3920404,2,,,,,0.6643005,,Right Foot,,,,"[75.3, 42.6]",,Ground Pass,,13.462912,,,Ellyes Joris Skhiri,3767.0,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,8,Tunisia,777,['4f5aa84f-0f73-4363-9e7f-2f4fbe122dad'],36,,,,,,,,,,,,,,,,Tunisia,777,00:02:36.078,Pass,
,,,,,,,,,,,,,,,1.120924,,,,,,,,,,,fdd84760-4a73-407b-abb6-8a1108e0e907,100,,"[75.7, 44.4]",3920404,2,,,,,-2.6624253,,Left Foot,,,,"[57.8, 35.1]",,Ground Pass,,20.171762,,,Montassar Omar Talbi,32450.0,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,8,Tunisia,777,"['cf2ff1f4-5e2f-403d-a715-eee89f296045', '9e623213-9343-44da-8098-e9d37220d793']",37,,,,,,,,,,,,,,,,Tunisia,777,00:02:37.193,Pass,True
,,,,,,,,,,,,,,,1.519201,,,,,,,,,,,48297065-46eb-4bec-8ca8-e51ca467aa50,103,,"[57.3, 37.2]",3920404,2,,,,,-1.3569235,,Right Foot,,,,"[62.1, 15.1]",,Ground Pass,,22.615261,,,Aïssa Bilal Laïdouni,44955.0,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,8,Tunisia,777,['6d96818c-6a64-4df8-be03-1699d69c117c'],41,,,,,,,,,,,,,,,,Tunisia,777,00:02:41.519,Pass,
,,,,,,,,,,,,,,,1.62448,,,,,,,,,,,34b60e68-5167-416a-94f2-8dc54fed6762,106,,"[62.3, 10.9]",3920404,2,,,,,1.0415496,,Left Foot,,,,"[68.5, 21.5]",,Ground Pass,,12.280066,,,Anis Ben Slimane,35592.0,,,,,,1,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,8,Tunisia,777,['96b8cc15-10ff-49fc-8c8b-57339c5ef282'],43,,,,,,,,,,,,,,,,Tunisia,777,00:02:43.330,Pass,
,,,,,,,,,,,,,,,1.102197,,,,,,,,,,,d0f7a203-a8f1-4c9e-ac5e-c3595cdcae86,109,,"[70.8, 19.0]",3920404,2,,,,,-0.30876428,,Right Foot,,,,"[82.4, 15.3]",,Ground Pass,,12.175796,,,Mohamed Elias Achouri,132461.0,,,,,,1,From Throw In,Anis Ben Slimane,35592.0,Left Center Forward,8,Tunisia,777,['65e82a44-8651-4614-9c4d-29b61d3fad44'],46,,,,,,,,,,,,,,,,Tunisia,777,00:02:46.054,Pass,
,,,,,,,,,,,,,,,0.81397,,,,,,,,,,,e58c6d29-599b-447e-a65a-d027a957c3fb,113,,"[83.1, 15.9]",3920404,2,,,,,0.79280543,,Right Foot,,,,"[89.8, 22.7]",,Ground Pass,,9.546204,,,Ali Abdi,30681.0,,,,,,1,From Throw In,Mohamed Elias Achouri,132461.0,Left Midfield,8,Tunisia,777,"['97a9d340-e5d3-4816-afc4-0d60b96a14b8', '16d9f5a8-c214-4ca2-93c8-f72284942a74']",47,,,,,,,,,,,,,,,,Tunisia,777,00:02:47.490,Pass,True
,,,,,,,,,,,,,,,2.305173,,,,,,,,,,,803fcd9a-f5b8-4e5d-8386-05b60b15aa02,118,,"[89.7, 22.7]",3920404,2,,,,,0.102206714,,Left Foot,,,,"[109.2, 24.7]",,Ground Pass,,19.602295,,,Mohamed Elias Achouri,132461.0,,,,,,1,From Throw In,Ali Abdi,30681.0,Left Back,8,Tunisia,777,"['837553d8-2378-4487-af60-58327268b057', '10af1279-80cb-4631-8aa7-76f241db8ec8', 'b607b09f-0cbc-4f61-a4e3-f51846c0a5e4']",48,,,,,,,,,,,,,,,,Tunisia,777,00:02:48.905,Pass,True
,,,,,,,,,,,,,,,0.966363,,,,,,,,,,,c35df347-03a6-41f3-b9fe-52d0f6440792,121,,"[109.8, 24.4]",3920404,2,,,,,1.3846644,,Left Foot,,,,"[112.7, 39.8]",,Ground Pass,,15.670673,Incomplete,,Youssef Msakni,23910.0,,,,,,1,From Throw In,Mohamed Elias Achouri,132461.0,Left Midfield,8,Tunisia,777,"['92a6c313-6f2c-4524-b424-fdfc2deb09d5', '6991622f-0733-4b31-9c3c-ab3df56498bd', 'e5970932-05a4-48f5-aed9-5613c74ddca4']",51,,,,,,,,,,,,,,,,Tunisia,777,00:02:51.210,Pass,True
,,,,,,,,,,,,,,,3.573096,,,,,,,,,,,48236626-8234-4516-8461-349404b469ac,124,,"[120.0, 80.0]",3920404,3,,,,,-1.8822476,,Right Foot,,,,"[99.3, 15.7]",,High Pass,,67.549835,,True,Mohamed Elias Achouri,132461.0,,True,Outswinging,,Corner,1,From Corner,Anis Ben Slimane,35592.0,Left Center Forward,9,Tunisia,777,['003f6e82-d8f4-46e7-ac4d-a48015d0c249'],48,,,,,,,,,,,,,,,,Tunisia,777,00:03:48.349,Pass,
,,,,,,,,,,,,,,,2.158552,,,,,,,,,,,8bf87946-0903-47bb-869e-ac900fde5187,127,,"[98.0, 16.9]",3920404,3,,,,,1.299508,,Right Foot,True,,,"[106.4, 47.1]",,High Pass,,31.34645,Incomplete,,,,,,,,,1,From Corner,Mohamed Elias Achouri,132461.0,Left Midfield,9,Tunisia,777,['722f4c34-5b18-47d7-ac65-120d269a9397'],53,,,,,,,,,,,,,,,,Tunisia,777,00:03:53.523,Pass,
,,,,,,,,,,,,,,,1.2017,,,,,,,,,,,18856f8a-f804-4a28-bd62-51c5b9772dd5,130,,"[103.4, 52.0]",3920404,3,,,,True,-1.1490091,,,,,,"[106.9, 44.2]",,High Pass,,8.549269,Incomplete,,,,,,,,Recovery,1,From Corner,Yassine Meriah,5651.0,Right Center Back,9,Tunisia,777,"['0315a2c0-85c8-470b-b5c7-1367897ac5a9', '20780174-ec93-4a29-aa00-3a9c87efd37f']",57,,,,,,,,,,,,,,,,Tunisia,777,00:03:57.857,Pass,True
,,,,,,,,,,,,,,,0.323907,,,,,,,,,,,156797a4-5b84-4bc6-bc82-7b4142661067,140,,"[47.5, 80.0]",3920404,4,,True,,,-1.9379702,,,,,,"[40.5, 61.8]",,Low Pass,,19.499744,,,Diadie Samassekou,8759.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,11,Mali,4930,['82e6f38e-0a51-443e-94b7-45571702240c'],25,,,,,,,,,,,,,,,,Mali,4930,00:04:25.976,Pass,
,,,,,,,,,,,,,,,1.513262,,,,,,,,,,,8c5e9ca1-457c-4cbe-9135-8ebc9d657ef3,142,,"[39.4, 57.2]",3920404,4,,True,,,-1.8709675,,Right Foot,,,,"[31.6, 32.0]",,Ground Pass,,26.379538,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Diadie Samassekou,8759.0,Center Defensive Midfield,11,Mali,4930,['1b338668-f450-45c8-b8e4-1113a82facd9'],26,,,,,,,,,,,,,,,,Mali,4930,00:04:26.340,Pass,
,,,,,,,,,,,,,,,1.679055,,,,,,,,,,,08fa8c1a-02bf-4a42-8023-fc60037cd140,144,,"[31.6, 32.0]",3920404,4,,,,,1.4151157,,Left Foot,,,,"[35.1, 54.3]",,Ground Pass,,22.572992,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,11,Mali,4930,['9f75e62c-66ae-4d73-b421-7427a8b4e96c'],28,,,,,,,,,,,,,,,,Mali,4930,00:04:28.267,Pass,
,,,,,,,,,,,,,,,1.628058,,,,,,,,,,,dfa07e7c-4ee5-429d-8b2e-891fff21aeda,147,,"[35.1, 54.3]",3920404,4,,,,,1.0714496,,Right Foot,,,,"[46.5, 75.2]",,Ground Pass,,23.806932,,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,11,Mali,4930,['138d2c07-e5e1-4fb6-824a-48b164c34c7e'],30,,,,,,,,,,,,,,,,Mali,4930,00:04:30.286,Pass,
,,,,,,,,,,,,,,,2.124678,,,,,,,,,,,7af722b2-788a-46f1-9833-8e06ba09d7c8,150,,"[46.7, 75.2]",3920404,4,,,,,-2.2279818,,Right Foot,,,,"[34.2, 59.0]",,Ground Pass,,20.461916,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,11,Mali,4930,['847383b3-1d5e-45e2-867e-e4bf4277b4d2'],32,,,,,,,,,,,,,,,,Mali,4930,00:04:32.501,Pass,
,,,,,,,,,,,,,,,2.339819,,,,,,,,,,,44ab90f6-15a6-4868-90fa-eb54eee2f3ea,153,,"[36.9, 53.1]",3920404,4,,,,,-1.2290485,,Right Foot,,,,"[47.5, 23.3]",,Ground Pass,,31.6291,,,Amadou Haïdara,8774.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,11,Mali,4930,['214052fb-a2a5-4394-9913-44f4676bb08a'],35,,,,,,,,,,,,,,,,Mali,4930,00:04:35.896,Pass,
,,,,,,,,,,,,,,,1.037217,,,,,,,,,,,37794961-a580-4801-953d-bcab0c45cdb9,157,,"[51.4, 13.8]",3920404,4,,,,,-1.1964628,,Right Foot,,,,"[55.8, 2.6]",,Ground Pass,,12.033287,,,Falaye Sacko,12557.0,,,,,,1,From Throw In,Amadou Haïdara,8774.0,Left Center Midfield,11,Mali,4930,"['48430bd7-1350-4014-91ce-a8c23735af14', '705b8aea-8132-49cc-ade2-9089ee8449c2']",39,,,,,,,,,,,,,,,,Mali,4930,00:04:39.233,Pass,True
,,,,,,,,,,,,,,,1.912852,,,,,,,,,,,6dca0e73-e030-4bb7-812c-1a1b980a80e9,161,,"[55.4, 2.6]",3920404,4,,,,,2.500809,,Right Foot,,,,"[31.8, 20.2]",,Ground Pass,,29.44011,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Falaye Sacko,12557.0,Left Back,11,Mali,4930,"['ba921b6b-67a9-49b1-b2dc-1fc1c5127c4b', '704c886a-650a-4338-b2dc-5c8fc89ce9f6']",40,,,,,,,,,,,,,,,,Mali,4930,00:04:40.915,Pass,True
,,,,,,,,,,,,,,,1.106307,,,,,,,,,,,3cdf7c0b-8dcd-406d-b49e-24015f447326,164,,"[31.8, 20.2]",3920404,4,,,,,1.5423679,,Left Foot,,,,"[32.4, 41.3]",,Ground Pass,,21.108528,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,11,Mali,4930,['12e81b79-9d4d-416b-b9e3-d76304b40446'],44,,,,,,,,,,,,,,,,Mali,4930,00:04:44.789,Pass,
,,,,,,,,,,,,,,,0.823814,,,,,,,,,,,c93aa91a-63dc-4fc0-a374-a05eee0880e6,167,,"[37.7, 47.5]",3920404,4,,,,,0.5880026,,Right Foot,,,,"[46.7, 53.5]",,Ground Pass,,10.816654,,,Lassana Coulibaly,3433.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,11,Mali,4930,['58d44570-05a5-4a64-8638-93860ff1b176'],50,,,,,,,,,,,,,,,,Mali,4930,00:04:50.264,Pass,
,,,,,,,,,,,,,,,1.563661,,,,,,,,,,,28441531-1b88-4d36-905e-99b75a327688,170,,"[47.9, 59.6]",3920404,4,,,,,1.7786354,,Left Foot,,,,"[44.8, 74.3]",,Ground Pass,,15.023315,,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Lassana Coulibaly,3433.0,Right Center Midfield,11,Mali,4930,['a7d9264c-232d-4a67-8b09-b7896263dbc6'],53,,,,,,,,,,,,,,,,Mali,4930,00:04:53.916,Pass,
,,,,,,,,,,,,,,,1.807178,,,,,,,,,,,fd63e7d1-8e51-4772-92e3-ca513bbeeff4,173,,"[44.2, 74.3]",3920404,4,,,,,-2.150452,,Right Foot,,,,"[35.1, 60.4]",,Ground Pass,,16.61385,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,11,Mali,4930,['92a96647-eb90-4dae-ab8a-3369aa3b4898'],55,,,,,,,,,,,,,,,,Mali,4930,00:04:55.775,Pass,
,,,,,,,,,,,,,,,1.862508,,,,,,,,,,,19513415-a23d-41ad-9556-69711557259f,176,,"[35.1, 60.4]",3920404,4,,,,,-1.5768938,,Left Foot,,,,"[34.9, 27.6]",,Ground Pass,,32.80061,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,11,Mali,4930,['d4321b92-6b37-4c03-8467-9cb90c7c9201'],58,,,,,,,,,,,,,,,,Mali,4930,00:04:58.887,Pass,
,,,,,,,,,,,,,,,1.546796,,,,,,,,,,,55d0216e-a68f-42cb-b796-7be771f8c67a,179,,"[34.9, 27.6]",3920404,5,,,,,1.6416236,,Left Foot,,,,"[32.8, 57.2]",,Ground Pass,,29.6744,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,11,Mali,4930,['56082d68-1981-4656-a9da-8ce0732b97f7'],0,,,,,,,,,,,,,,,,Mali,4930,00:05:00.869,Pass,
,,,,,,,,,,,,,,,3.032727,,,,,,,,,,,2983e05d-84b5-42a3-8b7a-d98adb366003,182,,"[46.7, 67.5]",3920404,5,,,,,-0.674246,,Right Foot,,,,"[96.0, 28.1]",,High Pass,,63.109825,Incomplete,,Sekou Koita,23623.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,11,Mali,4930,"['f1cc67e3-fe7d-4145-b3f6-7b19af615823', 'de8dbcfa-310e-419f-b952-1f4e535be548']",7,,,,,,,,,,,,,,,,Mali,4930,00:05:07.371,Pass,
,,,,,,,,,,,,,,,1.095718,,,,,,,,,,,f1cc67e3-fe7d-4145-b3f6-7b19af615823,185,,"[24.1, 52.0]",3920404,5,,,,,-0.14531001,,Head,,,,"[32.3, 50.8]",,Low Pass,,8.28734,,,Hamza Rafia,50442.0,,,,,Recovery,1,From Throw In,Yassine Meriah,5651.0,Right Center Back,11,Mali,4930,"['2983e05d-84b5-42a3-8b7a-d98adb366003', '1320e3df-622d-46f5-a07b-13d328cd7a59', '10af0d59-c856-4584-974b-19a8b2678039']",10,,,,,,,,,,,,,,,,Tunisia,777,00:05:10.404,Pass,True
,,,,,,,,,,,,,,,2.606777,,,,,,,,,,,ed99fbad-a0e3-4a7e-89f0-33e2b7076f46,189,,"[27.4, 51.0]",3920404,5,,,,,1.808331,,Right Foot,,,,"[22.8, 70.0]",,Ground Pass,,19.548914,Incomplete,,Wajdi Kechrida,105944.0,,,,,,1,From Throw In,Hamza Rafia,50442.0,Right Midfield,11,Mali,4930,"['ec25fb87-f395-49d5-acfe-35d383b41517', '8e65a906-aec7-4478-8c9a-8512017fde9a', '5a503d9e-2619-4a43-b3fb-c2abec687c43']",12,,,,,,,,,,,,,,,,Tunisia,777,00:05:12.450,Pass,True
,,,,,,,,,,,,,,,0.84,,,,,,,,,,,5c3d6b6e-8fd2-44b7-8e15-122b9f168f69,195,,"[83.4, 0.1]",3920404,5,,True,,,2.9640696,,,,,,"[49.4, 6.2]",,Low Pass,,34.542873,,,Sikou Niakate,7295.0,,,,,Throw-in,1,From Throw In,Falaye Sacko,12557.0,Left Back,12,Mali,4930,['ca63496f-1bc1-4249-b53c-a0751bdf3ac8'],34,,,,,,,,,,,,,,,,Mali,4930,00:05:34.191,Pass,
,,,,,,,,,,,,,,,2.154556,,,,,,,,,,,751adb54-c9a5-4013-805a-7460432c13d2,197,,"[45.4, 72.0]",3920404,5,,True,,,-0.22019035,,Right Foot,,,,"[94.1, 61.1]",,High Pass,,49.90491,Incomplete,,Lassine Sinayoko,105182.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,12,Mali,4930,"['452ed0de-9367-4383-aa7e-4b3b90326c48', '5b37e777-3b31-49ff-834c-d9b0024da4e2']",35,,,,,,,,,,,,,,,,Mali,4930,00:05:35.191,Pass,
,,,,,,,,,,,,,,,1.97888,,,,,,,,,,,38cbdfe2-d3c7-43e9-ab0e-90397d471154,201,,"[79.0, 80.0]",3920404,5,,,,,-2.7378733,,,,,,"[58.4, 71.2]",,Low Pass,,22.400892,,,Boubakar Kouyate,23331.0,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,13,Mali,4930,['ea533981-539f-485e-b08f-b260871cff7b'],46,,,,,,,,,,,,,,,,Mali,4930,00:05:46.025,Pass,
,,,,,,,,,,,,,,,1.416958,,,,,,,,,,,463a3734-6ad4-4813-b5f5-7b59733f8b48,204,,"[56.2, 67.3]",3920404,5,,,,,-1.6448792,,Right Foot,,,,"[54.3, 41.7]",,Ground Pass,,25.67041,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,13,Mali,4930,['dfbbfb44-cb69-4f43-99ae-ccd1f59198a9'],50,,,,,,,,,,,,,,,,Mali,4930,00:05:50.447,Pass,
,,,,,,,,,,,,,,,1.552771,,,,,,,,,,,5923cc30-288f-4b2b-9949-7e2df8e79ef2,207,,"[54.5, 38.0]",3920404,5,,,,,-1.5792707,,Left Foot,,,,"[54.3, 14.4]",,Ground Pass,,23.600847,,,Falaye Sacko,12557.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,13,Mali,4930,['67a014a2-a2fa-4c55-94de-6d322635a2bf'],54,,,,,,,,,,,,,,,,Mali,4930,00:05:54.381,Pass,
,,,,,,,,,,,,,,,1.6602,,,,,,,,,,,a506c809-3b80-4f6f-9450-240361f0ac3e,210,,"[56.8, 24.3]",3920404,5,,,,,2.2607005,,Right Foot,,,,"[45.0, 38.6]",,Ground Pass,,18.539957,,,Sikou Niakate,7295.0,,,,,,1,From Throw In,Falaye Sacko,12557.0,Left Back,13,Mali,4930,['f6186227-a882-4721-bdae-9506695755b1'],59,,,,,,,,,,,,,,,,Mali,4930,00:05:59.447,Pass,
,,,,,,,,,,,,,,,1.927848,,,,,,,,,,,6aa6f99a-1494-4dc0-82b5-c4880c2db64c,213,,"[46.9, 39.2]",3920404,6,,,,,1.4418856,,Left Foot,,,,"[49.0, 55.4]",,Ground Pass,,16.335545,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,13,Mali,4930,['f76df471-8abd-4c64-bafd-875de3efa280'],1,,,,,,,,,,,,,,,,Mali,4930,00:06:01.298,Pass,
,,,,,,,,,,,,,,,1.307795,,,,,,,,,,,9ee6fdec-981c-464c-8c33-7481a2533813,216,,"[49.0, 55.4]",3920404,6,,,,,1.1568707,,Left Foot,,,,"[56.6, 72.7]",,Ground Pass,,18.895767,,,Hamari Traoré,3248.0,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,13,Mali,4930,['e7f173d1-3284-4f3c-a417-e0724e593d7a'],3,,,,,,,,,,,,,,,,Mali,4930,00:06:03.351,Pass,
,,,,,,,,,,,,,,,1.905318,,,,,,,,,,,519ca065-9ddf-4b69-a4dd-d2694d966a0c,219,,"[56.6, 72.9]",3920404,6,,,,,-2.3699868,,Right Foot,,,,"[41.9, 58.6]",,Ground Pass,,20.508047,,,Boubakar Kouyate,23331.0,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,13,Mali,4930,['9ad00cb3-c7bf-4ae0-a40b-e7d21a0b7491'],6,,,,,,,,,,,,,,,,Mali,4930,00:06:06.515,Pass,
,,,,,,,,,,,,,,,2.738207,,,,,,,,,,,92099acc-d3e9-4312-842b-c3320b886fc6,222,,"[36.3, 56.9]",3920404,6,,,,,-1.1304405,,Left Foot,,,,"[58.4, 10.0]",,High Pass,,51.84612,,,Falaye Sacko,12557.0,,True,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,13,Mali,4930,['e02d9cea-53ea-4daf-a27c-adc1eb5fb7fa'],9,,,,,,,,,,,,,,,,Mali,4930,00:06:09.927,Pass,
,,,,,,,,,,,,,,,1.36614,,,,,,,,,,,9c31267b-d452-4689-956a-34a03bb3c456,224,,"[58.4, 10.0]",3920404,6,,,,,1.6608745,,Head,,,,"[57.0, 25.5]",,Low Pass,,15.563097,Incomplete,,Amadou Haïdara,8774.0,,,,,,1,From Throw In,Falaye Sacko,12557.0,Left Back,13,Mali,4930,"['2b186845-3ddc-4d6d-b7e3-62ba7d1f8a7d', '62031771-f17a-47d9-b213-f5a5a115de52']",12,,,,,,,,,,,,,,,,Mali,4930,00:06:12.666,Pass,
,,,,,,,,,,,,,,,1.269674,,,,,,,,,,,2b186845-3ddc-4d6d-b7e3-62ba7d1f8a7d,227,,"[63.1, 54.6]",3920404,6,,,,,0.09966865,,Right Foot,,,,"[75.1, 55.8]",,Low Pass,,12.059851,,,Youssef Msakni,23910.0,,,,,Recovery,1,From Counter,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,14,Tunisia,777,"['0073372b-8e0b-4e28-8ee6-5aacda438700', '90ec90ae-aa2a-482b-9452-4ff9a8a43c63', '9c31267b-d452-4689-956a-34a03bb3c456']",14,,,,,,,,,,,,,,,,Tunisia,777,00:06:14.032,Pass,True
,,,,,,,,,,,,,,,0.86108,,,,,,,,,,,9cde7c78-6615-4abb-8411-5105767be935,230,,"[76.3, 55.7]",3920404,6,,,,,-0.8577355,,Right Foot,,,,"[82.7, 48.3]",,Ground Pass,,9.78366,,,Anis Ben Slimane,35592.0,,,,,,1,From Counter,Youssef Msakni,23910.0,Right Center Forward,14,Tunisia,777,['e6a0d26c-2bd5-4cb1-a538-b883093dc282'],16,,,,,,,,,,,,,,,,Tunisia,777,00:06:16.011,Pass,
,,,,,,,,,,,,,,,2.175392,,,,,,,,,,,498d2117-615c-4d3d-b176-188e1e139139,236,,"[75.3, 47.1]",3920404,6,,,,,-1.3600206,,Right Foot,,,,"[79.9, 25.6]",,Ground Pass,,21.986588,,,Ali Abdi,30681.0,,,,,Free Kick,1,From Free Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,15,Tunisia,777,['75e5623f-0c19-4b43-85c9-e8ed9dab3e3b'],22,,,,,,,,,,,,,,,,Tunisia,777,00:06:22.165,Pass,
,,,,,,,,,,,,,,,4.10295,,,,,,,,,,,408d6d56-03df-4b34-bb5b-f1f2f48dd2ec,239,,"[87.9, 18.8]",3920404,6,,,,,-0.05291007,,Left Foot,,,,"[120.0, 17.1]",,Ground Pass,,32.144985,Out,,Mohamed Elias Achouri,132461.0,,,,,,1,From Free Kick,Ali Abdi,30681.0,Left Back,15,Tunisia,777,['03a2b497-55a9-469d-8537-f48bebe7743c'],26,,,,,,,,,,,,,,,,Tunisia,777,00:06:26.775,Pass,
,,,,,,,,,,,,,,,2.848773,,,,,,,,,,,71a25800-8ac8-431e-8261-4ebd1ae79285,243,,"[6.0, 33.0]",3920404,7,,,,,0.5028432,,Right Foot,,,,"[62.0, 63.8]",,High Pass,,63.91119,,,Lassana Coulibaly,3433.0,,,,,Goal Kick,1,From Goal Kick,Djigui Diarra,102992.0,Goalkeeper,16,Mali,4930,['1429eed3-e5a6-48e5-9a78-f92a9216b9a4'],10,,,,,,,,,,,,,,,,Mali,4930,00:07:10.690,Pass,
,,,,,,,,,,,,,,,2.034204,,,,,,,,,,,48de74ad-b59f-4dc1-b297-c82fb583902f,246,,"[62.0, 63.8]",3920404,7,,,,True,-0.7853982,,,,,,"[69.6, 56.2]",,High Pass,,10.748023,,,Kamory Doumbia,162132.0,,,,,,1,From Goal Kick,Lassana Coulibaly,3433.0,Right Center Midfield,16,Mali,4930,"['43b6187f-3eb0-4102-a467-e9fa9cf627cc', 'ccce4788-322e-4f1e-871c-514bd719d3b6']",13,,,,,,,,,,,,,,,,Mali,4930,00:07:13.538,Pass,True
,,,,,,,,,,,,,,,1.178761,,,,,,,,,,,2d984b3c-6fc5-40f9-9838-8726ba95d571,249,,"[69.6, 56.2]",3920404,7,,,,True,0.7419473,,,,,,"[75.6, 61.7]",,Low Pass,,8.13941,Incomplete,,Lassine Sinayoko,105182.0,,,,,,1,From Goal Kick,Kamory Doumbia,162132.0,Center Attacking Midfield,16,Mali,4930,"['66c7ac24-4c81-4539-933d-a2d2dfc5d3b0', '5037b917-7606-4bcc-823b-96840cb44a55', '93a4da24-df92-4017-aa76-9198c79e99e4']",15,,,,,,,,,,,,,,,,Mali,4930,00:07:15.572,Pass,True
,,,,,,,,,,,,,,,1.515695,,,,,,,,,,,5037b917-7606-4bcc-823b-96840cb44a55,252,,"[44.5, 18.4]",3920404,7,,,,,-1.2887975,,Right Foot,,,,"[47.6, 7.7]",,Low Pass,,11.1400175,,,Ali Abdi,30681.0,,,,,Recovery,1,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,17,Tunisia,777,"['2d984b3c-6fc5-40f9-9838-8726ba95d571', '285131c3-fb44-4a1f-9c34-be4c773815f3', 'c55dd8a6-cf21-4e37-a5b2-618c0c6269b8']",16,,,,,,,,,,,,,,,,Tunisia,777,00:07:16.751,Pass,True
,,,,,,,,,,,,,,,0.199439,,,,,,,,,,,754e82a9-b2a4-47c6-b91e-a06fec98f5af,255,,"[43.1, 6.2]",3920404,7,,,,,0.2551824,,Right Foot,,,,"[45.4, 6.8]",,Ground Pass,,2.376973,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,,1,Regular Play,Ali Abdi,30681.0,Left Back,17,Tunisia,777,"['3416d4ef-4af7-4a85-b198-8498ad83d047', '205b5017-8373-4820-aa8d-2b999bea6c60']",19,,,,,,,,,,,,,,,,Tunisia,777,00:07:19.812,Pass,
,,,,,,,,,,,,,,,3.14903,,,,,,,,,,,8d3b7f79-5c61-42b5-9d39-cc6cc8f135e2,258,,"[48.2, 0.1]",3920404,7,,,,,0.5390222,,,,,,"[79.8, 19.0]",,High Pass,,36.82078,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,Throw-in,1,From Throw In,Ali Abdi,30681.0,Left Back,18,Tunisia,777,"['08f78abd-bc76-4823-990a-9c0c1a243b3a', 'babea817-fdc5-4e2f-92a1-9aa619e42915']",29,,,,,,,,,,,,,,,,Tunisia,777,00:07:29.317,Pass,
