50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.252236,,,,,,,,,a2b4ccb3-d43e-4136-8e99-5da2f84f0bb9,2679,,,"[97.1, 36.8]",3920393,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Muzeu Bethuel,389319.0,Center Attacking Midfield,154,Namibia,4980,"['554c7f47-284c-4774-95b4-a4aee882028b', 'bd431eee-552c-4392-b3da-e6bb0f96c335']",48,,Right Foot,"[120.0, 33.5, 0.3]",True,"[{'location': [104.2, 33.1], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.2, 31.9], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.0, 36.5], 'player': {'id': 35592, 'name': 'Anis Ben Slimane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.1, 39.3], 'player': {'id': 23910, 'name': 'Youssef Msakni'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 41.3], 'player': {'id': 51571, 'name': 'Haythem Jouini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.7, 38.2], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 39.1], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.4, 58.6], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.8, 43.2], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.1, 49.9], 'player': {'id': 132461, 'name': 'Mohamed Elias Achouri'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.2, 33.2], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.8, 39.6], 'player': {'id': 4218, 'name': 'Ryan Nyambe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.2, 33.4], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.4, 46.4], 'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [116.9, 40.3], 'player': {'id': 136296, 'name': 'Bechir Ben Said'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 43.9], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [80.3, 60.6], 'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Off T,0.031544887,Half Volley,Open Play,,,,,,Namibia,4980,00:35:48.326,Shot,True
,,,,,,,,,,,,,,,,,,,1.157976,,,,,,,,,37d44a8d-d0d1-43e4-9676-9e2213d30019,2799,,,"[106.5, 65.1]",3920393,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deon Hotto Kavendji,64612.0,Right Wing,163,Namibia,4980,['a6afce8e-6516-4311-b846-f15a7b538729'],36,,Left Foot,"[118.8, 42.7, 1.9]",,"[{'location': [114.2, 36.8], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 36.5], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.4, 35.2], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.6, 38.8], 'player': {'id': 132461, 'name': 'Mohamed Elias Achouri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.4, 40.8], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.2, 43.8], 'player': {'id': 51571, 'name': 'Haythem Jouini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [115.1, 46.7], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.1, 43.2], 'player': {'id': 50503, 'name': 'Sayfallah Ltaief'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.0, 57.2], 'player': {'id': 23910, 'name': 'Youssef Msakni'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.7, 58.2], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.3, 41.3], 'player': {'id': 136296, 'name': 'Bechir Ben Said'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.1, 37.3], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.7, 36.1], 'player': {'id': 4218, 'name': 'Ryan Nyambe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [113.3, 38.3], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [112.5, 39.5], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [112.2, 46.0], 'player': {'id': 389319, 'name': 'Muzeu Bethuel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [111.9, 49.4], 'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.1, 65.4], 'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,Saved,0.0076756207,Normal,Free Kick,,,,,,Namibia,4980,00:40:36.800,Shot,
,,,,,,,,,,,,,,,,,,,0.073319,,,,,,,,,899ffe9c-d215-4512-bcae-42ee8d0c8d14,2809,,,"[108.1, 34.2]",3920393,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kennedy Amutenya,264381.0,Right Center Back,164,Namibia,4980,"['8e18b855-fcdf-42b3-8202-7b0d67f6bb40', 'b599630b-0fd0-490d-82bf-ceaf5dc0ff46', '18aae42f-7c61-4338-be76-953ab48e0993']",57,,Right Foot,"[108.9, 34.4]",True,"[{'location': [98.4, 64.4], 'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.4, 66.2], 'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.9, 35.4], 'player': {'id': 136406, 'name': 'Aprocious Petrus'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [109.4, 35.3], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.8, 38.2], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [107.9, 36.5], 'player': {'id': 4218, 'name': 'Ryan Nyambe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.4, 48.2], 'player': {'id': 389319, 'name': 'Muzeu Bethuel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.6, 34.5], 'player': {'id': 132461, 'name': 'Mohamed Elias Achouri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.6, 63.7], 'player': {'id': 23910, 'name': 'Youssef Msakni'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.2, 60.5], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.5, 36.4], 'player': {'id': 50503, 'name': 'Sayfallah Ltaief'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 42.0], 'player': {'id': 51571, 'name': 'Haythem Jouini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.6, 44.0], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.9, 41.7], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 39.9], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.5, 37.8], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.4, 38.9], 'player': {'id': 136296, 'name': 'Bechir Ben Said'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.2, 34.1], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",23fd020e-0dbe-4bab-b9d7-e0f9cdd51b15,,Blocked,0.07309111,Volley,Open Play,,,,,,Namibia,4980,00:40:57.054,Shot,True
,,,,,,,,,,,,,,,,,,,0.375699,,,,,,,,,18fbd913-b8ad-4a5f-94c5-48c0c01225eb,2817,,,"[108.2, 47.1]",3920393,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aprocious Petrus,136406.0,Right Defensive Midfield,165,Namibia,4980,"['091d27fc-70c2-46da-baaa-4c7e0612f014', '454242fe-32ce-4c7f-9184-42c541ad5fe6']",51,,Left Foot,"[114.3, 43.0]",True,"[{'location': [112.8, 33.7], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.9, 37.9], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 37.0], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 35.7], 'player': {'id': 51571, 'name': 'Haythem Jouini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.5, 32.9], 'player': {'id': 64612, 'name': 'Deon Hotto Kavendji'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [115.9, 40.4], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.6, 42.4], 'player': {'id': 5647, 'name': 'Ali Maâloul'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.2, 45.2], 'player': {'id': 3767, 'name': 'Ellyes Joris Skhiri'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.8, 38.0], 'player': {'id': 132461, 'name': 'Mohamed Elias Achouri'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [105.1, 43.5], 'player': {'id': 23910, 'name': 'Youssef Msakni'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.4, 35.2], 'player': {'id': 50503, 'name': 'Sayfallah Ltaief'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.8, 40.2], 'player': {'id': 136296, 'name': 'Bechir Ben Said'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 38.5], 'player': {'id': 135004, 'name': 'Lubeni Haukongo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.6, 37.1], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 38.7], 'player': {'id': 389319, 'name': 'Muzeu Bethuel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.4, 34.3], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.2, 3.4], 'player': {'id': 103804, 'name': 'Absalom Iimbondi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.7, 38.9], 'player': {'id': 4218, 'name': 'Ryan Nyambe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",,,Blocked,0.08391661,Half Volley,Open Play,,,,,,Namibia,4980,00:41:51.833,Shot,
,,,,,,,,,,,,,,,,,,,0.519279,,,,,,,,,e2353525-dfcd-4ea9-8f55-7550cd76b977,2831,,,"[114.5, 44.1]",3920393,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Deon Hotto Kavendji,64612.0,Right Wing,166,Namibia,4980,['bab88746-5ded-452f-9f91-3114b09215af'],53,,Head,"[120.0, 40.2, 2.0]",,"[{'location': [105.8, 27.9], 'player': {'id': 105944, 'name': 'Wajdi Kechrida'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 35.7], 'player': {'id': 44955, 'name': 'Aïssa Bilal Laïdouni'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 46.9], 'player': {'id': 23910, 'name': 'Youssef Msakni'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.7, 37.8], 'player': {'id': 5651, 'name': 'Yassine Meriah'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 40.6], 'player': {'id': 32450, 'name': 'Montassar Omar Talbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.9, 41.8], 'player': {'id': 136296, 'name': 'Bechir Ben Said'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.6, 39.4], 'player': {'id': 4218, 'name': 'Ryan Nyambe'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [110.3, 40.7], 'player': {'id': 65723, 'name': 'Peter Shalulile'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.3, 36.2], 'player': {'id': 264381, 'name': 'Kennedy Amutenya'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",d1c76587-fa34-472a-a26f-0482305927a3,True,Goal,0.27180064,Normal,Open Play,,,,,,Namibia,4980,00:42:53.534,Shot,
,,,,,,,,,,,,,,,,,,,0.0,,,Right Hand,,In Play Safe,Set,Standing,Shot Saved,f3984ae9-df6a-48f1-9519-7d8387e06782,127,,,"[1.1, 38.1]",3920393,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lloyd Junior Kazapua,125324.0,Goalkeeper,8,Tunisia,777,['f514f16f-65b8-45be-84f1-5265f2c165df'],57,,,,,,,,,,,,,,,,,Namibia,4980,00:03:57.446,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,Both Hands,,Success,Set,Standing,Shot Saved,38355205-2296-490e-9265-76168f6375da,235,,,"[1.3, 38.6]",3920393,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bechir Ben Said,136296.0,Goalkeeper,16,Namibia,4980,['cfe3947a-976b-4db4-9407-e48ee2dc6053'],25,,,,,,,,,,,,,,,,,Tunisia,777,00:06:25.502,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,Left Foot,,In Play Danger,Set,Standing,Shot Saved,677cb794-43bf-474e-9769-d5ee8c2bd968,249,,,"[1.7, 41.9]",3920393,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,18,Namibia,4980,['b4a39be6-af14-48ce-9797-82576599cc26'],9,,,,,,,,,,,,,,,,,Tunisia,777,00:07:09.303,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[2.9, 40.1]",,Set,,Shot Faced,5dfe3a49-aa1a-4f37-a58f-0e528e76a1d2,253,,,"[2.9, 40.1]",3920393,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,18,Namibia,4980,['e125b60b-761a-4fa3-aa25-a025c500a718'],11,,,,,,,,,,,,,,,,,Tunisia,777,00:07:11.771,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[2.4, 38.1]",,Set,,Shot Faced,37b2d6ef-b138-448d-83c6-b43d4ec7ed32,337,,,"[2.4, 38.1]",3920393,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,23,Tunisia,777,['e248ddb2-3a33-42e3-b711-5480f0973ce1'],31,,,,,,,,,,,,,,,,,Namibia,4980,00:09:31.056,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[2.0, 39.9]",,Set,,Shot Faced,b5603e3e-cf7f-49a1-8b87-92e4f7046c8f,393,,,"[2.0, 39.9]",3920393,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bechir Ben Said,136296.0,Goalkeeper,27,Namibia,4980,['6176c972-06d7-4f5e-b454-a50bfd1565f4'],43,,,,,,,,,,,,,,,,,Tunisia,777,00:11:43.139,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,,In Play Safe,,,Punch,e61a764a-bd05-4d76-85fa-bc1cb358ed09,830,,,"[4.2, 37.3]",3920393,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lloyd Junior Kazapua,125324.0,Goalkeeper,54,Tunisia,777,['30fe3be9-fd13-4e2a-95ca-82cc141e8bbd'],29,,,,,,,,,,,,,,,,,Namibia,4980,00:25:29.032,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,,Claim,,,Keeper Sweeper,e5e968a9-38cb-4e63-ada4-604143885d44,993,,,"[11.8, 43.1]",3920393,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bechir Ben Said,136296.0,Goalkeeper,66,Tunisia,777,['b7cf3a1c-368e-43b1-9a28-849059e63541'],16,,,,,,,,,,,,,,,,,Tunisia,777,00:32:16.602,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,,Collected Twice,,,Collected,8694488e-916d-4fe6-a049-0d7ba1f511e6,1063,,,"[8.4, 37.1]",3920393,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bechir Ben Said,136296.0,Goalkeeper,68,Tunisia,777,['f0cb2c44-6f7d-4cd6-86e9-611b93df097f'],56,,,,,,,,,,,,,,,,,Tunisia,777,00:33:56.684,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,Right Foot,,Clear,,,Keeper Sweeper,1e31fed4-d486-4155-8ba7-4af9eed3bb0f,1316,,,"[33.7, 56.4]",3920393,42,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bechir Ben Said,136296.0,Goalkeeper,83,Tunisia,777,"['b7a421ab-024b-4a1d-8d01-fc0a4417473b', 'a79f77e7-312a-4d5b-93d2-e52c50368c0c']",10,,,,,,,,,,,,,,,,,Tunisia,777,00:42:10.470,Goal Keeper,True
,,,,,,,,,,,,,,,,,,,0.0,,,,,Claim,,,Keeper Sweeper,baccb71e-bfbe-407b-baee-e6e0ad603110,1354,,,"[12.9, 24.1]",3920393,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lloyd Junior Kazapua,125324.0,Goalkeeper,86,Namibia,4980,['60c52d3b-6da4-457d-a735-a0b0654593d5'],3,,,,,,,,,,,,,,,,,Namibia,4980,00:43:03.142,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[2.6, 43.9]",,Set,,Shot Faced,57c91dbc-0646-4df0-9fc7-876281c557e9,1502,,,"[2.6, 43.9]",3920393,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bechir Ben Said,136296.0,Goalkeeper,93,Namibia,4980,['e65cfefe-4e4c-4d3d-8668-c1785cc431e4'],7,,,,,,,,,,,,,,,,,Tunisia,777,00:48:07.724,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[5.7, 38.4]",,Set,,Shot Faced,34920768-e4fb-475b-bd79-48d04e826b8e,1552,,,"[5.7, 38.4]",3920393,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lloyd Junior Kazapua,125324.0,Goalkeeper,96,Tunisia,777,['9299bf21-b251-48e7-9128-3d910aafa2d5'],7,,,,,,,,,,,,,,,,,Namibia,4980,00:00:07.214,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,Both Hands,,Touched Out,Set,Standing,Shot Saved,3532ac53-83ee-4d83-a661-63534b1046e1,1557,,,"[0.9, 41.7]",3920393,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lloyd Junior Kazapua,125324.0,Goalkeeper,97,Tunisia,777,['9658615a-6618-4547-bc2b-20a31493fbb8'],40,,,,,,,,,,,,,,,,,Namibia,4980,00:00:40.837,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[2.2, 37.3]",,Set,,Shot Faced,f5221c98-eee7-48a8-82f2-855f3192dff4,1735,,,"[2.2, 37.3]",3920393,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,106,Namibia,4980,['aa89d72b-9ac4-43f4-9f88-db9f0b9dbedc'],34,,,,,,,,,,,,,,,,,Tunisia,777,00:04:34.550,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,,In Play Safe,,,Punch,4531ceff-d473-487c-81aa-7723b89202e8,1743,,,"[1.1, 42.4]",3920393,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bechir Ben Said,136296.0,Goalkeeper,109,Namibia,4980,['461e8e57-dbb7-4ca3-94ba-b6ccfaf8960b'],18,,,,,,,,,,,,,,,,,Tunisia,777,00:06:18.956,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[1.9, 43.3]",,Set,,Shot Faced,90e13092-0532-4e87-957e-f670656a1517,1893,,,"[1.9, 43.3]",3920393,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lloyd Junior Kazapua,125324.0,Goalkeeper,114,Tunisia,777,['a6120438-1f98-46be-b552-4b32e0f694eb'],18,,,,,,,,,,,,,,,,,Namibia,4980,00:09:18.978,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,Right Foot,,Clear,,,Keeper Sweeper,53174b6d-7262-473d-9802-0fb3645a6fc1,2212,,,"[21.2, 50.0]",3920393,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lloyd Junior Kazapua,125324.0,Goalkeeper,128,Tunisia,777,"['8ceec03f-5c39-4fda-9360-62b540fb0397', '34bf4a79-63dc-4422-b8b7-3f34f673fcfb']",23,,,,,,,,,,,,,,,,,Namibia,4980,00:17:23.591,Goal Keeper,True
,,,,,,,,,,,,,,,,,,,0.0,,,,"[1.3, 40.3]",,Set,,Shot Faced,3f75d414-9c74-4caf-a12d-4acb8dce8c57,2225,,,"[1.3, 40.3]",3920393,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,129,Namibia,4980,['5524f32a-8735-4f76-8ff2-dc76eb94f213'],41,,,,,,,,,,,,,,,,,Tunisia,777,00:17:41.599,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[2.0, 37.5]",,Set,,Shot Faced,fd343844-29b7-4e45-b6ea-4536c23712ca,2270,,,"[2.0, 37.5]",3920393,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,133,Tunisia,777,['d30ec662-e90c-4ba9-a711-2ff9e00d1905'],57,,,,,,,,,,,,,,,,,Namibia,4980,00:19:57.684,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[1.9, 41.2]",,Set,,Shot Faced,a969d8fd-9b6d-4d56-9c3d-0fe121a4df10,2321,,,"[1.9, 41.2]",3920393,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bechir Ben Said,136296.0,Goalkeeper,137,Namibia,4980,['8e1ed67a-ef4e-4d40-8a4e-23ebe9846b75'],19,,,,,,,,,,,,,,,,,Tunisia,777,00:21:19.985,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,"[4.7, 40.9]",,Moving,,Shot Faced,298ab667-8ca6-45fa-8d7c-58607e374b83,2398,,,"[4.7, 40.9]",3920393,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,140,Tunisia,777,['6504fc9a-0f7b-4742-aaaf-9d0060982dbe'],51,,,,,,,,,,,,,,,,,Namibia,4980,00:23:51.014,Goal Keeper,
,,,,,,,,,,,,,,,,,,,0.0,,,,,In Play Safe,,,Punch,7390840d-d59e-49c2-a431-6f89150bbfe7,2581,,,"[2.3, 41.0]",3920393,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bechir Ben Said,136296.0,Goalkeeper,148,Namibia,4980,['c2aa86ee-3919-4d9a-8e68-d02d12699d9d'],15,,,,,,,,,,,,,,,,,Tunisia,777,00:32:15.083,Goal Keeper,
