50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.656845,,,,,,,,,,,,,ef808a17-b106-451c-a745-c769ea7309f6,428,,"[8.5, 20.7]",3920401,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noah Sonko-Sundberg,26825.0,Right Defensive Midfield,24,Guinea,4892,"['89ba026b-84c7-4437-9980-d3cb43d2b175', 'ed18b6da-a64f-4af5-9ada-7cb1eb699112', '623207a7-e494-42c0-8fdd-774938cebf78']",25,,,,,,,,,,,,,,,,,Gambia,4934,00:13:25.567,Pressure,
,,,,,,,,,,,,,,,,,,0.469546,,,,,,,,,,,,,da8f3c36-1615-496d-b1d5-2178040e0659,431,,"[8.5, 19.9]",3920401,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alieu Fadera,44311.0,Left Midfield,24,Guinea,4892,"['89ba026b-84c7-4437-9980-d3cb43d2b175', 'ed18b6da-a64f-4af5-9ada-7cb1eb699112']",26,,,,,,,,,,,,,,,,,Gambia,4934,00:13:26.824,Pressure,
,,,,,,,,,,,True,,,,,,,0.38573,,,,,,,,,,,,,1b43dfcf-ad7f-4736-8830-d6178ad29a14,437,,"[106.5, 59.1]",3920401,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,24,Guinea,4892,"['e10f68c0-bab2-43cc-9326-b27ea0f1728a', 'a4d460d7-884c-4989-a2f5-c51e85178a51']",28,,,,,,,,,,,,,,,,,Guinea,4892,00:13:28.223,Pressure,
,,,,,,,,,,,True,,,,,,,1.493035,,,,,,,,,,,,,ac42d805-9546-44a1-b69f-4c08a3396eb1,441,,"[93.2, 60.9]",3920401,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,24,Guinea,4892,"['5f815841-eb17-4745-9dd7-29a5f91a4364', '28c7ac17-57ce-47dd-a330-58647c2255fe']",29,,,,,,,,,,,,,,,,,Guinea,4892,00:13:29.598,Pressure,
,,,,,,,,,,,,,,,,,,0.854847,,,,,,,,,,,,,4d882b9d-d4dc-4c61-876f-3ff2a8601d8f,446,,"[55.5, 3.4]",3920401,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Musa Barrow,6988.0,Center Forward,24,Guinea,4892,"['c1c5c3af-ae7a-4bd4-aa83-f5134974b034', '0b43b5d6-1751-4171-af26-cbbd3166dafa']",33,,,,,,,,,,,,,,,,,Gambia,4934,00:13:33.435,Pressure,
,,,,,,,,,,,,,,,,,,0.623082,,,,,,,,,,,,,23d1b2f5-e6fc-4379-8184-ac2cd6d3bdaf,459,,"[75.0, 58.8]",3920401,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ablie Jallow,4471.0,Center Attacking Midfield,24,Guinea,4892,"['d1f2cfbf-4423-4cea-bc11-6ebc114db52b', '498c7cc9-b507-4995-9e68-187edb65f638']",47,,,,,,,,,,,,,,,,,Gambia,4934,00:13:47.554,Pressure,
,,,,,,,,,,,,,,,,,,0.445594,,,,,,,,,,,,,6a2526a3-83f1-4ba0-a238-1d7537bd33e5,472,,"[39.8, 73.4]",3920401,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ebrima Colley,33342.0,Right Midfield,24,Guinea,4892,"['722727e5-3555-4bd1-83ce-94bf19e0c302', '09f0a18d-4940-4a82-8f39-f29918d15dcd']",6,,,,,,,,,,,,,,,,,Gambia,4934,00:14:06.629,Pressure,
,,,,,,,,,,,,,,,,,,1.255628,,,,,,,,,,,,,efb73998-e439-45f6-ab0b-915e1cdb13e9,505,,"[14.5, 28.9]",3920401,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ebrima Darboe,50501.0,Left Defensive Midfield,24,Guinea,4892,"['c1f98baf-4fa5-4c7a-b39a-712a19d9b49d', '5f28e286-3fd8-4c23-8e1b-efd7c11d9fe4']",44,,,,,,,,,,,,,,,,,Gambia,4934,00:14:44.551,Pressure,
,,,,,,,,,,,,,,,,,,0.340693,,,,,,,,,,,,,a8c69501-01e2-4348-b631-3db47f6950e4,507,,"[8.3, 26.4]",3920401,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alieu Fadera,44311.0,Left Midfield,24,Guinea,4892,"['31e83a18-9447-4620-9f27-6853563bd1d1', '1fce1a20-b284-4727-ad2b-941cdfa9905f', '72e88b64-0573-4332-b01c-65d30c0f14c5']",45,,,,,,,,,,,,,,,,,Gambia,4934,00:14:45.891,Pressure,
,,,,,,,,,,,,,,,,,,0.967194,,,,,,,,,,,,,1840f5fa-0689-4773-b80e-bbadbe06c9b6,511,,"[8.0, 22.9]",3920401,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Mendy,47762.0,Left Back,24,Guinea,4892,"['fdf93d30-1ebd-4bd8-9d97-bed59e28f04f', '365093d3-d73f-44dc-a0d1-28d092371db9']",47,,,,,,,,,,,,,,,,,Gambia,4934,00:14:47.350,Pressure,
,,,,,,,,,,,,,,,,,,0.382791,,,,,,,,,,,,,2e57071a-dfe0-4c7a-ba60-49917196f358,520,,"[49.1, 52.0]",3920401,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Morgan Guilavogui,47351.0,Right Wing,25,Gambia,4934,['e84dc262-ceb2-4ede-853e-9eee12414c1a'],38,,,,,,,,,,,,,,,,,Guinea,4892,00:15:38.608,Pressure,
,,,,,,,,,,,,,,,,,,0.362065,,,,,,,,,,,,,10720685-194b-4d35-907f-668ab971591e,523,,"[41.6, 48.2]",3920401,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Morgan Guilavogui,47351.0,Right Wing,25,Gambia,4934,"['9691a7da-db2a-47cb-b4de-0a671c56f10e', '9d4f461c-c4cc-49d7-ab07-be35b4ac3e34', '81f1c3f8-b836-4f4f-9d66-9665bb1a4912', '6b7e6ac6-2bad-410a-99ec-4395a533e23f']",39,,,,,,,,,,,,,,,,,Guinea,4892,00:15:39.561,Pressure,
,,,,,,,,,,,,,,,,,,0.485459,,,,,,,,,,,,,86c0f333-97e2-4fff-990b-730e3877bad9,535,,"[52.6, 59.9]",3920401,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mohamed Bayo,8454.0,Center Forward,25,Gambia,4934,"['683b9389-463d-40f8-afc1-be7e3566cca7', '66855049-4245-461c-b53c-1296ea9e3f0b', 'f60378da-0500-4bfb-ae0b-94959a657896']",45,,,,,,,,,,,,,,,,,Guinea,4892,00:15:45.247,Pressure,
,,,,,,,,,,,,,,,,,,0.363966,,,,,,,,,,,,,481238e5-8ad9-4cf6-8b3b-e26a7fe38b16,547,,"[63.5, 78.0]",3920401,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Abdoulaye Touré,3138.0,Right Defensive Midfield,25,Gambia,4934,['c4da8245-5cdc-4927-8494-aecdc7b40cdd'],54,,,,,,,,,,,,,,,,,Guinea,4892,00:15:54.481,Pressure,
,,,,,,,,,,,,,,,,,,1.002397,,,,,,,,,,,,,e4bf0cbd-b89c-472c-ac85-a2c218b61f3c,565,,"[99.7, 77.8]",3920401,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Morgan Guilavogui,47351.0,Right Wing,25,Gambia,4934,['1170bbe6-8cee-499d-9112-859493fc5290'],17,,,,,,,,,,,,,,,,,Guinea,4892,00:16:17.954,Pressure,
,,,,,,,,,,,,,,,,,,0.544734,,,,,,,,,,,,,8b9cdb17-59fb-4cfb-801a-5032c7694643,570,,"[95.4, 69.0]",3920401,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Touré,3138.0,Right Defensive Midfield,26,Gambia,4934,,25,,,,,,,,,,,,,,,,,Guinea,4892,00:16:25.011,Pressure,
,,,,,,,,,,,,,,,,,,0.611971,,,,,,,,,,,,,ba59e894-62d0-4c5b-830a-b9970fde8205,571,,"[101.4, 75.0]",3920401,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdoulaye Touré,3138.0,Right Defensive Midfield,26,Gambia,4934,['0f3e8f5b-d90f-493c-912b-0539954aa3a5'],27,,,,,,,,,,,,,,,,,Guinea,4892,00:16:27.330,Pressure,
,,,,,,,,,,,True,,,,,,,1.752857,,,,,,,,,,,,,67b9466b-64f6-48c0-8c7e-054a4683342e,575,,"[17.5, 6.1]",3920401,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebrima Darboe,50501.0,Left Defensive Midfield,27,Guinea,4892,"['681b4ab1-ea38-46ef-ad75-c25e06f3bb25', 'ffa7e34f-0a16-4f04-8dd0-e40eb98e1ddc']",28,,,,,,,,,,,,,,,,,Gambia,4934,00:16:28.298,Pressure,
,,,,,,,,,,,True,,,,,,,0.586647,,,,,,,,,,,,,a2f7caf4-dd83-42ef-bdbe-8f301f2dd003,576,,"[20.9, 8.9]",3920401,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alieu Fadera,44311.0,Left Midfield,27,Guinea,4892,['681b4ab1-ea38-46ef-ad75-c25e06f3bb25'],29,,,,,,,,,,,,,,,,,Gambia,4934,00:16:29.651,Pressure,
,,,,,,,,,,,,,,,,,,1.266179,,,,,,,,,,,,,90121a4e-bb8b-42bd-ac8d-7525b87a5f79,581,,"[23.1, 35.4]",3920401,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noah Sonko-Sundberg,26825.0,Right Defensive Midfield,27,Guinea,4892,"['7cc1a2ae-be5e-494e-a61a-fcec94010570', '3e5a0596-7ee1-4e87-900f-6a6d653b71de', '3986d9fa-2a5c-489d-9143-e809c294b89b']",32,,,,,,,,,,,,,,,,,Gambia,4934,00:16:32.953,Pressure,
,,,,,,,,,,,,,,,,,,0.35511,,,,,,,,,,,,,efd4be24-233c-4039-8965-5708619f3abf,638,,"[39.1, 61.3]",3920401,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahim Diakité,176683.0,Right Back,29,Guinea,4892,,56,,,,,,,,,,,,,,,,,Guinea,4892,00:17:56.252,Pressure,
,,,,,,,,,,,,,,,,,,0.770115,,,,,,,,,,,,,93f0e266-4dc7-4b27-b2ab-d490d70aad52,646,,"[28.8, 24.8]",3920401,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sekou Oumar Sylla,132711.0,Left Wing,30,Gambia,4934,"['102c7bb6-fb3d-4f4c-aa44-0ec539b92906', 'b2810e75-beb1-43f6-bcc5-d74a3b8b3f3a']",0,,,,,,,,,,,,,,,,,Guinea,4892,00:19:00.754,Pressure,
,,,,,,,,,,,,,,,,,,0.929145,,,,,,,,,,,,,f6199792-6841-4e21-8d0f-f77b98887c38,668,,"[79.7, 10.9]",3920401,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aguibou Camara,39559.0,Center Attacking Midfield,30,Gambia,4934,['e9f8e68d-f067-4079-a394-ba58ad4fa5c4'],36,,,,,,,,,,,,,,,,,Guinea,4892,00:19:36.884,Pressure,
,,,,,,,,,,,,,,,,,,0.552696,,,,,,,,,,,,,1fe96943-d3bc-448e-8873-e8699e8dfcf9,685,,"[90.6, 24.5]",3920401,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aguibou Camara,39559.0,Center Attacking Midfield,31,Gambia,4934,['338f182e-c9cb-472d-bc22-3d2a358fed11'],2,,,,,,,,,,,,,,,,,Guinea,4892,00:20:02.583,Pressure,
,,,,,,,,,,,,,,,,,,0.390283,,,,,,,,,,,,,f8030874-1b9d-4cab-8044-40fbb873f238,692,,"[81.1, 35.8]",3920401,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aguibou Camara,39559.0,Center Attacking Midfield,31,Gambia,4934,['2e814ba0-6f3c-4dd2-89db-10be4bbef3c1'],8,,,,,,,,,,,,,,,,,Guinea,4892,00:20:08.655,Pressure,
,,,,,,,,,,,,,,,,,,1.618365,,,,,,,,,,,,,935868be-d8f3-469d-b29d-e511d15eb58f,702,,"[58.9, 8.6]",3920401,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Issiaga Sylla,4352.0,Left Back,31,Gambia,4934,['b9cdc6c2-16f2-42bf-905a-07867fad86b7'],15,,,,,,,,,,,,,,,,,Guinea,4892,00:20:15.720,Pressure,
,,,,,,,,,,,,,,,,,,0.591454,,,,,,,,,,,,,1e7127cd-f267-4817-a80f-32d841017903,715,,"[51.4, 74.8]",3920401,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,31,Gambia,4934,"['a6036aca-f568-4e67-858b-cb70c82766da', 'c4f1e663-0fea-4066-bcf8-bc52970e274c']",28,,,,,,,,,,,,,,,,,Guinea,4892,00:20:28.220,Pressure,
,,,,,,,,,,,,,,,,,,0.455556,,,,,,,,,,,,,88051234-f02d-4a43-b8e1-d93ede2ae547,720,,"[102.3, 41.5]",3920401,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Musa Barrow,6988.0,Center Forward,31,Gambia,4934,['29dce817-707b-42e3-92b9-1109f6676bf0'],37,,,,,,,,,,,,,,,,,Gambia,4934,00:20:37.657,Pressure,
,,,,,,,,,,,,,,,,,,0.311602,,,,,,,,,,,,,fc116a46-b863-45cb-b2d6-0a2d84ee2c95,736,,"[28.1, 14.7]",3920401,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Touré,3138.0,Right Defensive Midfield,31,Gambia,4934,['5047334f-0611-40c6-b93b-1b56729318fd'],50,,,,,,,,,,,,,,,,,Guinea,4892,00:20:50.097,Pressure,
,,,,,,,,,,,,,,,,,,0.978173,,,,,,,,,,,,,0404a00f-7b8f-4461-bbaa-a48975262fc2,777,,"[50.7, 5.2]",3920401,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Issiaga Sylla,4352.0,Left Back,32,Gambia,4934,"['ea4652f4-1b20-4f03-a498-a4337d7915c7', '26e87a90-f00c-4a19-a603-70c49f667e83']",38,,,,,,,,,,,,,,,,,Guinea,4892,00:21:38.267,Pressure,
,,,,,,,,,,,True,,,,,,,0.531299,,,,,,,,,,,,,665774a0-a15a-46db-a017-bae9e8c740de,805,,"[75.0, 10.0]",3920401,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebrima Darboe,50501.0,Left Defensive Midfield,34,Guinea,4892,"['9212e0c0-8f1f-4864-8ec0-3b4fdf7558e9', '86d580bd-6767-4fce-8c24-a13510144072']",18,,,,,,,,,,,,,,,,,Gambia,4934,00:22:18.207,Pressure,
,,,,,,,,,,,True,,,,,,,1.129837,,,,,,,,,,,,,0a47b89a-3bb0-4d45-b3ea-da4d6cdb5910,813,,"[46.2, 77.8]",3920401,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Morgan Guilavogui,47351.0,Right Wing,34,Guinea,4892,['e1923e41-7371-4ae9-be9f-278c7bc3abd0'],22,,,,,,,,,,,,,,,,,Guinea,4892,00:22:22.193,Pressure,
,,,,,,,,,,,,,,,,,,0.61213,,,,,,,,,,,,,9235e053-e5f4-476e-8c9c-30b3081a89fe,821,,"[80.1, 26.2]",3920401,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ablie Jallow,4471.0,Center Attacking Midfield,34,Guinea,4892,"['0a5c902a-1750-4518-bd5f-023a876d14d5', '3e5f8591-7d34-487b-a61f-2e5ed12e29be']",27,,,,,,,,,,,,,,,,,Gambia,4934,00:22:27.053,Pressure,
,,,,,,,,,,,,,,,,,,0.716537,,,,,,,,,,,,,42343700-1706-4967-a4e4-fecb7a1795fd,826,,"[104.5, 15.0]",3920401,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aguibou Camara,39559.0,Center Attacking Midfield,34,Guinea,4892,"['f0fdd4c6-fe0f-4f92-addc-229bcf8ca498', 'c46b69f3-e1fb-494b-9b3d-a8951691d406']",33,,,,,,,,,,,,,,,,,Guinea,4892,00:22:33.571,Pressure,
,,,,,,,,,,,,,,,,,,0.433616,,,,,,,,,,,,,9d9e9e5d-9310-4522-800c-a943c9baded5,850,,"[32.9, 73.8]",3920401,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saidy Janko,3417.0,Right Back,35,Guinea,4892,"['599aaf04-df16-4dff-bf80-a3a09196acee', '2c088cc0-717b-46c7-9722-d8c4404bb229']",4,,,,,,,,,,,,,,,,,Gambia,4934,00:23:04.053,Pressure,
,,,,,,,,,,,,,,,,,,0.401989,,,,,,,,,,,,,476779b9-6d2c-4b86-a05c-2853426551d9,851,,"[33.3, 71.9]",3920401,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ebrima Colley,33342.0,Right Midfield,35,Guinea,4892,['2c088cc0-717b-46c7-9722-d8c4404bb229'],4,,,,,,,,,,,,,,,,,Gambia,4934,00:23:04.186,Pressure,
,,,,,,,,,,,,,,,,,,0.574398,,,,,,,,,,,,,6618258c-6b2c-4efc-83d8-23f02b276cfe,861,,"[45.0, 57.2]",3920401,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Noah Sonko-Sundberg,26825.0,Right Defensive Midfield,35,Guinea,4892,"['a2b6897a-9435-4041-ad88-533a4eabce34', '202caa94-f866-421c-a65f-6721b64fbeff']",10,,,,,,,,,,,,,,,,,Gambia,4934,00:23:10.112,Pressure,
,,,,,,,,,,,,,,,,,,0.576712,,,,,,,,,,,,,5f97a1f7-ea71-44c7-98b0-86f302491e00,877,,"[32.9, 12.4]",3920401,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ebrima Darboe,50501.0,Left Defensive Midfield,35,Guinea,4892,"['779e8767-835e-4e7c-837f-fc55d045ca3b', '63fa78f3-4fcc-4ec4-b415-87c1e13b5d8d']",21,,,,,,,,,,,,,,,,,Gambia,4934,00:23:21.306,Pressure,
,,,,,,,,,,,,,,,,,,0.438824,,,,,,,,,,,,,1b9fc245-0ab8-4069-a7a7-7c7c6a2fc02a,881,,"[28.0, 2.6]",3920401,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alieu Fadera,44311.0,Left Midfield,35,Guinea,4892,"['5cdf4329-ce87-4b16-958e-6451fd55be8c', '0936a378-3854-4e2d-a6fd-4fce3129435b']",22,,,,,,,,,,,,,,,,,Gambia,4934,00:23:22.430,Pressure,
,,,,,,,,,,,,,,,,,,1.0463,,,,,,,,,,,,,125b7c3c-5781-4ce6-8fd4-a0517eff897d,894,,"[31.4, 75.3]",3920401,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saidy Janko,3417.0,Right Back,35,Guinea,4892,"['0e50c838-ffed-44cf-90b9-239603e5e86f', '2cc21753-c7ae-4863-93ea-7666c8a021d6']",32,,,,,,,,,,,,,,,,,Gambia,4934,00:23:32.531,Pressure,
,,,,,,,,,,,,,,,,,,0.244973,,,,,,,,,,,,,64ec8753-a94c-4097-8786-6a9c90917088,926,,"[2.3, 53.0]",3920401,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jacob Mendy,47762.0,Left Back,37,Guinea,4892,"['b9343ca0-4e26-4fda-9fd5-9cfa8ec62fa7', 'afb0a42b-ac66-47e6-b4a2-cd36f2783d5a']",44,,,,,,,,,,,,,,,,,Gambia,4934,00:24:44.509,Pressure,
,,,,,,,,,,,,,,,,,,0.577763,,,,,,,,,,,,,b8805540-8152-4033-9aad-7e39a0b04f31,930,,"[3.6, 63.7]",3920401,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jacob Mendy,47762.0,Left Back,37,Guinea,4892,['3116eed6-3a34-465f-9c49-3f69e2734e83'],46,,,,,,,,,,,,,,,,,Gambia,4934,00:24:46.629,Pressure,
,,,,,,,,,,,,,,,,,,2.856913,,,,,,,,,,,,,bcd9d48d-d263-4204-a0cd-72e59b2ec971,966,,"[97.0, 55.8]",3920401,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Julian Jeanvier,7360.0,Left Center Back,40,Guinea,4892,"['a74e8ef4-b816-459c-aa71-bb264dbccab6', '1ee58836-38a6-41be-aa6d-d03796257067']",9,,,,,,,,,,,,,,,,,Guinea,4892,00:26:09.316,Pressure,
,,,,,,,,,,,True,,,,,,,0.466457,,,,,,,,,,,,,b152d796-ec43-4b87-9bec-caadb8d8ee47,969,,"[74.8, 77.5]",3920401,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahim Diakité,176683.0,Right Back,41,Gambia,4934,['1ee58836-38a6-41be-aa6d-d03796257067'],13,,,,,,,,,,,,,,,,,Guinea,4892,00:26:13.769,Pressure,
,,,,,,,,,,,,,,,,,,0.439278,,,,,,,,,,,,,e3e6e337-c36e-4b5f-b914-3cceed2e6038,992,,"[19.4, 13.6]",3920401,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julian Jeanvier,7360.0,Left Center Back,42,Gambia,4934,"['36c981d6-61d8-4588-b6a3-1bcea6184964', 'e5167551-9208-4a8b-965f-c7e7be8cab4b']",14,,,,,,,,,,,,,,,,,Guinea,4892,00:27:14.651,Pressure,
,,,,,,,,,,,True,,,,,,,0.323932,,,,,,,,,,,,,12972008-4acc-4c68-9af3-457e3c24a004,1002,,"[97.2, 44.0]",3920401,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ebrima Darboe,50501.0,Left Defensive Midfield,44,Guinea,4892,"['eaf6fb4c-3153-490c-bed4-58415fea9e47', '5d4f39c5-179c-4d14-950f-31a875af5884']",47,,,,,,,,,,,,,,,,,Gambia,4934,00:27:47.250,Pressure,
,,,,,,,,,,,,,,,,,,0.350708,,,,,,,,,,,,,3892e4d4-4fde-4f50-a09f-a3b3e05c5e11,1026,,"[68.3, 69.7]",3920401,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ebrima Colley,33342.0,Right Midfield,45,Guinea,4892,['0ef4fb6b-bd7f-4680-97ab-40b444352b4a'],24,,,,,,,,,,,,,,,,,Gambia,4934,00:28:24.930,Pressure,
,,,,,,,,,,,,,,,,,,0.188342,,,,,,,,,,,,,f82b6be4-50b6-4135-8b7d-db845846d8c6,1063,,"[43.9, 22.3]",3920401,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ebrima Darboe,50501.0,Left Defensive Midfield,45,Guinea,4892,"['4e716017-2d4a-408d-b171-4c02aa641444', 'c15fcfc0-c58d-453d-bc13-d02645b6aa6c', '3abac7ad-db62-4525-ae96-8b303852cc60']",11,,,,,,,,,,,,,,,,,Gambia,4934,00:29:11.854,Pressure,
,,,,,,,,,,,,,,,,,,0.992084,,,,,,,,,,,,,a1da7de5-d5f3-4c1b-8fc5-89f29a888f18,1070,,"[23.4, 18.8]",3920401,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alieu Fadera,44311.0,Left Midfield,45,Guinea,4892,"['18ded6a6-d661-4754-9fbe-ba37b68aa9e5', 'ed285200-e9df-438b-a1a0-530ab3af4546', 'e4426489-9e91-44e7-89b2-a14eeab61b0b']",14,,,,,,,,,,,,,,,,,Gambia,4934,00:29:14.211,Pressure,
,,,,,,,,,,,True,,,,,,,1.000184,,,,,,,,,,,,,36684d28-5a89-45e4-8e45-ff30ccc63f86,1081,,"[75.8, 71.6]",3920401,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saidy Janko,3417.0,Right Back,47,Guinea,4892,['e7029220-875d-4030-865b-ddef9e044953'],55,,,,,,,,,,,,,,,,,Gambia,4934,00:31:55.934,Pressure,
,,,,,,,,,,,,,,,,,,0.576141,,,,,,,,,,,,,b3f88d38-c90d-436d-bf74-b5fff4910c2f,1103,,"[63.4, 42.1]",3920401,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Musa Barrow,6988.0,Center Forward,48,Guinea,4892,['54fd31f7-fec1-434b-a7a7-ff395ba6a027'],21,,,,,,,,,,,,,,,,,Gambia,4934,00:32:21.557,Pressure,
,,,,,,,,,,,,,,,,,,1.004791,,,,,,,,,,,,,2c3b0435-2171-4834-a98b-6b9a73d5a656,1115,,"[39.6, 8.6]",3920401,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alieu Fadera,44311.0,Left Midfield,48,Guinea,4892,"['7efaefe0-e19b-4689-9899-e0efc43bca72', 'cfa6a971-75c3-4e72-8565-32ec8364efff', '950b628a-8d49-4630-90ef-cfb66bd6778f']",32,,,,,,,,,,,,,,,,,Gambia,4934,00:32:32.618,Pressure,
,,,,,,,,,,,,,,,,,,0.492833,,,,,,,,,,,,,fd90ae11-6015-4bb4-991e-a45b48529608,1121,,"[49.9, 5.9]",3920401,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alieu Fadera,44311.0,Left Midfield,48,Guinea,4892,"['4b7e6581-1eb4-4013-ac89-07e4e32837dc', '2019dd27-597b-4132-82f8-8c71ed473fcd']",35,,,,,,,,,,,,,,,,,Gambia,4934,00:32:35.217,Pressure,
,,,,,,,,,,,,,,,,,,0.444728,,,,,,,,,,,,,33dcfbd1-eea2-4e84-9d42-579025e43645,1137,,"[3.6, 9.7]",3920401,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacob Mendy,47762.0,Left Back,49,Guinea,4892,"['57fbf559-ae6b-4ec5-a6b6-73460fa0c8e0', 'cb96cc17-f992-458b-8837-a67abe50632d', '2fa9f63f-1c1e-4f21-8ea9-44c6e80d4420']",19,,,,,,,,,,,,,,,,,Gambia,4934,00:33:19.337,Pressure,
,,,,,,,,,,,,,,,,,,0.324296,,,,,,,,,,,,,eb742e46-ad28-48db-9ebf-789d65999f85,1141,,"[8.8, 7.2]",3920401,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alieu Fadera,44311.0,Left Midfield,49,Guinea,4892,"['ae7a4331-1200-4bfd-8bad-c1ae1fc1f360', '4fb86693-4757-4400-8b67-a33742c924a0']",20,,,,,,,,,,,,,,,,,Gambia,4934,00:33:20.245,Pressure,
